country,region,subregion,current_deaths,total_deaths,total_deaths_lower,total_deaths_upper,peak_date,peak_deaths,peak_over_current_deaths_ratio,projection_end_date
US,NY,New York City,23371,24115,23410,27485,2020-04-07,814,42.9,2020-11-01
US,CA,Los Angeles,3989,8773,5216,16190,2020-04-18,79,1.3,2020-11-01
Canada,,Quebec,5646,6358,5788,7146,2020-05-31,202,11.5,2020-11-01
US,IL,Cook,4750,5338,4851,5936,2020-05-13,140,18.4,2020-11-01
US,FL,Miami-Dade,1246,3894,2873,5662,2020-07-16,44,0.9,2020-11-01
US,AZ,Maricopa,1311,3565,2864,4691,2020-07-15,79,1.2,2020-11-01
US,MI,Wayne,2770,3235,2815,4610,2020-04-22,173,8.2,2020-11-01
Canada,,Ontario,2784,3169,2844,3915,2020-05-04,120,10.0,2020-11-01
US,MA,Middlesex,1934,2432,2006,3600,2020-04-25,201,7.3,2020-11-01
US,NJ,Bergen,2030,2389,2068,3246,2020-06-25,265,39.0,2020-11-01
US,NJ,Essex,2089,2336,2120,3005,2020-06-25,247,11.8,2020-11-01
US,NY,Nassau,2192,2313,2204,2871,2020-04-07,338,75.0,2020-11-01
US,CA,Riverside,585,2296,1158,4295,2020-07-15,24,2.8,2020-11-01
US,NY,Suffolk,1993,2283,2016,3256,2020-05-06,226,,2020-11-01
US,PA,Philadelphia,1664,2086,1738,3008,2020-05-01,97,2.5,2020-11-01
US,NV,Clark,507,1990,1080,3606,2020-04-12,25,3.4,2020-11-01
US,CA,Orange,466,1984,1014,4135,2020-07-09,26,1.5,2020-11-01
US,FL,Palm Beach,638,1942,1214,3088,2020-07-07,20,4.5,2020-11-01
US,CA,San Diego,465,1856,883,3828,2020-04-22,24,0.9,2020-11-01
US,TX,Harris,509,1728,1165,2768,2020-07-16,18,0.7,2020-11-01
US,NJ,Hudson,1497,1648,1518,1952,2020-04-19,178,11.3,2020-11-01
US,NY,Westchester,1436,1520,1447,1867,2020-04-06,144,,2020-11-01
US,FL,Broward,464,1388,581,2892,2020-05-08,18,,2020-11-01
US,TX,Bexar,229,1223,769,2502,2020-07-16,28,0.4,2020-11-01
US,TX,Dallas,485,1161,880,1667,2020-07-14,20,,2020-11-01
US,MA,Suffolk,1027,1158,1042,1448,2020-04-25,106,9.0,2020-11-01
US,FL,Hillsborough,232,1016,587,1851,2020-07-16,40,0.2,2020-11-01
US,WA,King,631,852,657,1335,2020-03-28,27,11.0,2020-11-01
US,CA,San Bernardino,310,837,405,1658,2020-07-08,21,,2020-11-01
US,FL,Orange,102,788,436,1700,2020-07-15,9,1.0,2020-11-01
US,LA,Orleans,543,638,559,849,2020-04-14,32,,2020-11-01
US,TX,Tarrant,283,613,427,887,2020-07-16,11,0.4,2020-11-01
US,CA,Alameda,154,542,183,1696,2020-04-15,13,,2020-11-01
US,CA,Santa Clara,176,342,199,717,2020-07-14,13,1.3,2020-11-01
US,CA,Sacramento,94,310,113,874,2020-04-09,11,2.5,2020-11-01
US,NV,Washoe,101,273,164,456,2020-05-25,6,0.7,2020-11-01
Canada,,British Columbia,189,251,200,415,2020-04-13,11,,2020-11-01
Canada,,Alberta,165,238,176,416,2020-05-04,9,1.5,2020-11-01
