country,region,subregion,daily_deaths,daily_deaths_lower,daily_deaths_upper
US,CA,Los Angeles,40.3931740689,22,62
US,AZ,Maricopa,36.8464404598,26,48
US,FL,Miami-Dade,29.6735472014,19,44
US,TX,Harris,23.7993210796,13,34
US,FL,Broward,16.7742085704,11,24
US,TX,Bexar,16.1236708923,11,25
US,NV,Clark,15.6059922392,10,22
US,CA,Orange,12.232458955,7,19
US,FL,Palm Beach,11.8899774625,7,17
US,CA,Riverside,11.0311517369,7,17
US,TX,Dallas,10.5637395966,7,15
US,FL,Orange,9.190615506,6,13
US,CA,San Bernardino,8.988567702,6,14
US,FL,Hillsborough,8.14511839078,5,11
US,TX,Tarrant,7.44756592462,5,11
US,IL,Cook,7.25944873035,1,16
US,NY,New York City,5.78110971488,0,27
US,CA,San Diego,5.18679315251,3,8
Canada,,Quebec,3.8545822944,0,11
US,CA,Sacramento,3.44791739293,1,8
US,MI,Wayne,2.8945347506,0,7
US,MA,Middlesex,2.66840118433,0,7
US,CA,Alameda,2.14613839034,1,4
Canada,,Alberta,1.81967383191,1,3
US,WA,King,1.73806401046,0,4
US,NJ,Bergen,1.61495504023,0,5
US,PA,Philadelphia,1.51411243287,0,4
US,NJ,Essex,1.46298938721,0,5
US,MA,Suffolk,1.41438238608,0,4
Canada,,Ontario,1.31236100882,0,4
US,CA,Santa Clara,1.17466771647,0,3
US,NV,Washoe,1.0058267429,0,2
US,NJ,Hudson,0.782482528796,0,3
US,NY,Suffolk,0.659236129613,0,3
US,LA,Orleans,0.559687582108,0,2
US,NY,Nassau,0.393478046067,0,3
US,NY,Westchester,0.390136764999,0,2
Canada,,British Columbia,0.295344579779,0,1
