country,region,current_deaths,total_deaths,total_deaths_lower,total_deaths_upper,peak_date,peak_deaths,peak_over_current_deaths_ratio
US,,46610,139165,76040,291575,2020-04-16,4591,0.9
US,NY,19413,32470,26107,49559,2020-04-16,3215,2.4
US,NJ,5150,16363,9749,25979,2020-04-22,397,0.7
US,MA,2182,9805,4410,18154,2020-04-19,302,0.6
US,MI,2813,7859,5195,16376,2020-04-22,238,0.5
US,IL,1565,7396,2798,16037,2020-04-08,154,0.9
US,CA,1421,6668,2434,18082,2020-04-22,139,0.6
US,GA,848,5776,1735,17219,2020-04-07,100,1.7
US,PA,1673,5692,2742,15165,2020-04-21,266,1.4
US,CT,1544,4824,2515,10057,2020-04-20,204,0.7
US,LA,1473,4548,2383,9312,2020-04-14,129,0.9
US,OH,610,3632,1286,8933,2020-04-22,53,0.8
US,MD,698,3574,1351,8571,2020-04-20,121,0.9
US,IN,666,2399,1114,6619,2020-04-21,58,1.1
US,FL,893,2264,1295,5383,2020-04-02,77,1.7
US,CO,506,2225,843,5313,2020-04-21,63,1.0
US,TX,556,2051,928,6415,2020-04-16,39,1.2
US,VA,349,1950,704,5468,2020-04-09,43,1.0
US,NC,265,1836,636,5241,2020-04-21,27,1.1
US,AZ,231,1670,583,3660,2020-04-22,23,1.0
US,AL,196,1477,497,3328,2020-08-04,20,1.5
US,WA,674,1199,825,2485,2020-04-06,45,2.2
US,MN,179,1197,389,3334,2020-04-17,24,0.7
US,KY,185,1052,352,2466,2020-04-07,20,0.9
US,RI,181,1014,454,2536,2020-04-17,31,1.4
US,MO,238,1008,419,2896,2020-04-14,26,0.9
US,MS,193,981,359,2410,2020-04-21,14,1.0
US,OK,170,812,356,2278,2020-04-21,21,1.3
US,IA,90,810,282,1901,2020-08-04,11,1.6
US,WI,248,669,394,1620,2020-04-05,20,2.8
US,DC,127,599,251,1387,2020-04-22,15,0.5
US,KS,112,565,214,1646,2020-04-11,13,2.0
US,DE,89,510,205,1356,2020-04-21,10,0.9
US,SC,140,506,237,1648,2020-04-22,16,0.4
US,NV,172,473,273,994,2020-04-07,26,0.8
US,TN,157,390,272,587,2020-04-14,15,
US,NM,71,388,157,943,2020-04-22,13,0.4
US,OR,78,289,126,928,2020-04-09,11,
US,NH,48,268,100,790,2020-04-09,8,0.5
US,WV,27,263,85,818,2020-04-20,6,3.0
US,NE,38,188,114,299,2020-04-22,5,0.4
US,UT,32,188,74,569,2020-04-14,5,
US,ME,39,187,119,345,2020-04-15,4,0.7
US,ID,51,182,108,383,2020-04-15,6,0.7
US,PR,63,177,110,406,2020-04-09,9,
US,AR,42,164,103,419,2020-04-16,4,
US,VT,40,115,71,254,2020-04-16,4,
US,WY,6,113,55,180,2020-04-22,4,0.2
US,SD,9,91,36,256,2020-04-07,2,1.0
US,MT,14,71,40,157,2020-03-30,4,0.5
US,ND,14,58,37,110,2020-04-21,4,1.0
US,HI,12,51,39,98,2020-04-22,2,0.5
US,MP,2,35,25,65,2020-04-28,1,
US,AK,9,32,26,55,2020-04-04,2,
US,GU,5,26,15,65,2020-04-11,1,
US,VI,3,15,13,20,2020-04-18,1,
US,AS,0,,,,,,
