country,region,subregion,current_deaths,total_deaths,total_deaths_lower,total_deaths_upper,peak_date,peak_deaths,peak_over_current_deaths_ratio,projection_end_date
US,,,141992,213646,181439,264474,2020-04-17,2614,2.2,2020-11-01
US,NY,,32520,33026,32549,34983,2020-04-07,1081,71.1,2020-11-01
US,NJ,,15737,16559,15848,17906,2020-06-25,1796,13.5,2020-11-01
US,CA,,7888,16013,10720,24583,2020-07-14,161,0.9,2020-11-01
US,FL,,5206,13940,8943,22137,2020-07-16,156,1.1,2020-11-01
US,TX,,4199,13762,8408,22554,2020-07-17,163,1.5,2020-11-01
US,PA,,7051,9459,7370,14279,2020-05-05,341,5.2,2020-11-01
US,IL,,7517,9165,7856,11652,2020-07-07,247,5.4,2020-11-01
US,MA,,8450,9090,8549,10171,2020-04-19,302,10.3,2020-11-01
US,MI,,6382,7383,6528,9393,2020-04-22,241,16.0,2020-11-01
US,AZ,,2918,6877,4868,9886,2020-07-18,147,0.6,2020-11-01
US,GA,,3254,6416,4071,11349,2020-04-07,100,0.6,2020-11-01
US,OH,,3219,6006,3867,10805,2020-04-29,138,1.6,2020-11-01
US,LA,,3498,5697,4005,8967,2020-04-14,129,1.7,2020-11-01
US,CT,,4406,4669,4450,5153,2020-04-20,204,,2020-11-01
US,IN,,2846,4405,3118,7711,2020-05-06,166,2.3,2020-11-01
US,MD,,3402,4120,3528,5410,2020-05-02,171,3.0,2020-11-01
US,VA,,2048,3721,2300,7250,2020-05-28,57,1.7,2020-11-01
US,NC,,1705,3595,2253,6112,2020-06-22,55,0.8,2020-11-01
US,SC,,1221,3271,2109,5045,2020-07-16,72,0.6,2020-11-01
US,AL,,1303,3171,2059,5046,2020-07-15,47,2.4,2020-11-01
US,CO,,1763,2779,1966,4931,2020-04-24,122,6.1,2020-11-01
US,MS,,1389,2623,1860,3903,2020-07-07,44,0.6,2020-11-01
US,MN,,1588,2515,1787,4410,2020-06-10,39,8.4,2020-11-01
US,TN,,871,2254,1457,3679,2020-07-09,25,0.7,2020-11-01
US,NV,,676,2147,1193,3741,2020-07-21,28,0.9,2020-11-01
US,MO,,1148,2102,1348,3938,2020-06-18,36,1.7,2020-11-01
US,WA,,1465,2000,1543,3028,2020-04-06,45,1.7,2020-11-01
US,KY,,674,1957,915,4453,2020-05-19,20,5.4,2020-11-01
US,WI,,859,1770,1046,3785,2020-05-27,22,0.8,2020-11-01
US,IA,,806,1539,982,2845,2020-05-20,26,1.7,2020-11-01
US,RI,,996,1175,1029,1409,2020-04-17,31,18.5,2020-11-01
US,NM,,588,1147,673,2142,2020-05-24,15,0.8,2020-11-01
US,OR,,269,1006,473,2130,2020-04-09,11,1.2,2020-11-01
US,AR,,374,975,597,1620,2020-07-17,12,0.7,2020-11-01
US,OK,,461,904,575,1560,2020-04-21,21,0.8,2020-11-01
US,UT,,251,792,444,1407,2020-07-14,10,1.6,2020-11-01
US,ID,,126,781,328,1695,2020-08-18,10,2.4,2020-11-01
US,DE,,525,659,552,902,2020-06-23,69,4.4,2020-11-01
US,DC,,580,654,595,774,2020-05-08,19,11.3,2020-11-01
US,KS,,316,622,395,1142,2020-04-11,13,1.2,2020-11-01
US,PR,,180,543,233,1422,2020-04-09,9,,2020-11-01
US,NH,,400,530,414,771,2020-05-07,22,3.5,2020-11-01
US,NE,,310,515,347,860,2020-06-11,21,-1.1,2020-11-01
US,SD,,118,225,148,378,2020-07-10,6,,2020-11-01
US,MT,,40,224,95,476,2020-03-30,4,2.0,2020-11-01
US,ND,,94,198,110,393,2020-05-06,6,1.3,2020-11-01
US,WV,,101,196,122,415,2020-04-20,6,1.8,2020-11-01
US,ME,,118,170,128,252,2020-06-02,5,1.7,2020-11-01
US,VT,,56,75,61,99,2020-04-16,4,,2020-11-01
US,HI,,24,73,31,197,2020-07-13,3,,2020-11-01
US,WY,,25,63,38,117,2020-04-22,4,0.5,2020-11-01
US,AK,,18,55,27,130,2020-06-26,2,,2020-11-01
US,VI,,6,18,7,57,2020-05-12,1,,2020-11-01
US,GU,,5,10,6,20,2020-04-11,1,,2020-11-01
US,MP,,2,4,2,8,2020-04-07,1,,2020-11-01
US,AS,,0,,,,,,,2020-11-01
