country,region,subregion,current_deaths,total_deaths,total_deaths_lower,total_deaths_upper,peak_date,peak_deaths,peak_over_current_deaths_ratio,projection_end_date
US,NY,New York City,23563,23965,23607,25540,2020-04-07,814,108.9,2020-11-01
US,CA,Los Angeles,4827,7657,5850,10449,2020-07-29,92,0.6,2020-11-01
Canada,,Quebec,5687,5922,5715,6561,2020-05-31,202,62.0,2020-11-01
US,IL,Cook,4909,5768,5042,7523,2020-05-13,140,11.9,2020-11-01
US,AZ,Maricopa,2204,4230,3221,5346,2020-07-30,96,0.9,2020-11-01
US,FL,Miami-Dade,1775,3653,2711,4991,2020-07-31,96,0.8,2020-11-01
Canada,,Ontario,2829,3087,2851,3852,2020-05-04,120,64.0,2020-11-01
US,MI,Wayne,2809,3083,2878,3612,2020-04-22,173,,2020-11-01
US,MA,Middlesex,1989,2357,2057,3063,2020-04-25,201,,2020-11-01
US,NY,Nassau,2194,2217,2200,2303,2020-04-07,338,,2020-11-01
US,TX,Harris,805,2208,1416,3298,2020-07-31,23,1.1,2020-11-01
US,NJ,Essex,2105,2207,2130,2430,2020-06-25,247,-47.8,2020-11-01
US,NJ,Bergen,2038,2173,2066,2456,2020-06-25,265,-13.8,2020-11-01
US,NY,Suffolk,1997,2038,2005,2136,2020-05-06,226,,2020-11-01
US,FL,Broward,783,1971,1355,2778,2020-07-30,38,1.1,2020-11-01
US,NV,Clark,744,1917,1231,2797,2020-08-05,28,0.5,2020-11-01
US,PA,Philadelphia,1695,1863,1725,2178,2020-05-01,97,,2020-11-01
US,TX,Bexar,673,1764,1231,2458,2020-07-27,158,0.7,2020-11-01
US,FL,Palm Beach,882,1727,1271,2353,2020-08-05,21,0.6,2020-11-01
US,NJ,Hudson,1502,1569,1521,1681,2020-04-19,178,-36.3,2020-11-01
US,CA,Orange,665,1563,1019,2319,2020-08-01,31,0.9,2020-11-01
US,TX,Dallas,726,1558,1095,2188,2020-07-29,36,2.9,2020-11-01
US,NY,Westchester,1446,1470,1452,1546,2020-04-06,144,,2020-11-01
US,CA,Riverside,738,1444,1013,2085,2020-08-04,43,,2020-11-01
US,CA,San Bernardino,487,1394,885,2097,2020-08-04,59,1.1,2020-11-01
US,MA,Suffolk,1063,1216,1089,1512,2020-04-25,106,27.4,2020-11-01
US,CA,San Diego,568,1029,747,1584,2020-04-22,24,,2020-11-01
US,TX,Tarrant,410,990,656,1461,2020-07-25,15,0.6,2020-11-01
US,FL,Hillsborough,377,931,625,1292,2020-07-16,40,1.1,2020-11-01
US,WA,King,659,853,693,1206,2020-03-28,27,,2020-11-01
US,FL,Orange,250,835,505,1214,2020-07-29,24,0.9,2020-11-01
US,LA,Orleans,560,612,577,688,2020-04-14,32,,2020-11-01
US,CA,Sacramento,148,547,253,1126,2020-04-09,11,,2020-11-01
Canada,,Alberta,203,499,276,976,2020-05-04,9,2.3,2020-11-01
US,CA,Alameda,193,403,262,622,2020-04-15,13,3.3,2020-11-01
US,CA,Santa Clara,192,334,231,583,2020-07-14,13,,2020-11-01
Canada,,British Columbia,195,250,205,345,2020-04-13,11,,2020-11-01
US,NV,Washoe,115,227,150,344,2020-05-25,6,,2020-11-01
