country,region,subregion,current_deaths,total_deaths,total_deaths_lower,total_deaths_upper,peak_date,peak_deaths,peak_over_current_deaths_ratio,projection_end_date
US,NY,New York City,23728,23887,23740,24467,2020-04-07,813,190.4,2020-11-01
US,CA,Los Angeles,6197,7447,6709,8619,2020-08-12,113,1.7,2020-11-01
Canada,,Quebec,5780,5888,5792,6261,2020-05-31,202,19.4,2020-11-01
US,IL,Cook,5128,5418,5155,6009,2020-05-13,140,5.3,2020-11-01
US,AZ,Maricopa,3158,3613,3364,3949,2020-08-12,111,2.5,2020-11-01
US,FL,Miami-Dade,2882,3394,3124,3819,2020-09-01,100,0.7,2020-11-01
US,MI,Wayne,2941,3068,2966,3323,2020-04-22,173,69.2,2020-11-01
US,TX,Harris,2414,2972,2625,3481,2020-08-12,63,1.5,2020-11-01
Canada,,Ontario,2863,2924,2870,3115,2020-05-04,120,,2020-11-01
US,MA,Middlesex,2102,2210,2118,2419,2020-04-25,201,7.7,2020-11-01
US,NY,Nassau,2199,2208,2202,2239,2020-04-07,338,,2020-11-01
US,NJ,Essex,2123,2153,2132,2216,2020-06-25,247,,2020-11-01
US,NJ,Bergen,2041,2068,2048,2124,2020-06-25,265,,2020-11-01
US,NY,Suffolk,2008,2023,2011,2061,2020-05-06,226,,2020-11-01
US,PA,Philadelphia,1770,1840,1782,1991,2020-05-01,97,,2020-11-01
US,NV,Clark,1259,1657,1464,1949,2020-08-20,37,1.5,2020-11-01
US,FL,Broward,1279,1564,1405,1780,2020-08-16,40,5.7,2020-11-01
US,NJ,Hudson,1512,1529,1518,1559,2020-04-19,178,,2020-11-01
US,CA,Orange,1093,1520,1289,1913,2020-08-06,32,0.9,2020-11-01
US,TX,Bexar,1200,1487,1319,1754,2020-07-27,158,1.7,2020-11-01
US,NY,Westchester,1452,1462,1455,1489,2020-04-06,144,,2020-11-01
US,CA,Riverside,1103,1416,1253,1681,2020-08-24,45,,2020-11-01
US,FL,Palm Beach,1196,1413,1292,1642,2020-08-07,27,3.8,2020-11-01
US,TX,Dallas,1043,1285,1153,1493,2020-07-29,36,1.8,2020-11-01
US,MA,Suffolk,1116,1167,1129,1257,2020-04-25,106,13.7,2020-11-01
US,CA,San Bernardino,814,1161,975,1466,2020-08-22,62,0.6,2020-11-01
US,CA,San Diego,734,941,820,1143,2020-04-22,24,1.3,2020-11-01
US,TX,Tarrant,660,843,740,999,2020-08-31,58,2.4,2020-11-01
US,WA,King,744,802,752,913,2020-03-28,27,,2020-11-01
US,FL,Hillsborough,585,711,640,813,2020-07-16,40,7.9,2020-11-01
US,LA,Orleans,584,602,590,631,2020-04-14,32,,2020-11-01
US,CA,Sacramento,350,578,443,833,2020-08-31,19,1.3,2020-11-01
US,FL,Orange,409,517,457,623,2020-08-06,25,1.6,2020-11-01
US,CA,Alameda,320,501,408,652,2020-09-03,21,,2020-11-01
US,CA,Santa Clara,280,408,335,534,2020-09-11,13,0.8,2020-11-01
Canada,,Alberta,253,339,275,456,2020-05-04,9,,2020-11-01
Canada,,British Columbia,213,245,218,309,2020-04-13,11,,2020-11-01
US,NV,Washoe,147,190,165,228,2020-05-25,6,,2020-11-01
