country,region,subregion,current_deaths,total_deaths,total_deaths_lower,total_deaths_upper,peak_date,peak_deaths,peak_over_current_deaths_ratio,projection_end_date
Brazil,,,76688,155616,117214,239545,2020-06-04,1473,0.9,2020-11-01
India,,,25602,107150,58646,226585,2020-06-16,2003,1.2,2020-11-01
Mexico,,,37574,79288,54512,114528,2020-06-03,1092,0.9,2020-11-01
United Kingdom,,,45204,49206,45710,53201,2020-04-21,1173,14.4,2020-11-01
Italy,,,35017,35612,35078,36164,2020-03-27,919,43.3,2020-11-01
Iran,,,13608,30970,22269,45656,2020-07-09,221,1.0,2020-11-01
France,,,30141,30817,30160,33965,2020-04-15,1438,50.3,2020-11-01
Spain,,,28416,28771,28446,29680,2020-06-19,1179,289.0,2020-11-01
Peru,,,12615,23030,18331,31240,2020-06-14,380,1.0,2020-11-01
Russia,,,11920,22432,14796,38250,2020-05-29,232,0.9,2020-11-01
South Africa,,,4669,21522,13495,33591,2020-07-16,216,0.9,2020-11-01
Colombia,,,6164,20231,14599,27809,2020-06-28,310,0.9,2020-11-01
Indonesia,,,3873,14058,6694,27047,2020-09-13,103,1.4,2020-11-01
Chile,,,7290,11066,8174,13566,2020-06-08,627,1.6,2020-11-01
Pakistan,,,5426,10326,6957,16549,2020-06-14,178,,2020-11-01
Belgium,,,9795,9968,9811,10443,2020-04-10,496,46.3,2020-11-01
Egypt,,,4120,9846,5981,17009,2020-06-15,97,1.4,2020-11-01
Canada,,,8875,9817,8974,11072,2020-04-16,251,10.2,2020-11-01
Germany,,,9087,9419,9117,10146,2020-04-15,510,36.4,2020-11-01
Argentina,,,2112,9151,4174,16970,2020-07-15,82,1.2,2020-11-01
Ecuador,,,5207,8126,5583,12974,2020-05-10,410,1.7,2020-11-01
Turkey,,,5440,6869,5528,11450,2020-04-19,127,5.6,2020-11-01
Netherlands,,,6156,6256,6174,6366,2020-04-07,234,178.0,2020-11-01
Bolivia,,,1984,6089,3546,10741,2020-07-01,78,1.3,2020-11-01
Sweden,,,5593,6010,5724,6186,2020-04-21,185,4.6,2020-11-01
Bangladesh,,,2496,5965,3771,10314,2020-06-30,64,1.1,2020-11-01
Saudi Arabia,,,2370,5863,3928,8428,2020-07-05,58,1.0,2020-11-01
China,,,4644,4647,4644,4670,2020-04-17,1290,,2020-11-01
Philippines,,,1643,3987,2122,8469,2020-07-12,162,0.8,2020-11-01
Romania,,,1971,3875,2727,5293,2020-05-08,35,1.2,2020-11-01
Dominican Republic,,,941,3821,1464,8445,2020-04-12,38,2.6,2020-11-01
Honduras,,,835,3478,2279,6199,2020-07-02,49,2.8,2020-11-01
Panama,,,1000,3220,2328,5238,2020-07-03,31,1.4,2020-11-01
Algeria,,,1052,3053,1440,8197,2020-11-01,40,3.3,2020-11-01
Serbia,,,442,2920,934,7334,2020-09-06,30,2.3,2020-11-01
Ukraine,,,1462,2727,1999,4015,2020-06-17,31,1.0,2020-11-01
Poland,,,1605,2386,1855,3498,2020-04-24,40,1.8,2020-11-01
Portugal,,,1679,2196,1762,3026,2020-04-03,37,10.3,2020-11-01
Switzerland,,,1969,2061,1981,2428,2020-04-04,75,61.0,2020-11-01
Nigeria,,,769,1916,1000,4154,2020-06-16,31,1.3,2020-11-01
Ireland,,,1749,1833,1756,2232,2020-04-24,220,54.0,2020-11-01
Japan,,,985,1510,991,2573,2020-05-01,29,19.0,2020-11-01
Israel,,,384,1465,589,4052,2020-04-18,13,1.5,2020-11-01
Moldova,,,666,1152,970,1499,2020-06-20,14,1.1,2020-11-01
Belarus,,,485,1116,635,2277,2020-10-29,8,1.6,2020-11-01
Bulgaria,,,293,900,506,1446,2020-06-05,12,1.5,2020-11-01
Austria,,,711,832,726,1043,2020-04-08,30,20.0,2020-11-01
Hungary,,,595,695,607,993,2020-04-24,23,,2020-11-01
Kuwait,,,402,659,436,1207,2020-05-30,11,2.3,2020-11-01
Denmark,,,610,653,623,732,2020-04-04,22,,2020-11-01
Morocco,,,263,489,300,900,2020-03-27,12,1.5,2020-11-01
Czechia,,,355,480,364,682,2020-04-14,18,,2020-11-01
United Arab Emirates,,,335,468,349,856,2020-05-10,13,,2020-11-01
Finland,,,328,363,332,458,2020-04-21,43,,2020-11-01
South Korea,,,293,339,295,460,2020-03-02,11,3.0,2020-11-01
Norway,,,254,275,260,317,2020-04-20,16,8.0,2020-11-01
Australia,,,116,252,116,834,2020-04-23,8,1.0,2020-11-01
Croatia,,,120,239,140,358,2020-04-19,8,,2020-11-01
Greece,,,193,222,203,277,2020-04-03,10,,2020-11-01
Malaysia,,,122,151,133,180,2020-03-29,8,,2020-11-01
Luxembourg,,,111,145,117,181,2020-04-11,8,,2020-11-01
Slovenia,,,111,122,112,149,2020-04-07,6,,2020-11-01
Cuba,,,87,117,91,198,2020-04-24,6,,2020-11-01
Lithuania,,,79,108,86,169,2020-04-10,6,,2020-11-01
Estonia,,,69,85,75,111,2020-04-02,6,,2020-11-01
Latvia,,,31,41,33,87,2020-04-21,4,,2020-11-01
Slovakia,,,28,40,28,71,2020-04-15,4,,2020-11-01
Cyprus,,,19,30,20,57,2020-03-30,2,,2020-11-01
Iceland,,,10,13,10,24,2020-03-15,5,,2020-11-01
Malta,,,9,12,11,13,2020-05-29,2,,2020-11-01
