country,region,subregion,current_deaths,total_deaths,total_deaths_lower,total_deaths_upper,peak_date,peak_deaths,peak_over_current_deaths_ratio,projection_end_date
US,,,189650,218754,207479,235559,2020-04-15,2609,5.3,2020-11-01
US,NY,,33016,33377,33028,35473,2020-04-07,1273,71.1,2020-11-01
US,CA,,13823,18040,15703,21896,2020-08-14,278,2.0,2020-11-01
US,TX,,13792,17867,16016,20414,2020-07-27,685,2.0,2020-11-01
US,NJ,,15996,16156,16007,16710,2020-04-30,483,71.0,2020-11-01
US,FL,,11915,14360,13019,16114,2020-08-11,276,3.7,2020-11-01
US,MA,,9141,9520,9166,10420,2020-04-19,302,21.9,2020-11-01
US,IL,,8405,9292,8502,10527,2020-07-07,247,19.1,2020-11-01
US,PA,,7780,8377,7807,9607,2020-05-05,341,15.9,2020-11-01
US,GA,,6070,8059,7026,9695,2020-08-11,122,2.6,2020-11-01
US,MI,,6811,7226,6845,7970,2020-04-22,241,145.7,2020-11-01
US,AZ,,5221,5911,5485,6549,2020-07-30,172,36.6,2020-11-01
US,LA,,5118,5828,5401,6517,2020-04-14,129,4.9,2020-11-01
US,OH,,4298,4994,4464,5851,2020-08-29,147,2.3,2020-11-01
US,CT,,4474,4549,4483,4782,2020-04-20,204,17.3,2020-11-01
US,MD,,3807,4146,3836,4797,2020-05-02,171,20.4,2020-11-01
US,NC,,2909,3958,3391,4911,2020-08-03,60,2.2,2020-11-01
US,IN,,3380,3797,3404,4647,2020-04-30,150,4.4,2020-11-01
US,SC,,2912,3718,3321,4327,2020-07-25,80,7.9,2020-11-01
US,VA,,2686,3310,2754,4211,2020-05-28,57,17.2,2020-11-01
US,MS,,2585,3176,2842,3658,2020-08-25,67,,2020-11-01
US,AL,,2277,2845,2531,3339,2020-07-22,61,22.7,2020-11-01
US,TN,,1896,2697,2308,3316,2020-08-21,61,0.8,2020-11-01
US,WA,,1953,2307,2030,2776,2020-04-06,45,,2020-11-01
US,MO,,1690,2301,1951,2871,2020-09-05,61,5.7,2020-11-01
US,MN,,1914,2267,1971,2768,2020-08-16,47,13.3,2020-11-01
US,CO,,1973,2134,1983,2591,2020-04-24,122,,2020-11-01
US,NV,,1393,1845,1625,2163,2020-08-20,38,,2020-11-01
US,IA,,1185,1705,1359,2387,2020-05-20,26,0.9,2020-11-01
US,WI,,1168,1527,1309,1887,2020-05-27,22,,2020-11-01
US,AR,,917,1401,1161,1753,2020-09-02,27,1.4,2020-11-01
US,KY,,997,1379,1148,1740,2020-05-19,20,7.9,2020-11-01
US,OK,,854,1242,1030,1598,2020-04-21,21,8.6,2020-11-01
US,RI,,1059,1126,1067,1269,2020-04-17,31,4.9,2020-11-01
US,NM,,807,953,858,1102,2020-05-03,13,,2020-11-01
US,PR,,482,796,630,1062,2020-09-06,13,1.3,2020-11-01
US,KS,,484,666,557,854,2020-04-11,13,4.5,2020-11-01
US,DE,,609,650,613,730,2020-06-23,69,,2020-11-01
US,OR,,486,649,554,804,2020-07-28,14,1.2,2020-11-01
US,DC,,611,636,615,686,2020-05-08,19,,2020-11-01
US,ID,,389,582,486,726,2020-08-14,14,1.4,2020-11-01
US,UT,,424,571,487,702,2020-07-14,10,4.0,2020-11-01
US,NE,,407,518,435,653,2020-06-11,21,1.1,2020-11-01
US,NH,,433,458,435,519,2020-05-07,22,,2020-11-01
US,WV,,252,455,347,634,2020-08-29,14,1.0,2020-11-01
US,SD,,173,253,182,425,2020-07-29,6,,2020-11-01
US,ND,,156,246,194,330,2020-05-06,6,,2020-11-01
US,HI,,88,228,154,352,2020-08-31,7,1.5,2020-11-01
US,MT,,119,207,158,287,2020-08-25,6,1.9,2020-11-01
US,ME,,134,149,137,172,2020-06-02,5,,2020-11-01
US,AK,,42,75,57,109,2020-08-25,4,,2020-11-01
US,WY,,42,67,54,94,2020-09-02,4,,2020-11-01
US,VT,,58,66,60,79,2020-04-16,4,,2020-11-01
US,GU,,19,52,35,81,2020-09-08,5,0.2,2020-11-01
US,VI,,18,39,28,56,2020-08-26,2,0.4,2020-11-01
US,MP,,2,3,2,4,2020-04-07,1,,2020-11-01
US,AS,,0,,,,,,,2020-11-01
