date,actual_deaths,total_deaths,predicted_deaths_mean,predicted_deaths_lower,predicted_deaths_upper,predicted_total_deaths_mean,predicted_total_deaths_lower,predicted_total_deaths_upper,predicted_new_infected_mean,predicted_new_infected_lower,predicted_new_infected_upper,predicted_current_infected_mean,predicted_current_infected_lower,predicted_current_infected_upper,predicted_total_infected_mean,predicted_total_infected_lower,predicted_total_infected_upper,r_values_mean,r_values_lower,r_values_upper
2020-02-22,,,,,,,,,773,410,1144,773,410,1144,773,410,1144,1.85918506607,1.6,2.2
2020-02-23,,,,,,,,,773,410,1144,1545,820,2287,1545,820,2287,1.85883685343,1.5998720979,2.19816673942
2020-02-24,,,,,,,,,773,410,1144,2318,1230,3431,2318,1230,3431,1.85877497353,1.59984829163,2.19785144622
2020-02-25,,,,,,,,,773,410,1144,3091,1640,4574,3091,1640,4574,1.85870194044,1.59982005578,2.19748203602
2020-02-26,,,,,,,,,773,410,1144,3863,2051,5718,3863,2051,5718,1.85861571114,1.59978656673,2.19704926099
2020-02-27,,,,,,,,,773,410,1144,4636,2461,6861,4636,2461,6861,1.85851386179,1.59974684798,2.19654230827
2020-02-28,,,,,,,,,773,410,1144,5409,2871,8004,5409,2871,8004,1.85839351551,1.59969974181,2.19594854081
2020-02-29,,,,,,,,,773,410,1144,6181,3281,9148,6181,3281,9148,1.85825125635,1.59964156876,2.19525319746
2020-03-01,,,,,,,,,773,410,1144,6954,3692,10291,6954,3692,10291,1.85808302672,1.59956862999,2.19443904661
2020-03-02,,,,,,,,,2191,1235,3202,9145,4928,13492,9145,4928,13492,1.85783044507,1.599430649,2.1934353641
2020-03-03,,,,,,,,,2183,1231,3189,11328,6159,16681,11328,6159,16681,1.8575882128,1.59932406082,2.192313673
2020-03-04,,,,,,,,,2305,1314,3361,13633,7473,20042,13633,7473,20042,1.85729029066,1.59919823165,2.19098853427
2020-03-05,,,,,,,,,2557,1467,3721,16189,8941,23762,16189,8941,23762,1.85694101116,1.59904586307,2.18944216967
2020-03-06,,,,,,,,,3081,1785,4464,19271,10727,28225,19271,10727,28225,1.85652959196,1.59886816379,2.18763623307
