country,region,subregion,current_deaths,total_deaths,total_deaths_lower,total_deaths_upper,peak_date,peak_deaths,peak_over_current_deaths_ratio,projection_end_date
Brazil,,,104201,175154,125122,247107,2020-07-29,1595,0.9,2020-11-01
India,,,47033,123206,78434,176382,2020-06-16,2003,1.2,2020-11-01
Mexico,,,54666,101339,83093,141707,2020-06-03,1092,0.9,2020-11-01
United Kingdom,,,46791,51026,47039,61847,2020-04-21,1173,12.5,2020-11-01
Italy,,,35225,35970,35254,38572,2020-03-27,919,83.0,2020-11-01
Colombia,,,13837,31757,21497,48312,2020-07-29,380,0.9,2020-11-01
France,,,30375,31309,30411,36067,2020-04-15,1438,18.7,2020-11-01
Peru,,,21501,30726,24836,42105,2020-07-23,3887,,2020-11-01
Spain,,,28579,29997,28619,35482,2020-06-19,1179,-426.7,2020-11-01
Iran,,,18988,27896,22305,38237,2020-07-28,235,1.1,2020-11-01
South Africa,,,11010,23979,16093,35029,2020-07-22,572,1.0,2020-11-01
Russia,,,15231,21943,17397,31746,2020-05-29,232,1.2,2020-11-01
Argentina,,,5213,19734,9949,34270,2020-08-11,240,1.1,2020-11-01
Chile,,,10205,15150,10918,26006,2020-07-17,1057,6.5,2020-11-01
Indonesia,,,5903,11181,7700,19008,2020-07-22,139,0.9,2020-11-01
Belgium,,,9900,10410,9937,12409,2020-04-10,496,20.9,2020-11-01
Germany,,,9213,10260,9309,13295,2020-04-15,510,48.0,2020-11-01
Canada,,,9052,9484,9089,10519,2020-04-16,251,13.4,2020-11-01
Ecuador,,,5984,7476,6154,10686,2020-05-10,410,2.6,2020-11-01
Turkey,,,5891,7403,5946,11446,2020-04-19,127,6.3,2020-11-01
Bolivia,,,3827,7385,5100,11842,2020-08-04,92,1.1,2020-11-01
Pakistan,,,6129,7095,6286,8363,2020-06-14,178,6.9,2020-11-01
Netherlands,,,6182,6561,6208,8033,2020-04-07,234,8.2,2020-11-01
Romania,,,2807,6283,3983,10626,2020-08-07,50,1.0,2020-11-01
Sweden,,,5774,5954,5809,6069,2020-04-21,185,25.8,2020-11-01
Egypt,,,5085,5917,5239,7176,2020-06-15,97,2.9,2020-11-01
Philippines,,,2404,5791,3149,11734,2020-07-12,162,0.5,2020-11-01
Bangladesh,,,3513,5569,4046,8981,2020-06-30,64,1.0,2020-11-01
Saudi Arabia,,,3269,4928,3830,7318,2020-07-05,58,1.1,2020-11-01
China,,,4697,4909,4697,6370,2020-04-17,1290,29.2,2020-11-01
Ukraine,,,1999,4883,2805,9257,2020-11-01,45,2.3,2020-11-01
Morocco,,,556,3057,1131,7079,2020-11-01,41,1.8,2020-11-01
Panama,,,1703,2912,2138,4320,2020-07-24,41,1.2,2020-11-01
Poland,,,1830,2867,2065,4545,2020-04-24,40,2.3,2020-11-01
Honduras,,,1533,2800,1911,4447,2020-07-30,53,1.4,2020-11-01
Dominican Republic,,,1371,2649,1788,4406,2020-04-12,38,0.8,2020-11-01
Algeria,,,1333,2249,1540,3904,2020-04-09,30,1.3,2020-11-01
Switzerland,,,1991,2088,2004,2484,2020-04-04,75,60.2,2020-11-01
Portugal,,,1764,2050,1776,2680,2020-04-03,37,9.8,2020-11-01
Ireland,,,1774,1865,1786,2137,2020-04-24,220,53.7,2020-11-01
Japan,,,1066,1716,1105,4105,2020-05-01,29,2.6,2020-11-01
Australia,,,361,1565,724,3530,2020-08-11,21,1.7,2020-11-01
Israel,,,639,1515,896,2893,2020-08-12,17,0.8,2020-11-01
Nigeria,,,956,1343,1036,2143,2020-06-16,31,,2020-11-01
Moldova,,,863,1314,1039,1861,2020-06-20,14,1.3,2020-11-01
Bulgaria,,,482,1310,752,2350,2020-08-03,16,1.2,2020-11-01
Serbia,,,658,1108,823,1660,2020-07-10,18,1.4,2020-11-01
Austria,,,724,820,738,1066,2020-04-08,30,19.1,2020-11-01
Belarus,,,595,798,716,991,2020-07-08,7,1.9,2020-11-01
Kuwait,,,489,775,531,1423,2020-05-30,11,2.4,2020-11-01
Denmark,,,621,730,642,1030,2020-04-04,22,,2020-11-01
Hungary,,,605,695,613,916,2020-04-24,23,,2020-11-01
Czechia,,,391,529,416,811,2020-04-14,18,,2020-11-01
United Arab Emirates,,,358,449,364,699,2020-05-10,13,,2020-11-01
Finland,,,333,376,340,490,2020-04-21,43,,2020-11-01
South Korea,,,305,375,305,613,2020-03-02,11,,2020-11-01
Greece,,,216,358,248,614,2020-04-03,10,1.9,2020-11-01
Norway,,,256,293,263,391,2020-04-20,16,,2020-11-01
Croatia,,,160,293,199,508,2020-04-19,8,,2020-11-01
Slovenia,,,129,197,146,330,2020-04-07,6,,2020-11-01
Luxembourg,,,122,192,142,320,2020-04-11,8,,2020-11-01
Malaysia,,,125,142,129,159,2020-03-29,8,,2020-11-01
Cuba,,,88,130,96,226,2020-04-24,6,,2020-11-01
Lithuania,,,81,97,84,130,2020-04-10,6,,2020-11-01
Estonia,,,63,72,68,80,2020-04-02,6,,2020-11-01
Slovakia,,,31,49,34,93,2020-04-15,4,,2020-11-01
Latvia,,,32,40,33,54,2020-04-21,4,,2020-11-01
Cyprus,,,20,38,25,67,2020-03-30,2,,2020-11-01
Iceland,,,10,13,10,19,2020-03-15,5,,2020-11-01
Malta,,,9,12,10,15,2020-05-29,2,,2020-11-01
