country,region,subregion,daily_deaths,daily_deaths_lower,daily_deaths_upper
US,,,1013,552,1555
US,NY,,99,37,208
US,NJ,,87,46,123
US,IL,,82,54,102
US,PA,,71,39,104
US,MA,,66,36,101
US,CA,,65,33,101
US,MI,,38,21,63
US,MD,,38,21,56
US,FL,,35,19,54
US,OH,,34,22,48
US,CT,,34,18,52
US,VA,,29,15,44
US,GA,,28,17,41
US,IN,,27,15,39
US,MN,,25,15,35
US,TX,,24,16,34
US,NC,,21,14,29
US,AZ,,18,11,25
US,CO,,17,10,25
US,LA,,17,9,27
US,RI,,16,11,21
US,MS,,16,10,23
US,MO,,14,9,21
US,IA,,13,7,20
US,AL,,10,7,14
US,WI,,10,6,15
US,SC,,9,5,13
US,WA,,8,3,15
US,NM,,7,4,9
US,KY,,6,3,9
US,DE,,6,3,8
US,TN,,5,3,9
US,NH,,5,3,7
US,DC,,5,2,9
US,NV,,5,2,7
US,OK,,4,2,6
US,NE,,4,2,5
US,AR,,3,1,4
US,UT,,2,1,4
US,SD,,2,0,4
US,KS,,2,0,3
US,ME,,1,0,2
US,ND,,1,0,2
US,OR,,1,0,2
US,PR,,1,0,2
US,WV,,1,0,1
US,WY,,1,0,1
US,AK,,0,0,1
US,GU,,0,0,1
US,HI,,0,0,1
US,ID,,0,0,1
US,MP,,0,0,1
US,MT,,0,0,1
US,VI,,0,0,1
US,VT,,0,0,1
US,AS,,,,
