date,actual_deaths,total_deaths,predicted_deaths_mean,predicted_deaths_lower,predicted_deaths_upper,predicted_total_deaths_mean,predicted_total_deaths_lower,predicted_total_deaths_upper,predicted_new_infected_mean,predicted_new_infected_lower,predicted_new_infected_upper,predicted_current_infected_mean,predicted_current_infected_lower,predicted_current_infected_upper,predicted_total_infected_mean,predicted_total_infected_lower,predicted_total_infected_upper
2020-02-16,,,,,,,,,127,100,200,127,100,200,127,100,200
2020-02-17,,,,,,,,,127,100,200,255,200,400,255,200,400
2020-02-18,,,,,,,,,127,100,200,382,300,600,382,300,600
2020-02-19,,,,,,,,,127,100,200,510,400,800,510,400,800
2020-02-20,,,,,,,,,127,100,200,637,500,1000,637,500,1000
2020-02-21,,,,,,,,,127,100,200,765,600,1200,765,600,1200
2020-02-22,,,,,,,,,127,100,200,892,700,1400,892,700,1400
2020-02-23,,,,,,,,,127,100,200,1019,800,1600,1019,800,1600
2020-02-24,,,,,,,,,127,100,200,1147,900,1800,1147,900,1800
2020-02-25,,,,,,,,,353,259,559,1499,1159,2359,1499,1159,2359
2020-02-26,,,,,,,,,351,258,557,1851,1417,2915,1851,1417,2915
2020-02-27,,,,,,,,,370,270,586,2220,1688,3501,2220,1688,3501
2020-02-28,,,,,,,,,408,294,647,2628,1982,4148,2628,1982,4148
2020-02-29,,,,,,,,,487,344,774,3115,2327,4922,3115,2327,4922
2020-03-01,,,,,,,,,610,422,969,3725,2749,5891,3725,2749,5891
2020-03-02,,,,,,,,,705,482,1120,4303,3132,6810,4431,3232,7010
2020-03-03,,,,,,,,,788,532,1248,4964,3565,7858,5218,3765,8258
2020-03-04,,,,,,,,,885,591,1398,5721,4056,9055,6104,4356,9655
2020-03-05,,,,,,,,,1001,659,1568,6595,4615,10423,7105,5015,11223
2020-03-06,,,,,,,,,1144,743,1770,7611,5259,11992,8249,5759,12992
2020-03-07,,,,,,,,,1289,831,1963,8773,5990,13755,9538,6590,14955
2020-03-08,,,,,,,,,1431,917,2143,10077,6808,15698,10969,7508,17098
2020-03-09,,,,,,,,,1576,1007,2286,11525,7715,17783,12545,8515,19383
2020-03-10,,,,,,,,,1725,1104,2447,13123,8720,20030,14269,9620,21830
2020-03-11,1,1,,,,,,,1878,1206,2613,14648,9667,22083,16147,10827,24442
2020-03-12,0,1,,,,,,,2027,1312,2774,16323,10721,24300,18174,12139,27215
2020-03-13,3,4,,,,,,,2163,1418,2961,18116,11870,26675,20337,13558,30176
2020-03-14,1,5,,,,,,,2284,1523,3114,19993,13099,29141,22621,15082,33289
2020-03-15,0,5,,,,,,,2391,1622,3241,21897,14377,31608,25012,16704,36529
2020-03-16,0,5,,,,,,,2481,1686,3346,23768,15641,33985,27493,18391,39875
2020-03-17,0,5,,,,,,,2552,1750,3466,25615,16910,36331,30045,20142,43340
2020-03-18,14,19,,,,,,,2602,1791,3553,27429,18168,38635,32648,21934,46893
2020-03-19,6,25,,,,,,,2632,1823,3636,29176,19401,40873,35280,23757,50528
2020-03-20,7,32,,,,,,,2644,1846,3659,30819,20588,42965,37924,25604,54187
2020-03-21,6,38,,,,,,,2641,1841,3642,32317,21686,44836,40565,27446,57828
2020-03-22,10,48,,,,,,,2627,1830,3619,33655,22685,46493,43193,29276,61447
2020-03-23,1,49,,,,,,,2604,1827,3575,34827,23595,47924,45797,31103,65021
2020-03-24,6,55,,,,,,,2573,1802,3557,35825,24390,49195,48370,32906,68578
