date,actual_deaths,total_deaths,predicted_deaths_mean,predicted_deaths_lower,predicted_deaths_upper,predicted_total_deaths_mean,predicted_total_deaths_lower,predicted_total_deaths_upper,predicted_new_infected_mean,predicted_new_infected_lower,predicted_new_infected_upper,predicted_current_infected_mean,predicted_current_infected_lower,predicted_current_infected_upper,predicted_total_infected_mean,predicted_total_infected_lower,predicted_total_infected_upper
2020-02-16,,,,,,,,,103,100,200,103,100,200,103,100,200
2020-02-17,,,,,,,,,103,100,200,206,200,400,206,200,400
2020-02-18,,,,,,,,,103,100,200,308,300,600,308,300,600
2020-02-19,,,,,,,,,103,100,200,411,400,800,411,400,800
2020-02-20,,,,,,,,,103,100,200,514,500,1000,514,500,1000
2020-02-21,,,,,,,,,103,100,200,617,600,1200,617,600,1200
2020-02-22,,,,,,,,,103,100,200,720,700,1400,720,700,1400
2020-02-23,,,,,,,,,103,100,200,822,800,1600,822,800,1600
2020-02-24,,,,,,,,,103,100,200,925,900,1800,925,900,1800
2020-02-25,,,,,,,,,271,259,519,1196,1159,2319,1196,1159,2319
2020-02-26,,,,,,,,,270,258,517,1466,1418,2836,1466,1418,2836
2020-02-27,,,,,,,,,283,270,541,1748,1689,3376,1748,1689,3376
2020-02-28,,,,,,,,,309,295,589,2058,1984,3965,2058,1984,3965
2020-02-29,,,,,,,,,364,345,690,2422,2330,4654,2422,2330,4654
2020-03-01,,,,,,,,,450,424,845,2871,2755,5499,2871,2755,5499
2020-03-02,,,,,,,,,516,485,965,3284,3140,6263,3387,3240,6463
2020-03-03,,,,,,,,,573,537,1065,3755,3577,7128,3960,3777,7528
2020-03-04,,,,,,,,,640,597,1181,4292,4075,8109,4601,4375,8709
2020-03-05,,,,,,,,,720,667,1317,4909,4642,9225,5321,5042,10025
2020-03-06,,,,,,,,,820,755,1485,5627,5298,10509,6141,5798,11509
2020-03-07,,,,,,,,,926,848,1658,6450,6047,11967,7067,6647,13167
2020-03-08,,,,,,,,,1035,941,1831,7383,6888,13597,8102,7588,14997
2020-03-09,,,,,,,,,1153,1040,2010,8433,7829,15406,9255,8629,17006
2020-03-10,,,,,,,,,1283,1148,2201,9613,8878,17407,10538,9778,19207
2020-03-11,1,1,,,,,,,1431,1268,2408,10773,9887,19295,11969,11046,21614
2020-03-12,0,1,,,,,,,1592,1397,2622,12095,11025,21400,13560,12444,24235
2020-03-13,1,2,,,,,,,1764,1531,2838,13576,12286,23697,15324,13976,27073
2020-03-14,0,2,,,,,,,1947,1671,3078,15214,13663,26186,17271,15647,30151
2020-03-15,0,2,,,,,,,2144,1816,3314,16994,15133,28811,19415,17463,33464
2020-03-16,0,2,,,,,,,2354,1965,3534,18898,16674,31499,21769,19429,36998
2020-03-17,1,3,,,,,,,2574,2118,3884,20956,18307,34419,24344,21547,40882
2020-03-18,0,3,,,,,,,2801,2265,4263,23184,20035,37616,27144,23813,45144
2020-03-19,1,4,,,,,,,3029,2413,4612,25573,21852,41047,30173,26227,49755
2020-03-20,0,4,,,,,,,3254,2521,4899,28107,23706,44629,33427,28749,54654
2020-03-21,0,4,,,,,,,3470,2647,5137,30757,25597,48282,36897,31396,59791
2020-03-22,3,7,,,,,,,3673,2729,5326,33504,27478,51950,40571,34125,65116
2020-03-23,3,10,,,,,,,3856,2785,5481,36324,29322,55600,44427,36911,70596
2020-03-24,0,10,,,,,,,4014,2834,5599,39186,31117,59189,48441,39746,76195
2020-03-25,2,12,,,,,,,4144,2857,5658,42046,32825,62647,52584,42603,81853
2020-03-26,8,20,,,,,,,4243,2836,5701,44858,34393,65940,56827,45440,87554
2020-03-27,0,20,,,,,,,4312,2858,5895,47579,35853,69213,61139,48298,93448
2020-03-28,4,24,,,,,,,4353,2816,6048,50168,37138,72423,65492,51115,99496
2020-03-29,3,27,,,,,,,4369,2725,6133,52590,38193,75479,69861,53840,105629
2020-03-30,5,32,,,,,,,4364,2661,6143,54809,39038,78307,74224,56502,111771
2020-03-31,3,35,,,,,,,4342,2585,6166,56797,39657,80939,78566,59087,117937
2020-04-01,23,58,,,,,,,4307,2524,6173,58530,40063,83228,82873,61611,124110
2020-04-02,14,72,,,,,,,4262,2442,6181,59991,40240,85146,87136,64054,130290
2020-04-03,0,72,,,,,,,4210,2353,6143,61173,40180,86677,91346,66407,136432
2020-04-04,14,86,,,,,,,4152,2253,6118,62071,39912,87897,95498,68661,142550
2020-04-05,13,99,,,,,,,4091,2164,6141,62691,39430,88901,99589,70826,148691
2020-04-06,37,136,,,,,,,4026,2065,6163,63044,38766,89738,103615,72892,154853
2020-04-07,14,150,,,,,,,3961,1972,6145,63149,37952,90402,107576,74864,160998
2020-04-08,28,178,,,,,,,3895,1893,6113,63030,37010,90916,111471,76757,167110
2020-04-09,48,226,,,,,,,3829,1804,6111,62715,35958,91369,115299,78562,173221
2020-04-10,20,246,,,,,,,3763,1718,6099,62235,34840,91767,119063,80280,179320
2020-04-11,42,288,,,,,,,3699,1626,6108,61622,33609,91980,122761,81907,185428
2020-04-12,43,331,,,,,,,3636,1530,6047,60905,32322,91979,126397,83437,191474
2020-04-13,27,358,,,,,,,3574,1455,5993,60110,31052,91838,129971,84893,197466
2020-04-14,35,393,,,,,,,3514,1388,6004,59260,29779,91699,133485,86282,203469
2020-04-15,12,405,,,,,,,3455,1324,6027,58374,28519,91560,136940,87606,209496
2020-04-16,43,448,,,,,,,3399,1262,6038,57465,27258,91425,140339,88869,215534
2020-04-17,38,486,,,,,,,3344,1190,6048,56547,26005,91292,143683,90060,221581
2020-04-18,35,521,,,,,,,3291,1124,6069,55627,24776,91218,146973,91184,227650
2020-04-19,38,559,,,,,,,3239,1059,6084,54714,23581,91184,150212,92243,233734
2020-04-20,33,592,,,,,,,3189,1018,6075,53813,22436,91119,153401,93262,239809
2020-04-21,53,645,,,,,,,3141,970,6099,52928,21340,91055,156543,94232,245908
2020-04-22,36,681,,,,,,,3095,921,6092,52062,20290,91001,159637,95154,251999
2020-04-23,40,721,,,,,,,3050,880,6101,51217,19277,90990,162687,96034,258100
