country,region,subregion,daily_deaths,daily_deaths_lower,daily_deaths_upper
US,AZ,Maricopa,46.4465610005,34,60
US,CA,Los Angeles,43.9002840006,23,76
US,FL,Miami-Dade,34.0160695926,20,59
US,FL,Broward,19.8325631662,11,31
US,TX,Harris,17.321335981,11,25
US,TX,Bexar,16.6606200311,11,24
US,NV,Clark,12.7706873861,7,21
US,FL,Palm Beach,12.7553781148,8,19
US,TX,Dallas,11.7769802301,7,17
US,CA,Orange,11.686488414,7,18
US,IL,Cook,9.22909387554,3,20
US,FL,Orange,8.72224551512,6,13
US,CA,Riverside,8.23267713825,4,13
US,FL,Hillsborough,8.06194312191,5,11
US,NY,New York City,7.54818071217,0,32
US,CA,San Diego,6.56692277334,3,11
US,CA,San Bernardino,6.25266116835,3,10
US,TX,Tarrant,6.18048650976,3,10
US,MI,Wayne,3.64279408322,1,9
US,CA,Sacramento,3.24470769045,1,7
Canada,,Quebec,3.19237379089,0,7
US,MA,Middlesex,3.07559360819,0,7
Canada,,Ontario,2.28837969348,0,7
US,NJ,Bergen,2.06768018724,0,5
US,PA,Philadelphia,1.99688556756,0,5
US,CA,Alameda,1.87043657795,0,4
Canada,,Alberta,1.70976172486,0,3
US,NJ,Essex,1.52600390552,0,5
US,WA,King,1.45638507274,0,4
US,NV,Washoe,1.30807324875,0,3
US,MA,Suffolk,1.02769557041,0,3
US,NJ,Hudson,0.931480243976,0,3
US,NY,Suffolk,0.872584530496,0,4
US,CA,Santa Clara,0.816052420823,0,2
US,LA,Orleans,0.696155493988,0,2
US,NY,Nassau,0.481865155421,0,3
US,NY,Westchester,0.457111240806,0,3
Canada,,British Columbia,0.381273747609,0,1
