date,actual_deaths,total_deaths,predicted_deaths_mean,predicted_deaths_lower,predicted_deaths_upper,predicted_total_deaths_mean,predicted_total_deaths_lower,predicted_total_deaths_upper,predicted_new_infected_mean,predicted_new_infected_lower,predicted_new_infected_upper,predicted_current_infected_mean,predicted_current_infected_lower,predicted_current_infected_upper,predicted_total_infected_mean,predicted_total_infected_lower,predicted_total_infected_upper
2020-03-20,,,,,,,,,10,10,10,10,10,10,10,10,10
2020-03-21,,,,,,,,,10,10,10,20,20,20,20,20,20
2020-03-22,,,,,,,,,10,10,10,30,30,30,30,30,30
2020-03-23,,,,,,,,,10,10,10,40,40,40,40,40,40
2020-03-24,,,,,,,,,10,10,10,50,50,50,50,50,50
2020-03-25,,,,,,,,,10,10,10,60,60,60,60,60,60
2020-03-26,,,,,,,,,10,10,10,70,70,70,70,70,70
2020-03-27,,,,,,,,,10,10,10,80,80,80,80,80,80
2020-03-28,,,,,,,,,10,10,10,90,90,90,90,90,90
2020-03-29,,,,,,,,,19,16,24,109,106,114,109,106,114
2020-03-30,,,,,,,,,19,16,23,128,123,137,128,123,137
2020-03-31,,,,,,,,,19,16,23,147,139,160,147,139,160
2020-04-01,,,,,,,,,19,17,24,166,157,184,166,157,184
2020-04-02,,,,,,,,,21,18,26,187,175,209,187,175,209
2020-04-03,,,,,,,,,23,19,29,209,194,238,209,194,238
2020-04-04,,,,,,,,,24,20,30,223,205,258,233,215,268
2020-04-05,,,,,,,,,25,21,31,238,217,278,258,237,298
2020-04-06,,,,,,,,,25,22,31,253,229,299,283,259,329
2020-04-07,,,,,,,,,26,22,32,269,241,320,309,281,360
2020-04-08,,,,,,,,,27,23,33,285,255,342,335,305,392
2020-04-09,,,,,,,,,27,24,34,303,269,366,363,329,426
2020-04-10,,,,,,,,,28,24,34,321,283,389,391,353,459
2020-04-11,,,,,,,,,28,25,34,339,298,413,419,378,493
2020-04-12,,,,,,,,,29,25,34,358,314,436,448,404,526
2020-04-13,1,1,,,,,,,29,25,34,368,323,446,477,430,560
2020-04-14,0,1,,,,,,,30,26,35,379,333,457,507,456,594
2020-04-15,0,1,,,,,,,30,26,35,390,343,469,536,483,629
2020-04-16,1,2,,,,,,,30,26,35,400,352,479,567,509,663
2020-04-17,0,2,,,,,,,30,27,35,410,361,489,597,536,697
2020-04-18,0,2,,,,,,,31,27,35,418,369,495,628,564,732
2020-04-19,0,2,,,,,,,31,27,36,425,376,501,658,591,768
2020-04-20,0,2,,,,,,,31,27,36,432,382,506,689,619,804
2020-04-21,0,2,,,,,,,31,27,37,438,387,512,721,647,840
2020-04-22,4,6,,,,,,,31,27,37,443,392,517,752,674,877
2020-04-23,1,7,,,,,,,31,27,37,448,397,522,783,702,913
2020-04-24,0,7,,,,,,,32,27,38,452,401,526,815,730,951
2020-04-25,0,7,,,,,,,32,28,38,456,405,530,846,758,988
