country,region,subregion,current_deaths,total_deaths,total_deaths_lower,total_deaths_upper,peak_date,peak_deaths,peak_over_current_deaths_ratio,projection_end_date
US,NY,New York City,21362,22587,21734,25874,2020-04-16,3022,14.1,2020-09-01
US,IL,Cook,3455,10843,5917,17373,2020-05-13,140,1.0,2020-09-01
Canada,,Quebec,4229,8956,5393,15335,2020-05-01,163,1.1,2020-09-01
US,CA,Los Angeles,2201,6017,3241,11119,2020-04-18,79,1.1,2020-09-01
Canada,,Ontario,2264,3827,2597,7821,2020-05-04,120,2.0,2020-09-01
US,MI,Wayne,2406,2998,2614,4137,2020-04-22,171,1.7,2020-09-01
US,PA,Philadelphia,1262,2883,1814,4514,2020-05-01,97,1.4,2020-09-01
US,NY,Suffolk,1861,2716,2076,4371,2020-05-06,226,4.5,2020-09-01
US,NY,Nassau,2137,2506,2237,3248,2020-04-07,338,2.4,2020-09-01
US,AZ,Maricopa,397,2424,875,4713,2020-05-08,34,2.1,2020-09-01
US,MA,Middlesex,1549,2209,1725,3408,2020-04-25,201,3.2,2020-09-01
US,NJ,Essex,1624,1965,1743,2499,2020-04-22,137,2.9,2020-09-01
US,NJ,Bergen,1547,1942,1667,2632,2020-04-22,89,2.3,2020-09-01
US,NY,Westchester,1352,1582,1425,1925,2020-04-06,144,6.4,2020-09-01
US,FL,Miami-Dade,655,1459,931,2615,2020-04-16,37,0.6,2020-09-01
US,NJ,Hudson,1158,1381,1242,1687,2020-04-19,178,2.4,2020-09-01
US,TX,Dallas,221,1207,485,2381,2020-05-19,14,1.5,2020-09-01
US,CA,Riverside,303,1120,506,2267,2020-04-27,23,,2020-09-01
US,MA,Suffolk,850,1033,923,1362,2020-04-25,106,4.5,2020-09-01
US,CA,Orange,136,945,390,1806,2020-05-21,14,2.6,2020-09-01
US,CA,San Diego,249,860,442,1809,2020-04-22,24,,2020-09-01
US,NV,Clark,331,750,450,1520,2020-04-12,25,3.5,2020-09-01
US,WA,King,559,748,600,1154,2020-03-22,75,1.9,2020-09-01
US,FL,Palm Beach,320,735,511,1214,2020-04-08,18,1.2,2020-09-01
US,FL,Hillsborough,72,666,204,1289,2020-08-19,9,,2020-09-01
US,TX,Harris,223,613,343,1385,2020-04-28,14,2.5,2020-09-01
US,LA,Orleans,506,610,563,676,2020-04-14,32,7.0,2020-09-01
US,TX,Tarrant,144,581,266,1308,2020-05-24,11,,2020-09-01
US,FL,Broward,305,523,386,827,2020-05-08,18,1.4,2020-09-01
US,CA,San Bernardino,176,486,280,973,2020-05-13,18,,2020-09-01
Canada,,British Columbia,162,297,192,574,2020-04-13,11,3.0,2020-09-01
Canada,,Alberta,141,241,174,374,2020-05-04,9,1.5,2020-09-01
US,CA,Santa Clara,140,195,178,217,2020-04-22,11,3.0,2020-09-01
US,CA,Alameda,93,164,120,262,2020-04-15,13,,2020-09-01
US,TX,Bexar,69,136,94,300,2020-04-08,6,,2020-09-01
US,NV,Washoe,54,119,72,245,2020-05-25,6,,2020-09-01
US,CA,Sacramento,56,84,68,129,2020-04-05,6,,2020-09-01
US,FL,Orange,39,57,45,80,2020-04-15,5,,2020-09-01
