country,region,current_deaths,total_deaths,total_deaths_lower,total_deaths_upper,peak_date,peak_deaths,peak_over_current_deaths_ratio
US,,67679,161321,95290,281735,2020-04-16,4591,1.6
US,NY,24708,34619,28315,49651,2020-04-16,3215,1.5
US,NJ,7871,16655,11028,24045,2020-04-30,457,2.1
US,MA,4004,10488,6662,17614,2020-04-19,302,1.1
US,IL,2618,9882,4648,15222,2020-04-08,154,1.5
US,MI,4053,9635,5785,17824,2020-04-22,238,4.2
US,PA,2720,9534,4220,16950,2020-04-29,327,4.4
US,CA,2216,6561,3379,13940,2020-04-22,139,2.1
US,CT,2436,5105,3353,9112,2020-04-20,204,
US,IN,1132,4617,1947,8899,2020-04-30,150,2.6
US,FL,1379,4184,1905,9622,2020-04-23,94,3.0
US,MD,1281,4137,1999,8202,2020-04-20,121,1.9
US,GA,1184,4052,1828,8592,2020-04-07,100,5.3
US,TX,878,4023,1529,8450,2020-04-30,58,2.7
US,LA,2012,4009,2734,6694,2020-04-14,129,3.3
US,OH,1039,3916,1731,7842,2020-04-29,138,2.3
US,CO,842,3554,1480,6643,2020-04-24,122,3.5
US,VA,660,2491,1047,4984,2020-05-03,43,0.6
US,MN,418,2140,763,4696,2020-04-26,28,0.9
US,AZ,362,1762,764,3541,2020-04-29,33,0.6
US,MO,381,1554,623,3469,2020-04-27,47,3.0
US,IA,184,1539,724,2758,2020-06-30,18,2.0
US,NC,434,1456,721,3603,2020-04-21,27,6.0
US,WA,834,1430,1010,2731,2020-04-06,45,5.5
US,SC,275,1419,633,2653,2020-04-29,39,1.9
US,MS,303,1289,546,2530,2020-05-01,20,1.1
US,AL,290,1280,562,2540,2020-04-21,20,6.0
US,RI,320,928,535,1586,2020-04-17,31,0.5
US,DC,251,850,425,1374,2020-04-30,19,0.9
US,DE,177,811,352,1374,2020-04-28,12,0.9
US,NV,258,771,421,1563,2020-04-07,26,2.7
US,OK,238,765,404,1640,2020-04-21,21,
US,NM,151,743,290,1450,2020-05-03,13,0.6
US,KY,253,696,378,1389,2020-04-07,20,1.6
US,WI,339,672,455,1116,2020-04-05,20,2.2
US,NH,86,478,211,935,2020-04-30,12,2.5
US,KS,144,455,230,1124,2020-04-11,13,2.0
US,TN,210,429,306,634,2020-04-14,15,7.0
US,NE,78,424,198,941,2020-04-30,14,0.8
US,AR,76,310,182,562,2020-05-02,8,0.8
US,OR,109,263,149,540,2020-04-09,11,
US,WV,48,233,100,562,2020-04-20,6,
US,PR,97,210,140,373,2020-04-09,9,1.5
US,UT,50,204,86,508,2020-04-14,5,2.0
US,ME,57,165,122,264,2020-04-23,5,2.0
US,ID,64,125,90,183,2020-04-15,6,
US,VT,53,109,82,156,2020-04-16,4,0.5
US,SD,21,93,40,240,2020-05-01,4,
US,ND,25,92,45,174,2020-05-01,4,1.0
US,HI,17,42,29,53,2020-04-27,2,1.0
US,MT,16,39,25,72,2020-03-30,4,
US,WY,7,29,15,36,2020-04-22,4,
US,GU,5,17,12,32,2020-04-11,1,
US,AK,9,15,13,18,2020-04-04,2,
US,VI,4,12,11,14,2020-04-26,1,
US,MP,2,10,8,15,2020-04-07,1,
US,AS,0,,,,,,
