date,actual_deaths,total_deaths,predicted_deaths_mean,predicted_deaths_lower,predicted_deaths_upper,predicted_total_deaths_mean,predicted_total_deaths_lower,predicted_total_deaths_upper,predicted_new_infected_mean,predicted_new_infected_lower,predicted_new_infected_upper,predicted_current_infected_mean,predicted_current_infected_lower,predicted_current_infected_upper,predicted_total_infected_mean,predicted_total_infected_lower,predicted_total_infected_upper,r_values_mean,r_values_lower,r_values_upper
2020-02-22,,,,,,,,,238,129,335,238,129,335,238,129,335,2.60864677555,2.2,3
2020-02-23,,,,,,,,,238,129,335,475,259,670,475,259,670,2.60818927702,2.19978899406,2.99991268926
2020-02-24,,,,,,,,,238,129,335,713,388,1005,713,388,1005,2.60800569049,2.19971193107,2.99986765844
2020-02-25,,,,,,,,,238,129,335,950,518,1340,950,518,1340,2.60774703439,2.19960671584,2.99979676273
2020-02-26,,,,,,,,,238,129,335,1188,647,1675,1188,647,1675,2.60738202317,2.19946306767,2.99969159265
2020-02-27,,,,,,,,,238,129,335,1426,777,2010,1426,777,2010,2.60686610432,2.19926695708,2.99953170837
2020-02-28,,,,,,,,,238,129,335,1663,906,2345,1663,906,2345,2.60613576716,2.19899924411,2.99928859337
2020-02-29,,,,,,,,,238,129,335,1901,1036,2680,1901,1036,2680,2.60510041929,2.1986338268,2.99891887462
2020-03-01,,,,,,,,,238,129,335,2138,1165,3015,2138,1165,3015,2.60363083512,2.19813512752,2.9983566073
2020-03-02,,,,,,,,,856,454,1254,2994,1620,4268,2994,1620,4268,2.60125626532,2.19715380755,2.99728391449
2020-03-03,,,,,,,,,853,453,1249,3847,2073,5517,3847,2073,5517,2.59825246844,2.19617580548,2.99597730879
2020-03-04,,,,,,,,,930,492,1373,4777,2566,6890,4777,2566,6890,2.59390334374,2.19478494157,2.99390470475
2020-03-05,,,,,,,,,1087,571,1624,5864,3137,8513,5864,3137,8513,2.58778160035,2.19293354416,2.99081597416
2020-03-06,,,,,,,,,1413,719,2159,7277,3856,10671,7277,3856,10671,2.57914718182,2.18983205301,2.98617706184
2020-03-07,,,,,,,,,1924,965,2986,9201,4821,13657,9201,4821,13657,2.56698957421,2.18592695663,2.97919375406
2020-03-08,,,,,,,,,2347,1196,3678,11311,5888,16999,11548,6018,17334,2.54994490878,2.18050640699,2.96867708187
2020-03-09,,,,,,,,,2767,1407,4352,13840,7166,21016,14315,7425,21686,2.52625299073,2.17298681012,2.95289048278
2020-03-10,,,,,,,,,3308,1643,5305,16910,8679,25985,17623,9068,26990,2.49379710595,2.16245758378,2.92943060287
