country,region,subregion,daily_deaths,daily_deaths_lower,daily_deaths_upper
US,CA,Los Angeles,39.4616561658,21,60
US,AZ,Maricopa,35.1473826187,25,47
US,FL,Miami-Dade,28.2189196429,18,42
US,TX,Harris,22.9435508085,13,33
US,FL,Broward,17.3968020323,11,25
US,TX,Bexar,15.7898048672,10,24
US,NV,Clark,14.7403056982,10,20
US,CA,Orange,11.3768931478,6,17
US,FL,Palm Beach,11.1969650452,7,16
US,CA,Riverside,10.530620745,6,16
US,TX,Dallas,10.3329737897,6,14
US,CA,San Bernardino,8.934424271,5,13
US,FL,Hillsborough,8.72458544424,6,12
US,FL,Orange,8.55120238985,5,13
US,TX,Tarrant,7.27015589063,4,11
US,IL,Cook,6.07104829154,1,13
US,NY,New York City,5.77054569035,0,28
US,CA,San Diego,5.11859331831,2,8
US,CA,Sacramento,3.79178370363,1,8
Canada,,Quebec,3.09179515553,0,9
US,MA,Middlesex,2.71440442657,0,7
US,MI,Wayne,2.45715679027,0,7
US,CA,Alameda,2.13551210882,1,4
US,WA,King,1.82754127294,0,5
US,PA,Philadelphia,1.69668462547,0,5
US,MA,Suffolk,1.4832272381,0,4
Canada,,Alberta,1.32736502058,0,2
US,CA,Santa Clara,1.21857461707,0,3
Canada,,Ontario,1.14673260845,0,3
US,NJ,Bergen,1.05850044344,0,4
US,NV,Washoe,1.03429986721,0,2
US,NJ,Essex,0.919906674564,0,4
US,NY,Suffolk,0.644828033887,0,3
US,LA,Orleans,0.556979963978,0,2
US,NJ,Hudson,0.512176895065,0,2
US,NY,Nassau,0.381596340526,0,3
US,NY,Westchester,0.37981014689,0,2
Canada,,British Columbia,0.272548624389,0,1
