date,actual_deaths,total_deaths,predicted_deaths_mean,predicted_deaths_lower,predicted_deaths_upper,predicted_total_deaths_mean,predicted_total_deaths_lower,predicted_total_deaths_upper,predicted_new_infected_mean,predicted_new_infected_lower,predicted_new_infected_upper,predicted_current_infected_mean,predicted_current_infected_lower,predicted_current_infected_upper,predicted_total_infected_mean,predicted_total_infected_lower,predicted_total_infected_upper,r_values_mean,country,region,subregion
2020-02-25,,,,,,,,,43,30,50,43,30,50,43,30,50,1.3987654321,Canada,ALL,Alberta
2020-02-26,,,,,,,,,43,30,50,86,60,100,86,60,100,1.39549987797,Canada,ALL,Alberta
2020-02-27,,,,,,,,,43,30,50,129,90,150,129,90,150,1.39477987453,Canada,ALL,Alberta
2020-02-28,,,,,,,,,43,30,50,172,120,200,172,120,200,1.39390182872,Canada,ALL,Alberta
2020-02-29,,,,,,,,,43,30,50,215,150,250,215,150,250,1.39283133951,Canada,ALL,Alberta
2020-03-01,,,,,,,,,43,30,50,258,180,300,258,180,300,1.39152661696,Canada,ALL,Alberta
2020-03-02,,,,,,,,,43,30,50,301,210,350,301,210,350,1.38993691357,Canada,ALL,Alberta
2020-03-03,,,,,,,,,43,30,50,344,240,400,344,240,400,1.3880006124,Canada,ALL,Alberta
2020-03-04,,,,,,,,,43,30,50,387,270,450,387,270,450,1.38564288337,Canada,ALL,Alberta
2020-03-05,,,,,,,,,101,71,127,488,341,577,488,341,577,1.38277279096,Canada,ALL,Alberta
2020-03-06,,,,,,,,,101,71,126,588,413,703,588,413,703,1.37927970608,Canada,ALL,Alberta
2020-03-07,,,,,,,,,104,73,130,692,486,833,692,486,833,1.37502886049,Canada,ALL,Alberta
2020-03-08,,,,,,,,,111,79,140,803,565,972,803,565,972,1.36985593109,Canada,ALL,Alberta
2020-03-09,,,,,,,,,126,90,161,929,656,1133,929,656,1133,1.36356076691,Canada,ALL,Alberta
