date,actual_deaths,total_deaths,predicted_deaths_mean,predicted_deaths_lower,predicted_deaths_upper,predicted_total_deaths_mean,predicted_total_deaths_lower,predicted_total_deaths_upper,predicted_new_infected_mean,predicted_new_infected_lower,predicted_new_infected_upper,predicted_current_infected_mean,predicted_current_infected_lower,predicted_current_infected_upper,predicted_total_infected_mean,predicted_total_infected_lower,predicted_total_infected_upper,r_values_mean,r_values_lower,r_values_upper,country,region,subregion
2020-02-05,0,0,,,,,,,126,65,178,126,65,178,126,65,178,2.27555385487,2.1,2.4,US,,
2020-02-06,0,0,,,,,,,126,65,178,252,130,355,252,130,356,2.2755441589,2.09999226115,2.3999997602,US,,
2020-02-07,0,0,,,,,,,126,65,178,377,195,532,378,195,534,2.27554090878,2.09998962162,2.39999963532,US,,
2020-02-08,0,0,,,,,,,126,65,178,503,260,710,504,260,712,2.27553655565,2.09998600608,2.39999943671,US,,
2020-02-09,0,0,,,,,,,290,163,406,793,438,1101,794,423,1118,2.27553071972,2.09998113099,2.39999913873,US,,
2020-02-10,0,0,,,,,,,290,163,406,1084,607,1502,1084,586,1524,2.27552288827,2.0999745576,2.39999867007,US,,
2020-02-11,0,0,,,,,,,290,163,406,1374,773,1905,1374,749,1930,2.27551236821,2.09996569431,2.39999797027,US,,
2020-02-12,0,0,,,,,,,290,163,406,1665,939,2309,1664,912,2336,2.27549822133,2.09995374291,2.39999693215,US,,
2020-02-13,0,0,,,,,,,473,281,652,2138,1240,2940,2137,1193,2988,2.27547917587,2.09993765217,2.39999525853,US,,
2020-02-14,0,0,,,,,,,683,413,932,2820,1658,3867,2820,1606,3920,2.27542650851,2.09988687504,2.39997215284,US,,
2020-02-15,0,0,,,,,,,1162,713,1530,3983,2422,5366,3982,2319,5450,2.275388492,2.09985394622,2.39996678051,US,,
2020-02-16,0,0,,,,,,,2180,1325,2782,6163,3863,8094,6162,3644,8232,2.27533064011,2.09980321629,2.39995322456,US,,
2020-02-17,0,0,,,,,,,3598,2334,4546,9761,6326,12553,9760,5978,12778,2.27525630028,2.09973876929,2.39993692757,US,,
2020-02-18,0,0,,,,,,,4017,2649,5085,13778,9016,17612,13777,8627,17863,2.27515864668,2.09965502008,2.3999153781,US,,
2020-02-19,0,0,,,,,,,4693,3150,5920,18471,12225,23497,18470,11777,23783,2.27502866591,2.09954472311,2.39988563055,US,,
2020-02-20,0,0,,,,,,,4833,3256,6111,23177,15427,29425,23303,15033,29894,2.27485335942,2.09939751395,2.39984288125,US,,
2020-02-21,0,0,,,,,,,5364,3672,6772,28416,19059,35999,28667,18705,36666,2.27461537946,2.09919985122,2.39978149679,US,,
2020-02-22,0,0,,,,,,,6447,4488,8150,34738,23527,43932,35114,23193,44816,2.2742946272,2.09894064664,2.3996958673,US,,
2020-02-23,0,0,,,,,,,7759,5497,9773,42371,29051,53460,42873,28690,54589,2.27386221782,2.09860588779,2.39957508116,US,,
2020-02-24,0,0,,,,,,,9842,6963,12444,51922,35929,65443,52715,35653,67033,2.27327686091,2.09815508439,2.39940672794,US,,
2020-02-25,0,0,,,,,,,15007,10215,19075,66639,46143,83999,67722,45868,86108,2.27248169217,2.0975482185,2.39916020151,US,,
2020-02-26,0,0,,,,,,,18242,12609,23199,84591,58631,106756,85964,58477,109307,2.27139825267,2.096733559,2.3987971995,US,,
2020-02-27,0,0,,,,,,,19866,13673,25419,104167,72155,131758,105830,72150,134726,2.26991993507,2.09564553804,2.39826627796,US,,
2020-02-28,0,0,,,,,,,23975,16346,30951,127668,88215,162043,129805,88496,165677,2.26789973365,2.09427200422,2.397487364,US,,
2020-02-29,1,1,,,,,,,29110,19333,38164,156095,107137,199222,158915,107829,203841,2.26513439087,2.09246995545,2.39634071613,US,,
2020-03-01,0,1,,,,,,,37570,24496,49875,192503,130970,247443,196485,132325,253716,2.26134406687,2.09020984133,2.39476065725,US,,
