date,actual_deaths,total_deaths,predicted_deaths_mean,predicted_deaths_lower,predicted_deaths_upper,predicted_total_deaths_mean,predicted_total_deaths_lower,predicted_total_deaths_upper,predicted_new_infected_mean,predicted_new_infected_lower,predicted_new_infected_upper,predicted_current_infected_mean,predicted_current_infected_lower,predicted_current_infected_upper,predicted_total_infected_mean,predicted_total_infected_lower,predicted_total_infected_upper,r_values_mean,country,region,subregion
2020-02-05,0,0,,,,,,,113,50,150,113,50,150,113,50,150,2.30086689551,US,,
2020-02-06,0,0,,,,,,,113,50,150,225,99,300,226,100,300,2.30066878938,US,,
2020-02-07,0,0,,,,,,,113,50,150,338,150,450,339,150,450,2.30062491197,US,,
2020-02-08,0,0,,,,,,,113,50,150,451,199,600,452,200,600,2.30057131201,US,,
2020-02-09,0,0,,,,,,,267,114,386,717,332,968,719,314,986,2.30050583299,US,,
2020-02-10,0,0,,,,,,,267,114,386,984,452,1348,986,428,1372,2.30042583899,US,,
2020-02-11,0,0,,,,,,,267,114,386,1251,570,1730,1253,542,1758,2.30032810758,US,,
2020-02-12,0,0,,,,,,,267,114,386,1517,687,2113,1520,656,2144,2.30020869859,US,,
2020-02-13,0,0,,,,,,,434,190,610,1952,899,2701,1954,846,2754,2.30006279298,US,,
2020-02-14,0,0,,,,,,,618,298,867,2570,1203,3561,2572,1144,3621,2.29986623619,US,,
2020-02-15,0,0,,,,,,,860,450,1165,3430,1694,4722,3432,1594,4786,2.29964605015,US,,
2020-02-16,0,0,,,,,,,1522,833,1969,4952,2630,6687,4954,2427,6755,2.29937217703,US,,
2020-02-17,0,0,,,,,,,2533,1495,3181,7485,4254,9844,7487,3922,9936,2.29903906626,US,,
2020-02-18,0,0,,,,,,,2910,1735,3764,10395,6029,13600,10397,5657,13700,2.29863284638,US,,
2020-02-19,0,0,,,,,,,3447,2166,4428,13842,8245,18017,13844,7823,18128,2.29813663845,US,,
2020-02-20,0,0,,,,,,,3571,2250,4607,17300,10455,22474,17415,10073,22735,2.29752917983,US,,
2020-02-21,0,0,,,,,,,4036,2613,5241,21224,13062,27566,21451,12686,27976,2.29678448408,US,,
2020-02-22,0,0,,,,,,,5017,3295,6563,26128,16348,33951,26468,15981,34539,2.29587293411,US,,
2020-02-23,0,0,,,,,,,5973,3996,7785,31988,20379,41567,32441,19977,42324,2.29475723525,US,,
2020-02-24,0,0,,,,,,,7272,4869,9484,38994,25210,50621,39713,24846,51808,2.29339025608,US,,
2020-02-25,0,0,,,,,,,10770,6960,13793,49497,32173,63915,50483,31806,65601,2.29171349668,US,,
2020-02-26,0,0,,,,,,,13223,8557,16926,62454,40648,80325,63706,40363,82527,2.28965405135,US,,
2020-02-27,0,0,,,,,,,14379,9223,18575,76565,49766,98448,78085,49586,101102,2.28712184366,US,,
2020-02-28,0,0,,,,,,,17242,10951,22390,93373,60524,120118,95327,60537,123492,2.28400378708,US,,
2020-02-29,1,1,,,,,,,20612,12686,27030,113367,72916,146159,115939,73223,150522,2.28015657308,US,,
2020-03-01,0,1,,,,,,,26504,15873,34917,139010,88389,179724,142443,89096,185439,2.27539768256,US,,
2020-03-02,5,6,,,,,,,32898,19481,43727,170387,107130,221312,175341,108577,229166,2.269493208,US,,
2020-03-03,1,7,,,,,,,40466,23795,54213,208320,129518,272164,215807,132372,283379,2.26214147088,US,,
2020-03-04,4,11,,,,,,,49251,28525,66795,254661,156406,335028,265058,160897,350174,2.25295026307,US,,
2020-03-05,1,12,,,,,,,61076,35100,83748,312290,189462,414184,326134,195997,433922,2.24140666712,US,,
2020-03-06,2,14,,,,,,,74464,42156,103324,383184,229501,512729,400598,238153,537246,2.2268392957,US,,
2020-03-07,3,17,,,,,,,90008,50525,125817,469155,277502,633108,490606,288678,663063,2.20837492689,US,,
2020-03-08,4,21,,,,,,,107720,60688,151132,571859,334924,777530,598326,349366,814195,2.18489788233,US,,
