date,actual_deaths,total_deaths,predicted_deaths_mean,predicted_deaths_lower,predicted_deaths_upper,predicted_total_deaths_mean,predicted_total_deaths_lower,predicted_total_deaths_upper,predicted_new_infected_mean,predicted_new_infected_lower,predicted_new_infected_upper,predicted_current_infected_mean,predicted_current_infected_lower,predicted_current_infected_upper,predicted_total_infected_mean,predicted_total_infected_lower,predicted_total_infected_upper,r_values_mean,r_values_lower,r_values_upper,country,region,subregion
2020-02-17,,,,,,,,,73,37,106,73,37,106,73,37,106,2.58341535458,2.2,3,Algeria,ALL,
2020-02-18,,,,,,,,,73,37,106,146,75,212,146,75,212,2.5832079588,2.19972706797,2.99998963817,Algeria,ALL,
2020-02-19,,,,,,,,,73,37,106,220,113,318,220,113,318,2.58311505907,2.19958087664,2.99998367387,Algeria,ALL,
2020-02-20,,,,,,,,,73,37,106,293,151,424,293,151,424,2.58298012835,2.19938734066,2.99997273406,Algeria,ALL,
2020-02-21,,,,,,,,,73,37,106,366,188,530,366,188,530,2.58278383967,2.19914783801,2.99995153397,Algeria,ALL,
2020-02-22,,,,,,,,,73,37,106,439,226,636,439,226,636,2.58249780993,2.19882234283,2.99991650979,Algeria,ALL,
2020-02-23,,,,,,,,,73,37,106,513,264,742,513,264,742,2.58208028162,2.19820162397,2.99985880792,Algeria,ALL,
2020-02-24,,,,,,,,,73,37,106,586,302,848,586,302,848,2.58146972565,2.19733549975,2.99976418735,Algeria,ALL,
2020-02-25,,,,,,,,,73,37,106,659,340,954,659,340,954,2.58057537782,2.19617026496,2.99960952793,Algeria,ALL,
2020-02-26,,,,,,,,,261,130,396,921,470,1350,921,470,1350,2.57923797672,2.19445694494,2.99932524007,Algeria,ALL,
2020-02-27,,,,,,,,,260,130,395,1181,601,1744,1181,601,1744,2.57730741929,2.19202125193,2.99893674742,Algeria,ALL,
2020-02-28,,,,,,,,,284,141,436,1465,742,2180,1465,742,2180,2.57446253115,2.18890345944,2.99829279067,Algeria,ALL,
2020-02-29,,,,,,,,,331,163,514,1796,906,2693,1796,906,2693,2.57028543312,2.18242317731,2.99729753442,Algeria,ALL,
2020-03-01,,,,,,,,,430,205,680,2226,1111,3373,2226,1111,3373,2.56415556427,2.17223089436,2.99548227788,Algeria,ALL,
2020-03-02,,,,,,,,,584,274,943,2810,1386,4315,2810,1386,4315,2.55518323738,2.15631489343,2.99260645829,Algeria,ALL,
2020-03-03,,,,,,,,,713,332,1168,3450,1680,5376,3523,1718,5482,2.54211862441,2.13738339496,2.98829658255,Algeria,ALL,
2020-03-04,,,,,,,,,842,382,1409,4219,2024,6678,4365,2100,6890,2.52326626754,2.11055429554,2.98068101058,Algeria,ALL,
2020-03-05,,,,,,,,,1009,454,1716,5155,2441,8288,5375,2555,8606,2.49644902005,2.06861610818,2.97125016867,Algeria,ALL,
2020-03-06,,,,,,,,,1222,537,2114,6304,2941,10296,6597,3092,10720,2.45908887153,1.98216919652,2.95590702601,Algeria,ALL,
2020-03-07,,,,,,,,,1487,650,2631,7717,3553,12820,8084,3742,13350,2.40851339257,1.88585735523,2.93262194167,Algeria,ALL,
2020-03-08,,,,,,,,,1765,762,3206,9409,4278,15920,9849,4505,16556,2.34251546898,1.76980914211,2.89760432368,Algeria,ALL,
2020-03-09,,,,,,,,,2051,880,3782,11387,5120,19595,11900,5385,20337,2.26000351144,1.63547439067,2.84569007083,Algeria,ALL,
2020-03-10,,,,,,,,,2354,1008,4391,13668,6091,23879,14254,6393,24727,2.16142097774,1.48969845389,2.77259940036,Algeria,ALL,
2020-03-11,,,,,,,,,2671,1109,5061,16266,7162,28834,16925,7502,29788,2.04874426589,1.34465509209,2.6916961721,Algeria,ALL,
2020-03-12,1,1,,,,,,,2990,1195,5689,18994,8227,34127,19915,8698,35477,1.92521310192,1.22246731642,2.61311975447,Algeria,ALL,
2020-03-13,1,2,,,,,,,3286,1261,6693,22020,9358,40425,23201,9960,42169,1.7950089288,1.12208761828,2.50078737075,Algeria,ALL,
