date,actual_deaths,total_deaths,predicted_deaths_mean,predicted_deaths_lower,predicted_deaths_upper,predicted_total_deaths_mean,predicted_total_deaths_lower,predicted_total_deaths_upper,predicted_new_infected_mean,predicted_new_infected_lower,predicted_new_infected_upper,predicted_current_infected_mean,predicted_current_infected_lower,predicted_current_infected_upper,predicted_total_infected_mean,predicted_total_infected_lower,predicted_total_infected_upper,r_values_mean,r_values_lower,r_values_upper,country,region,subregion
2020-02-25,,,,,,,,,55,28,74,55,28,74,55,28,74,1.68921568627,1.2,2,Canada,ALL,Alberta
2020-02-26,,,,,,,,,55,28,74,111,56,148,111,56,148,1.68811116212,1.19958493165,1.99988093996,Canada,ALL,Alberta
2020-02-27,,,,,,,,,55,28,74,166,84,222,166,84,222,1.68777240442,1.19947016954,1.99983033254,Canada,ALL,Alberta
2020-02-28,,,,,,,,,55,28,74,222,112,296,222,112,296,1.68732813187,1.19932312735,1.99975821829,Canada,ALL,Alberta
2020-02-29,,,,,,,,,55,28,74,277,140,370,277,140,370,1.68674504652,1.1991345484,1.99965555532,Canada,ALL,Alberta
2020-03-01,,,,,,,,,55,28,74,333,169,444,333,169,444,1.6859792903,1.19889247377,1.99952844808,Canada,ALL,Alberta
2020-03-02,,,,,,,,,55,28,74,388,197,518,388,197,518,1.68497315093,1.19853479578,1.99935468409,Canada,ALL,Alberta
2020-03-03,,,,,,,,,55,28,74,444,225,592,444,225,592,1.68365081317,1.19797401417,1.99911958727,Canada,ALL,Alberta
2020-03-04,,,,,,,,,55,28,74,499,253,666,499,253,666,1.68191294535,1.19712365553,1.99880117906,Canada,ALL,Alberta
2020-03-05,,,,,,,,,148,78,213,647,332,879,647,332,879,1.67953912985,1.19578347003,1.9982854942,Canada,ALL,Alberta
2020-03-06,,,,,,,,,147,78,211,794,410,1089,794,410,1089,1.67653160957,1.19394927781,1.99756386856,Canada,ALL,Alberta
2020-03-07,,,,,,,,,154,82,223,948,493,1312,948,493,1312,1.67257519529,1.19131543557,1.99650767332,Canada,ALL,Alberta
2020-03-08,,,,,,,,,169,92,249,1117,585,1560,1117,585,1560,1.66741409013,1.18821742008,1.995004231,Canada,ALL,Alberta
2020-03-09,,,,,,,,,199,112,302,1316,697,1861,1316,697,1861,1.66070202418,1.18495779578,1.99284172001,Canada,ALL,Alberta
2020-03-10,,,,,,,,,246,140,382,1562,838,2243,1562,838,2243,1.65201549477,1.18073392897,1.98967203865,Canada,ALL,Alberta
2020-03-11,,,,,,,,,282,160,445,1788,970,2613,1843,998,2687,1.64085061922,1.17307747311,1.9851017879,Canada,ALL,Alberta
2020-03-12,,,,,,,,,311,177,500,2044,1119,3039,2155,1176,3187,1.62663575375,1.1623963519,1.97853447678,Canada,ALL,Alberta
2020-03-13,,,,,,,,,345,193,566,2334,1285,3530,2500,1370,3752,1.60876793904,1.14825052006,1.96912536407,Canada,ALL,Alberta
2020-03-14,,,,,,,,,385,211,639,2663,1469,4094,2885,1582,4390,1.58666148155,1.13349849577,1.95571604053,Canada,ALL,Alberta
2020-03-15,,,,,,,,,432,232,725,3040,1673,4745,3317,1814,5115,1.55982664197,1.11906412603,1.93849591976,Canada,ALL,Alberta
2020-03-16,,,,,,,,,479,251,812,3463,1896,5482,3796,2065,5926,1.52796208786,1.10268328191,1.91794018538,Canada,ALL,Alberta
2020-03-17,,,,,,,,,522,269,899,3929,2138,6307,4318,2335,6825,1.49103063796,1.08017300873,1.88709197889,Canada,ALL,Alberta
2020-03-18,,,,,,,,,562,283,975,4436,2393,7207,4880,2618,7799,1.44929839819,1.05516125158,1.8429733875,Canada,ALL,Alberta
2020-03-19,,,,,,,,,602,304,1054,4983,2669,8187,5482,2923,8853,1.40332346648,1.02505682776,1.79099478494,Canada,ALL,Alberta
2020-03-20,1,1,,,,,,,641,313,1134,5476,2904,9108,6123,3237,9986,1.35391368484,0.993570822108,1.74143363705,Canada,ALL,Alberta
2020-03-21,0,1,,,,,,,675,319,1233,6004,3146,10130,6798,3557,11219,1.30207532096,0.963184919122,1.69501177849,Canada,ALL,Alberta
