date,actual_deaths,total_deaths,predicted_deaths_mean,predicted_deaths_lower,predicted_deaths_upper,predicted_total_deaths_mean,predicted_total_deaths_lower,predicted_total_deaths_upper,predicted_new_infected_mean,predicted_new_infected_lower,predicted_new_infected_upper,predicted_current_infected_mean,predicted_current_infected_lower,predicted_current_infected_upper,predicted_total_infected_mean,predicted_total_infected_lower,predicted_total_infected_upper,r_values_mean,country,region,subregion
2020-02-22,,,,,,,,,145,100,200,145,100,200,145,100,200,1.76659068861,Canada,ALL,Ontario
2020-02-23,,,,,,,,,145,100,200,290,200,400,290,200,400,1.76565073631,Canada,ALL,Ontario
2020-02-24,,,,,,,,,145,100,200,435,300,600,435,300,600,1.76544293383,Canada,ALL,Ontario
2020-02-25,,,,,,,,,145,100,200,580,400,800,580,400,800,1.76518927249,Canada,ALL,Ontario
2020-02-26,,,,,,,,,145,100,200,725,500,1000,725,500,1000,1.76487967149,Canada,ALL,Ontario
2020-02-27,,,,,,,,,145,100,200,870,600,1200,870,600,1200,1.76450185304,Canada,ALL,Ontario
2020-02-28,,,,,,,,,145,100,200,1015,700,1400,1015,700,1400,1.76404087249,Canada,ALL,Ontario
2020-02-29,,,,,,,,,145,100,200,1159,800,1600,1159,800,1600,1.76347855224,Canada,ALL,Ontario
2020-03-01,,,,,,,,,145,100,200,1304,900,1800,1304,900,1800,1.76279280124,Canada,ALL,Ontario
2020-03-02,,,,,,,,,395,279,558,1700,1179,2358,1700,1179,2358,1.76195679987,Canada,ALL,Ontario
2020-03-03,,,,,,,,,394,278,556,2094,1458,2914,2094,1458,2914,1.76093802687,Canada,ALL,Ontario
2020-03-04,,,,,,,,,414,293,585,2508,1751,3499,2508,1751,3499,1.75969710247,Canada,ALL,Ontario
2020-03-05,,,,,,,,,456,324,646,2965,2076,4144,2965,2076,4144,1.75818641913,Canada,ALL,Ontario
2020-03-06,,,,,,,,,544,389,773,3508,2465,4917,3508,2465,4917,1.75634852847,Canada,ALL,Ontario
2020-03-07,,,,,,,,,679,489,969,4187,2954,5885,4187,2954,5885,1.75411424962,Canada,ALL,Ontario
2020-03-08,,,,,,,,,785,568,1121,4828,3422,6805,4972,3522,7005,1.75140046002,Canada,ALL,Ontario
2020-03-09,,,,,,,,,878,637,1254,5561,3960,7859,5850,4160,8259,1.74810752261,Canada,ALL,Ontario
2020-03-10,,,,,,,,,989,720,1411,6404,4581,9069,6839,4881,9669,1.74411629338,Canada,ALL,Ontario
2020-03-11,,,,,,,,,1122,821,1599,7382,5303,10467,7961,5703,11267,1.73928463832,Canada,ALL,Ontario
2020-03-12,,,,,,,,,1290,948,1832,8526,6151,12099,9251,6651,13099,1.73344337682,Canada,ALL,Ontario
2020-03-13,,,,,,,,,1467,1083,2086,9848,7135,13985,10718,7735,15185,1.72639157795,Canada,ALL,Ontario
2020-03-14,,,,,,,,,1649,1223,2335,11353,8258,16119,12367,8958,17519,1.71789122819,Canada,ALL,Ontario
2020-03-15,,,,,,,,,1847,1375,2597,13055,9533,18515,14214,10333,20115,1.70766158889,Canada,ALL,Ontario
2020-03-16,,,,,,,,,2066,1544,2898,14976,10978,21213,16280,11878,23013,1.69537430133,Canada,ALL,Ontario
2020-03-17,1,1,,,,,,,2310,1735,3238,16891,12434,23893,18590,13614,26250,1.68065176851,Canada,ALL,Ontario
2020-03-18,0,1,,,,,,,2573,1942,3645,19070,14098,26982,21163,15557,29895,1.66307363188,Canada,ALL,Ontario
2020-03-19,0,1,,,,,,,2848,2143,4057,21503,15948,30453,24011,17700,33951,1.6421984434,Canada,ALL,Ontario
2020-03-20,1,2,,,,,,,3132,2361,4437,24178,17985,34244,27143,20062,38388,1.61760727609,Canada,ALL,Ontario
2020-03-21,1,3,,,,,,,3426,2554,4732,27060,20150,38203,30569,22616,43119,1.58896920126,Canada,ALL,Ontario
