date,actual_deaths,total_deaths,predicted_deaths_mean,predicted_deaths_lower,predicted_deaths_upper,predicted_total_deaths_mean,predicted_total_deaths_lower,predicted_total_deaths_upper,predicted_new_infected_mean,predicted_new_infected_lower,predicted_new_infected_upper,predicted_current_infected_mean,predicted_current_infected_lower,predicted_current_infected_upper,country,region
2020-04-12,,,22,16,29,363,352,377,929,373,1832,18702,9172,32924,Austria,ALL
2020-04-13,,,21,15,29,384,367,406,895,352,1777,17955,8582,32100,Austria,ALL
2020-04-14,,,20,14,29,404,381,435,863,332,1727,17243,8040,31300,Austria,ALL
2020-04-15,,,20,14,28,424,395,463,832,314,1684,16567,7543,30532,Austria,ALL
2020-04-16,,,19,12,28,443,407,491,803,297,1642,15925,7085,29773,Austria,ALL
2020-04-17,,,18,11,27,461,418,519,776,282,1602,15316,6658,29024,Austria,ALL
2020-04-18,,,17,11,27,478,429,546,750,268,1563,14737,6259,28287,Austria,ALL
2020-04-19,,,17,10,26,495,439,572,725,256,1525,14187,5887,27568,Austria,ALL
2020-04-20,,,16,9,25,511,448,597,701,244,1488,13666,5542,26867,Austria,ALL
2020-04-21,,,15,9,25,527,456,622,678,233,1452,13170,5221,26186,Austria,ALL
2020-04-22,,,15,8,24,541,464,646,656,223,1416,12699,4928,25522,Austria,ALL
2020-04-23,,,14,7,23,556,471,669,636,213,1381,12251,4658,24875,Austria,ALL
2020-04-24,,,14,7,23,569,478,692,616,205,1348,11825,4412,24246,Austria,ALL
2020-04-25,,,13,6,23,582,484,715,597,197,1316,11420,4186,23634,Austria,ALL
2020-04-26,,,12,6,22,594,490,737,579,189,1284,11034,3978,23039,Austria,ALL
2020-04-27,,,12,6,21,606,496,758,561,182,1253,10666,3787,22459,Austria,ALL
2020-04-28,,,11,5,21,618,501,779,544,176,1223,10316,3611,21905,Austria,ALL
2020-04-29,,,11,5,20,628,506,799,528,170,1194,9981,3449,21372,Austria,ALL
2020-04-30,,,10,4,20,639,510,819,513,164,1165,9662,3300,20852,Austria,ALL
2020-05-01,,,10,4,19,649,514,838,498,159,1137,9357,3161,20347,Austria,ALL
2020-05-02,,,10,4,19,659,518,857,484,154,1110,9065,3033,19854,Austria,ALL
2020-05-03,,,9,4,18,668,522,875,470,149,1083,8786,2913,19375,Austria,ALL
2020-05-04,,,9,3,18,677,525,893,457,145,1057,8518,2802,18907,Austria,ALL
2020-05-05,,,9,3,17,685,528,910,444,140,1032,8262,2698,18452,Austria,ALL
2020-05-06,,,8,3,17,693,531,927,432,136,1008,8016,2601,18008,Austria,ALL
2020-05-07,,,8,3,16,701,534,943,420,132,984,7780,2511,17576,Austria,ALL
2020-05-08,,,8,3,16,709,537,959,409,129,960,7554,2426,17155,Austria,ALL
2020-05-09,,,7,2,16,716,539,975,398,125,938,7336,2346,16744,Austria,ALL
2020-05-10,,,7,2,15,723,541,990,387,122,915,7127,2271,16344,Austria,ALL
2020-05-11,,,7,2,15,730,543,1005,377,118,894,6925,2199,15953,Austria,ALL
2020-05-12,,,7,2,14,737,545,1020,367,115,873,6730,2132,15573,Austria,ALL
2020-05-13,,,6,2,14,743,547,1034,357,112,852,6543,2068,15202,Austria,ALL
2020-05-14,,,6,2,14,749,549,1048,348,109,831,6362,2008,14840,Austria,ALL
2020-05-15,,,6,2,13,755,551,1061,338,106,812,6187,1949,14487,Austria,ALL
2020-05-16,,,6,2,13,761,553,1074,329,103,792,6018,1893,14142,Austria,ALL
2020-05-17,,,6,2,13,766,555,1087,321,101,773,5855,1840,13806,Austria,ALL
2020-05-18,,,5,1,12,772,556,1099,312,98,755,5697,1790,13478,Austria,ALL
2020-05-19,,,5,1,12,777,557,1111,304,95,737,5544,1740,13157,Austria,ALL
2020-05-20,,,5,1,12,782,558,1123,296,93,719,5396,1693,12844,Austria,ALL
2020-05-21,,,5,1,11,787,559,1134,288,90,702,5251,1647,12538,Austria,ALL
2020-05-22,,,5,1,11,791,560,1145,281,88,685,5112,1603,12239,Austria,ALL
2020-05-23,,,5,1,11,796,561,1156,273,85,669,4976,1559,11948,Austria,ALL
2020-05-24,,,4,1,11,800,562,1167,266,83,652,4844,1517,11663,Austria,ALL
2020-05-25,,,4,1,10,804,563,1177,259,80,637,4715,1475,11384,Austria,ALL
2020-05-26,,,4,1,10,808,564,1187,252,78,621,4590,1435,11112,Austria,ALL
2020-05-27,,,4,1,10,812,565,1197,245,76,606,4468,1396,10845,Austria,ALL
2020-05-28,,,4,1,10,816,566,1207,238,73,591,4349,1357,10584,Austria,ALL
2020-05-29,,,4,1,9,820,567,1216,232,71,576,4233,1319,10328,Austria,ALL
2020-05-30,,,4,1,9,824,568,1225,225,69,562,4120,1282,10079,Austria,ALL
2020-05-31,,,4,1,9,827,569,1234,219,66,548,4010,1245,9834,Austria,ALL
2020-06-01,,,3,1,9,831,570,1243,213,64,534,3902,1208,9594,Austria,ALL
2020-06-02,,,3,1,8,834,571,1251,207,62,521,3796,1172,9360,Austria,ALL
2020-06-03,,,3,1,8,837,572,1259,201,60,507,3692,1137,9129,Austria,ALL
2020-06-04,,,3,1,8,840,573,1267,195,58,494,3591,1102,8904,Austria,ALL
2020-06-05,,,3,1,8,843,574,1275,189,55,482,3492,1067,8683,Austria,ALL
2020-06-06,,,3,1,8,846,575,1283,183,53,469,3395,1032,8467,Austria,ALL
2020-06-07,,,3,1,7,849,576,1290,178,51,457,3299,998,8255,Austria,ALL
2020-06-08,,,3,1,7,852,577,1297,172,49,445,3206,964,8047,Austria,ALL
2020-06-09,,,3,0,7,854,577,1304,167,47,433,3114,931,7843,Austria,ALL
2020-06-10,,,3,0,7,857,577,1311,161,44,421,3023,897,7642,Austria,ALL
2020-06-11,,,2,0,7,859,577,1318,156,42,409,2934,864,7446,Austria,ALL
2020-06-12,,,2,0,7,862,577,1325,151,40,398,2847,831,7252,Austria,ALL
2020-06-13,,,2,0,6,864,577,1331,146,38,387,2761,798,7063,Austria,ALL
2020-06-14,,,2,0,6,866,577,1337,140,36,376,2676,765,6877,Austria,ALL
2020-06-15,,,2,0,6,869,577,1343,135,34,365,2593,733,6694,Austria,ALL
2020-06-16,,,2,0,6,871,577,1349,130,32,354,2511,701,6514,Austria,ALL
2020-06-17,,,2,0,6,873,577,1355,125,29,344,2429,668,6337,Austria,ALL
2020-06-18,,,2,0,6,875,577,1361,121,27,333,2349,635,6163,Austria,ALL
2020-06-19,,,2,0,5,876,577,1366,116,25,323,2270,602,5993,Austria,ALL
2020-06-20,,,2,0,5,878,577,1371,111,23,313,2192,570,5824,Austria,ALL
2020-06-21,,,2,0,5,880,577,1376,106,21,303,2115,538,5659,Austria,ALL
2020-06-22,,,2,0,5,881,577,1381,102,19,293,2039,506,5496,Austria,ALL
2020-06-23,,,2,0,5,883,577,1386,97,17,284,1964,474,5336,Austria,ALL
2020-06-24,,,2,0,5,885,577,1391,92,15,274,1890,442,5177,Austria,ALL
2020-06-25,,,1,0,5,886,577,1396,89,13,266,1817,411,5023,Austria,ALL
2020-06-26,,,1,0,4,888,577,1400,85,12,257,1746,381,4871,Austria,ALL
2020-06-27,,,1,0,4,889,577,1404,81,11,249,1677,352,4722,Austria,ALL
2020-06-28,,,1,0,4,890,577,1408,78,10,241,1609,324,4577,Austria,ALL
2020-06-29,,,1,0,4,891,577,1412,74,9,233,1543,297,4435,Austria,ALL
2020-06-30,,,1,0,4,893,577,1416,71,8,226,1479,271,4296,Austria,ALL
2020-07-01,,,1,0,4,894,577,1420,68,7,218,1416,246,4160,Austria,ALL
2020-07-02,,,1,0,4,895,577,1424,65,6,211,1356,223,4028,Austria,ALL
2020-07-03,,,1,0,4,896,577,1428,63,6,205,1299,202,3900,Austria,ALL
2020-07-04,,,1,0,3,897,577,1432,60,5,198,1243,182,3775,Austria,ALL
2020-07-05,,,1,0,3,898,577,1435,58,4,192,1189,163,3653,Austria,ALL
2020-07-06,,,1,0,3,899,577,1438,55,4,185,1138,146,3535,Austria,ALL
2020-07-07,,,1,0,3,900,577,1441,53,3,179,1090,130,3421,Austria,ALL
2020-07-08,,,1,0,3,900,577,1444,51,3,174,1043,116,3311,Austria,ALL
2020-07-09,,,1,0,3,901,577,1447,49,3,168,999,104,3205,Austria,ALL
2020-07-10,,,1,0,3,902,577,1450,47,2,163,957,93,3102,Austria,ALL
2020-07-11,,,1,0,3,902,577,1453,45,2,157,917,83,3002,Austria,ALL
2020-07-12,,,1,0,3,903,577,1456,43,2,152,879,74,2905,Austria,ALL
2020-07-13,,,1,0,3,904,577,1459,41,1,147,842,65,2811,Austria,ALL
2020-07-14,,,1,0,2,904,577,1461,39,1,143,807,57,2721,Austria,ALL
2020-07-15,,,1,0,2,905,577,1463,38,1,138,773,50,2633,Austria,ALL
2020-07-16,,,1,0,2,906,577,1465,36,1,133,741,44,2548,Austria,ALL
2020-07-17,,,1,0,2,906,577,1467,35,1,129,711,39,2466,Austria,ALL
2020-07-18,,,1,0,2,907,577,1469,33,0,125,682,33,2386,Austria,ALL
2020-07-19,,,0,0,2,907,577,1471,32,0,121,654,28,2308,Austria,ALL
2020-07-20,,,0,0,2,908,577,1473,31,0,117,627,24,2233,Austria,ALL
2020-07-21,,,0,0,2,908,577,1475,30,0,113,601,20,2161,Austria,ALL
2020-07-22,,,0,0,2,908,577,1477,28,0,109,577,17,2091,Austria,ALL
2020-07-23,,,0,0,2,908,577,1479,27,0,106,553,14,2023,Austria,ALL
2020-07-24,,,0,0,2,909,577,1481,26,0,102,531,11,1957,Austria,ALL
2020-07-25,,,0,0,2,909,577,1483,25,0,99,509,9,1893,Austria,ALL
2020-07-26,,,0,0,1,909,577,1484,24,0,96,489,7,1832,Austria,ALL
2020-07-27,,,0,0,1,909,577,1485,23,0,92,469,5,1772,Austria,ALL
2020-07-28,,,0,0,1,910,577,1486,22,0,89,450,4,1714,Austria,ALL
2020-07-29,,,0,0,1,910,577,1487,21,0,86,432,3,1657,Austria,ALL
2020-07-30,,,0,0,1,910,577,1488,20,0,84,415,2,1603,Austria,ALL
2020-07-31,,,0,0,1,910,577,1489,20,0,81,398,1,1551,Austria,ALL
2020-08-01,,,0,0,1,910,577,1490,19,0,78,382,0,1500,Austria,ALL
2020-08-02,,,0,0,1,911,577,1491,18,0,75,367,0,1450,Austria,ALL
2020-08-03,,,0,0,1,911,577,1492,17,0,73,353,0,1402,Austria,ALL
2020-08-04,,,0,0,1,911,577,1493,17,0,71,339,0,1356,Austria,ALL
2020-02-14,,,,,,,,,293,100,500,293,100,500,Belgium,ALL
2020-02-15,,,,,,,,,293,100,500,586,200,1000,Belgium,ALL
2020-02-16,,,,,,,,,293,100,500,878,300,1500,Belgium,ALL
2020-02-17,,,,,,,,,293,100,500,1171,400,2000,Belgium,ALL
2020-02-18,,,,,,,,,293,100,500,1464,500,2500,Belgium,ALL
2020-02-19,,,,,,,,,293,100,500,1757,600,3000,Belgium,ALL
2020-02-20,,,,,,,,,293,100,500,2049,700,3500,Belgium,ALL
2020-02-21,,,,,,,,,293,100,500,2342,800,4000,Belgium,ALL
2020-02-22,,,,,,,,,293,100,500,2635,900,4500,Belgium,ALL
2020-02-23,,,,,,,,,904,339,1499,3539,1239,5999,Belgium,ALL
2020-02-24,,,,,,,,,902,339,1495,4441,1578,7494,Belgium,ALL
2020-02-25,,,,,,,,,965,366,1591,5406,1944,9085,Belgium,ALL
2020-02-26,,,,,,,,,1092,423,1786,6497,2367,10871,Belgium,ALL
2020-02-27,,,,,,,,,1355,540,2191,7852,2907,13062,Belgium,ALL
2020-02-28,,,,,,,,,1768,725,2823,9620,3632,15885,Belgium,ALL
2020-02-29,,,,,,,,,2106,879,3334,11433,4411,18719,Belgium,ALL
2020-03-01,,,,,,,,,2429,1032,3808,13569,5343,22027,Belgium,ALL
2020-03-02,,,,,,,,,2838,1233,4398,16115,6476,25925,Belgium,ALL
2020-03-03,,,,,,,,,3360,1494,5135,19181,7870,30560,Belgium,ALL
2020-03-04,,,,,,,,,4032,1833,6079,22920,9603,36138,Belgium,ALL
2020-03-05,,,,,,,,,4782,2218,7115,27409,11721,42753,Belgium,ALL
2020-03-06,,,,,,,,,5616,2657,8242,32733,14278,50496,Belgium,ALL
2020-03-07,,,,,,,,,6591,3183,9531,39031,17361,59526,Belgium,ALL
2020-03-08,,,,,,,,,7757,3823,11043,46496,21084,70069,Belgium,ALL
2020-03-09,,,,,,,,,9150,4600,12822,54742,25345,81392,Belgium,ALL
2020-03-10,,,,,,,,,10773,5523,14860,64613,30529,94757,Belgium,ALL
2020-03-11,3,3,,,,,,,12641,6608,17162,76290,36770,110328,Belgium,ALL
2020-03-12,0,3,,,,,,,14797,7889,19765,89995,44237,128306,Belgium,ALL
2020-03-13,0,3,,,,,,,17281,9406,22707,105921,53103,148823,Belgium,ALL
2020-03-14,1,4,,,,,,,20115,11194,26007,124268,63572,172007,Belgium,ALL
2020-03-15,0,4,,,,,,,23278,13277,29624,145440,75970,198297,Belgium,ALL
2020-03-16,1,5,,,,,,,26703,15674,33523,169714,90612,228012,Belgium,ALL
2020-03-17,5,10,,,,,,,30272,18397,37529,197148,107776,261143,Belgium,ALL
2020-03-18,4,14,,,,,,,33794,21442,42785,227582,127724,298794,Belgium,ALL
2020-03-19,7,21,,,,,,,37002,24675,46772,260553,150566,339487,Belgium,ALL
2020-03-20,16,37,,,,,,,39599,27225,49842,295370,175573,382214,Belgium,ALL
2020-03-21,30,67,,,,,,,41342,30086,51560,331096,203002,425531,Belgium,ALL
2020-03-22,8,75,,,,,,,42121,32530,53774,366626,232349,469774,Belgium,ALL
2020-03-23,13,88,,,,,,,41969,34303,53811,400838,262829,512542,Belgium,ALL
2020-03-24,34,122,,,,,,,41023,33359,51683,432711,291588,551403,Belgium,ALL
2020-03-25,56,178,,,,,,,39466,31485,49955,461404,317551,586497,Belgium,ALL
2020-03-26,42,220,,,,,,,37490,29621,48676,486252,340564,618012,Belgium,ALL
2020-03-27,69,289,,,,,,,35269,27571,46592,506724,360246,644839,Belgium,ALL
2020-03-28,64,353,,,,,,,32945,25423,44167,522388,376263,666298,Belgium,ALL
2020-03-29,78,431,,,,,,,30619,23281,41928,532892,388350,682220,Belgium,ALL
2020-03-30,82,513,,,,,,,28355,21114,39466,537969,396186,692062,Belgium,ALL
2020-03-31,192,705,,,,,,,26188,19154,36856,537455,399666,695396,Belgium,ALL
2020-04-01,123,828,,,,,,,24141,17381,34078,531323,398651,691945,Belgium,ALL
2020-04-02,183,1011,,,,,,,22222,15772,32107,519751,392981,681266,Belgium,ALL
2020-04-03,132,1143,,,,,,,20437,14310,30144,503186,382615,664639,Belgium,ALL
2020-04-04,140,1283,,,,,,,18784,13012,28311,482372,368402,643108,Belgium,ALL
2020-04-05,164,1447,,,,,,,17258,11902,26503,458288,350218,618051,Belgium,ALL
2020-04-06,185,1632,,,,,,,15853,10894,24733,432020,328582,589011,Belgium,ALL
2020-04-07,403,2035,,,,,,,14562,9978,23024,404613,304256,558224,Belgium,ALL
2020-04-08,205,2240,,,,,,,13376,9144,21418,376965,280041,527959,Belgium,ALL
2020-04-09,283,2523,,,,,,,12288,8337,19913,349787,256892,497917,Belgium,ALL
2020-04-10,496,3019,,,,,,,11291,7605,18491,323588,234877,467732,Belgium,ALL
2020-04-11,,,369,266,452,3388,3285,3471,10378,6942,17102,298697,214248,438243,Belgium,ALL
2020-04-12,,,383,291,463,3771,3576,3934,9541,6342,15809,275293,195167,409884,Belgium,ALL
2020-04-13,,,392,311,479,4163,3887,4413,8775,5798,14642,253449,177683,382598,Belgium,ALL
2020-04-14,,,394,327,491,4557,4213,4904,8073,5298,13563,233168,161868,356694,Belgium,ALL
2020-04-15,,,390,330,486,4946,4544,5390,7431,4844,12501,214410,147557,332338,Belgium,ALL
2020-04-16,,,380,315,472,5326,4858,5862,6843,4431,11535,197112,134607,309795,Belgium,ALL
2020-04-17,,,366,298,460,5692,5156,6322,6304,4050,10765,181195,122885,288453,Belgium,ALL
2020-04-18,,,349,281,441,6041,5437,6764,5811,3692,10103,166568,112267,268412,Belgium,ALL
2020-04-19,,,329,261,427,6370,5698,7190,5359,3368,9524,153144,102623,249625,Belgium,ALL
2020-04-20,,,309,240,412,6678,5938,7602,4946,3068,8846,140831,93789,231969,Belgium,ALL
2020-04-21,,,287,219,390,6966,6157,7992,4566,2793,8205,129544,85688,215440,Belgium,ALL
2020-04-22,,,267,199,368,7233,6357,8360,4219,2539,7634,119201,78250,200051,Belgium,ALL
2020-04-23,,,247,180,343,7479,6537,8703,3900,2314,7170,109725,71420,185802,Belgium,ALL
2020-04-24,,,228,164,320,7707,6701,9023,3608,2121,6764,101045,65205,172653,Belgium,ALL
2020-04-25,,,210,149,303,7917,6850,9325,3340,1946,6349,93094,59545,160511,Belgium,ALL
2020-04-26,,,193,135,284,8110,6985,9610,3094,1787,5935,85811,54389,149344,Belgium,ALL
2020-04-27,,,178,123,267,8288,7108,9876,2868,1640,5548,79138,49688,139083,Belgium,ALL
2020-04-28,,,163,113,250,8451,7221,10127,2661,1500,5188,73024,45390,129628,Belgium,ALL
2020-04-29,,,150,103,233,8601,7324,10360,2471,1374,4852,67422,41466,120917,Belgium,ALL
2020-04-30,,,138,94,218,8738,7418,10578,2296,1260,4537,62287,37882,112954,Belgium,ALL
2020-05-01,,,126,86,202,8865,7505,10780,2135,1154,4244,57579,34606,105663,Belgium,ALL
2020-05-02,,,116,78,189,8981,7583,10969,1987,1054,3972,53262,31610,98870,Belgium,ALL
2020-05-03,,,107,72,175,9088,7655,11144,1851,963,3717,49301,28882,92484,Belgium,ALL
2020-05-04,,,98,65,162,9186,7721,11306,1726,881,3486,45668,26395,86446,Belgium,ALL
2020-05-05,,,90,60,150,9276,7780,11456,1610,806,3270,42333,24133,80870,Belgium,ALL
2020-05-06,,,83,55,139,9359,7835,11595,1504,738,3069,39270,22078,75733,Belgium,ALL
2020-05-07,,,76,50,128,9435,7885,11723,1406,677,2881,36457,20216,70980,Belgium,ALL
2020-05-08,,,70,45,118,9505,7930,11842,1315,621,2704,33873,18522,66515,Belgium,ALL
2020-05-09,,,65,42,109,9570,7972,11951,1232,570,2540,31497,16971,62291,Belgium,ALL
2020-05-10,,,59,38,102,9630,8010,12053,1155,524,2391,29311,15549,58332,Belgium,ALL
2020-05-11,,,55,34,97,9684,8044,12150,1083,482,2256,27301,14244,54653,Belgium,ALL
2020-05-12,,,51,31,91,9735,8076,12240,1017,444,2129,25450,13047,51235,Belgium,ALL
2020-05-13,,,47,29,84,9782,8104,12324,956,409,2011,23745,11956,48058,Belgium,ALL
2020-05-14,,,43,26,78,9825,8130,12402,899,378,1900,22173,10960,45107,Belgium,ALL
2020-05-15,,,40,23,73,9864,8154,12475,847,348,1798,20724,10049,42367,Belgium,ALL
2020-05-16,,,37,21,68,9901,8175,12543,798,322,1705,19387,9217,39828,Belgium,ALL
2020-05-17,,,34,20,64,9935,8195,12607,752,298,1618,18152,8461,37475,Belgium,ALL
2020-05-18,,,31,18,60,9966,8213,12668,710,277,1537,17012,7775,35295,Belgium,ALL
2020-05-19,,,29,17,56,9995,8230,12724,671,257,1463,15957,7150,33273,Belgium,ALL
2020-05-20,,,27,15,53,10022,8245,12777,634,238,1394,14981,6582,31396,Belgium,ALL
2020-05-21,,,25,14,49,10047,8259,12826,600,222,1328,14077,6066,29655,Belgium,ALL
2020-05-22,,,23,12,46,10070,8271,12871,568,206,1265,13238,5596,28040,Belgium,ALL
2020-05-23,,,21,11,43,10092,8283,12914,538,192,1207,12461,5167,26542,Belgium,ALL
2020-05-24,,,20,10,40,10112,8293,12954,510,179,1150,11739,4777,25153,Belgium,ALL
2020-05-25,,,19,9,37,10130,8302,12991,483,168,1098,11068,4421,23860,Belgium,ALL
2020-05-26,,,17,8,35,10147,8311,13026,459,157,1047,10443,4096,22652,Belgium,ALL
2020-05-27,,,16,8,33,10163,8319,13059,435,146,999,9861,3799,21522,Belgium,ALL
2020-05-28,,,15,7,31,10178,8326,13090,413,137,954,9318,3526,20465,Belgium,ALL
2020-05-29,,,14,6,29,10192,8332,13119,392,128,911,8811,3277,19475,Belgium,ALL
2020-05-30,,,13,6,27,10205,8338,13146,373,120,869,8337,3049,18546,Belgium,ALL
2020-05-31,,,12,5,26,10217,8343,13172,354,113,830,7893,2839,17670,Belgium,ALL
2020-06-01,,,11,5,24,10228,8348,13195,336,106,792,7477,2647,16844,Belgium,ALL
2020-06-02,,,11,4,23,10239,8352,13218,320,100,756,7086,2470,16062,Belgium,ALL
2020-06-03,,,10,4,21,10249,8356,13239,304,94,721,6719,2307,15320,Belgium,ALL
2020-06-04,,,9,4,20,10258,8360,13259,288,88,687,6373,2156,14614,Belgium,ALL
2020-06-05,,,9,3,19,10267,8364,13278,274,83,656,6047,2017,13942,Belgium,ALL
2020-06-06,,,8,3,18,10275,8367,13296,260,78,625,5739,1888,13301,Belgium,ALL
2020-06-07,,,8,3,17,10283,8370,13313,246,73,596,5447,1768,12690,Belgium,ALL
2020-06-08,,,7,3,16,10290,8373,13329,234,68,567,5171,1657,12107,Belgium,ALL
2020-06-09,,,7,2,15,10297,8375,13344,221,64,540,4909,1554,11549,Belgium,ALL
2020-06-10,,,6,2,14,10303,8377,13358,209,60,513,4659,1457,11015,Belgium,ALL
2020-06-11,,,6,2,14,10309,8379,13372,198,56,488,4422,1367,10503,Belgium,ALL
2020-06-12,,,6,2,13,10314,8381,13385,187,52,463,4195,1282,10012,Belgium,ALL
2020-06-13,,,5,2,12,10320,8383,13397,176,49,438,3978,1203,9540,Belgium,ALL
2020-06-14,,,5,1,12,10325,8384,13409,165,45,415,3770,1128,9086,Belgium,ALL
2020-06-15,,,5,1,11,10329,8385,13420,155,42,392,3571,1058,8649,Belgium,ALL
2020-06-16,,,4,1,11,10334,8386,13430,145,39,370,3380,991,8228,Belgium,ALL
2020-06-17,,,4,1,10,10338,8387,13440,135,36,348,3196,927,7820,Belgium,ALL
2020-06-18,,,4,1,10,10342,8388,13450,126,33,328,3018,867,7427,Belgium,ALL
2020-06-19,,,4,1,9,10345,8389,13459,117,30,307,2846,809,7046,Belgium,ALL
2020-06-20,,,3,1,9,10349,8390,13468,108,27,287,2680,754,6678,Belgium,ALL
2020-06-21,,,3,1,8,10352,8391,13476,99,25,267,2520,701,6320,Belgium,ALL
2020-06-22,,,3,1,8,10355,8392,13484,90,22,248,2363,651,5972,Belgium,ALL
2020-06-23,,,3,1,8,10358,8393,13492,82,19,229,2212,601,5634,Belgium,ALL
2020-06-24,,,3,1,7,10361,8394,13499,76,18,215,2066,555,5309,Belgium,ALL
2020-06-25,,,3,0,7,10364,8394,13506,70,16,200,1927,511,4997,Belgium,ALL
2020-06-26,,,2,0,6,10366,8394,13512,64,14,187,1793,469,4696,Belgium,ALL
2020-06-27,,,2,0,6,10368,8394,13518,59,13,174,1666,429,4407,Belgium,ALL
2020-06-28,,,2,0,6,10370,8394,13524,54,11,161,1544,391,4131,Belgium,ALL
2020-06-29,,,2,0,6,10372,8394,13530,49,10,150,1428,356,3866,Belgium,ALL
