date,actual_deaths,total_deaths,predicted_deaths_mean,predicted_deaths_lower,predicted_deaths_upper,predicted_total_deaths_mean,predicted_total_deaths_lower,predicted_total_deaths_upper,predicted_new_infected_mean,predicted_new_infected_lower,predicted_new_infected_upper,predicted_current_infected_mean,predicted_current_infected_lower,predicted_current_infected_upper,predicted_total_infected_mean,predicted_total_infected_lower,predicted_total_infected_upper,r_values_mean,r_values_lower,r_values_upper,country,region,subregion
2020-02-25,,,,,,,,,54,28,74,54,28,74,54,28,74,1.62843137255,1.2,2,Canada,ALL,Alberta
2020-02-26,,,,,,,,,54,28,74,109,56,148,109,56,148,1.6275144029,1.19951627389,1.99986692902,Canada,ALL,Alberta
2020-02-27,,,,,,,,,54,28,74,163,84,222,163,84,222,1.62722803838,1.19936722259,1.99980630191,Canada,ALL,Alberta
2020-02-28,,,,,,,,,54,28,74,218,112,296,218,112,296,1.62685056396,1.19913425862,1.99971757079,Canada,ALL,Alberta
2020-02-29,,,,,,,,,54,28,74,272,140,370,272,140,370,1.62635250139,1.19881363443,1.99958864994,Canada,ALL,Alberta
2020-03-01,,,,,,,,,54,28,74,327,168,444,327,168,444,1.62569474319,1.19838356322,1.99940091188,Canada,ALL,Alberta
2020-03-02,,,,,,,,,54,28,74,381,196,518,381,196,518,1.62482543772,1.19781215425,1.99912755806,Canada,ALL,Alberta
2020-03-03,,,,,,,,,54,28,74,436,224,592,436,224,592,1.62367592616,1.19704277854,1.99872961977,Canada,ALL,Alberta
2020-03-04,,,,,,,,,54,28,74,490,252,666,490,252,666,1.62215550259,1.19614900431,1.99815086491,Canada,ALL,Alberta
2020-03-05,,,,,,,,,142,75,207,632,327,873,632,327,873,1.62005906372,1.195030606,1.99729045994,Canada,ALL,Alberta
2020-03-06,,,,,,,,,141,75,205,773,402,1077,773,402,1077,1.61739115924,1.19369908009,1.99623407491,Canada,ALL,Alberta
2020-03-07,,,,,,,,,147,79,217,920,481,1294,920,481,1294,1.61385620074,1.19189081149,1.99474259066,Canada,ALL,Alberta
2020-03-08,,,,,,,,,160,85,241,1080,567,1534,1080,567,1534,1.60921137462,1.18884666159,1.99267412902,Canada,ALL,Alberta
2020-03-09,,,,,,,,,188,100,293,1268,668,1826,1268,668,1826,1.60312616646,1.18429881516,1.98983138031,Canada,ALL,Alberta
2020-03-10,,,,,,,,,231,123,371,1499,791,2197,1499,791,2197,1.5951932011,1.17879734407,1.98619044372,Canada,ALL,Alberta
2020-03-11,,,,,,,,,263,140,428,1708,904,2551,1762,932,2625,1.5849251705,1.17303596561,1.98133452275,Canada,ALL,Alberta
