date,actual_deaths,total_deaths,predicted_deaths_mean,predicted_deaths_lower,predicted_deaths_upper,predicted_total_deaths_mean,predicted_total_deaths_lower,predicted_total_deaths_upper,predicted_new_infected_mean,predicted_new_infected_lower,predicted_new_infected_upper,predicted_current_infected_mean,predicted_current_infected_lower,predicted_current_infected_upper,predicted_total_infected_mean,predicted_total_infected_lower,predicted_total_infected_upper,r_values_mean,country,region,subregion
2020-02-05,0,0,,,,,,,99,50,150,99,50,150,99,50,150,2.26389136659,US,,
2020-02-06,0,0,,,,,,,99,50,150,198,100,300,198,100,300,2.26232693884,US,,
2020-02-07,0,0,,,,,,,99,50,150,296,150,450,296,150,450,2.26207443357,US,,
2020-02-08,0,0,,,,,,,99,50,150,395,200,600,395,200,600,2.26178129177,US,,
2020-02-09,0,0,,,,,,,235,100,400,630,300,1000,630,300,1000,2.26144101316,US,,
2020-02-10,0,0,,,,,,,235,100,400,864,400,1400,864,400,1400,2.26104607064,US,,
2020-02-11,0,0,,,,,,,235,100,400,1098,500,1800,1098,500,1800,2.26058775214,US,,
2020-02-12,0,0,,,,,,,235,100,400,1332,600,2200,1332,600,2200,2.26005597949,US,,
2020-02-13,0,0,,,,,,,362,150,650,1694,750,2850,1694,750,2850,2.2594391012,US,,
2020-02-14,0,0,,,,,,,507,229,860,2198,979,3710,2198,979,3710,2.2587236559,US,,
2020-02-15,0,0,,,,,,,698,329,1159,2897,1309,4869,2897,1309,4869,2.25789410282,US,,
2020-02-16,0,0,,,,,,,724,345,1197,3620,1654,6065,3620,1654,6065,2.25693251533,US,,
2020-02-17,0,0,,,,,,,854,407,1374,4474,2061,7439,4474,2061,7439,2.25581823337,US,,
2020-02-18,0,0,,,,,,,1147,546,1857,5620,2608,9296,5620,2608,9296,2.25452746989,US,,
2020-02-19,0,0,,,,,,,2417,1186,3545,8036,3795,12841,8036,3795,12841,2.2530328661,US,,
2020-02-20,0,0,,,,,,,2511,1233,3674,10447,4980,16364,10545,5030,16514,2.25130298937,US,,
2020-02-21,0,0,,,,,,,2915,1400,4251,13262,6330,20464,13459,6430,20764,2.24930176646,US,,
2020-02-22,0,0,,,,,,,3754,1851,5458,16921,8132,25771,17217,8282,26221,2.24698784275,US,,
2020-02-23,0,0,,,,,,,3907,1937,5677,20724,10021,31296,21119,10221,31896,2.24431385479,US,,
2020-02-24,0,0,,,,,,,5984,2893,8654,26476,12815,39549,27105,13115,40549,2.2412255984,US,,
2020-02-25,0,0,,,,,,,6979,3497,9966,33221,16214,49114,34084,16614,50514,2.23766106569,US,,
2020-02-26,0,0,,,,,,,7748,3885,11038,40731,20002,59748,41828,20502,61548,2.23354931119,US,,
2020-02-27,0,0,,,,,,,8216,4150,11735,48717,24055,71080,50050,24655,73280,2.22880908588,US,,
2020-02-28,0,0,,,,,,,11991,5983,17221,60342,29892,87647,62035,30642,90497,2.22334714659,US,,
2020-02-29,1,1,,,,,,,12739,6395,18370,72576,36067,105153,74776,37047,108863,2.21705610131,US,,
2020-03-01,0,1,,,,,,,14857,7434,21561,86737,43178,125547,89634,44487,130415,2.20981158596,US,,
2020-03-02,5,6,,,,,,,17685,8969,25912,103700,51809,150254,107319,53464,156319,2.20146848068,US,,
2020-03-03,1,7,,,,,,,20626,10446,30717,123468,61859,179591,127942,63921,187029,2.19185576762,US,,
2020-03-04,4,11,,,,,,,28078,14081,42538,150402,75398,220260,156021,78008,229556,2.18076952167,US,,
2020-03-05,1,12,,,,,,,33743,17163,51462,181729,91387,268167,189763,95183,281006,2.1679634541,US,,
2020-03-06,2,14,,,,,,,39452,20183,60770,218667,110355,325248,229211,115386,341760,2.15313648859,US,,
2020-03-07,3,17,,,,,,,46384,23928,72171,262135,132897,393152,275597,139328,413916,2.13591721822,US,,
2020-03-08,4,21,,,,,,,55374,28880,86563,313752,159945,474244,330966,168229,500463,2.11584606247,US,,
2020-03-09,1,22,,,,,,,66767,35365,103909,376616,193391,572457,397737,203613,604350,2.09235791207,US,,
2020-03-10,6,28,,,,,,,79517,42767,122043,450146,233284,685824,477247,246401,726370,2.0647713666,US,,
2020-03-11,8,36,,,,,,,92249,51003,138414,535420,280812,814254,569505,297426,864764,2.03229520465,US,,
2020-03-12,4,40,,,,,,,105903,59492,157011,633571,336434,960210,675407,356939,1021753,1.99406710022,US,,
2020-03-13,7,47,,,,,,,120537,68663,178296,745892,400969,1126749,795942,425626,1200025,1.94924051734,US,,
2020-03-14,7,54,,,,,,,135405,80082,199211,869308,475083,1308718,931343,505733,1399211,1.89712864572,US,,
2020-03-15,9,63,,,,,,,149804,91624,220446,1006372,560333,1510775,1081149,597388,1619632,1.83739664998,US,,
2020-03-16,22,85,,,,,,,162906,100825,235885,1154413,653738,1725081,1244048,698234,1855493,1.77026901761,US,,
2020-03-17,23,108,,,,,,,174757,111088,249757,1311488,755875,1948912,1418806,809350,2105222,1.69669712484,US,,
2020-03-18,10,118,,,,,,,185399,119663,263365,1476263,865105,2181540,1604203,929034,2368560,1.61842318588,US,,
