date,actual_deaths,total_deaths,predicted_deaths_mean,predicted_deaths_lower,predicted_deaths_upper,predicted_total_deaths_mean,predicted_total_deaths_lower,predicted_total_deaths_upper,predicted_new_infected_mean,predicted_new_infected_lower,predicted_new_infected_upper,predicted_current_infected_mean,predicted_current_infected_lower,predicted_current_infected_upper,predicted_total_infected_mean,predicted_total_infected_lower,predicted_total_infected_upper,r_values_mean,r_values_lower,r_values_upper,country,region,subregion
2020-02-25,,,,,,,,,55,28,74,55,28,74,55,28,74,1.68088235294,1.2,2,Canada,ALL,Alberta
2020-02-26,,,,,,,,,55,28,74,111,56,148,111,56,148,1.67981850969,1.19949699594,1.99988528164,Canada,ALL,Alberta
2020-02-27,,,,,,,,,55,28,74,166,84,222,166,84,222,1.67949073638,1.1993130568,1.99983244438,Canada,ALL,Alberta
2020-02-28,,,,,,,,,55,28,74,221,112,296,221,112,296,1.6790603268,1.19905968942,1.99975821829,Canada,ALL,Alberta
2020-02-29,,,,,,,,,55,28,74,277,140,370,277,140,370,1.67849469438,1.19870618379,1.99965555532,Canada,ALL,Alberta
2020-03-01,,,,,,,,,55,28,74,332,169,444,332,169,444,1.67775084677,1.19822010297,1.99950977095,Canada,ALL,Alberta
2020-03-02,,,,,,,,,55,28,74,387,197,518,387,197,518,1.67677211363,1.19755223584,1.99930232095,Canada,ALL,Alberta
2020-03-03,,,,,,,,,55,28,74,443,225,592,443,225,592,1.67548391637,1.1966356323,1.99902214934,Canada,ALL,Alberta
2020-03-04,,,,,,,,,55,28,74,498,253,666,498,253,666,1.67378836432,1.19567291462,1.99864000964,Canada,ALL,Alberta
2020-03-05,,,,,,,,,147,78,213,645,332,879,645,332,879,1.6714673869,1.19432171939,1.99803067598,Canada,ALL,Alberta
2020-03-06,,,,,,,,,146,78,211,791,410,1089,791,410,1089,1.66852369255,1.19266583971,1.99728003733,Canada,ALL,Alberta
2020-03-07,,,,,,,,,153,82,223,944,493,1312,944,493,1312,1.66464482427,1.19050694345,1.99622116002,Canada,ALL,Alberta
