date,actual_deaths,total_deaths,predicted_deaths_mean,predicted_deaths_lower,predicted_deaths_upper,predicted_total_deaths_mean,predicted_total_deaths_lower,predicted_total_deaths_upper,predicted_new_infected_mean,predicted_new_infected_lower,predicted_new_infected_upper,predicted_current_infected_mean,predicted_current_infected_lower,predicted_current_infected_upper,predicted_total_infected_mean,predicted_total_infected_lower,predicted_total_infected_upper,country,region
2020-03-20,0,6,,,,,,,1855,1405,2539,26763,18197,36898,33293,22584,46618,Austria,ALL
2020-03-21,2,8,,,,,,,1801,1356,2466,27442,18881,37760,35094,23940,49083,Austria,ALL
2020-03-22,8,16,,,,,,,1747,1315,2377,27902,19435,38325,36841,25256,51460,Austria,ALL
2020-03-23,5,21,,,,,,,1694,1266,2279,28148,19848,38569,38536,26523,53739,Austria,ALL
2020-03-24,7,28,,,,,,,1643,1210,2188,28197,20112,38516,40179,27733,55926,Austria,ALL
2020-03-25,2,30,,,,,,,1593,1156,2128,28066,20227,38266,41772,28889,58054,Austria,ALL
2020-03-26,19,49,,,,,,,1545,1104,2076,27772,20190,37868,43317,29994,60130,Austria,ALL
2020-03-27,9,58,,,,,,,1499,1062,2033,27338,20009,37366,44816,31056,62162,Austria,ALL
2020-03-28,10,68,,,,,,,1455,1018,1996,26794,19689,36646,46270,32075,64158,Austria,ALL
2020-03-29,18,86,,,,,,,1413,965,1961,26174,19235,35830,47683,33040,66119,Austria,ALL
2020-03-30,22,108,,,,,,,1373,925,1928,25506,18671,34919,49056,33966,68046,Austria,ALL
2020-03-31,20,128,,,,,,,1334,891,1887,24814,18074,33972,50390,34857,69933,Austria,ALL
2020-04-01,18,146,,,,,,,1297,849,1863,24114,17437,33061,51687,35706,71795,Austria,ALL
2020-04-02,12,158,,,,,,,1262,807,1846,23420,16776,32191,52949,36514,73640,Austria,ALL
2020-04-03,10,168,,,,,,,1228,767,1828,22740,16102,31389,54177,37281,75467,Austria,ALL
2020-04-04,18,186,,,,,,,1196,731,1803,22080,15427,30652,55373,38012,77269,Austria,ALL
2020-04-05,18,204,,,,,,,1165,695,1800,21444,14767,29986,56538,38708,79069,Austria,ALL
2020-04-06,16,220,,,,,,,1135,662,1794,20832,14114,29403,57673,39371,80863,Austria,ALL
2020-04-07,23,243,,,,,,,1107,632,1768,20244,13479,28892,58780,40003,82630,Austria,ALL
2020-04-08,30,273,,,,,,,1079,603,1753,19681,12873,28457,59860,40606,84383,Austria,ALL
2020-04-09,22,295,,,,,,,1053,576,1747,19141,12292,28075,60913,41182,86129,Austria,ALL
2020-04-10,24,319,,,,,,,1028,550,1740,18624,11738,27739,61941,41733,87868,Austria,ALL
2020-04-11,18,337,,,,,,,1004,526,1733,18129,11202,27439,62945,42259,89601,Austria,ALL
2020-04-12,13,350,,,,,,,981,503,1726,17655,10688,27170,63925,42763,91327,Austria,ALL
2020-04-13,18,368,,,,,,,958,482,1719,17200,10205,26928,64883,43246,93046,Austria,ALL
2020-04-14,16,384,,,,,,,937,462,1712,16764,9742,26712,65820,43709,94757,Austria,ALL
2020-04-15,9,393,,,,,,,916,444,1705,16346,9295,26530,66736,44153,96462,Austria,ALL
2020-04-16,17,410,,,,,,,896,426,1696,15944,8872,26363,67631,44579,98157,Austria,ALL
2020-04-17,21,431,,,,,,,876,409,1674,15558,8475,26192,68508,44989,99831,Austria,ALL
2020-04-18,12,443,,,,,,,858,394,1667,15188,8101,26031,69365,45383,101498,Austria,ALL
2020-04-19,9,452,,,,,,,839,379,1657,14831,7750,25886,70205,45762,103155,Austria,ALL
2020-04-20,18,470,,,,,,,822,365,1649,14488,7419,25735,71027,46127,104804,Austria,ALL
2020-04-21,21,491,,,,,,,805,351,1642,14158,7108,25582,71832,46479,106445,Austria,ALL
2020-04-22,19,510,,,,,,,789,339,1634,13840,6815,25448,72620,46819,108078,Austria,ALL
2020-04-23,12,522,,,,,,,773,327,1626,13533,6540,25321,73393,47146,109703,Austria,ALL
2020-04-24,8,530,,,,,,,757,316,1617,13238,6280,25192,74150,47463,111320,Austria,ALL
2020-04-25,6,536,,,,,,,742,305,1609,12952,6035,25061,74893,47768,112928,Austria,ALL
2020-04-26,6,542,,,,,,,728,295,1601,12676,5805,24928,75621,48064,114529,Austria,ALL
2020-04-27,7,549,,,,,,,714,286,1592,12409,5587,24794,76335,48350,116121,Austria,ALL
2020-04-28,20,569,,,,,,,700,276,1584,12151,5381,24659,77035,48627,117704,Austria,ALL
2020-04-29,,,11,6,18,580,575,587,687,268,1575,11901,5186,24521,77721,48895,119278,Austria,ALL
2020-04-30,,,11,6,18,591,581,605,674,259,1566,11659,5002,24383,78395,49155,120844,Austria,ALL
2020-05-01,,,11,5,18,601,587,622,661,251,1557,11425,4828,24244,79056,49407,122401,Austria,ALL
2020-05-02,,,10,5,18,612,592,640,649,244,1548,11197,4662,24118,79705,49651,123949,Austria,ALL
2020-05-03,,,10,5,18,622,598,657,637,237,1539,10976,4505,23990,80341,49889,125488,Austria,ALL
2020-05-04,,,10,5,18,632,603,674,625,230,1530,10762,4356,23863,80966,50119,127017,Austria,ALL
2020-05-05,,,10,4,18,641,608,691,613,223,1521,10553,4215,23735,81580,50342,128538,Austria,ALL
2020-05-06,,,9,4,18,651,612,708,602,217,1512,10350,4080,23605,82182,50559,130049,Austria,ALL
2020-05-07,,,9,4,18,660,617,725,591,211,1502,10153,3951,23473,82773,50770,131550,Austria,ALL
2020-05-08,,,9,4,17,669,621,742,580,205,1493,9960,3829,23340,83353,50975,133042,Austria,ALL
2020-05-09,,,9,4,17,678,625,759,570,199,1483,9773,3712,23206,83923,51175,134525,Austria,ALL
2020-05-10,,,9,3,17,686,629,776,559,193,1473,9590,3600,23070,84482,51369,135998,Austria,ALL
2020-05-11,,,8,3,17,695,633,792,549,188,1463,9411,3493,22932,85032,51557,137461,Austria,ALL
2020-05-12,,,8,3,17,703,637,809,539,183,1454,9236,3390,22794,85571,51741,138914,Austria,ALL
2020-05-13,,,8,3,17,711,640,825,530,178,1444,9066,3292,22654,86101,51919,140357,Austria,ALL
2020-05-14,,,8,3,17,719,644,842,520,173,1434,8899,3197,22512,86620,52093,141790,Austria,ALL
2020-05-15,,,8,3,17,727,647,858,510,168,1424,8736,3106,22369,87131,52262,143213,Austria,ALL
2020-05-16,,,8,3,17,734,650,874,501,164,1413,8576,3019,22225,87632,52426,144626,Austria,ALL
2020-05-17,,,7,3,17,742,653,890,492,159,1403,8419,2934,22080,88124,52586,146028,Austria,ALL
2020-05-18,,,7,2,16,749,656,906,483,155,1393,8266,2853,21933,88607,52742,147421,Austria,ALL
2020-05-19,,,7,2,16,756,659,922,474,151,1382,8115,2774,21786,89081,52893,148803,Austria,ALL
2020-05-20,,,7,2,16,763,662,938,465,147,1372,7967,2698,21637,89547,53041,150174,Austria,ALL
2020-05-21,,,7,2,16,770,664,954,457,143,1361,7822,2624,21486,90004,53184,151535,Austria,ALL
2020-05-22,,,7,2,16,777,667,969,448,139,1351,7679,2553,21335,90452,53324,152885,Austria,ALL
2020-05-23,,,7,2,16,783,670,985,440,135,1340,7538,2483,21182,90892,53459,154224,Austria,ALL
2020-05-24,,,6,2,16,790,672,1000,432,131,1329,7400,2415,21029,91323,53591,155553,Austria,ALL
2020-05-25,,,6,2,16,796,674,1016,423,128,1318,7264,2349,20874,91747,53719,156871,Austria,ALL
2020-05-26,,,6,2,16,802,677,1031,415,124,1308,7130,2285,20718,92162,53843,158178,Austria,ALL
2020-05-27,,,6,2,16,809,679,1046,407,120,1297,6998,2223,20561,92569,53964,159474,Austria,ALL
2020-05-28,,,6,2,16,815,681,1061,399,117,1286,6868,2161,20403,92968,54081,160759,Austria,ALL
2020-05-29,,,6,2,16,821,683,1076,391,113,1275,6739,2101,20244,93360,54195,162033,Austria,ALL
2020-05-30,,,6,2,15,826,685,1091,384,110,1263,6613,2043,20084,93744,54305,163296,Austria,ALL
2020-05-31,,,6,2,15,832,687,1106,376,106,1252,6488,1985,19922,94120,54412,164548,Austria,ALL
2020-06-01,,,6,1,15,838,689,1121,403,106,1388,6398,1931,19908,94522,54518,165936,Austria,ALL
2020-06-02,,,5,1,15,843,691,1135,394,102,1376,6309,1878,19891,94917,54621,167311,Austria,ALL
2020-06-03,,,5,1,15,849,693,1150,388,99,1372,6223,1826,19881,95305,54720,168683,Austria,ALL
2020-06-04,,,5,1,15,854,695,1164,383,95,1373,6141,1775,19882,95688,54816,170055,Austria,ALL
2020-06-05,,,5,1,15,859,697,1179,382,92,1385,6066,1724,19906,96070,54909,171440,Austria,ALL
2020-06-06,,,5,1,15,864,698,1193,384,89,1424,6003,1674,19979,96454,54998,172863,Austria,ALL
2020-06-07,,,5,1,15,869,700,1207,384,85,1447,5947,1624,20086,96838,55084,174309,Austria,ALL
2020-06-08,,,5,1,15,874,701,1221,381,82,1457,5896,1575,20213,97220,55166,175766,Austria,ALL
2020-06-09,,,5,1,14,879,703,1235,379,79,1466,5852,1526,20361,97598,55246,177231,Austria,ALL
2020-06-10,,,5,1,14,884,705,1249,376,76,1475,5813,1478,20528,97975,55322,178706,Austria,ALL
2020-06-11,,,5,1,14,888,706,1263,375,73,1490,5781,1431,20722,98350,55395,180195,Austria,ALL
2020-06-12,,,5,1,14,893,707,1276,374,69,1504,5756,1383,20940,98724,55465,181699,Austria,ALL
2020-06-13,,,4,1,14,897,709,1290,372,66,1516,5737,1337,21182,99096,55532,183215,Austria,ALL
2020-06-14,,,4,1,14,902,710,1303,370,63,1527,5723,1290,21445,99467,55596,184741,Austria,ALL
2020-06-15,,,4,1,14,906,712,1316,368,60,1538,5715,1244,21731,99835,55656,186278,Austria,ALL
2020-06-16,,,4,1,14,910,713,1329,366,57,1549,5678,1195,21892,100200,55714,187827,Austria,ALL
2020-06-17,,,4,1,14,915,714,1343,364,54,1561,5648,1147,22077,100564,55769,189387,Austria,ALL
2020-06-18,,,4,1,14,919,715,1356,362,51,1573,5622,1100,22277,100927,55821,190960,Austria,ALL
2020-06-19,,,4,1,13,923,716,1369,360,48,1584,5598,1053,22488,101286,55869,192543,Austria,ALL
2020-06-20,,,4,1,13,927,718,1381,358,45,1595,5574,1006,22697,101644,55915,194137,Austria,ALL
2020-06-21,,,4,1,13,931,719,1394,355,42,1605,5545,960,22879,101999,55958,195742,Austria,ALL
2020-06-22,,,4,1,14,934,720,1408,353,39,1616,5514,913,23048,102352,55998,197357,Austria,ALL
2020-06-23,,,4,1,14,938,721,1421,351,36,1627,5484,868,23218,102703,56034,198984,Austria,ALL
2020-06-24,,,4,1,14,942,722,1434,349,33,1638,5453,822,23390,103052,56068,200621,Austria,ALL
2020-06-25,,,4,0,14,946,723,1448,347,31,1649,5424,778,23564,103399,56100,202269,Austria,ALL
2020-06-26,,,4,0,14,950,724,1462,346,29,1660,5395,734,23734,103745,56130,203929,Austria,ALL
2020-06-27,,,4,0,15,954,725,1476,345,27,1671,5365,692,23901,104089,56158,205599,Austria,ALL
2020-06-28,,,4,0,15,958,726,1490,343,25,1690,5336,651,24074,104433,56184,207289,Austria,ALL
2020-06-29,,,4,0,15,961,727,1504,342,23,1709,5309,611,24256,104775,56208,208997,Austria,ALL
2020-06-30,,,4,0,15,965,727,1519,341,22,1728,5282,573,24447,105117,56230,210724,Austria,ALL
2020-07-01,,,4,0,15,969,728,1534,341,20,1747,5257,536,24645,105457,56251,212471,Austria,ALL
2020-07-02,,,4,0,15,973,729,1548,340,19,1769,5233,501,24853,105798,56270,214240,Austria,ALL
2020-07-03,,,4,0,15,977,730,1563,340,18,1786,5211,467,25066,106138,56288,216025,Austria,ALL
2020-07-04,,,4,0,16,980,730,1578,340,16,1812,5191,435,25294,106478,56305,217836,Austria,ALL
2020-07-05,,,4,0,16,984,731,1593,340,15,1834,5173,405,25533,106817,56321,219670,Austria,ALL
2020-07-06,,,4,0,16,988,732,1609,340,14,1854,5158,377,25782,107157,56335,221523,Austria,ALL
2020-07-07,,,4,0,16,991,732,1624,340,13,1877,5145,351,26043,107497,56349,223400,Austria,ALL
2020-07-08,,,4,0,16,995,733,1640,340,12,1899,5134,327,26315,107837,56362,225298,Austria,ALL
2020-07-09,,,4,0,16,999,733,1655,341,11,1914,5126,305,26591,108178,56374,227212,Austria,ALL
2020-07-10,,,4,0,16,1002,734,1671,341,10,1929,5121,284,26871,108520,56385,229140,Austria,ALL
2020-07-11,,,4,0,16,1006,734,1687,342,10,1952,5117,264,27163,108862,56395,231091,Austria,ALL
2020-07-12,,,4,0,16,1010,735,1703,343,9,1969,5115,246,27461,109205,56404,233059,Austria,ALL
2020-07-13,,,4,0,17,1013,735,1719,344,8,1994,5116,229,27765,109549,56413,235053,Austria,ALL
2020-07-14,,,4,0,17,1017,736,1735,345,8,2021,5119,213,28077,109894,56421,237074,Austria,ALL
2020-07-15,,,4,0,17,1020,736,1751,347,7,2041,5124,199,28391,110241,56429,239114,Austria,ALL
2020-07-16,,,3,0,17,1024,736,1767,348,7,2066,5131,185,28709,110589,56436,241180,Austria,ALL
2020-07-17,,,3,0,17,1027,737,1784,349,6,2093,5140,172,29033,110938,56443,243272,Austria,ALL
2020-07-18,,,3,0,17,1031,737,1801,351,6,2115,5151,160,29362,111289,56449,245387,Austria,ALL
2020-07-19,,,3,0,17,1034,737,1817,353,5,2123,5164,149,29674,111642,56455,247509,Austria,ALL
2020-07-20,,,3,0,17,1037,738,1834,355,5,2121,5179,139,29961,111997,56460,249630,Austria,ALL
2020-07-21,,,3,0,18,1041,738,1851,357,5,2139,5196,129,30246,112353,56465,251769,Austria,ALL
2020-07-22,,,3,0,18,1044,738,1869,359,4,2132,5215,121,30501,112712,56470,253900,Austria,ALL
2020-07-23,,,3,0,18,1048,738,1886,361,4,2124,5236,112,30726,113073,56474,256023,Austria,ALL
2020-07-24,,,3,0,18,1051,739,1904,363,4,2130,5259,104,30941,113437,56479,258152,Austria,ALL
2020-07-25,,,3,0,18,1055,739,1922,366,3,2132,5283,97,31144,113803,56482,260283,Austria,ALL
2020-07-26,,,3,0,19,1058,739,1940,369,3,2121,5310,91,31314,114171,56486,262404,Austria,ALL
2020-07-27,,,3,0,19,1061,739,1958,371,3,2142,5338,84,31487,114543,56489,264546,Austria,ALL
2020-07-28,,,3,0,19,1065,739,1977,374,3,2141,5368,78,31633,114917,56492,266686,Austria,ALL
2020-07-29,,,3,0,19,1068,739,1995,377,2,2151,5400,73,31763,115294,56495,268836,Austria,ALL
2020-07-30,,,3,0,19,1072,739,2014,380,2,2162,5433,68,31883,115674,56498,270997,Austria,ALL
2020-07-31,,,3,0,20,1075,740,2033,383,2,2174,5468,63,31992,116057,56500,273171,Austria,ALL
2020-08-01,,,3,0,20,1078,740,2053,386,2,2186,5505,59,32085,116443,56502,275357,Austria,ALL
2020-08-02,,,3,0,20,1082,740,2072,390,2,2199,5544,55,32169,116833,56505,277555,Austria,ALL
2020-08-03,,,3,0,20,1085,740,2092,393,1,2211,5585,51,32257,117227,56507,279766,Austria,ALL
2020-08-04,,,3,0,20,1089,740,2112,397,1,2226,5627,48,32361,117624,56508,281991,Austria,ALL
2020-02-14,,,,,,,,,330,100,500,330,100,500,330,100,500,Belgium,ALL
2020-02-15,,,,,,,,,330,100,500,660,200,1000,660,200,1000,Belgium,ALL
2020-02-16,,,,,,,,,330,100,500,990,300,1500,990,300,1500,Belgium,ALL
2020-02-17,,,,,,,,,330,100,500,1320,400,2000,1320,400,2000,Belgium,ALL
2020-02-18,,,,,,,,,330,100,500,1650,500,2500,1650,500,2500,Belgium,ALL
2020-02-19,,,,,,,,,330,100,500,1979,600,3000,1979,600,3000,Belgium,ALL
2020-02-20,,,,,,,,,330,100,500,2309,700,3500,2309,700,3500,Belgium,ALL
2020-02-21,,,,,,,,,330,100,500,2639,800,4000,2639,800,4000,Belgium,ALL
2020-02-22,,,,,,,,,330,100,500,2969,900,4500,2969,900,4500,Belgium,ALL
2020-02-23,,,,,,,,,1016,359,1600,3985,1259,6100,3985,1259,6100,Belgium,ALL
2020-02-24,,,,,,,,,1014,359,1596,4999,1619,7696,4999,1619,7696,Belgium,ALL
2020-02-25,,,,,,,,,1083,392,1713,6082,2011,9408,6082,2011,9408,Belgium,ALL
2020-02-26,,,,,,,,,1225,458,1949,7307,2469,11357,7307,2469,11357,Belgium,ALL
2020-02-27,,,,,,,,,1519,597,2440,8826,3067,13796,8826,3067,13796,Belgium,ALL
2020-02-28,,,,,,,,,1980,815,3210,10806,3882,17005,10806,3882,17005,Belgium,ALL
2020-02-29,,,,,,,,,2357,1001,3841,12833,4784,20346,13163,4884,20846,Belgium,ALL
2020-03-01,,,,,,,,,2715,1192,4446,15218,5877,24292,15878,6077,25292,Belgium,ALL
2020-03-02,,,,,,,,,3170,1446,5217,18058,7223,29008,19048,7523,30508,Belgium,ALL
2020-03-03,,,,,,,,,3748,1782,6196,21477,8906,34704,22796,9306,36704,Belgium,ALL
2020-03-04,,,,,,,,,4492,2223,7452,25639,11030,41655,27288,11530,44155,Belgium,ALL
2020-03-05,,,,,,,,,5320,2731,8838,30629,13662,49992,32608,14262,52992,Belgium,ALL
2020-03-06,,,,,,,,,6238,3322,10356,36537,16884,59847,38846,17584,63347,Belgium,ALL
2020-03-07,,,,,,,,,7305,4040,12088,43513,20824,71435,46152,21624,75435,Belgium,ALL
2020-03-08,,,,,,,,,8572,4901,14222,51755,25625,85156,54724,26525,89656,Belgium,ALL
2020-03-09,,,,,,,,,10071,5576,16777,60810,30842,100333,64795,32102,106433,Belgium,ALL
2020-03-10,,,,,,,,,11790,6337,19420,71586,36821,118157,76585,38440,125852,Belgium,ALL
2020-03-11,3,3,,,,,,,13721,7180,22155,84224,43609,138599,90306,45620,148006,Belgium,ALL
2020-03-12,0,3,,,,,,,15870,8119,24883,98869,51269,161533,106176,53739,172889,Belgium,ALL
2020-03-13,0,3,,,,,,,18224,9580,27478,115574,60253,186571,124400,63320,200367,Belgium,ALL
2020-03-14,1,4,,,,,,,20725,11231,30233,134319,70669,213594,145125,74552,230599,Belgium,ALL
2020-03-15,0,4,,,,,,,23260,13273,33184,155223,82941,242937,168386,87825,263783,Belgium,ALL
2020-03-16,1,5,,,,,,,25681,15567,35245,178189,97316,273736,194067,103393,299027,Belgium,ALL
2020-03-17,5,10,,,,,,,27833,18072,36044,202851,113942,304564,221899,121466,335071,Belgium,ALL
2020-03-18,4,14,,,,,,,29574,20347,37741,228677,132507,336109,251473,141814,372812,Belgium,ALL
2020-03-19,7,21,,,,,,,30801,20743,39512,254986,151027,368169,282274,162557,412323,Belgium,ALL
2020-03-20,16,37,,,,,,,31475,20940,39731,281141,169236,399062,313749,183498,452053,Belgium,ALL
2020-03-21,30,67,,,,,,,31623,22534,39494,306526,188448,428200,345372,206032,491547,Belgium,ALL
2020-03-22,8,75,,,,,,,31328,22940,38911,330548,207348,455023,376700,228973,530457,Belgium,ALL
2020-03-23,13,88,,,,,,,30692,22787,39262,352668,225235,480063,407392,251761,569718,Belgium,ALL
2020-03-24,34,122,,,,,,,29817,22516,39000,372413,242175,502286,437208,274278,608718,Belgium,ALL
2020-03-25,56,178,,,,,,,28790,21848,37259,389413,257686,520125,465999,296126,645976,Belgium,ALL
2020-03-26,42,220,,,,,,,27683,21091,36040,403375,271598,534010,493682,317218,682015,Belgium,ALL
2020-03-27,69,289,,,,,,,26547,20398,35117,414052,283877,544243,520229,337616,717132,Belgium,ALL
2020-03-28,64,353,,,,,,,25415,19390,33442,421244,293686,550207,545644,357007,750574,Belgium,ALL
2020-03-29,78,431,,,,,,,24307,18268,31868,424825,300724,551843,569951,375276,782442,Belgium,ALL
2020-03-30,82,513,,,,,,,23232,17113,30501,424797,304564,549160,593183,392389,812942,Belgium,ALL
2020-03-31,192,705,,,,,,,22199,15946,29356,421315,304942,543271,615382,408336,842298,Belgium,ALL
2020-04-01,123,828,,,,,,,21209,14975,28373,414691,301845,535600,636590,423311,870671,Belgium,ALL
2020-04-02,183,1011,,,,,,,20264,14135,27680,405381,295632,525539,656854,437446,898350,Belgium,ALL
2020-04-03,132,1143,,,,,,,19363,13200,26929,393943,288089,512955,676217,450647,925278,Belgium,ALL
2020-04-04,140,1283,,,,,,,18506,12370,26421,380974,279519,499646,694723,463017,951699,Belgium,ALL
2020-04-05,164,1447,,,,,,,17691,11732,25941,367043,268717,486093,712415,474750,977639,Belgium,ALL
2020-04-06,185,1632,,,,,,,16917,10993,25500,352631,256770,472682,729331,485744,1003139,Belgium,ALL
2020-04-07,403,2035,,,,,,,16180,10254,24941,338120,244237,458361,745511,495998,1028079,Belgium,ALL
2020-04-08,205,2240,,,,,,,15480,9567,24509,323783,231287,443871,760992,505565,1052588,Belgium,ALL
2020-04-09,283,2523,,,,,,,14815,8928,24124,309808,218367,430736,775807,514494,1076712,Belgium,ALL
2020-04-10,496,3019,,,,,,,14183,8345,23718,296308,205620,418415,789990,522839,1100430,Belgium,ALL
2020-04-11,327,3346,,,,,,,13582,7817,23314,283343,193039,406612,803571,530656,1123743,Belgium,ALL
2020-04-12,254,3600,,,,,,,13011,7304,23001,270938,180954,396171,816582,537961,1146744,Belgium,ALL
2020-04-13,303,3903,,,,,,,12467,6816,22649,259099,169501,386952,829049,544778,1169393,Belgium,ALL
2020-04-14,254,4157,,,,,,,11950,6360,22283,247817,158748,378733,841000,551138,1191675,Belgium,ALL
2020-04-15,283,4440,,,,,,,11459,5951,22067,237077,148752,371444,852458,557089,1213741,Belgium,ALL
2020-04-16,417,4857,,,,,,,10991,5571,21844,226859,139348,364915,863449,562660,1235585,Belgium,ALL
2020-04-17,306,5163,,,,,,,10546,5218,21444,217142,130431,358679,873995,567878,1257029,Belgium,ALL
2020-04-18,290,5453,,,,,,,10122,4859,21214,207900,122091,352964,884117,572738,1278242,Belgium,ALL
2020-04-19,230,5683,,,,,,,9718,4509,20811,199112,114230,347354,893835,577248,1299053,Belgium,ALL
2020-04-20,145,5828,,,,,,,9333,4185,20416,190754,106682,341829,903168,581433,1319468,Belgium,ALL
2020-04-21,170,5998,,,,,,,8967,3884,20026,182804,99573,336355,912135,585317,1339493,Belgium,ALL
2020-04-22,264,6262,,,,,,,8617,3605,19639,175241,92925,331053,920753,588923,1359131,Belgium,ALL
2020-04-23,228,6490,,,,,,,8284,3347,19256,168045,86705,325799,929037,592271,1378387,Belgium,ALL
2020-04-24,189,6679,,,,,,,7967,3108,18877,161197,80885,320552,937003,595380,1397263,Belgium,ALL
2020-04-25,238,6917,,,,,,,7663,2887,18502,154677,75428,315336,944667,598267,1415765,Belgium,ALL
2020-04-26,177,7094,,,,,,,7374,2682,18136,148470,70293,310158,952041,600950,1433900,Belgium,ALL
2020-04-27,113,7207,,,,,,,7098,2506,17769,142557,65495,304925,959139,603457,1451668,Belgium,ALL
2020-04-28,124,7331,,,,,,,6834,2351,17524,136923,61030,299800,965973,605808,1469192,Belgium,ALL
2020-04-29,,,163,104,250,7494,7435,7581,6582,2207,17338,131555,56877,294854,972554,608015,1486529,Belgium,ALL
2020-04-30,,,156,97,246,7650,7532,7826,6341,2072,16961,126437,52999,289748,978895,610088,1503489,Belgium,ALL
2020-05-01,,,149,90,242,7799,7623,8068,6110,1947,16589,121556,49375,284493,985005,612036,1520078,Belgium,ALL
2020-05-02,,,143,84,238,7942,7707,8305,5890,1831,16223,116900,45989,279272,990895,613867,1536301,Belgium,ALL
2020-05-03,,,137,79,234,8079,7787,8538,5679,1723,15863,112458,42852,273922,996575,615591,1552163,Belgium,ALL
2020-05-04,,,131,74,230,8210,7861,8768,5477,1612,15508,108217,39956,268619,1002052,617204,1567671,Belgium,ALL
2020-05-05,,,126,69,227,8335,7930,8994,5284,1502,15160,104167,37273,263362,1007336,618707,1582830,Belgium,ALL
2020-05-06,,,120,64,223,8455,7995,9217,5099,1400,14856,100299,34790,258193,1012434,620107,1597686,Belgium,ALL
2020-05-07,,,115,60,221,8571,8055,9438,4921,1305,14558,96603,32489,253112,1017356,621413,1612243,Belgium,ALL
2020-05-08,,,111,56,219,8681,8112,9656,4751,1216,14263,93070,30358,248120,1022107,622629,1626506,Belgium,ALL
2020-05-09,,,106,52,215,8787,8165,9871,4588,1132,13972,89691,28382,243215,1026695,623762,1640478,Belgium,ALL
2020-05-10,,,102,49,213,8889,8214,10083,4431,1055,13686,86459,26550,238399,1031126,624818,1654163,Belgium,ALL
