date,actual_deaths,total_deaths,predicted_deaths_mean,predicted_deaths_lower,predicted_deaths_upper,predicted_total_deaths_mean,predicted_total_deaths_lower,predicted_total_deaths_upper,predicted_new_infected_mean,predicted_new_infected_lower,predicted_new_infected_upper,predicted_current_infected_mean,predicted_current_infected_lower,predicted_current_infected_upper,predicted_total_infected_mean,predicted_total_infected_lower,predicted_total_infected_upper,country,region
2020-02-17,,,,,,,,,164,50,250,164,50,250,164,50,250,Austria,ALL
2020-02-18,,,,,,,,,164,50,250,327,100,500,327,100,500,Austria,ALL
2020-02-19,,,,,,,,,164,50,250,491,150,750,491,150,750,Austria,ALL
2020-02-20,,,,,,,,,164,50,250,655,200,1000,655,200,1000,Austria,ALL
2020-02-21,,,,,,,,,164,50,250,819,250,1250,819,250,1250,Austria,ALL
2020-02-22,,,,,,,,,164,50,250,982,300,1500,982,300,1500,Austria,ALL
2020-02-23,,,,,,,,,164,50,250,1146,350,1750,1146,350,1750,Austria,ALL
2020-02-24,,,,,,,,,164,50,250,1310,400,2000,1310,400,2000,Austria,ALL
2020-02-25,,,,,,,,,164,50,250,1474,450,2250,1474,450,2250,Austria,ALL
2020-02-26,,,,,,,,,442,159,691,1916,609,2941,1916,609,2941,Austria,ALL
2020-02-27,,,,,,,,,441,159,685,2356,769,3625,2356,769,3625,Austria,ALL
2020-02-28,,,,,,,,,463,171,717,2819,940,4342,2819,940,4342,Austria,ALL
2020-02-29,,,,,,,,,509,194,784,3328,1135,5125,3328,1135,5125,Austria,ALL
2020-03-01,,,,,,,,,605,243,922,3933,1379,6047,3933,1379,6047,Austria,ALL
2020-03-02,,,,,,,,,753,320,1131,4686,1700,7177,4686,1700,7177,Austria,ALL
2020-03-03,,,,,,,,,865,383,1282,5387,2034,8209,5551,2084,8459,Austria,ALL
2020-03-04,,,,,,,,,960,444,1428,6184,2428,9387,6512,2528,9887,Austria,ALL
2020-03-05,,,,,,,,,1070,520,1591,7090,2898,10727,7581,3048,11477,Austria,ALL
2020-03-06,,,,,,,,,1195,617,1743,8121,3466,12220,8776,3666,13220,Austria,ALL
2020-03-07,,,,,,,,,1342,741,1935,9299,4157,13905,10118,4407,15155,Austria,ALL
2020-03-08,,,,,,,,,1480,876,2082,10615,4984,15736,11598,5284,17236,Austria,ALL
2020-03-09,,,,,,,,,1600,1022,2187,12052,5956,17672,13198,6306,19422,Austria,ALL
2020-03-10,,,,,,,,,1707,1136,2287,13595,7043,19709,14905,7443,21709,Austria,ALL
2020-03-11,,,,,,,,,1803,1239,2346,15234,8233,21804,16708,8683,24054,Austria,ALL
2020-03-12,1,1,,,,,,,1887,1330,2425,16678,9403,23539,18594,10013,26479,Austria,ALL
2020-03-13,0,1,,,,,,,1950,1417,2476,18188,10661,25329,20544,11430,28954,Austria,ALL
2020-03-14,0,1,,,,,,,1987,1482,2553,19712,11973,27165,22531,12913,31507,Austria,ALL
2020-03-15,0,1,,,,,,,2001,1512,2598,21204,13290,28980,24533,14426,34104,Austria,ALL
2020-03-16,2,3,,,,,,,1995,1518,2613,22595,14565,30671,26528,15944,36717,Austria,ALL
2020-03-17,0,3,,,,,,,1973,1515,2581,23816,15760,32121,28501,17460,39298,Austria,ALL
2020-03-18,1,4,,,,,,,1939,1492,2551,24889,16868,33390,30440,18952,41848,Austria,ALL
2020-03-19,2,6,,,,,,,1895,1459,2495,25823,17884,34457,32335,20412,44343,Austria,ALL
2020-03-20,0,6,,,,,,,1845,1433,2425,26598,18797,35291,34179,21845,46768,Austria,ALL
2020-03-21,2,8,,,,,,,1791,1403,2321,27195,19582,35869,35971,23248,49088,Austria,ALL
2020-03-22,8,16,,,,,,,1737,1360,2241,27590,20201,36175,37707,24609,51329,Austria,ALL
2020-03-23,5,21,,,,,,,1683,1312,2148,27793,20637,36241,39390,25922,53476,Austria,ALL
2020-03-24,7,28,,,,,,,1630,1271,2065,27822,20886,36119,41020,27193,55541,Austria,ALL
2020-03-25,2,30,,,,,,,1578,1221,1988,27693,20970,35820,42598,28414,57528,Austria,ALL
2020-03-26,19,49,,,,,,,1527,1174,1923,27417,20905,35397,44125,29589,59450,Austria,ALL
2020-03-27,9,58,,,,,,,1479,1124,1856,27010,20699,34828,45604,30713,61306,Austria,ALL
2020-03-28,10,68,,,,,,,1433,1075,1806,26493,20357,34158,47037,31788,63111,Austria,ALL
2020-03-29,18,86,,,,,,,1389,1030,1769,25894,19905,33373,48426,32819,64879,Austria,ALL
2020-03-30,22,108,,,,,,,1346,980,1734,25239,19373,32509,49772,33799,66613,Austria,ALL
2020-03-31,20,128,,,,,,,1306,936,1712,24550,18791,31607,51078,34736,68324,Austria,ALL
2020-04-01,18,146,,,,,,,1268,894,1682,23844,18170,30709,52346,35630,70006,Austria,ALL
2020-04-02,12,158,,,,,,,1231,840,1661,23137,17518,29818,53577,36471,71666,Austria,ALL
2020-04-03,10,168,,,,,,,1196,804,1643,22438,16864,28966,54772,37276,73309,Austria,ALL
2020-04-04,18,186,,,,,,,1162,762,1622,21756,16193,28163,55935,38038,74930,Austria,ALL
2020-04-05,18,204,,,,,,,1131,723,1606,21095,15513,27448,57065,38762,76535,Austria,ALL
2020-04-06,16,220,,,,,,,1100,686,1591,20458,14839,26797,58165,39448,78126,Austria,ALL
2020-04-07,23,243,,,,,,,1071,649,1576,19846,14176,26225,59236,40098,79701,Austria,ALL
2020-04-08,30,273,,,,,,,1043,612,1560,19259,13516,25720,60279,40710,81260,Austria,ALL
2020-04-09,22,295,,,,,,,1016,577,1546,18698,12872,25278,61295,41287,82806,Austria,ALL
2020-04-10,24,319,,,,,,,991,546,1528,18161,12245,24884,62286,41834,84334,Austria,ALL
2020-04-11,18,337,,,,,,,966,523,1510,17648,11644,24538,63252,42357,85843,Austria,ALL
2020-04-12,13,350,,,,,,,943,497,1493,17158,11065,24225,64195,42854,87336,Austria,ALL
2020-04-13,18,368,,,,,,,920,470,1476,16689,10505,23932,65115,43324,88811,Austria,ALL
2020-04-14,16,384,,,,,,,898,450,1462,16241,9975,23660,66013,43775,90272,Austria,ALL
2020-04-15,9,393,,,,,,,877,428,1448,15812,9467,23396,66890,44204,91720,Austria,ALL
2020-04-16,17,410,,,,,,,857,410,1434,15402,8983,23148,67747,44614,93154,Austria,ALL
2020-04-17,21,431,,,,,,,838,390,1417,15009,8533,22905,68585,45004,94570,Austria,ALL
2020-04-18,12,443,,,,,,,819,377,1401,14632,8105,22663,69404,45382,95971,Austria,ALL
2020-04-19,9,452,,,,,,,801,359,1391,14271,7702,22433,70205,45741,97362,Austria,ALL
2020-04-20,18,470,,,,,,,784,340,1379,13924,7320,22206,70989,46082,98741,Austria,ALL
2020-04-21,21,491,,,,,,,767,323,1365,13590,6957,21981,71756,46406,100106,Austria,ALL
2020-04-22,19,510,,,,,,,750,307,1352,13270,6615,21757,72506,46713,101457,Austria,ALL
2020-04-23,12,522,,,,,,,735,291,1338,12962,6294,21535,73241,47004,102795,Austria,ALL
2020-04-24,8,530,,,,,,,719,277,1324,12665,5994,21313,73960,47282,104118,Austria,ALL
2020-04-25,6,536,,,,,,,704,263,1311,12378,5711,21095,74664,47546,105429,Austria,ALL
2020-04-26,6,542,,,,,,,690,251,1297,12102,5439,20882,75354,47797,106725,Austria,ALL
2020-04-27,7,549,,,,,,,676,239,1283,11835,5181,20673,76030,48036,108008,Austria,ALL
2020-04-28,20,569,,,,,,,662,228,1270,11578,4940,20466,76692,48264,109277,Austria,ALL
2020-04-29,11,580,,,,,,,649,217,1256,11329,4707,20261,77341,48482,110533,Austria,ALL
2020-04-30,,,10,6,16,590,586,596,636,207,1242,11087,4486,20055,77977,48690,111775,Austria,ALL
2020-05-01,,,10,5,16,601,592,612,623,198,1229,10853,4274,19850,78601,48888,113003,Austria,ALL
2020-05-02,,,10,5,16,611,597,627,611,189,1215,10627,4073,19648,79212,49078,114218,Austria,ALL
2020-05-03,,,10,5,16,620,602,642,599,181,1202,10407,3877,19448,79811,49260,115419,Austria,ALL
2020-05-04,,,9,5,15,630,607,657,587,173,1188,10193,3691,19245,80398,49433,116607,Austria,ALL
2020-05-05,,,9,4,15,639,612,672,576,166,1175,9985,3517,19041,80974,49600,117781,Austria,ALL
2020-05-06,,,9,4,15,648,617,686,565,159,1161,9783,3353,18837,81539,49759,118942,Austria,ALL
2020-05-07,,,9,4,15,657,621,701,554,152,1148,9586,3199,18633,82092,49912,120090,Austria,ALL
2020-05-08,,,9,4,15,665,625,715,543,146,1134,9394,3054,18429,82635,50059,121223,Austria,ALL
2020-05-09,,,8,3,15,674,629,729,532,140,1121,9207,2917,18226,83167,50200,122344,Austria,ALL
2020-05-10,,,8,3,15,682,633,743,522,135,1108,9024,2789,18023,83689,50335,123451,Austria,ALL
2020-05-11,,,8,3,14,690,637,757,511,129,1094,8846,2667,17820,84200,50465,124545,Austria,ALL
2020-05-12,,,8,3,14,698,640,771,501,124,1081,8671,2553,17618,84702,50590,125625,Austria,ALL
2020-05-13,,,8,3,14,706,643,785,492,120,1068,8501,2445,17416,85193,50710,126692,Austria,ALL
2020-05-14,,,8,3,14,713,646,798,482,115,1054,8334,2343,17214,85675,50826,127746,Austria,ALL
2020-05-15,,,7,2,14,720,649,811,472,111,1041,8170,2247,17012,86147,50937,128786,Austria,ALL
2020-05-16,,,7,2,14,728,652,825,463,107,1028,8009,2156,16811,86610,51044,129814,Austria,ALL
2020-05-17,,,7,2,14,735,655,838,454,103,1014,7852,2069,16610,87064,51148,130827,Austria,ALL
2020-05-18,,,7,2,13,742,657,851,444,99,1001,7697,1987,16409,87508,51247,131828,Austria,ALL
2020-05-19,,,7,2,13,748,660,864,435,95,988,7545,1909,16209,87944,51343,132815,Austria,ALL
2020-05-20,,,7,2,13,755,662,876,426,92,975,7396,1835,16009,88370,51436,133789,Austria,ALL
2020-05-21,,,7,2,13,762,664,889,418,89,961,7249,1765,15809,88788,51525,134750,Austria,ALL
2020-05-22,,,6,2,13,768,666,901,409,86,948,7105,1698,15609,89197,51611,135698,Austria,ALL
2020-05-23,,,6,2,13,774,668,914,400,82,935,6962,1635,15410,89597,51694,136633,Austria,ALL
2020-05-24,,,6,1,13,780,670,926,392,80,922,6822,1574,15211,89989,51774,137554,Austria,ALL
2020-05-25,,,6,1,13,786,672,938,383,77,909,6683,1516,15012,90372,51851,138463,Austria,ALL
2020-05-26,,,6,1,12,792,674,950,375,74,896,6547,1460,14814,90747,51926,139358,Austria,ALL
2020-05-27,,,6,1,12,798,676,961,367,71,883,6412,1407,14616,91114,51997,140240,Austria,ALL
2020-05-28,,,6,1,12,804,677,973,359,69,870,6279,1356,14418,91473,52067,141110,Austria,ALL
2020-05-29,,,6,1,12,809,679,984,350,66,857,6148,1307,14220,91823,52134,141966,Austria,ALL
2020-05-30,,,5,1,12,815,680,996,342,64,844,6018,1260,14023,92165,52198,142809,Austria,ALL
