date,actual_deaths,total_deaths,predicted_deaths_mean,predicted_deaths_lower,predicted_deaths_upper,predicted_total_deaths_mean,predicted_total_deaths_lower,predicted_total_deaths_upper,predicted_new_infected_mean,predicted_new_infected_lower,predicted_new_infected_upper,predicted_current_infected_mean,predicted_current_infected_lower,predicted_current_infected_upper,country,region
2020-03-17,5,10,,,,,,,26320,15062,36295,182124,100880,256603,Belgium,ALL
2020-03-18,4,14,,,,,,,29290,16995,39927,207846,116376,291398,Belgium,ALL
2020-03-19,7,21,,,,,,,32207,19161,43032,235829,133698,328358,Belgium,ALL
2020-03-20,16,37,,,,,,,34937,21580,45704,265820,153051,366958,Belgium,ALL
2020-03-21,30,67,,,,,,,37351,24265,47218,297438,174647,405950,Belgium,ALL
2020-03-22,8,75,,,,,,,39361,27219,48347,330166,198667,444792,Belgium,ALL
2020-03-23,13,88,,,,,,,40914,30367,50821,363391,225189,484609,Belgium,ALL
2020-03-24,34,122,,,,,,,41985,32609,54407,396446,253164,526253,Belgium,ALL
2020-03-25,56,178,,,,,,,42573,32185,58609,428669,279778,570088,Belgium,ALL
2020-03-26,42,220,,,,,,,42697,30423,62094,459414,303523,615151,Belgium,ALL
2020-03-27,69,289,,,,,,,42400,28505,64677,488051,324034,660258,Belgium,ALL
2020-03-28,64,353,,,,,,,41742,26588,66533,513979,341403,704374,Belgium,ALL
2020-03-29,78,431,,,,,,,40787,24376,67495,536648,355141,746316,Belgium,ALL
2020-03-30,82,513,,,,,,,39605,22099,67574,555588,364978,784999,Belgium,ALL
2020-03-31,192,705,,,,,,,38257,19940,67004,570428,371374,819736,Belgium,ALL
2020-04-01,123,828,,,,,,,36800,18147,65808,580907,374458,849249,Belgium,ALL
2020-04-02,183,1011,,,,,,,35279,16806,64033,586896,374269,873356,Belgium,ALL
2020-04-03,132,1143,,,,,,,33731,15260,62634,588419,370369,892958,Belgium,ALL
2020-04-04,140,1283,,,,,,,32181,13830,60597,585664,362619,907851,Belgium,ALL
2020-04-05,164,1447,,,,,,,30652,12530,58742,578965,350884,919376,Belgium,ALL
2020-04-06,185,1632,,,,,,,29157,11351,56695,568761,335015,927724,Belgium,ALL
2020-04-07,403,2035,,,,,,,27708,10284,54933,555555,314931,931836,Belgium,ALL
2020-04-08,205,2240,,,,,,,26312,9319,52247,539882,291642,929675,Belgium,ALL
2020-04-09,283,2523,,,,,,,24975,8449,49836,522283,267906,920903,Belgium,ALL
2020-04-10,496,3019,,,,,,,23698,7664,48159,503283,245146,906968,Belgium,ALL
2020-04-11,327,3346,,,,,,,22483,6956,46485,483365,223598,888776,Belgium,ALL
2020-04-12,254,3600,,,,,,,21329,6319,44605,462953,203328,866848,Belgium,ALL
2020-04-13,303,3903,,,,,,,20236,5744,42623,442401,184697,841976,Belgium,ALL
2020-04-14,254,4157,,,,,,,19201,5227,41215,421997,167825,815617,Belgium,ALL
2020-04-15,283,4440,,,,,,,18223,4744,39966,401964,152629,788578,Belgium,ALL
2020-04-16,,,410,323,557,4850,4763,4997,17300,4303,38664,382464,138785,761434,Belgium,ALL
2020-04-17,,,413,307,587,5263,5069,5584,16428,3904,37130,363613,125882,734530,Belgium,ALL
2020-04-18,,,412,288,612,5675,5357,6196,15605,3544,35917,345488,114167,707814,Belgium,ALL
2020-04-19,,,408,269,632,6082,5626,6828,14829,3202,34894,328136,103539,682110,Belgium,ALL
2020-04-20,,,400,249,641,6483,5875,7470,14097,2888,33418,311580,93898,656785,Belgium,ALL
2020-04-21,,,391,229,648,6874,6104,8118,13405,2606,32422,295829,85154,632512,Belgium,ALL
2020-04-22,,,379,208,645,7253,6312,8763,12753,2353,30978,280874,77223,608556,Belgium,ALL
2020-04-23,,,367,188,640,7620,6500,9403,12137,2164,29924,266699,70067,586234,Belgium,ALL
2020-04-24,,,353,173,627,7972,6673,10030,11556,1965,29037,253280,63583,565435,Belgium,ALL
2020-04-25,,,338,159,617,8311,6831,10647,11006,1781,28305,240588,57700,545581,Belgium,ALL
2020-04-26,,,324,144,597,8634,6975,11243,10487,1648,27397,228593,52392,526493,Belgium,ALL
2020-04-27,,,309,131,579,8943,7106,11822,9997,1533,26585,217261,47607,508473,Belgium,ALL
2020-04-28,,,294,118,562,9237,7224,12384,9532,1428,25739,206558,43291,491590,Belgium,ALL
2020-04-29,,,280,107,548,9517,7331,12932,9093,1317,25076,196450,39381,475450,Belgium,ALL
2020-04-30,,,266,97,523,9784,7429,13455,8678,1214,24406,186904,35850,459890,Belgium,ALL
2020-05-01,,,253,88,499,10037,7517,13953,8284,1114,23644,177888,32662,444870,Belgium,ALL
2020-05-02,,,240,80,481,10277,7597,14435,7911,1010,23093,169371,29769,430834,Belgium,ALL
2020-05-03,,,228,73,467,10505,7670,14902,7557,917,22524,161323,27142,417441,Belgium,ALL
2020-05-04,,,216,66,448,10721,7736,15350,7222,833,21824,153716,24772,404372,Belgium,ALL
2020-05-05,,,205,60,430,10926,7796,15780,6904,767,21241,146523,22651,392195,Belgium,ALL
2020-05-06,,,195,55,413,11121,7850,16193,6602,714,20517,139720,20759,380290,Belgium,ALL
2020-05-07,,,185,50,401,11306,7900,16594,6315,667,20032,133282,19073,369344,Belgium,ALL
2020-05-08,,,176,45,389,11482,7945,16982,6042,625,19450,127187,17534,358870,Belgium,ALL
2020-05-09,,,167,41,373,11648,7985,17355,5783,587,18922,121414,16157,348755,Belgium,ALL
2020-05-10,,,158,37,362,11807,8022,17717,5537,552,18373,115945,14928,338823,Belgium,ALL
2020-05-11,,,150,34,351,11957,8056,18068,5302,520,17894,110760,13800,329319,Belgium,ALL
2020-05-12,,,143,30,338,12100,8086,18406,5079,478,17411,105842,12745,320145,Belgium,ALL
2020-05-13,,,136,27,327,12236,8114,18732,4867,450,16937,101176,11767,311343,Belgium,ALL
2020-05-14,,,129,25,313,12366,8138,19045,4664,427,16458,96747,10877,302726,Belgium,ALL
2020-05-15,,,123,22,300,12489,8161,19346,4471,406,15961,92540,10069,294281,Belgium,ALL
2020-05-16,,,117,21,293,12606,8181,19638,4287,386,15476,88543,9341,286113,Belgium,ALL
2020-05-17,,,112,19,284,12718,8200,19922,4111,365,15062,84744,8696,278082,Belgium,ALL
2020-05-18,,,106,17,276,12824,8217,20198,3944,343,14638,81130,8122,270196,Belgium,ALL
2020-05-19,,,101,16,267,12925,8233,20465,3784,319,14224,77692,7608,262596,Belgium,ALL
2020-05-20,,,97,15,260,13022,8247,20725,3631,293,13845,74419,7134,255200,Belgium,ALL
2020-05-21,,,92,14,252,13114,8261,20977,3485,268,13481,71301,6688,248164,Belgium,ALL
2020-05-22,,,88,13,245,13202,8274,21222,3345,246,13105,68331,6267,241237,Belgium,ALL
2020-05-23,,,84,12,237,13286,8285,21459,3211,226,12719,65500,5869,234506,Belgium,ALL
2020-05-24,,,80,11,232,13366,8296,21691,3083,209,12345,62800,5490,227930,Belgium,ALL
2020-05-25,,,77,10,226,13442,8305,21917,2961,192,11978,60224,5130,221534,Belgium,ALL
2020-05-26,,,73,9,220,13515,8314,22136,2844,177,11618,57766,4787,215259,Belgium,ALL
2020-05-27,,,70,8,213,13585,8322,22350,2731,164,11266,55418,4473,209114,Belgium,ALL
2020-05-28,,,67,7,206,13652,8329,22556,2624,152,10924,53175,4174,203101,Belgium,ALL
2020-05-29,,,64,7,201,13716,8336,22757,2521,140,10590,51032,3887,197233,Belgium,ALL
2020-05-30,,,61,6,195,13777,8343,22952,2422,130,10263,48982,3611,191535,Belgium,ALL
2020-05-31,,,58,6,190,13836,8349,23142,2327,121,9959,47022,3346,186018,Belgium,ALL
2020-06-01,,,56,6,185,13892,8354,23327,2531,170,10201,45442,3151,181157,Belgium,ALL
2020-06-02,,,54,5,180,13945,8360,23506,2430,160,9892,43928,2968,176410,Belgium,ALL
2020-06-03,,,51,5,175,13997,8365,23681,2349,153,9613,42493,2802,171799,Belgium,ALL
2020-06-04,,,49,5,170,14046,8369,23851,2288,148,9357,41150,2657,167311,Belgium,ALL
2020-06-05,,,47,4,165,14093,8374,24017,2264,148,9164,39929,2537,162994,Belgium,ALL
2020-06-06,,,45,4,160,14138,8378,24177,2275,159,9011,38860,2450,158900,Belgium,ALL
2020-06-07,,,43,4,156,14181,8382,24333,2260,163,8833,37909,2387,155014,Belgium,ALL
2020-06-08,,,42,4,151,14223,8385,24484,2227,163,8715,37053,2341,151383,Belgium,ALL
2020-06-09,,,40,4,147,14263,8389,24631,2198,161,8606,36289,2310,148012,Belgium,ALL
2020-06-10,,,38,3,143,14301,8392,24774,2173,157,8603,35618,2290,144996,Belgium,ALL
2020-06-11,,,37,3,139,14338,8395,24913,2163,152,8568,35050,2279,142298,Belgium,ALL
2020-06-12,,,35,3,135,14373,8398,25049,2154,151,8558,34580,2278,139932,Belgium,ALL
2020-06-13,,,34,3,132,14407,8400,25180,2140,150,8600,34199,2287,137942,Belgium,ALL
2020-06-14,,,32,2,128,14439,8403,25308,2125,146,8729,33902,2303,136408,Belgium,ALL
2020-06-15,,,31,2,124,14470,8405,25432,2111,145,8852,33686,2327,135301,Belgium,ALL
2020-06-16,,,30,2,120,14500,8407,25553,2101,143,9007,33256,2300,134107,Belgium,ALL
2020-06-17,,,29,2,117,14529,8409,25670,2094,140,9167,32921,2280,133383,Belgium,ALL
2020-06-18,,,28,2,113,14557,8411,25783,2087,134,9312,32658,2261,133082,Belgium,ALL
2020-06-19,,,27,2,109,14583,8412,25892,2080,132,9423,32450,2244,133148,Belgium,ALL
2020-06-20,,,26,2,107,14609,8414,25999,2073,127,9539,32259,2223,133524,Belgium,ALL
2020-06-21,,,25,2,104,14635,8415,26102,2068,125,9692,32052,2190,134205,Belgium,ALL
2020-06-22,,,25,2,102,14659,8417,26205,2064,122,9882,31855,2148,135254,Belgium,ALL
2020-06-23,,,24,2,100,14684,8418,26305,2061,115,10041,31689,2101,136580,Belgium,ALL
2020-06-24,,,24,2,98,14708,8420,26403,2062,111,10197,31553,2050,138170,Belgium,ALL
2020-06-25,,,24,2,96,14731,8421,26499,2063,105,10352,31443,1998,139920,Belgium,ALL
