date,actual_deaths,total_deaths,predicted_deaths_mean,predicted_deaths_lower,predicted_deaths_upper,predicted_total_deaths_mean,predicted_total_deaths_lower,predicted_total_deaths_upper,predicted_new_infected_mean,predicted_new_infected_lower,predicted_new_infected_upper,predicted_current_infected_mean,predicted_current_infected_lower,predicted_current_infected_upper,predicted_total_infected_mean,predicted_total_infected_lower,predicted_total_infected_upper,r_values_mean,country,region,subregion
2020-02-05,0,0,,,,,,,114,50,150,114,50,150,114,50,150,2.31012710389,US,,
2020-02-06,0,0,,,,,,,114,50,150,228,99,300,228,100,300,2.3099497873,US,,
2020-02-07,0,0,,,,,,,114,50,150,342,150,450,342,150,450,2.3099105026,US,,
2020-02-08,0,0,,,,,,,114,50,150,456,199,600,456,200,600,2.3098625072,US,,
2020-02-09,0,0,,,,,,,271,114,386,727,332,968,727,314,986,2.30980386617,US,,
2020-02-10,0,0,,,,,,,271,114,386,998,452,1348,998,428,1372,2.30973221299,US,,
2020-02-11,0,0,,,,,,,271,114,386,1268,570,1730,1269,542,1758,2.30964465254,US,,
2020-02-12,0,0,,,,,,,271,114,386,1539,687,2113,1540,656,2144,2.30953764166,US,,
2020-02-13,0,0,,,,,,,441,190,610,1981,899,2701,1981,846,2754,2.30940684229,US,,
2020-02-14,0,0,,,,,,,628,298,867,2609,1203,3561,2609,1144,3621,2.3092282218,US,,
2020-02-15,0,0,,,,,,,849,432,1132,3458,1656,4671,3458,1576,4753,2.30903036486,US,,
2020-02-16,0,0,,,,,,,1508,804,1936,4966,2563,6595,4966,2380,6689,2.30878349869,US,,
2020-02-17,0,0,,,,,,,2497,1495,3181,7462,4200,9768,7463,3875,9870,2.30848323957,US,,
2020-02-18,0,0,,,,,,,2881,1735,3764,10343,5978,13529,10344,5610,13634,2.30811689948,US,,
2020-02-19,0,0,,,,,,,3423,2167,4427,13766,8195,17947,13767,7777,18061,2.30766900553,US,,
2020-02-20,0,0,,,,,,,3550,2260,4616,17202,10416,22417,17317,10037,22677,2.30711992788,US,,
2020-02-21,0,0,,,,,,,4023,2609,5235,21111,13017,27500,21340,12646,27912,2.30644558085,US,,
2020-02-22,0,0,,,,,,,5015,3299,6521,26012,16304,33843,26355,15945,34433,2.3056186035,US,,
2020-02-23,0,0,,,,,,,5963,4000,7743,31861,20338,41414,32318,19945,42176,2.30460421216,US,,
2020-02-24,0,0,,,,,,,7188,4884,9390,38778,25181,50408,39506,24829,51566,2.30335798379,US,,
2020-02-25,0,0,,,,,,,10675,6932,13643,49182,32114,63558,50181,31761,65209,2.30182424373,US,,
2020-02-26,0,0,,,,,,,13000,8520,16626,61911,40549,79670,63181,40281,81835,2.29993282141,US,,
2020-02-27,0,0,,,,,,,14122,9190,18202,75763,49635,97425,77303,49471,100037,2.29759596357,US,,
2020-02-28,0,0,,,,,,,16917,10930,21917,92239,60377,118638,94220,60401,121954,2.29470186337,US,,
2020-02-29,1,1,,,,,,,20151,12660,26389,111762,72755,144058,114371,73061,148343,2.29110646819,US,,
2020-03-01,0,1,,,,,,,25857,15820,34044,136770,88215,176795,140228,88881,182387,2.28662299822,US,,
2020-03-02,5,6,,,,,,,31978,19371,42417,167240,106880,217102,172206,108252,224804,2.28100751027,US,,
2020-03-03,1,7,,,,,,,39191,23601,52401,203934,129052,266104,211397,131853,277205,2.27393920406,US,,
2020-03-04,4,11,,,,,,,47577,28370,64417,248631,155750,326532,258974,160223,341622,2.26499295017,US,,
2020-03-05,1,12,,,,,,,58814,34867,80558,304022,188526,402427,317788,195090,422180,2.25360278097,US,,
2020-03-06,2,14,,,,,,,71419,41748,99201,371891,228104,496758,389207,236838,521381,2.23901634137,US,,
2020-03-07,3,17,,,,,,,85892,49910,120571,453760,275469,611830,475099,286748,641952,2.22024335888,US,,
2020-03-08,4,21,,,,,,,102177,59491,144342,550923,331685,749456,577276,346239,786294,2.19600952121,US,,
2020-03-09,1,22,,,,,,,120283,70826,170160,665244,398471,911774,697559,417065,956454,2.16474181695,US,,
2020-03-10,6,28,,,,,,,140300,84594,196952,798355,478058,1099339,837859,501659,1153406,2.12463225777,US,,
2020-03-11,5,33,,,,,,,160105,99822,221814,947785,570961,1307514,997964,601481,1375220,2.07384181512,US,,
2020-03-12,10,43,,,,,,,179122,116759,243338,1113907,679079,1534313,1177086,718240,1618558,2.01088721353,US,,
2020-03-13,9,52,,,,,,,196917,130954,268341,1296702,800722,1784521,1374003,849194,1886899,1.93516886272,US,,
2020-03-14,6,58,,,,,,,212638,146798,288353,1492422,936496,2051051,1586641,995992,2175252,1.84746510555,US,,
2020-03-15,12,70,,,,,,,226422,158290,301692,1698693,1082086,2326412,1813063,1154282,2476944,1.75014399039,US,,
2020-03-16,27,97,,,,,,,237819,169382,317292,1910655,1235708,2609671,2050882,1323664,2794236,1.64694226737,US,,
2020-03-17,34,131,,,,,,,246970,178504,322936,2125648,1394906,2890047,2297852,1502168,3117172,1.54238048354,US,,
2020-03-18,57,188,,,,,,,254195,186354,335247,2340652,1557753,3172726,2552047,1688522,3452419,1.44103676058,US,,
2020-03-19,76,264,,,,,,,259758,192946,336742,2552833,1722522,3444802,2811805,1881468,3789161,1.34689705039,US,,
2020-03-20,97,361,,,,,,,264011,198684,338026,2758030,1886684,3701945,3075816,2080152,4127187,1.26290201818,US,,
2020-03-21,94,455,,,,,,,267078,204152,341817,2953688,2049547,3944242,3342894,2284304,4469004,1.19072276932,US,,
2020-03-22,145,600,,,,,,,269121,207981,344526,3136917,2208085,4167882,3612015,2492285,4813530,1.13076122463,US,,
2020-03-23,183,783,,,,,,,270330,211385,345267,3305069,2360493,4368545,3882345,2703670,5158797,1.08235523996,US,,
2020-03-24,237,1020,,,,,,,270820,215610,343601,3455606,2505744,4541745,4153165,2919280,5502398,1.04412963492,US,,
2020-03-25,312,1332,,,,,,,270697,218597,341871,3586003,2640226,4686544,4423862,3137877,5844269,1.0143858876,US,,
2020-03-26,413,1745,,,,,,,270017,219440,338335,3695915,2760312,4802899,4693879,3357317,6182604,0.991421366904,US,,
2020-03-27,552,2297,,,,,,,268819,219542,335636,3785611,2863590,4895137,4962698,3576859,6518240,0.973723709669,US,,
2020-03-28,634,2931,,,,,,,267146,219724,330550,3855840,2952639,4957273,5229844,3796583,6848790,0.960048687781,US,,
2020-03-29,627,3558,,,,,,,265058,217770,324979,3908259,3023762,4993859,5494902,4014353,7173769,0.949421175201,US,,
2020-03-30,820,4378,,,,,,,262531,215255,319868,3944368,3080586,5011884,5757433,4229608,7493637,0.941098907745,US,,
2020-03-31,1224,5602,,,,,,,259629,212771,316520,3966179,3123674,5011193,6017062,4442379,7810157,0.934525589976,US,,
2020-04-01,1241,6843,,,,,,,256384,209798,312485,3975593,3154314,5000661,6273446,4652177,8122642,0.929286831154,US,,
2020-04-02,1586,8429,,,,,,,252835,206303,307206,3974232,3173405,4972793,6526281,4858480,8429848,0.925073850587,US,,
2020-04-03,1315,9744,,,,,,,249019,202638,303042,3963494,3182312,4939330,6775300,5061118,8732890,0.921655537236,US,,
2020-04-04,1284,11028,,,,,,,244972,199244,298583,3944454,3182236,4900304,7020272,5260362,9031473,0.918857712395,US,,
2020-04-05,1439,12467,,,,,,,240732,195702,293390,3918108,3173231,4852413,7261004,5456064,9324863,0.916548025913,US,,
2020-04-06,1668,14135,,,,,,,236341,191990,287009,3885328,3156838,4795427,7497345,5648054,9611872,0.914625041606,US,,
2020-04-07,2309,16444,,,,,,,231839,187870,280419,3846837,3133068,4731137,7729184,5835924,9892291,0.9130103552,US,,
2020-04-08,2116,18560,,,,,,,227267,184000,274672,3803284,3101320,4662660,7956451,6019924,10166963,0.911642878878,US,,
2020-04-09,2075,20635,,,,,,,222660,179907,268823,3755247,3062552,4590053,8179111,6199831,10435786,0.910474667377,US,,
2020-04-10,2093,22728,,,,,,,218048,175936,263446,3703279,3019011,4515464,8397159,6375767,10699232,0.909467842851,US,,
