date,actual_deaths,total_deaths,predicted_deaths_mean,predicted_deaths_lower,predicted_deaths_upper,predicted_total_deaths_mean,predicted_total_deaths_lower,predicted_total_deaths_upper,predicted_new_infected_mean,predicted_new_infected_lower,predicted_new_infected_upper,predicted_current_infected_mean,predicted_current_infected_lower,predicted_current_infected_upper,predicted_total_infected_mean,predicted_total_infected_lower,predicted_total_infected_upper,r_values_mean,country,region,subregion
2020-02-05,0,0,,,,,,,106,50,150,106,50,150,106,50,150,2.22657174954,US,,
2020-02-06,0,0,,,,,,,106,50,150,211,100,300,211,100,300,2.22534063525,US,,
2020-02-07,0,0,,,,,,,106,50,150,317,150,450,317,150,450,2.22514189754,US,,
2020-02-08,0,0,,,,,,,106,50,150,423,200,600,423,200,600,2.22491116215,US,,
2020-02-09,0,0,,,,,,,241,100,400,664,300,1000,664,300,1000,2.22464330433,US,,
2020-02-10,0,0,,,,,,,241,100,400,904,400,1400,904,400,1400,2.22433238694,US,,
2020-02-11,0,0,,,,,,,241,100,400,1146,500,1800,1146,500,1800,2.22397153415,US,,
2020-02-12,0,0,,,,,,,241,100,400,1387,600,2200,1387,600,2200,2.22355278609,US,,
2020-02-13,0,0,,,,,,,380,150,650,1767,750,2850,1767,750,2850,2.22306693189,US,,
2020-02-14,0,0,,,,,,,524,229,860,2291,979,3710,2291,979,3710,2.22250331781,US,,
2020-02-15,0,0,,,,,,,717,329,1159,3008,1309,4869,3008,1309,4869,2.22184962707,US,,
2020-02-16,0,0,,,,,,,746,345,1213,3755,1654,6082,3755,1654,6082,2.22109162705,US,,
2020-02-17,0,0,,,,,,,871,407,1391,4628,2062,7472,4628,2062,7472,2.22021287912,US,,
2020-02-18,0,0,,,,,,,1160,537,1924,5788,2599,9396,5788,2599,9396,2.21919440515,US,,
2020-02-19,0,0,,,,,,,2412,1126,3563,8204,3727,12958,8204,3727,12958,2.21801430339,US,,
2020-02-20,0,0,,,,,,,2502,1173,3695,10598,4852,16503,10704,4902,16653,2.2166473047,US,,
2020-02-21,0,0,,,,,,,2963,1361,4398,13455,6164,20749,13667,6264,21049,2.21506425684,US,,
2020-02-22,0,0,,,,,,,3768,1756,5557,17117,7871,26156,17434,8021,26606,2.21323152085,US,,
2020-02-23,0,0,,,,,,,3903,1832,5778,20912,9656,31782,21335,9856,32382,2.21111025665,US,,
2020-02-24,0,0,,,,,,,6003,2730,8748,26679,12286,40129,27342,12586,41129,2.20865556606,US,,
2020-02-25,0,0,,,,,,,6991,3327,10064,33428,15517,49790,34333,15917,51190,2.20581544678,US,,
2020-02-26,0,0,,,,,,,7812,3816,11264,40995,19235,60651,42142,19735,62451,2.20252949032,US,,
2020-02-27,0,0,,,,,,,8250,4065,11964,48999,23203,72212,50385,23803,74412,2.19872722557,US,,
2020-02-28,0,0,,,,,,,12000,5872,17385,60619,28929,88943,62385,29679,91793,2.19432596569,US,,
2020-02-29,1,1,,,,,,,12712,6286,18515,72802,34990,106595,75093,35970,110305,2.18922795338,US,,
2020-03-01,0,1,,,,,,,14846,7370,21710,86926,42036,127140,89933,43346,132009,2.18331651526,US,,
2020-03-02,5,6,,,,,,,17524,8789,25744,103694,50490,151662,107450,52145,157743,2.17645082808,US,,
2020-03-03,1,7,,,,,,,20398,10293,30213,123222,60382,180480,127851,62444,187951,2.16845877355,US,,
2020-03-04,4,11,,,,,,,27877,13972,41415,149935,73825,219957,155726,76426,229353,2.15912723882,US,,
2020-03-05,1,12,,,,,,,33404,17121,49634,180923,89831,266013,189125,93558,278971,2.14818916544,US,,
2020-03-06,2,14,,,,,,,38954,20276,58325,217370,108947,320633,228073,113849,337284,2.13530678653,US,,
2020-03-07,3,17,,,,,,,45661,24188,68976,260062,131787,385191,273730,138052,406239,2.12005105291,US,,
2020-03-08,4,21,,,,,,,54432,29490,82946,310728,159538,462562,328165,167562,489166,2.1018786071,US,,
2020-03-09,1,22,,,,,,,65603,36354,99227,372429,194077,555988,393769,203935,588369,2.08011030416,US,,
2020-03-10,6,28,,,,,,,78028,44700,116261,444458,236062,663487,471798,248651,704614,2.05391957094,US,,
2020-03-11,8,36,,,,,,,90364,52795,132243,527834,285552,785650,562167,301471,836839,2.02234449624,US,,
2020-03-12,4,40,,,,,,,103569,61374,150622,623601,343128,924990,665736,362866,987438,1.98434239063,US,,
2020-03-13,7,47,,,,,,,117707,71991,171646,733061,411080,1084653,783446,434887,1159063,1.93890512319,US,,
2020-03-14,7,54,,,,,,,131996,82531,187741,853050,487758,1254991,915433,517444,1346780,1.88524214293,US,,
2020-03-15,9,63,,,,,,,145656,92870,199778,986003,574362,1436232,1061095,610338,1546531,1.82301363948,US,,
2020-03-16,22,85,,,,,,,157865,102709,212221,1129022,669721,1626728,1218955,713079,1758730,1.75256584459,US,,
2020-03-17,23,108,,,,,,,168655,111802,225844,1280162,772755,1826807,1387616,824908,1984543,1.67509894829,US,,
2020-03-18,10,118,,,,,,,178103,120366,237476,1437862,882849,2034052,1565716,945299,2221993,1.59269801405,US,,
2020-03-19,82,200,,,,,,,186265,127822,247462,1596263,996714,2240091,1751985,1073151,2469433,1.50818094396,US,,
2020-03-20,44,244,,,,,,,193150,134928,255514,1756005,1114532,2445952,1945130,1208107,2724914,1.42476124375,US,,
2020-03-21,63,307,,,,,,,198730,140529,260573,1915789,1234803,2648196,2143863,1348665,2985461,1.34558222796,US,,
2020-03-22,119,426,,,,,,,203140,144997,264012,2073274,1355612,2843231,2347004,1493682,3249451,1.27323883539,US,,
2020-03-23,125,551,,,,,,,206559,149354,267346,2225394,1475488,3027623,2553559,1643065,3516769,1.20942966401,US,,
2020-03-24,153,704,,,,,,,209087,153318,270154,2368872,1592461,3198537,2762648,1796416,3786896,1.15484165402,US,,
2020-03-25,237,941,,,,,,,210791,156137,271738,2501642,1703903,3354011,2973439,1952578,4058607,1.10927263944,US,,
2020-03-26,267,1208,,,,,,,211714,158091,272951,2622990,1809204,3494716,3185158,2110700,4331526,1.07190365608,US,,
2020-03-27,370,1578,,,,,,,211907,159154,271627,2731327,1906986,3615709,3397068,2269878,4603125,1.04160117836,US,,
2020-03-28,445,2023,,,,,,,211451,159938,269026,2825071,1994932,3713089,3608515,2429843,4872126,1.01716163519,US,,
2020-03-29,436,2459,,,,,,,210441,160450,267873,2903520,2072852,3793219,3818953,2590319,5139973,0.99746585266,US,,
2020-03-30,516,2975,,,,,,,208917,160791,264925,2966778,2140770,3858367,4027875,2751138,5404874,0.981552387013,US,,
2020-03-31,895,3870,,,,,,,206967,160762,260728,3015883,2198825,3906876,4234839,2911927,5665576,0.968635393299,US,,
2020-04-01,883,4753,,,,,,,204641,159827,256592,3051864,2246846,3937620,4439478,3071782,5922140,0.958092124422,US,,
2020-04-02,1169,5922,,,,,,,202012,158206,253068,3075773,2284690,3953210,4641488,3230017,6175172,0.949437864248,US,,
2020-04-03,1162,7084,,,,,,,199146,156768,248151,3088649,2313631,3953900,4840634,3386811,6423301,0.942298576736,US,,
2020-04-04,1320,8404,,,,,,,196110,155211,243770,3091612,2333915,3942159,5036741,3542049,6667047,0.936386146248,US,,
2020-04-05,1212,9616,,,,,,,192943,152804,239353,3085822,2346187,3920941,5229683,3694886,6906372,0.93147789191,US,,
2020-04-06,1162,10778,,,,,,,189700,150262,234896,3072380,2351465,3891815,5419386,3845177,7141239,0.927400433826,US,,
2020-04-07,1941,12719,,,,,,,186416,148110,230957,3052240,2350219,3855428,5605804,3993312,7372172,0.922740904228,US,,
2020-04-08,1973,14692,,,,,,,183135,145398,226799,3026293,2342293,3812077,5788934,4138731,7598937,0.917747987251,US,,
2020-04-09,1783,16475,,,,,,,179862,142818,222456,2995366,2328968,3762790,5968802,4281578,7821372,0.914217952517,US,,
2020-04-10,2104,18579,,,,,,,176643,140612,218396,2960290,2311494,3708239,6145443,4422220,8039732,0.912057807775,US,,
2020-04-11,1875,20454,,,,,,,173466,137497,214995,2921850,2289840,3651603,6318915,4559745,8254707,0.911246361589,US,,
2020-04-12,1560,22014,,,,,,,170357,134407,211774,2880754,2264307,3594355,6489268,4694179,8466456,0.91064826759,US,,
2020-04-13,1505,23519,,,,,,,167317,131131,208934,2837635,2234984,3535414,6656591,4825332,8675358,0.910232511487,US,,
2020-04-14,2321,25840,,,,,,,164364,127892,206412,2793085,2202091,3476900,6820958,4953256,8881747,0.909971411468,US,,
2020-04-15,2485,28325,,,,,,,161498,124580,203970,2747613,2165911,3420139,6982453,5077865,9085687,0.909121213763,US,,
2020-04-16,4591,32916,,,,,,,158713,121262,201751,2701684,2127345,3365301,7141166,5199148,9287409,0.90857311064,US,,
2020-04-17,3857,36773,,,,,,,156016,118004,199900,2655694,2087139,3312135,7297179,5317186,9487283,0.908482588529,US,,
2020-04-18,1891,38664,,,,,,,153411,114521,198022,2609957,2044895,3262003,7450591,5431732,9685280,0.90868492608,US,,
2020-04-19,1997,40661,,,,,,,150894,110995,196234,2564742,2000681,3214462,7601482,5542758,9881490,0.909100051581,US,,
2020-04-20,1433,42094,,,,,,,148465,107729,195023,2520263,1955603,3170135,7749948,5650514,10076478,0.909569206377,US,,
2020-04-21,2349,44443,,,,,,,146109,104599,193957,2476677,1909939,3129197,7896058,5755143,10270408,0.910111593233,US,,
2020-04-22,2179,46622,,,,,,,143846,101455,192926,2434101,1863281,3091162,8039903,5856623,10463302,0.910635015636,US,,
2020-04-23,3327,49949,,,,,,,141672,98449,191920,2392640,1816338,3056288,8181584,5955098,10655200,0.911230206653,US,,
2020-04-24,1997,51946,,,,,,,139588,95650,190896,2352367,1769173,3024726,8321172,6050778,10846063,0.912152416135,US,,
2020-04-25,1806,53752,,,,,,,137593,92817,189998,2313314,1721380,2996333,8458766,6143623,11036040,0.913497991856,US,,
2020-04-26,1126,54878,,,,,,,135685,90143,189519,2275534,1674032,2970852,8594449,6233796,11225531,0.915364810565,US,,
2020-04-27,1365,56243,,,,,,,133862,87466,189184,2239036,1627086,2948261,8728307,6321291,11414685,0.917781455776,US,,
2020-04-28,2109,58352,,,,,,,132116,84924,188798,2203838,1580886,2928122,8860427,6406245,11603454,0.920841797858,US,,
2020-04-29,2612,60964,,,,,,,130461,82496,188326,2169929,1535483,2910039,8990887,6488767,11791752,0.924566593137,US,,
2020-04-30,2029,62993,,,,,,,128888,80051,187820,2137327,1490956,2893885,9119775,6568848,11979550,0.92885645912,US,,
2020-05-01,2005,64998,,,,,,,127396,77758,187515,2106009,1447452,2879657,9247166,6646633,12167045,0.93347608758,US,,
2020-05-02,1368,66366,,,,,,,125973,75592,187583,2075960,1405036,2867339,9373143,6722253,12354597,0.936996796493,US,,
2020-05-03,1312,67678,,,,,,,124620,73524,187617,2047168,1364057,2856934,9497762,6795807,12542187,0.94038397862,US,,
2020-05-04,1241,68919,,,,,,,123347,71472,187795,2019624,1324522,2848494,9621108,6867306,12729946,0.943530322808,US,,
2020-05-05,2142,71061,,,,,,,122152,69522,187983,1993316,1286317,2841459,9743263,6936862,12917906,0.946374854678,US,,
2020-05-06,2366,73427,,,,,,,121037,67638,187996,1968237,1249357,2835491,9864294,7004530,13105871,0.948909806428,US,,
2020-05-07,2228,75655,,,,,,,119996,65816,188476,1944388,1213722,2831044,9984294,7070374,13294319,0.951177938035,US,,
2020-05-08,1522,77177,,,,,,,119037,64082,188991,1921748,1179357,2828108,10103330,7134481,13483281,0.953264929609,US,,
2020-05-09,1612,78789,,,,,,,118168,62466,189683,1900324,1146172,2826896,10221496,7196977,13672938,0.955290948111,US,,
2020-05-10,734,79523,,,,,,,117388,60962,190642,1880122,1114317,2827537,10338886,7257967,13863554,0.957402612629,US,,
2020-05-11,1155,80678,,,,,,,116708,59487,191730,1861146,1083658,2829754,10455591,7317484,14055253,0.959762861596,US,,
2020-05-12,1695,82373,,,,,,,116106,58085,192734,1843388,1054284,2833300,10571698,7375599,14247958,0.962533022896,US,,
2020-05-13,1743,84116,,,,,,,115602,56792,194004,1826873,1026147,2838507,10687296,7432418,14441936,0.965840843153,US,,
2020-05-14,1779,85895,,,,,,,115201,55509,195510,1811610,999166,2845694,10802499,7487961,14637421,0.969734136854,US,,
2020-05-15,1632,87527,,,,,,,114907,54280,197309,1797627,973395,2855184,10917404,7542272,14834703,0.974134664671,US,,
2020-05-16,1224,88751,,,,,,,114679,53131,199390,1784912,948771,2867054,11032086,7595431,15034064,0.979167210922,US,,
2020-05-17,808,89559,,,,,,,114542,51995,201683,1773485,925174,2881154,11146624,7647455,15235719,0.982548106017,US,,
