date,actual_deaths,total_deaths,predicted_deaths_mean,predicted_deaths_lower,predicted_deaths_upper,predicted_total_deaths_mean,predicted_total_deaths_lower,predicted_total_deaths_upper,predicted_new_infected_mean,predicted_new_infected_lower,predicted_new_infected_upper,predicted_current_infected_mean,predicted_current_infected_lower,predicted_current_infected_upper,predicted_total_infected_mean,predicted_total_infected_lower,predicted_total_infected_upper,r_values_mean,country,region,subregion
2020-02-05,0,0,,,,,,,114,50,150,114,50,150,114,50,150,2.30278144926,US,,
2020-02-06,0,0,,,,,,,114,50,150,228,99,300,228,100,300,2.30258508135,US,,
2020-02-07,0,0,,,,,,,114,50,150,342,150,450,342,150,450,2.30254158584,US,,
2020-02-08,0,0,,,,,,,114,50,150,456,199,600,456,200,600,2.30248845091,US,,
2020-02-09,0,0,,,,,,,271,114,386,727,332,968,727,314,986,2.30242353771,US,,
2020-02-10,0,0,,,,,,,271,114,386,999,452,1348,998,428,1372,2.30234423159,US,,
2020-02-11,0,0,,,,,,,271,114,386,1270,570,1730,1269,542,1758,2.30224733558,US,,
2020-02-12,0,0,,,,,,,271,114,386,1541,687,2113,1540,656,2144,2.3021289398,US,,
2020-02-13,0,0,,,,,,,441,190,610,1982,899,2701,1981,846,2754,2.30198426105,US,,
2020-02-14,0,0,,,,,,,627,298,867,2609,1203,3561,2608,1144,3621,2.30178912566,US,,
2020-02-15,0,0,,,,,,,848,432,1132,3457,1656,4671,3456,1576,4753,2.30157071905,US,,
2020-02-16,0,0,,,,,,,1516,804,1936,4973,2563,6595,4972,2380,6689,2.30129896257,US,,
2020-02-17,0,0,,,,,,,2503,1473,3159,7477,4173,9738,7475,3853,9848,2.30096839112,US,,
2020-02-18,0,0,,,,,,,2888,1713,3739,10364,5927,13472,10363,5566,13587,2.30056519748,US,,
2020-02-19,0,0,,,,,,,3427,2144,4402,13791,8122,17865,13790,7710,17989,2.30007256923,US,,
2020-02-20,0,0,,,,,,,3554,2236,4590,17232,10320,22308,17344,9946,22579,2.29946930284,US,,
2020-02-21,0,0,,,,,,,4024,2586,5209,21141,12896,27366,21368,12532,27788,2.29872945637,US,,
2020-02-22,0,0,,,,,,,5015,3274,6493,26043,16159,33682,26383,15806,34281,2.29782343741,US,,
2020-02-23,0,0,,,,,,,5963,3975,7715,31892,20168,41225,32346,19781,41996,2.29671391388,US,,
2020-02-24,0,0,,,,,,,7186,4840,9394,38806,24974,50220,39532,24621,51390,2.29535360912,US,,
2020-02-25,0,0,,,,,,,10709,6902,13651,49245,31875,63378,50241,31523,65041,2.29368370585,US,,
2020-02-26,0,0,,,,,,,13030,8504,16649,62003,40294,79526,63271,40027,81690,2.2916307033,US,,
2020-02-27,0,0,,,,,,,14159,9188,18241,75891,49374,97325,77430,49215,99931,2.2891034978,US,,
2020-02-28,0,0,,,,,,,16957,10944,21984,92407,60127,118607,94387,60159,121915,2.28598729544,US,,
2020-02-29,1,1,,,,,,,20223,12708,26500,112003,72549,144142,114610,72867,148415,2.28213603516,US,,
2020-03-01,0,1,,,,,,,25969,15904,34185,137124,88092,177027,140579,88771,182600,2.27736286766,US,,
2020-03-02,5,6,,,,,,,32163,19465,42590,167771,106860,217523,172742,108236,225190,2.27142720697,US,,
2020-03-03,1,7,,,,,,,39430,23647,52479,204697,129109,266637,212172,131883,277669,2.26401726115,US,,
2020-03-04,4,11,,,,,,,47893,28377,64495,249702,155848,327182,260065,160260,342164,2.25472579322,US,,
2020-03-05,1,12,,,,,,,59250,34903,80736,305525,188711,403319,319315,195163,422900,2.24301805526,US,,
2020-03-06,2,14,,,,,,,72015,41789,99471,373986,228367,497966,391330,236952,522371,2.22819189749,US,,
2020-03-07,3,17,,,,,,,86666,50066,121093,456628,275935,613631,477996,287018,643464,2.20933258898,US,,
2020-03-08,4,21,,,,,,,103115,59683,144989,554728,332389,751976,581111,346701,788453,2.18527203865,US,,
2020-03-09,1,22,,,,,,,121329,71015,171047,670094,399418,915262,702440,417716,959500,2.15457475155,US,,
2020-03-10,6,28,,,,,,,141323,84682,198118,804232,479136,1104011,843763,502398,1157618,2.11559112547,US,,
2020-03-11,5,33,,,,,,,160931,99558,222667,954453,571793,1313016,1004694,601956,1380285,2.06663231871,US,,
2020-03-12,10,43,,,,,,,179468,116637,244863,1120891,679804,1541315,1184162,718593,1625148,2.00630588183,US,,
2020-03-13,9,52,,,,,,,196556,130719,269498,1303288,801197,1792593,1380718,849312,1894646,1.93398061346,US,,
2020-03-14,6,58,,,,,,,211444,143185,288361,1497776,933331,2058983,1592162,992497,2183007,1.85023500454,US,,
2020-03-15,12,70,,,,,,,224388,154421,302150,1701941,1074993,2334638,1816550,1146918,2485157,1.75707603648,US,,
2020-03-16,27,97,,,,,,,235033,162588,311850,1911004,1221681,2612222,2051583,1309506,2797007,1.65779075891,US,,
2020-03-17,34,131,,,,,,,243571,170617,323584,2122412,1372884,2893093,2295154,1480123,3120591,1.55647304681,US,,
2020-03-18,57,188,,,,,,,250342,178007,331544,2333325,1527382,3171981,2545496,1658130,3452135,1.45740020095,US,,
2020-03-19,76,264,,,,,,,255603,184585,336933,2541035,1683767,3444239,2801099,1842715,3789068,1.3644392643,US,,
2020-03-20,97,361,,,,,,,259686,189957,336540,2741470,1839096,3699749,3060785,2032672,4125608,1.280591243,US,,
2020-03-21,94,455,,,,,,,262696,194613,338351,2932151,1992250,3938293,3323481,2227285,4463959,1.20771725079,US,,
2020-03-22,145,600,,,,,,,264759,198706,339584,3110245,2141254,4156391,3588240,2425991,4803543,1.14646821339,US,,
2020-03-23,183,783,,,,,,,266047,202742,340208,3273177,2284648,4351184,3854287,2628733,5143751,1.09642615883,US,,
2020-03-24,237,1020,,,,,,,266656,206695,341087,3418504,2420576,4520911,4120943,2835428,5484838,1.05641608077,US,,
