date,actual_deaths,total_deaths,predicted_deaths_mean,predicted_deaths_lower,predicted_deaths_upper,predicted_total_deaths_mean,predicted_total_deaths_lower,predicted_total_deaths_upper,predicted_new_infected_mean,predicted_new_infected_lower,predicted_new_infected_upper,predicted_current_infected_mean,predicted_current_infected_lower,predicted_current_infected_upper,predicted_total_infected_mean,predicted_total_infected_lower,predicted_total_infected_upper,r_values_mean,country,region,subregion
2020-02-22,,,,,,,,,145,100,200,145,100,200,145,100,200,1.76915240111,Canada,ALL,Ontario
2020-02-23,,,,,,,,,145,100,200,290,200,400,290,200,400,1.76819629418,Canada,ALL,Ontario
2020-02-24,,,,,,,,,145,100,200,435,300,600,435,300,600,1.76798493255,Canada,ALL,Ontario
2020-02-25,,,,,,,,,145,100,200,579,400,800,579,400,800,1.76772693265,Canada,ALL,Ontario
2020-02-26,,,,,,,,,145,100,200,724,500,1000,724,500,1000,1.76741204534,Canada,ALL,Ontario
2020-02-27,,,,,,,,,145,100,200,869,600,1200,869,600,1200,1.76702778925,Canada,ALL,Ontario
2020-02-28,,,,,,,,,145,100,200,1014,700,1400,1014,700,1400,1.7665589742,Canada,ALL,Ontario
2020-02-29,,,,,,,,,145,100,200,1159,800,1600,1159,800,1600,1.76598712716,Canada,ALL,Ontario
2020-03-01,,,,,,,,,145,100,200,1304,900,1800,1304,900,1800,1.76528980308,Canada,ALL,Ontario
2020-03-02,,,,,,,,,396,279,558,1700,1179,2358,1700,1179,2358,1.76443975994,Canada,ALL,Ontario
2020-03-03,,,,,,,,,394,278,556,2094,1458,2914,2094,1458,2914,1.76340397536,Canada,ALL,Ontario
2020-03-04,,,,,,,,,415,293,585,2509,1751,3499,2509,1751,3499,1.76214247942,Canada,ALL,Ontario
2020-03-05,,,,,,,,,457,324,646,2965,2076,4145,2965,2076,4145,1.76060697607,Canada,ALL,Ontario
2020-03-06,,,,,,,,,544,389,773,3510,2465,4917,3510,2465,4917,1.7587392234,Canada,ALL,Ontario
2020-03-07,,,,,,,,,680,489,969,4190,2954,5885,4190,2954,5885,1.75646914084,Canada,ALL,Ontario
2020-03-08,,,,,,,,,787,568,1121,4832,3422,6806,4976,3522,7006,1.75371260819,Canada,ALL,Ontario
2020-03-09,,,,,,,,,880,637,1254,5566,3960,7859,5856,4160,8259,1.7503689166,Canada,ALL,Ontario
2020-03-10,,,,,,,,,991,720,1411,6412,4581,9070,6847,4881,9670,1.74631782362,Canada,ALL,Ontario
2020-03-11,,,,,,,,,1125,821,1599,7392,5303,10469,7972,5703,11269,1.74141615289,Canada,ALL,Ontario
2020-03-12,,,,,,,,,1293,948,1833,8541,6152,12102,9265,6652,13102,1.73549386884,Canada,ALL,Ontario
2020-03-13,,,,,,,,,1471,1083,2096,9867,7135,13997,10736,7735,15197,1.72834956781,Canada,ALL,Ontario
2020-03-14,,,,,,,,,1654,1223,2348,11376,8258,16145,12390,8958,17545,1.71974541346,Canada,ALL,Ontario
2020-03-15,,,,,,,,,1853,1375,2615,13084,9534,18559,14243,10334,20159,1.70940182793,Canada,ALL,Ontario
2020-03-16,,,,,,,,,2073,1545,2905,15012,10979,21263,16316,11879,23063,1.69699294902,Canada,ALL,Ontario
2020-03-17,1,1,,,,,,,2318,1735,3268,16935,12435,23973,18634,13615,26331,1.68214525752,Canada,ALL,Ontario
2020-03-18,0,1,,,,,,,2582,1942,3647,19123,14099,27064,21217,15557,29977,1.66444395112,Canada,ALL,Ontario
2020-03-19,0,1,,,,,,,2858,2143,4065,21566,15949,30543,24075,17701,34042,1.64345380858,Canada,ALL,Ontario
2020-03-20,1,2,,,,,,,3144,2361,4451,24253,17986,34348,27219,20062,38492,1.61876095717,Canada,ALL,Ontario
2020-03-21,1,3,,,,,,,3439,2554,4748,27148,20151,38324,30658,22616,43240,1.59003553564,Canada,ALL,Ontario
2020-03-22,2,5,,,,,,,3740,2758,5092,30208,22420,42447,34397,25375,48331,1.55710246289,Canada,ALL,Ontario
2020-03-23,1,6,,,,,,,4039,2971,5439,33460,24824,46764,38436,28347,53769,1.51999702667,Canada,ALL,Ontario
2020-03-24,1,7,,,,,,,4327,3192,5756,36907,27378,51266,42763,31539,59525,1.47898656329,Canada,ALL,Ontario
2020-03-25,1,8,,,,,,,4598,3401,6068,40515,30059,55924,47362,34940,65593,1.43455864949,Canada,ALL,Ontario
2020-03-26,5,13,,,,,,,4846,3604,6319,44236,32841,60643,52208,38545,71912,1.38739254824,Canada,ALL,Ontario
2020-03-27,5,18,,,,,,,5066,3786,6503,48009,35679,65313,57274,42331,78414,1.33833179544,Canada,ALL,Ontario
2020-03-28,0,18,,,,,,,5252,3942,6679,51790,38538,69896,62526,46273,85093,1.2883657893,Canada,ALL,Ontario
2020-03-29,3,21,,,,,,,5401,4054,6937,55537,41369,74485,67928,50327,92029,1.23861306145,Canada,ALL,Ontario
2020-03-30,10,31,,,,,,,5511,4150,7107,59195,44144,78977,73438,54478,99136,1.19028268567,Canada,ALL,Ontario
2020-03-31,2,33,,,,,,,5583,4242,7110,62705,46841,83183,79021,58720,106246,1.14458638386,Canada,ALL,Ontario
2020-04-01,4,37,,,,,,,5620,4256,7178,66007,49362,87093,84641,62977,113424,1.10259724663,Canada,ALL,Ontario
2020-04-02,16,53,,,,,,,5627,4282,7219,69051,51702,90665,90268,67260,120642,1.06509374888,Canada,ALL,Ontario
2020-04-03,14,67,,,,,,,5609,4273,7216,71802,53832,93816,95877,71533,127857,1.03245549349,Canada,ALL,Ontario
2020-04-04,27,94,,,,,,,5571,4278,7171,74229,55749,96536,101448,75811,135028,1.00465918816,Canada,ALL,Ontario
2020-04-05,25,119,,,,,,,5515,4245,7085,76305,57440,98873,106963,80057,142112,0.981369019656,Canada,ALL,Ontario
2020-04-06,31,150,,,,,,,5447,4219,6975,78013,58900,100756,112410,84276,149087,0.962070131359,Canada,ALL,Ontario
2020-04-07,3,153,,,,,,,5368,4166,6809,79342,60095,102127,117778,88442,155896,0.946189943276,Canada,ALL,Ontario
2020-04-08,0,153,,,,,,,5281,4110,6686,80296,61014,103057,123060,92553,162582,0.93317896541,Canada,ALL,Ontario
2020-04-09,47,200,,,,,,,5189,4051,6530,80887,61664,103519,128249,96605,169112,0.922550649834,Canada,ALL,Ontario
2020-04-10,22,222,,,,,,,5092,3986,6360,81133,62047,103560,133341,100592,175471,0.913892967682,Canada,ALL,Ontario
2020-04-11,31,253,,,,,,,4993,3898,6173,81060,62159,103230,138334,104490,181644,0.906865033349,Canada,ALL,Ontario
2020-04-12,21,274,,,,,,,4893,3834,6114,80701,62051,102666,143227,108324,187758,0.901187826694,Canada,ALL,Ontario
2020-04-13,17,291,,,,,,,4792,3736,5933,80092,61733,101662,148019,112061,193691,0.896633782191,Canada,ALL,Ontario
2020-04-14,43,334,,,,,,,4692,3608,5853,79272,61191,100407,152711,115669,199543,0.893017233664,Canada,ALL,Ontario
2020-04-15,51,385,,,,,,,4592,3510,5736,78282,60459,99033,157303,119180,205278,0.89018627982,Canada,ALL,Ontario
2020-04-16,105,490,,,,,,,4495,3425,5653,77157,59627,97508,161798,122605,210931,0.88801604601,Canada,ALL,Ontario
2020-04-17,34,524,,,,,,,4399,3305,5600,75929,58650,95889,166197,125910,216531,0.886403142055,Canada,ALL,Ontario
2020-04-18,40,564,,,,,,,4305,3187,5515,74625,57564,94189,170502,129097,222046,0.885261110793,Canada,ALL,Ontario
2020-04-19,27,591,,,,,,,4214,3069,5422,73268,56355,92439,174716,132167,227467,0.884516708149,Canada,ALL,Ontario
2020-04-20,33,624,,,,,,,4126,2955,5342,71878,55065,90697,178842,135122,232809,0.884106903035,Canada,ALL,Ontario
2020-04-21,70,694,,,,,,,4040,2845,5279,70471,53691,89001,182881,137967,238088,0.883976517787,Canada,ALL,Ontario
2020-04-22,68,762,,,,,,,3957,2755,5205,69060,52280,87396,186838,140723,243292,0.88407644553,Canada,ALL,Ontario
2020-04-23,44,806,,,,,,,3876,2681,5201,67655,50850,85910,190714,143404,248492,0.884362384178,Canada,ALL,Ontario
2020-04-24,56,862,,,,,,,3798,2590,5115,66264,49390,84495,194513,145995,253606,0.884794022817,Canada,ALL,Ontario
2020-04-25,54,916,,,,,,,3723,2504,5050,64895,47907,83185,198236,148499,258656,0.885334609196,Canada,ALL,Ontario
2020-04-26,44,960,,,,,,,3650,2421,5018,63552,46430,82030,201887,150921,263673,0.885908385993,Canada,ALL,Ontario
2020-04-27,63,1023,,,,,,,3580,2342,4997,62239,44938,80913,205466,153263,268670,0.88646467891,Canada,ALL,Ontario
