date,actual_deaths,total_deaths,predicted_deaths_mean,predicted_deaths_lower,predicted_deaths_upper,predicted_total_deaths_mean,predicted_total_deaths_lower,predicted_total_deaths_upper,predicted_new_infected_mean,predicted_new_infected_lower,predicted_new_infected_upper,predicted_current_infected_mean,predicted_current_infected_lower,predicted_current_infected_upper,predicted_total_infected_mean,predicted_total_infected_lower,predicted_total_infected_upper,r_values_mean,r_values_lower,r_values_upper,country,region,subregion
2020-02-05,0,0,,,,,,,125,64,177,125,64,177,125,64,177,2.27526312082,2.1,2.4,US,,
2020-02-06,0,0,,,,,,,125,64,177,250,128,354,250,128,354,2.27525318223,2.09999161367,2.39999976292,US,,
2020-02-07,0,0,,,,,,,125,64,177,375,192,531,375,192,531,2.27524985766,2.0999886982,2.3999996376,US,,
2020-02-08,0,0,,,,,,,125,64,177,500,255,708,500,256,708,2.27524540759,2.09998476588,2.39999944077,US,,
2020-02-09,0,0,,,,,,,289,162,405,790,433,1099,789,418,1113,2.27523944562,2.09997938819,2.39999914903,US,,
2020-02-10,0,0,,,,,,,289,162,405,1079,601,1499,1078,580,1518,2.27523145058,2.09997219836,2.39999869202,US,,
2020-02-11,0,0,,,,,,,289,162,405,1369,766,1901,1367,742,1923,2.27522071852,2.09996304694,2.39999798308,US,,
2020-02-12,0,0,,,,,,,289,162,405,1658,930,2304,1656,904,2328,2.27520629753,2.09995087676,2.39999694355,US,,
2020-02-13,0,0,,,,,,,467,279,650,2125,1229,2934,2123,1183,2978,2.27518689848,2.09993316359,2.39999532843,US,,
2020-02-14,0,0,,,,,,,675,411,940,2800,1645,3868,2798,1594,3918,2.275133953,2.0998779484,2.39997237278,US,,
2020-02-15,0,0,,,,,,,1206,750,1631,4006,2449,5460,4004,2344,5549,2.27509537545,2.09984336039,2.39996712314,US,,
2020-02-16,0,0,,,,,,,2403,1470,3103,6409,4047,8500,6407,3814,8652,2.27503685223,2.09979102504,2.39995343304,US,,
2020-02-17,0,0,,,,,,,3860,2498,4916,10269,6677,13323,10267,6312,13568,2.27496163883,2.09972499297,2.39993728199,US,,
2020-02-18,0,0,,,,,,,4278,2813,5451,14548,9531,18746,14545,9125,19019,2.27486286722,2.09963991208,2.39991547396,US,,
2020-02-19,0,0,,,,,,,5042,3382,6405,19590,12977,25108,19587,12507,25424,2.27473147405,2.09952891138,2.3998864621,US,,
2020-02-20,0,0,,,,,,,5181,3487,6594,24646,16412,31516,24768,15994,32018,2.27455441071,2.09938223077,2.39984367624,US,,
2020-02-21,0,0,,,,,,,5713,3902,7251,30234,20274,38571,30481,19896,39269,2.27431427716,2.09918724921,2.39978328125,US,,
2020-02-22,0,0,,,,,,,6789,4710,8618,36898,24967,46973,37270,24606,47887,2.27399090496,2.09892418019,2.39969997212,US,,
2020-02-23,0,0,,,,,,,8128,5729,10287,44901,30726,57007,45398,30335,58174,2.27355536105,2.09857129121,2.39958214014,US,,
