date,actual_deaths,total_deaths,predicted_deaths_mean,predicted_deaths_lower,predicted_deaths_upper,predicted_total_deaths_mean,predicted_total_deaths_lower,predicted_total_deaths_upper,predicted_new_infected_mean,predicted_new_infected_lower,predicted_new_infected_upper,predicted_current_infected_mean,predicted_current_infected_lower,predicted_current_infected_upper,predicted_total_infected_mean,predicted_total_infected_lower,predicted_total_infected_upper,r_values_mean,r_values_lower,r_values_upper,country,region,subregion
2020-02-17,,,,,,,,,78,40,106,78,40,106,78,40,106,2.61817965213,2.2,3,Algeria,ALL,
2020-02-18,,,,,,,,,78,40,106,156,80,212,156,80,212,2.61789415647,2.19988712861,2.99999391272,Algeria,ALL,
2020-02-19,,,,,,,,,78,40,106,235,120,318,235,120,318,2.61777126043,2.19984026585,2.99998671854,Algeria,ALL,
2020-02-20,,,,,,,,,78,40,106,313,160,424,313,160,424,2.61759488515,2.19977511382,2.99997349251,Algeria,ALL,
2020-02-21,,,,,,,,,78,40,106,391,200,530,391,200,530,2.61734137465,2.19967682009,2.99995094885,Algeria,ALL,
2020-02-22,,,,,,,,,78,40,106,469,240,636,469,240,636,2.61697640705,2.19951992273,2.99991243519,Algeria,ALL,
2020-02-23,,,,,,,,,78,40,106,547,280,742,547,280,742,2.61645009889,2.19930310155,2.99984763204,Algeria,ALL,
2020-02-24,,,,,,,,,78,40,106,625,320,848,625,320,848,2.61568984191,2.19897833191,2.99973931286,Algeria,ALL,
2020-02-25,,,,,,,,,78,40,106,704,360,954,704,360,954,2.61458983879,2.19856656947,2.99956491175,Algeria,ALL,
2020-02-26,,,,,,,,,282,148,404,986,508,1358,986,508,1358,2.61296846871,2.19785477337,2.99928130567,Algeria,ALL,
2020-02-27,,,,,,,,,281,147,402,1266,655,1759,1266,655,1759,2.61065249416,2.19685630713,2.99887045113,Algeria,ALL,
2020-02-28,,,,,,,,,306,161,443,1573,817,2201,1573,817,2201,2.60728238292,2.19562760552,2.99814363061,Algeria,ALL,
2020-02-29,,,,,,,,,358,186,530,1931,1004,2731,1931,1004,2731,2.60239473498,2.19390030979,2.99691280104,Algeria,ALL,
2020-03-01,,,,,,,,,466,236,712,2398,1241,3442,2398,1241,3442,2.59531011731,2.19128230978,2.99487696441,Algeria,ALL,
2020-03-02,,,,,,,,,636,320,999,3034,1562,4441,3034,1562,4441,2.58506651534,2.18801490062,2.99150877612,Algeria,ALL,
2020-03-03,,,,,,,,,777,388,1224,3733,1910,5558,3811,1950,5664,2.57032876806,2.18353469688,2.98594111272,Algeria,ALL,
2020-03-04,,,,,,,,,919,450,1473,4573,2320,6924,4730,2400,7136,2.5493065059,2.17740271204,2.97676160657,Algeria,ALL,
2020-03-05,,,,,,,,,1102,528,1806,5597,2809,8624,5832,2929,8942,2.5197256078,2.16903508921,2.96170171388,Algeria,ALL,
2020-03-06,,,,,,,,,1335,637,2251,6854,3407,10768,7167,3567,11192,2.47892016315,2.11413754693,2.93716905955,Algeria,ALL,
2020-03-07,,,,,,,,,1623,773,2793,8398,4140,13454,8789,4340,13984,2.4241556732,2.00065282552,2.89843439327,Algeria,ALL,
2020-03-08,,,,,,,,,1923,919,3355,10243,5020,16703,10712,5260,17339,2.35321276636,1.86593875071,2.84357506328,Algeria,ALL,
2020-03-09,,,,,,,,,2227,1073,3956,12392,6054,20552,12939,6334,21294,2.26507287449,1.72532075931,2.76905906588,Algeria,ALL,
2020-03-10,,,,,,,,,2543,1174,4512,14857,7189,24957,15482,7509,25805,2.16038489847,1.52889418392,2.71914770111,Algeria,ALL,
2020-03-11,,,,,,,,,2866,1307,5179,17644,8456,30030,18348,8816,30984,2.04149630599,1.35072151537,2.67619291619,Algeria,ALL,
2020-03-12,1,1,,,,,,,3181,1437,5708,20544,9745,35334,21529,10253,36691,1.91215104042,1.22449026744,2.5612054008,Algeria,ALL,
