date,actual_deaths,total_deaths,predicted_deaths_mean,predicted_deaths_lower,predicted_deaths_upper,predicted_total_deaths_mean,predicted_total_deaths_lower,predicted_total_deaths_upper,predicted_new_infected_mean,predicted_new_infected_lower,predicted_new_infected_upper,predicted_current_infected_mean,predicted_current_infected_lower,predicted_current_infected_upper,predicted_total_infected_mean,predicted_total_infected_lower,predicted_total_infected_upper,r_values_mean,r_values_lower,r_values_upper,country,region,subregion
2020-02-25,,,,,,,,,56,29,74,56,29,74,56,29,74,1.68823529412,1.2,2,Canada,ALL,Alberta
2020-02-26,,,,,,,,,56,29,74,112,58,148,112,58,148,1.68717768072,1.19958493165,1.99988093996,Canada,ALL,Alberta
2020-02-27,,,,,,,,,56,29,74,168,87,222,168,87,222,1.68685114692,1.19947016954,1.99983033254,Canada,ALL,Alberta
2020-02-28,,,,,,,,,56,29,74,223,116,296,223,116,296,1.68642209024,1.19932312735,1.99975821829,Canada,ALL,Alberta
2020-02-29,,,,,,,,,56,29,74,279,145,370,279,145,370,1.6858578498,1.1991345484,1.99965555532,Canada,ALL,Alberta
2020-03-01,,,,,,,,,56,29,74,335,174,444,335,174,444,1.68511529046,1.19889247377,1.99950977095,Canada,ALL,Alberta
2020-03-02,,,,,,,,,56,29,74,391,203,518,391,203,518,1.68413749042,1.19853479578,1.99930232095,Canada,ALL,Alberta
2020-03-03,,,,,,,,,56,29,74,447,232,592,447,232,592,1.68284945056,1.1980112461,1.99902214934,Canada,ALL,Alberta
2020-03-04,,,,,,,,,56,29,74,503,261,666,503,261,666,1.68115260134,1.19729938104,1.99864000964,Canada,ALL,Alberta
2020-03-05,,,,,,,,,149,81,213,651,342,879,651,342,879,1.67882653381,1.19623041339,1.99803067598,Canada,ALL,Alberta
2020-03-06,,,,,,,,,148,80,211,799,422,1089,799,422,1089,1.67587470343,1.19479736274,1.99728003733,Canada,ALL,Alberta
2020-03-07,,,,,,,,,155,85,223,954,508,1312,954,508,1312,1.67198072671,1.19281164712,1.99622116002,Canada,ALL,Alberta
2020-03-08,,,,,,,,,170,94,249,1124,602,1560,1124,602,1560,1.6668871222,1.19008897586,1.99476279843,Canada,ALL,Alberta
2020-03-09,,,,,,,,,200,112,302,1324,715,1861,1324,715,1861,1.66024395562,1.18637018735,1.99261360729,Canada,ALL,Alberta
2020-03-10,,,,,,,,,248,140,382,1572,856,2243,1572,856,2243,1.65162146045,1.18092904683,1.98939628186,Canada,ALL,Alberta
2020-03-11,,,,,,,,,283,160,445,1799,987,2613,1855,1016,2687,1.64050613583,1.1750856895,1.98476823355,Canada,ALL,Alberta
2020-03-12,,,,,,,,,313,177,500,2057,1135,3039,2169,1193,3187,1.62631291015,1.16697873034,1.97810673931,Canada,ALL,Alberta
2020-03-13,,,,,,,,,348,193,566,2349,1300,3530,2516,1387,3752,1.60842187567,1.15656275062,1.96857984423,Canada,ALL,Alberta
2020-03-14,,,,,,,,,387,211,639,2680,1482,4094,2903,1598,4390,1.58622832938,1.14302069989,1.95512417917,Canada,ALL,Alberta
2020-03-15,,,,,,,,,435,232,725,3059,1685,4745,3338,1830,5115,1.55922465496,1.12605899639,1.93815849251,Canada,ALL,Alberta
2020-03-16,,,,,,,,,482,252,812,3485,1909,5482,3820,2083,5926,1.52709767787,1.10570886833,1.91687077564,Canada,ALL,Alberta
2020-03-17,,,,,,,,,524,271,899,3953,2151,6307,4344,2354,6825,1.4898102025,1.08782105499,1.88596389151,Canada,ALL,Alberta
2020-03-18,,,,,,,,,565,287,975,4462,2409,7207,4909,2641,7799,1.44764510963,1.06901709643,1.8425808634,Canada,ALL,Alberta
