date,actual_deaths,total_deaths,predicted_deaths_mean,predicted_deaths_lower,predicted_deaths_upper,predicted_total_deaths_mean,predicted_total_deaths_lower,predicted_total_deaths_upper,predicted_new_infected_mean,predicted_new_infected_lower,predicted_new_infected_upper,predicted_current_infected_mean,predicted_current_infected_lower,predicted_current_infected_upper,predicted_total_infected_mean,predicted_total_infected_lower,predicted_total_infected_upper,r_values_mean,country,region,subregion
2020-02-25,,,,,,,,,47,30,50,47,30,50,47,30,50,1.69432169953,Canada,ALL,Alberta
2020-02-26,,,,,,,,,47,30,50,93,60,100,93,60,100,1.69093302363,Canada,ALL,Alberta
2020-02-27,,,,,,,,,47,30,50,140,90,150,140,90,150,1.69018258004,Canada,ALL,Alberta
2020-02-28,,,,,,,,,47,30,50,187,120,200,187,120,200,1.6892657973,Canada,ALL,Alberta
2020-02-29,,,,,,,,,47,30,50,233,150,250,233,150,250,1.6881456777,Canada,ALL,Alberta
2020-03-01,,,,,,,,,47,30,50,280,180,300,280,180,300,1.68677689162,Canada,ALL,Alberta
2020-03-02,,,,,,,,,47,30,50,327,210,350,327,210,350,1.68510382404,Canada,ALL,Alberta
2020-03-03,,,,,,,,,47,30,50,373,240,400,373,240,400,1.68305811103,Canada,ALL,Alberta
2020-03-04,,,,,,,,,47,30,50,420,270,450,420,270,450,1.68055550532,Canada,ALL,Alberta
2020-03-05,,,,,,,,,125,83,140,544,353,590,544,353,590,1.67741524205,Canada,ALL,Alberta
2020-03-06,,,,,,,,,124,82,140,668,436,730,668,436,730,1.67365191007,Canada,ALL,Alberta
2020-03-07,,,,,,,,,130,86,147,798,523,877,798,523,877,1.66902131292,Canada,ALL,Alberta
2020-03-08,,,,,,,,,142,95,163,940,618,1039,940,618,1039,1.66333832953,Canada,ALL,Alberta
2020-03-09,,,,,,,,,167,113,195,1107,732,1234,1107,732,1234,1.65634952071,Canada,ALL,Alberta
2020-03-10,,,,,,,,,206,142,246,1313,874,1480,1313,874,1480,1.64773899817,Canada,ALL,Alberta
2020-03-11,,,,,,,,,236,163,286,1502,1008,1715,1548,1038,1765,1.63711630207,Canada,ALL,Alberta
2020-03-12,,,,,,,,,260,181,321,1715,1160,1985,1809,1220,2085,1.62401332876,Canada,ALL,Alberta
2020-03-13,,,,,,,,,288,202,363,1957,1333,2297,2097,1423,2447,1.60790069881,Canada,ALL,Alberta
2020-03-14,,,,,,,,,321,227,414,2231,1531,2660,2417,1651,2860,1.58822215252,Canada,ALL,Alberta
2020-03-15,,,,,,,,,360,246,478,2544,1747,3088,2777,1897,3338,1.56447107766,Canada,ALL,Alberta
2020-03-16,,,,,,,,,399,272,546,2896,1990,3584,3176,2170,3884,1.536298336,Canada,ALL,Alberta
2020-03-17,,,,,,,,,435,290,615,3284,2251,4148,3611,2461,4498,1.50361241461,Canada,ALL,Alberta
2020-03-18,,,,,,,,,470,304,689,3708,2526,4787,4081,2766,5187,1.46662968065,Canada,ALL,Alberta
2020-03-19,,,,,,,,,505,317,768,4166,2814,5504,4585,3084,5954,1.42584777994,Canada,ALL,Alberta
2020-03-20,1,1,,,,,,,540,331,851,4581,3062,6215,5125,3416,6805,1.38196948034,Canada,ALL,Alberta
2020-03-21,0,1,,,,,,,572,345,932,5029,3325,7007,5697,3761,7737,1.33582381714,Canada,ALL,Alberta
2020-03-22,0,1,,,,,,,600,358,1004,5500,3596,7864,6298,4119,8740,1.28831640924,Canada,ALL,Alberta
2020-03-23,0,1,,,,,,,624,366,1062,5982,3867,8762,6922,4485,9801,1.24041376362,Canada,ALL,Alberta
2020-03-24,0,1,,,,,,,644,369,1101,6459,4123,9667,7565,4855,10901,1.19314373384,Canada,ALL,Alberta
2020-03-25,1,2,,,,,,,659,376,1119,6911,4357,10541,8224,5232,12020,1.14758300401,Canada,ALL,Alberta
2020-03-26,0,2,,,,,,,669,381,1118,7345,4575,11374,8894,5614,13138,1.10480208067,Canada,ALL,Alberta
2020-03-27,0,2,,,,,,,676,386,1101,7761,4779,12154,9569,6000,14238,1.06575713542,Canada,ALL,Alberta
2020-03-28,0,2,,,,,,,678,388,1071,8151,4964,12862,10247,6388,15309,1.03115382152,Canada,ALL,Alberta
2020-03-29,0,2,,,,,,,677,389,1066,8507,5126,13514,10924,6777,16374,1.00133822285,Canada,ALL,Alberta
2020-03-30,1,3,,,,,,,674,389,1070,8821,5269,14106,11599,7167,17444,0.976269205019,Canada,ALL,Alberta
2020-03-31,5,8,,,,,,,669,390,1039,9092,5387,14599,12268,7558,18482,0.955586697906,Canada,ALL,Alberta
2020-04-01,1,9,,,,,,,663,390,1005,9320,5486,14989,12931,7948,19487,0.938739022881,Canada,ALL,Alberta
2020-04-02,4,13,,,,,,,655,388,971,9505,5570,15272,13586,8337,20458,0.925111623594,Canada,ALL,Alberta
2020-04-03,0,13,,,,,,,647,387,938,9647,5640,15442,14233,8724,21395,0.914118450413,Canada,ALL,Alberta
2020-04-04,5,18,,,,,,,637,384,907,9745,5692,15498,14870,9108,22302,0.905248438044,Canada,ALL,Alberta
2020-04-05,2,20,,,,,,,628,378,898,9801,5726,15464,15498,9487,23200,0.898078507492,Canada,ALL,Alberta
2020-04-06,3,23,,,,,,,618,373,887,9818,5741,15347,16115,9861,24087,0.892268199692,Canada,ALL,Alberta
2020-04-07,1,24,,,,,,,607,368,874,9801,5743,15160,16723,10229,24961,0.887547112053,Canada,ALL,Alberta
2020-04-08,2,26,,,,,,,597,362,860,9754,5735,14920,17320,10591,25820,0.883701292959,Canada,ALL,Alberta
2020-04-09,3,29,,,,,,,587,357,845,9682,5716,14645,17906,10949,26664,0.880561206816,Canada,ALL,Alberta
2020-04-10,3,32,,,,,,,576,351,828,9589,5686,14355,18482,11300,27492,0.877991975607,Canada,ALL,Alberta
2020-04-11,8,40,,,,,,,566,348,812,9479,5648,14066,19048,11649,28304,0.875885776033,Canada,ALL,Alberta
2020-04-12,0,40,,,,,,,555,346,795,9356,5607,13789,19603,11995,29098,0.87415600798,Canada,ALL,Alberta
2020-04-13,6,46,,,,,,,545,344,772,9224,5562,13495,20149,12340,29869,0.872732830783,Canada,ALL,Alberta
2020-04-14,2,48,,,,,,,535,343,746,9085,5516,13171,20684,12683,30615,0.871559728119,Canada,ALL,Alberta
2020-04-15,0,48,,,,,,,525,341,721,8941,5467,12853,21209,13025,31335,0.870590841653,Canada,ALL,Alberta
2020-04-16,0,48,,,,,,,516,339,703,8794,5416,12551,21725,13365,32037,0.869788882014,Canada,ALL,Alberta
2020-04-17,2,50,,,,,,,506,337,693,8645,5366,12272,22231,13703,32730,0.869123477933,Canada,ALL,Alberta
2020-04-18,1,51,,,,,,,497,335,684,8495,5314,12018,22728,14038,33413,0.86856986183,Canada,ALL,Alberta
2020-04-19,0,51,,,,,,,488,331,674,8345,5262,11785,23215,14370,34086,0.868107816688,Canada,ALL,Alberta
2020-04-20,8,59,,,,,,,479,322,658,8196,5205,11545,23694,14693,34744,0.867720827938,Canada,ALL,Alberta
2020-04-21,2,61,,,,,,,470,313,642,8048,5146,11300,24163,15007,35386,0.86739539773,Canada,ALL,Alberta
2020-04-22,5,66,,,,,,,461,305,627,7901,5083,11052,24624,15312,36012,0.867120488895,Canada,ALL,Alberta
2020-04-23,2,68,,,,,,,452,297,615,7757,5018,10807,25077,15610,36627,0.866887073078,Canada,ALL,Alberta
2020-04-24,4,72,,,,,,,444,288,613,7615,4949,10575,25521,15898,37239,0.86668776294,Canada,ALL,Alberta
2020-04-25,1,73,,,,,,,436,280,610,7474,4878,10357,25957,16179,37849,0.866516512374,Canada,ALL,Alberta
2020-04-26,0,73,,,,,,,428,275,608,7337,4806,10153,26385,16455,38456,0.866368371901,Canada,ALL,Alberta
2020-04-27,2,75,,,,,,,420,270,601,7201,4730,9959,26805,16725,39056,0.866239288938,Canada,ALL,Alberta
2020-04-28,5,80,,,,,,,412,265,592,7069,4651,9779,27217,16991,39648,0.86611746321,Canada,ALL,Alberta
2020-04-29,7,87,,,,,,,405,260,583,6938,4568,9615,27622,17251,40230,0.866009153698,Canada,ALL,Alberta
2020-04-30,3,90,,,,,,,397,250,574,6810,4476,9469,28019,17502,40803,0.865912983444,Canada,ALL,Alberta
2020-05-01,2,92,,,,,,,390,240,565,6685,4377,9331,28409,17742,41368,0.865826998035,Canada,ALL,Alberta
2020-05-02,2,94,,,,,,,383,231,557,6561,4270,9195,28792,17973,41924,0.86575607941,Canada,ALL,Alberta
2020-05-03,1,95,,,,,,,376,223,548,6440,4157,9059,29168,18196,42471,0.86570133345,Canada,ALL,Alberta
2020-05-04,9,104,,,,,,,369,218,539,6321,4044,8924,29536,18414,43010,0.865681520626,Canada,ALL,Alberta
2020-05-05,2,106,,,,,,,362,212,531,6205,3934,8797,29898,18627,43541,0.865667211971,Canada,ALL,Alberta
2020-05-06,6,112,,,,,,,355,208,523,6090,3829,8677,30253,18836,44063,0.865659444826,Canada,ALL,Alberta
2020-05-07,2,114,,,,,,,349,204,514,5978,3728,8565,30602,19041,44576,0.865659488851,Canada,ALL,Alberta
2020-05-08,1,115,,,,,,,342,201,509,5867,3632,8459,30944,19242,45085,0.865668894573,Canada,ALL,Alberta
2020-05-09,1,116,,,,,,,336,197,506,5759,3540,8352,31279,19439,45590,0.865689554117,Canada,ALL,Alberta
2020-05-10,1,117,,,,,,,329,190,503,5652,3450,8244,31609,19630,46093,0.865723774745,Canada,ALL,Alberta
2020-05-11,0,117,,,,,,,323,182,500,5547,3357,8136,31932,19813,46592,0.865774367604,Canada,ALL,Alberta
2020-05-12,1,118,,,,,,,317,175,497,5444,3262,8033,32249,19988,47089,0.865844754815,Canada,ALL,Alberta
2020-05-13,2,120,,,,,,,311,167,494,5342,3164,7935,32559,20155,47582,0.865939097805,Canada,ALL,Alberta
2020-05-14,1,121,,,,,,,305,160,491,5242,3064,7843,32864,20316,48072,0.86606245076,Canada,ALL,Alberta
2020-05-15,4,125,,,,,,,299,153,487,5144,2968,7756,33163,20470,48559,0.866220943354,Canada,ALL,Alberta
2020-05-16,1,126,,,,,,,293,147,484,5047,2875,7676,33456,20618,49043,0.8664219968,Canada,ALL,Alberta
2020-05-17,1,127,,,,,,,287,141,481,4952,2785,7600,33744,20759,49523,0.866674577411,Canada,ALL,Alberta
2020-05-18,1,128,,,,,,,282,135,478,4858,2697,7530,34026,20894,50001,0.866989491035,Canada,ALL,Alberta
2020-05-19,0,128,,,,,,,276,129,474,4765,2608,7465,34302,21023,50474,0.867379720511,Canada,ALL,Alberta
2020-05-20,0,128,,,,,,,271,123,471,4674,2519,7405,34573,21147,50945,0.867860805755,Canada,ALL,Alberta
2020-05-21,4,132,,,,,,,266,118,468,4585,2429,7350,34838,21266,51412,0.868451261843,Canada,ALL,Alberta
2020-05-22,2,134,,,,,,,260,113,464,4497,2337,7300,35099,21379,51876,0.869173023851,Canada,ALL,Alberta
2020-05-23,1,135,,,,,,,255,108,461,4410,2245,7253,35354,21487,52337,0.87005189726,Canada,ALL,Alberta
2020-05-24,0,135,,,,,,,250,103,458,4325,2151,7205,35604,21591,52795,0.871117978625,Canada,ALL,Alberta
2020-05-25,3,138,,,,,,,245,99,455,4241,2060,7157,35849,21690,53249,0.872405991937,Canada,ALL,Alberta
2020-05-26,1,139,,,,,,,241,94,453,4158,1972,7110,36090,21785,53702,0.873955461303,Canada,ALL,Alberta
2020-05-27,2,141,,,,,,,237,91,451,4078,1888,7064,36326,21876,54152,0.875810610626,Canada,ALL,Alberta
2020-05-28,2,143,,,,,,,233,87,449,4000,1808,7019,36559,21964,54600,0.878019843015,Canada,ALL,Alberta
2020-05-29,0,143,,,,,,,229,84,448,3924,1732,6975,36788,22048,55047,0.880634600798,Canada,ALL,Alberta
2020-05-30,0,143,,,,,,,225,81,447,3850,1659,6935,37013,22129,55493,0.883707586797,Canada,ALL,Alberta
2020-05-31,0,143,,,,,,,222,78,446,3779,1590,6897,37235,22208,55939,0.887289893389,Canada,ALL,Alberta
2020-06-01,0,143,,,,,,,219,75,445,3711,1525,6861,37455,22284,56384,0.891427128479,Canada,ALL,Alberta
2020-06-02,0,143,,,,,,,217,73,442,3646,1463,6826,37672,22357,56826,0.89615450981,Canada,ALL,Alberta
2020-06-03,2,145,,,,,,,215,71,441,3584,1405,6792,37886,22429,57266,0.90149117691,Canada,ALL,Alberta
2020-06-04,1,146,,,,,,,213,69,443,3526,1351,6764,38099,22498,57709,0.907434261248,Canada,ALL,Alberta
2020-06-05,0,146,,,,,,,211,67,447,3472,1300,6744,38310,22566,58155,0.913953547515,Canada,ALL,Alberta
2020-06-06,0,146,,,,,,,210,66,452,3422,1253,6731,38521,22633,58607,0.920987825251,Canada,ALL,Alberta
2020-06-07,0,146,,,,,,,209,65,451,3376,1210,6721,38730,22698,59057,0.928444066842,Canada,ALL,Alberta
2020-06-08,3,149,,,,,,,209,64,457,3335,1171,6720,38939,22762,59514,0.936200287788,Canada,ALL,Alberta
2020-06-09,2,151,,,,,,,209,63,454,3299,1135,6718,39148,22825,59967,0.944112340272,Canada,ALL,Alberta
2020-06-10,0,151,,,,,,,209,62,451,3267,1103,6717,39357,22888,60418,0.952024042062,Canada,ALL,Alberta
2020-06-11,-2,149,,,,,,,210,62,451,3240,1074,6717,39567,22951,60868,0.959779226525,Canada,ALL,Alberta
2020-06-12,0,149,,,,,,,211,63,459,3218,1050,6728,39777,23014,61327,0.96723379079,Canada,ALL,Alberta
2020-06-13,1,150,,,,,,,212,63,469,3201,1029,6749,39989,23078,61796,0.974265818873,Canada,ALL,Alberta
2020-06-14,0,150,,,,,,,213,63,480,3188,1012,6782,40202,23142,62275,0.980782366881,Canada,ALL,Alberta
2020-06-15,1,151,,,,,,,214,64,491,3181,998,6827,40416,23206,62765,0.986722317474,Canada,ALL,Alberta
2020-06-16,0,151,,,,,,,216,64,503,3178,987,6884,40632,23271,63268,0.992055551049,Canada,ALL,Alberta
