date,actual_deaths,total_deaths,predicted_deaths_mean,predicted_deaths_lower,predicted_deaths_upper,predicted_total_deaths_mean,predicted_total_deaths_lower,predicted_total_deaths_upper,predicted_new_infected_mean,predicted_new_infected_lower,predicted_new_infected_upper,predicted_current_infected_mean,predicted_current_infected_lower,predicted_current_infected_upper,predicted_total_infected_mean,predicted_total_infected_lower,predicted_total_infected_upper,r_values_mean,country,region,subregion
2020-02-05,0,0,,,,,,,101,50,150,101,50,150,101,50,150,2.25963973422,US,,
2020-02-06,0,0,,,,,,,101,50,150,202,100,300,202,100,300,2.25825645198,US,,
2020-02-07,0,0,,,,,,,101,50,150,303,150,450,303,150,450,2.25803316957,US,,
2020-02-08,0,0,,,,,,,101,50,150,403,200,600,403,200,600,2.25777394644,US,,
2020-02-09,0,0,,,,,,,243,100,400,646,300,1000,646,300,1000,2.25747303017,US,,
2020-02-10,0,0,,,,,,,243,100,400,889,400,1400,889,400,1400,2.25712375812,US,,
2020-02-11,0,0,,,,,,,243,100,400,1132,500,1800,1132,500,1800,2.25671841658,US,,
2020-02-12,0,0,,,,,,,243,100,400,1375,600,2200,1375,600,2200,2.2562480791,US,,
2020-02-13,0,0,,,,,,,374,150,650,1750,750,2850,1750,750,2850,2.25570242117,US,,
2020-02-14,0,0,,,,,,,521,229,860,2272,979,3710,2272,979,3710,2.25506950783,US,,
2020-02-15,0,0,,,,,,,714,329,1159,2986,1309,4869,2986,1309,4869,2.2543355509,US,,
2020-02-16,0,0,,,,,,,740,345,1197,3727,1654,6065,3727,1654,6065,2.25348463158,US,,
2020-02-17,0,0,,,,,,,870,407,1374,4597,2061,7439,4597,2061,7439,2.2524983837,US,,
2020-02-18,0,0,,,,,,,1173,546,1857,5771,2608,9296,5771,2608,9296,2.25135563235,US,,
2020-02-19,0,0,,,,,,,2442,1186,3545,8214,3795,12841,8214,3795,12841,2.2500319813,US,,
2020-02-20,0,0,,,,,,,2539,1233,3674,10652,4980,16364,10753,5030,16514,2.24849934131,US,,
2020-02-21,0,0,,,,,,,2949,1400,4251,13501,6330,20464,13703,6430,20764,2.24672538918,US,,
2020-02-22,0,0,,,,,,,3771,1851,5458,17174,8133,25771,17477,8283,26221,2.24467294393,US,,
2020-02-23,0,0,,,,,,,3926,1938,5677,20997,10022,31296,21401,10222,31896,2.24229924176,US,,
2020-02-24,0,0,,,,,,,6024,2893,8644,26783,12817,39539,27430,13117,40539,2.23955508305,US,,
2020-02-25,0,0,,,,,,,7031,3498,9953,33576,16217,49090,34465,16617,50490,2.23638381313,US,,
2020-02-26,0,0,,,,,,,7809,3891,10998,41144,20011,59684,42277,20511,61484,2.23272008011,US,,
2020-02-27,0,0,,,,,,,8274,4156,11686,49182,24070,70967,50556,24670,73167,2.22848828569,US,,
2020-02-28,0,0,,,,,,,12087,6042,17145,60898,29966,87457,62647,30716,90307,2.2236006055,US,,
2020-02-29,1,1,,,,,,,12826,6457,18238,73209,36200,104833,75480,37180,108543,2.21795439819,US,,
2020-03-01,0,1,,,,,,,14928,7520,21302,87424,43397,124969,90411,44706,129837,2.21142874457,US,,
2020-03-02,5,6,,,,,,,17681,9060,25350,104364,52121,149115,108091,53776,155180,2.20387975652,US,,
2020-03-03,1,7,,,,,,,20644,10624,29852,124134,62349,177582,128732,64411,185021,2.1951341743,US,,
2020-03-04,4,11,,,,,,,28181,14472,41226,151148,76281,216942,156916,78891,226238,2.18498065041,US,,
2020-03-05,1,12,,,,,,,33861,17701,49592,182561,92805,262976,190774,96602,275815,2.17315805127,US,,
2020-03-06,2,14,,,,,,,39540,20924,58265,219564,112511,317555,230316,117541,334068,2.15934020573,US,,
2020-03-07,3,17,,,,,,,46444,24968,69062,263050,136094,382350,276756,142526,403112,2.14311700478,US,,
2020-03-08,4,21,,,,,,,55462,30400,83166,314740,164663,460041,332218,172947,486262,2.12397295291,US,,
2020-03-09,1,22,,,,,,,66945,37355,100078,377759,200099,554433,399164,210322,586327,2.10126664903,US,,
2020-03-10,6,28,,,,,,,79770,45701,117353,451500,242917,663122,478932,256035,703659,2.07421861876,US,,
2020-03-11,8,36,,,,,,,92608,54106,137603,537072,293548,790753,571542,310169,841239,2.04192021707,US,,
2020-03-12,4,40,,,,,,,106428,63034,158031,635694,352718,937764,677971,373232,999246,2.00338123821,US,,
2020-03-13,7,47,,,,,,,121301,74970,177082,748719,423551,1103143,799272,448225,1176307,1.95763438626,US,,
2020-03-14,7,54,,,,,,,136469,86037,195827,873096,503562,1281810,935741,534284,1372110,1.90390545785,US,,
2020-03-15,9,63,,,,,,,151115,97655,213042,1011386,594777,1476601,1086862,631962,1585136,1.84183616346,US,,
2020-03-16,22,85,,,,,,,164365,108451,227474,1160813,695728,1682756,1251225,740441,1812583,1.77171698109,US,,
2020-03-17,23,108,,,,,,,176226,117910,240789,1319361,804589,1898175,1427452,858376,2053347,1.69466329535,US,,
2020-03-18,10,118,,,,,,,186741,127445,250392,1485459,921425,2118699,1614191,985844,2303711,1.61266269819,US,,
2020-03-19,82,200,,,,,,,195945,134879,262325,1653221,1041849,2339785,1810136,1120753,2566010,1.5284410397,US,,
2020-03-20,44,244,,,,,,,203843,142230,271390,1823214,1166390,2561575,2013989,1263010,2837376,1.44513915516,US,,
2020-03-21,63,307,,,,,,,210414,148451,278478,1994093,1293923,2781780,2224403,1411485,3115833,1.36585492065,US,,
2020-03-22,119,426,,,,,,,215775,154545,282242,2163422,1423515,2994944,2440178,1566053,3398041,1.29316757843,US,,
2020-03-23,125,551,,,,,,,220110,159082,288367,2328072,1552202,3200137,2660284,1725167,3686381,1.22878775462,US,,
2020-03-24,153,704,,,,,,,223545,162844,290759,2484671,1677697,3390800,2883832,1888038,3977107,1.17343600456,US,,
2020-03-25,237,941,,,,,,,226138,165768,293585,2631040,1797766,3567026,3109974,2053831,4270669,1.12695645736,US,,
2020-03-26,267,1208,,,,,,,227914,167841,295093,2766348,1911506,3724516,3337890,2221700,4565733,1.08857993981,US,,
2020-03-27,370,1578,,,,,,,228917,170057,294386,2888830,2018527,3860867,3566802,2391782,4860094,1.05721902764,US,,
2020-03-28,445,2023,,,,,,,229199,171414,293376,2996728,2114972,3977156,3796005,2563220,5153441,1.03170833469,US,,
2020-03-29,436,2459,,,,,,,228849,172549,291255,3089104,2201486,4072583,4024850,2735790,5444671,1.01095740016,US,,
2020-03-30,516,2975,,,,,,,227894,173372,288974,3165882,2277207,4148510,4252742,2909197,5733619,0.994024277913,US,,
2020-03-31,895,3870,,,,,,,226406,173345,286387,3227929,2342106,4207422,4479149,3082570,6019983,0.980134613847,US,,
2020-04-01,883,4753,,,,,,,224450,173197,283631,3276145,2397389,4250259,4703599,3255788,6303584,0.968670692996,US,,
2020-04-02,1169,5922,,,,,,,222080,172551,279370,3311483,2442497,4279239,4925676,3428371,6582923,0.9591479096,US,,
2020-04-03,1162,7084,,,,,,,219387,171385,275433,3334922,2479000,4292345,5145062,3599778,6858328,0.951188784369,US,,
2020-04-04,1320,8404,,,,,,,216415,169350,271080,3347490,2506123,4292031,5361475,3769153,7129385,0.944499361742,US,,
2020-04-05,1212,9616,,,,,,,213246,167419,267245,3350318,2525088,4280791,5574721,3936602,7396598,0.938849685909,US,,
2020-04-06,1162,10778,,,,,,,209925,165133,262766,3344464,2535678,4261327,5784645,4101764,7659337,0.934058471486,US,,
2020-04-07,1941,12719,,,,,,,206489,162329,257293,3330848,2538928,4230249,5991136,4264117,7916601,0.928658367821,US,,
2020-04-08,1973,14692,,,,,,,203002,159836,253052,3310298,2535923,4192545,6194135,4423981,8169624,0.923051674382,US,,
2020-04-09,1783,16475,,,,,,,199462,156927,248613,3283625,2527079,4147573,6393592,4580936,8418210,0.918609515106,US,,
2020-04-10,2104,18579,,,,,,,195921,154097,244354,3251631,2513339,4096834,6589518,4735063,8662535,0.915620178248,US,,
2020-04-11,1875,20454,,,,,,,192389,150646,239982,3215104,2493930,4042428,6781909,4885736,8902496,0.91418718648,US,,
2020-04-12,1560,22014,,,,,,,188892,147404,236129,3174795,2469922,3985183,6970797,5033169,9138595,0.912960571609,US,,
2020-04-13,1505,23519,,,,,,,185431,144246,232872,3131377,2441622,3926796,7156225,5177445,9371438,0.911911790008,US,,
2020-04-14,2321,25840,,,,,,,182024,141006,229281,3085503,2409259,3867100,7338249,5318476,9600695,0.911017595483,US,,
2020-04-15,2485,28325,,,,,,,178678,137700,225910,3037780,2373612,3806619,7516929,5456204,9826572,0.909405933841,US,,
2020-04-16,4591,32916,,,,,,,175401,134176,222788,2988731,2334595,3745784,7692330,5590410,10049336,0.908199801118,US,,
2020-04-17,3857,36773,,,,,,,172193,130716,220106,2938844,2292756,3686523,7864522,5721158,10269414,0.907386764038,US,,
2020-04-18,1891,38664,,,,,,,169065,127364,217770,2888525,2248737,3628850,8033588,5848545,10487153,0.907116460903,US,,
2020-04-19,1997,40661,,,,,,,166015,123761,215030,2838123,2203146,3572803,8199599,5972330,10702159,0.907032025798,US,,
2020-04-20,1433,42094,,,,,,,163042,120206,213071,2787922,2155933,3518637,8362642,6092561,10915209,0.907038441098,US,,
2020-04-21,2349,44443,,,,,,,160141,116617,211061,2738138,2107412,3466926,8522786,6209205,11126237,0.907160278201,US,,
2020-04-22,2179,46622,,,,,,,157321,113030,209089,2688970,2058118,3418733,8680104,6322264,11335302,0.907293017183,US,,
2020-04-23,3327,49949,,,,,,,154599,109477,207564,2640581,2007757,3373238,8834705,6431769,11542831,0.907548506803,US,,
2020-04-24,1997,51946,,,,,,,151963,105963,206063,2593072,1956798,3330693,8986669,6537760,11748875,0.908176835738,US,,
2020-04-25,1806,53752,,,,,,,149413,102394,204517,2546561,1905091,3290851,9136077,6640182,11953364,0.909291920589,US,,
2020-04-26,1126,54878,,,,,,,146957,99029,203424,2501124,1853474,3254293,9283037,6739239,12156762,0.911008102511,US,,
2020-04-27,1365,56243,,,,,,,144585,95682,202257,2456827,1801753,3220423,9427624,6834943,12358989,0.913332318695,US,,
2020-04-28,2109,58352,,,,,,,142302,92715,201050,2413700,1750213,3188598,9569929,6927685,12560006,0.916359322885,US,,
2020-04-29,2612,60964,,,,,,,140110,89833,199909,2371791,1699042,3159226,9710044,7017548,12759893,0.920107435533,US,,
2020-04-30,2029,62993,,,,,,,138007,87082,198780,2331123,1648419,3132096,9848045,7104656,12958643,0.924469636448,US,,
2020-05-01,2005,64998,,,,,,,135995,84458,197708,2291717,1598697,3107011,9984044,7189141,13156321,0.929197276416,US,,
2020-05-02,1368,66366,,,,,,,134051,81882,196689,2253576,1549864,3083593,10118096,7271045,13352986,0.932795001575,US,,
2020-05-03,1312,67678,,,,,,,132195,79461,195771,2216704,1501970,3061601,10250290,7350536,13548731,0.936270626163,US,,
2020-05-04,1241,68919,,,,,,,130418,77006,194973,2181107,1455220,3041546,10380706,7427578,13743670,0.939511347566,US,,
2020-05-05,2142,71061,,,,,,,128725,74674,194271,2146790,1409685,3022739,10509431,7502275,13937913,0.942453775307,US,,
2020-05-06,2366,73427,,,,,,,127118,72465,193672,2113767,1365533,3005351,10636551,7574766,14131563,0.945091368492,US,,
