date,actual_deaths,total_deaths,predicted_deaths_mean,predicted_deaths_lower,predicted_deaths_upper,predicted_total_deaths_mean,predicted_total_deaths_lower,predicted_total_deaths_upper,predicted_new_infected_mean,predicted_new_infected_lower,predicted_new_infected_upper,predicted_current_infected_mean,predicted_current_infected_lower,predicted_current_infected_upper,country,region
2020-04-12,,,21,15,29,360,343,382,896,342,1815,18146,8498,32919,Austria,ALL
2020-04-13,,,21,15,29,381,358,411,863,323,1768,17407,7921,32050,Austria,ALL
2020-04-14,,,20,13,29,401,371,440,832,307,1714,16705,7395,31208,Austria,ALL
2020-04-15,,,19,13,29,420,383,469,802,291,1659,16039,6916,30399,Austria,ALL
2020-04-16,,,19,12,28,438,395,497,773,276,1606,15406,6478,29593,Austria,ALL
2020-04-17,,,18,11,28,456,406,526,746,263,1564,14806,6080,28801,Austria,ALL
2020-04-18,,,17,10,27,473,416,553,721,251,1526,14237,5715,28028,Austria,ALL
2020-04-19,,,16,9,26,490,425,579,696,240,1489,13698,5382,27272,Austria,ALL
2020-04-20,,,16,9,26,505,434,605,673,230,1452,13186,5079,26536,Austria,ALL
2020-04-21,,,15,8,25,520,442,630,651,220,1418,12700,4801,25821,Austria,ALL
2020-04-22,,,14,8,24,535,450,654,630,211,1384,12238,4546,25126,Austria,ALL
2020-04-23,,,14,7,24,548,457,678,610,203,1350,11800,4312,24470,Austria,ALL
2020-04-24,,,13,6,23,561,463,701,591,195,1318,11384,4098,23831,Austria,ALL
2020-04-25,,,13,6,23,574,469,724,572,188,1286,10988,3901,23209,Austria,ALL
2020-04-26,,,12,5,22,586,474,746,555,181,1255,10611,3720,22603,Austria,ALL
2020-04-27,,,11,5,21,597,479,767,538,175,1225,10253,3554,22013,Austria,ALL
2020-04-28,,,11,5,21,608,484,788,522,169,1196,9911,3400,21441,Austria,ALL
2020-04-29,,,11,4,20,619,488,808,506,164,1167,9586,3257,20894,Austria,ALL
2020-04-30,,,10,4,20,629,492,828,491,159,1140,9275,3126,20375,Austria,ALL
2020-05-01,,,10,4,19,639,496,847,477,154,1113,8979,3003,19882,Austria,ALL
2020-05-02,,,9,3,19,648,499,866,463,150,1086,8695,2890,19404,Austria,ALL
2020-05-03,,,9,3,18,657,502,884,450,145,1061,8425,2783,18938,Austria,ALL
2020-05-04,,,9,3,18,665,505,902,437,141,1035,8165,2684,18485,Austria,ALL
2020-05-05,,,8,3,17,674,508,919,425,137,1011,7917,2591,18044,Austria,ALL
2020-05-06,,,8,3,17,682,511,936,413,133,987,7679,2505,17613,Austria,ALL
2020-05-07,,,8,2,16,689,513,952,402,130,964,7451,2423,17193,Austria,ALL
2020-05-08,,,7,2,16,696,515,968,391,126,941,7232,2347,16784,Austria,ALL
2020-05-09,,,7,2,15,704,517,983,380,123,919,7022,2274,16386,Austria,ALL
2020-05-10,,,7,2,15,710,519,998,370,120,897,6820,2206,15997,Austria,ALL
2020-05-11,,,7,2,14,717,521,1013,360,117,876,6625,2141,15618,Austria,ALL
2020-05-12,,,6,2,14,723,523,1027,350,114,856,6438,2079,15248,Austria,ALL
2020-05-13,,,6,2,14,729,525,1041,341,111,835,6257,2021,14888,Austria,ALL
2020-05-14,,,6,2,13,735,527,1054,332,108,815,6083,1964,14536,Austria,ALL
2020-05-15,,,6,2,13,741,529,1067,323,105,796,5915,1910,14192,Austria,ALL
2020-05-16,,,5,1,13,746,530,1080,314,102,778,5752,1859,13857,Austria,ALL
2020-05-17,,,5,1,12,751,531,1092,306,100,759,5595,1809,13530,Austria,ALL
2020-05-18,,,5,1,12,756,532,1104,298,97,741,5443,1761,13210,Austria,ALL
2020-05-19,,,5,1,12,761,533,1116,290,95,723,5296,1715,12898,Austria,ALL
2020-05-20,,,5,1,11,766,534,1128,282,92,706,5154,1670,12593,Austria,ALL
2020-05-21,,,5,1,11,771,535,1139,275,90,689,5015,1627,12295,Austria,ALL
2020-05-22,,,4,1,11,775,536,1150,268,87,673,4881,1584,12004,Austria,ALL
2020-05-23,,,4,1,11,779,537,1161,260,85,657,4751,1543,11720,Austria,ALL
2020-05-24,,,4,1,10,784,538,1171,254,82,640,4624,1502,11441,Austria,ALL
2020-05-25,,,4,1,10,788,539,1181,247,80,625,4501,1463,11169,Austria,ALL
2020-05-26,,,4,1,10,791,540,1191,240,78,610,4381,1424,10904,Austria,ALL
2020-05-27,,,4,1,10,795,541,1201,233,75,595,4264,1385,10643,Austria,ALL
2020-05-28,,,4,1,9,799,542,1210,227,73,581,4150,1347,10389,Austria,ALL
2020-05-29,,,4,1,9,802,543,1219,221,71,566,4039,1310,10140,Austria,ALL
2020-05-30,,,3,1,9,806,544,1228,215,69,553,3930,1274,9896,Austria,ALL
2020-05-31,,,3,1,9,809,545,1237,209,66,539,3824,1238,9657,Austria,ALL
2020-06-01,,,3,1,8,813,546,1246,203,64,525,3721,1202,9424,Austria,ALL
2020-06-02,,,3,1,8,816,547,1254,197,62,512,3619,1167,9194,Austria,ALL
2020-06-03,,,3,1,8,819,548,1262,191,60,499,3520,1133,8970,Austria,ALL
2020-06-04,,,3,1,8,822,549,1270,185,57,486,3423,1098,8750,Austria,ALL
2020-06-05,,,3,1,8,825,550,1278,180,55,474,3328,1063,8535,Austria,ALL
2020-06-06,,,3,1,7,827,551,1285,174,53,461,3234,1029,8323,Austria,ALL
2020-06-07,,,3,1,7,830,552,1292,169,51,449,3143,995,8115,Austria,ALL
2020-06-08,,,3,1,7,833,552,1299,164,49,438,3053,962,7913,Austria,ALL
2020-06-09,,,2,0,7,835,552,1306,158,47,426,2965,929,7713,Austria,ALL
2020-06-10,,,2,0,7,837,552,1313,153,44,414,2878,896,7516,Austria,ALL
2020-06-11,,,2,0,7,840,552,1320,148,42,403,2793,863,7324,Austria,ALL
2020-06-12,,,2,0,6,842,552,1326,143,40,391,2709,830,7134,Austria,ALL
2020-06-13,,,2,0,6,844,552,1332,138,38,380,2626,797,6949,Austria,ALL
2020-06-14,,,2,0,6,847,552,1338,133,36,369,2545,764,6766,Austria,ALL
2020-06-15,,,2,0,6,849,552,1344,128,34,359,2465,732,6586,Austria,ALL
2020-06-16,,,2,0,6,851,552,1350,124,32,348,2386,700,6409,Austria,ALL
2020-06-17,,,2,0,6,852,552,1356,119,29,338,2308,667,6236,Austria,ALL
2020-06-18,,,2,0,5,854,552,1361,114,27,328,2231,634,6065,Austria,ALL
2020-06-19,,,2,0,5,856,552,1366,109,25,318,2155,602,5897,Austria,ALL
2020-06-20,,,2,0,5,858,552,1371,105,23,308,2080,570,5731,Austria,ALL
2020-06-21,,,2,0,5,859,552,1376,100,21,298,2006,538,5568,Austria,ALL
2020-06-22,,,2,0,5,861,552,1381,96,19,289,1932,506,5408,Austria,ALL
2020-06-23,,,2,0,5,862,552,1386,91,17,279,1860,474,5249,Austria,ALL
2020-06-24,,,1,0,5,864,552,1391,87,15,270,1789,442,5093,Austria,ALL
2020-06-25,,,1,0,4,865,552,1396,83,13,262,1718,411,4941,Austria,ALL
2020-06-26,,,1,0,4,866,552,1400,80,12,253,1650,381,4791,Austria,ALL
2020-06-27,,,1,0,4,868,552,1404,76,11,245,1583,352,4645,Austria,ALL
2020-06-28,,,1,0,4,869,552,1408,73,10,237,1518,324,4501,Austria,ALL
2020-06-29,,,1,0,4,870,552,1412,70,9,229,1455,297,4361,Austria,ALL
2020-06-30,,,1,0,4,871,552,1416,67,8,222,1393,271,4224,Austria,ALL
2020-07-01,,,1,0,4,872,552,1420,64,7,214,1333,246,4090,Austria,ALL
2020-07-02,,,1,0,4,873,552,1424,61,6,207,1275,223,3960,Austria,ALL
2020-07-03,,,1,0,4,874,552,1428,59,6,201,1220,202,3833,Austria,ALL
2020-07-04,,,1,0,3,875,552,1431,56,5,194,1166,182,3709,Austria,ALL
2020-07-05,,,1,0,3,876,552,1434,54,4,188,1115,163,3590,Austria,ALL
2020-07-06,,,1,0,3,877,552,1437,51,4,182,1066,146,3474,Austria,ALL
2020-07-07,,,1,0,3,878,552,1440,49,3,176,1020,130,3361,Austria,ALL
2020-07-08,,,1,0,3,878,552,1443,47,3,170,975,116,3253,Austria,ALL
2020-07-09,,,1,0,3,879,552,1446,45,3,165,934,104,3148,Austria,ALL
2020-07-10,,,1,0,3,880,552,1449,43,2,160,894,93,3046,Austria,ALL
2020-07-11,,,1,0,3,880,552,1452,41,2,154,855,83,2948,Austria,ALL
2020-07-12,,,1,0,3,881,552,1455,40,2,149,819,74,2852,Austria,ALL
2020-07-13,,,1,0,2,881,552,1457,38,1,145,784,65,2760,Austria,ALL
2020-07-14,,,1,0,2,882,552,1459,36,1,140,751,57,2671,Austria,ALL
2020-07-15,,,1,0,2,882,552,1461,35,1,135,719,50,2585,Austria,ALL
2020-07-16,,,1,0,2,883,552,1463,34,1,131,689,44,2501,Austria,ALL
2020-07-17,,,1,0,2,883,552,1465,32,1,127,660,39,2420,Austria,ALL
2020-07-18,,,0,0,2,884,552,1467,31,0,123,632,33,2342,Austria,ALL
2020-07-19,,,0,0,2,884,552,1469,29,0,119,606,28,2266,Austria,ALL
2020-07-20,,,0,0,2,885,552,1471,28,0,115,581,24,2193,Austria,ALL
2020-07-21,,,0,0,2,885,552,1473,27,0,111,557,20,2121,Austria,ALL
2020-07-22,,,0,0,2,885,552,1475,26,0,108,534,17,2053,Austria,ALL
2020-07-23,,,0,0,2,886,552,1477,25,0,104,512,14,1986,Austria,ALL
2020-07-24,,,0,0,2,886,552,1479,24,0,101,490,11,1921,Austria,ALL
2020-07-25,,,0,0,2,886,552,1481,23,0,98,470,9,1859,Austria,ALL
2020-07-26,,,0,0,1,886,552,1482,22,0,94,451,7,1798,Austria,ALL
2020-07-27,,,0,0,1,886,552,1483,21,0,91,432,5,1740,Austria,ALL
2020-07-28,,,0,0,1,887,552,1484,20,0,88,415,4,1683,Austria,ALL
2020-07-29,,,0,0,1,887,552,1485,20,0,85,398,3,1628,Austria,ALL
2020-07-30,,,0,0,1,887,552,1486,19,0,83,382,2,1575,Austria,ALL
2020-07-31,,,0,0,1,887,552,1487,18,0,80,366,1,1524,Austria,ALL
2020-08-01,,,0,0,1,887,552,1488,17,0,77,351,0,1474,Austria,ALL
2020-08-02,,,0,0,1,888,552,1489,17,0,74,337,0,1425,Austria,ALL
2020-08-03,,,0,0,1,888,552,1490,16,0,72,324,0,1378,Austria,ALL
2020-08-04,,,0,0,1,888,552,1491,15,0,70,311,0,1332,Austria,ALL
2020-02-14,,,,,,,,,366,100,500,366,100,500,Belgium,ALL
2020-02-15,,,,,,,,,366,100,500,731,200,1000,Belgium,ALL
2020-02-16,,,,,,,,,366,100,500,1097,300,1500,Belgium,ALL
2020-02-17,,,,,,,,,366,100,500,1463,400,2000,Belgium,ALL
2020-02-18,,,,,,,,,366,100,500,1829,500,2500,Belgium,ALL
2020-02-19,,,,,,,,,366,100,500,2194,600,3000,Belgium,ALL
2020-02-20,,,,,,,,,366,100,500,2560,700,3500,Belgium,ALL
2020-02-21,,,,,,,,,366,100,500,2926,800,4000,Belgium,ALL
2020-02-22,,,,,,,,,366,100,500,3292,900,4500,Belgium,ALL
2020-02-23,,,,,,,,,1083,319,1499,4374,1219,5999,Belgium,ALL
2020-02-24,,,,,,,,,1080,319,1495,5455,1538,7494,Belgium,ALL
2020-02-25,,,,,,,,,1148,342,1591,6603,1880,9085,Belgium,ALL
2020-02-26,,,,,,,,,1287,389,1786,7889,2269,10871,Belgium,ALL
2020-02-27,,,,,,,,,1574,487,2190,9463,2756,13061,Belgium,ALL
2020-02-28,,,,,,,,,2023,641,2822,11486,3397,15883,Belgium,ALL
2020-02-29,,,,,,,,,2386,768,3332,13506,4065,18715,Belgium,ALL
2020-03-01,,,,,,,,,2721,889,3805,15861,4854,22020,Belgium,ALL
2020-03-02,,,,,,,,,3139,1045,4392,18634,5799,25912,Belgium,ALL
2020-03-03,,,,,,,,,3660,1243,5126,21929,6942,30538,Belgium,ALL
2020-03-04,,,,,,,,,4327,1499,6064,25890,8341,36103,Belgium,ALL
2020-03-05,,,,,,,,,5059,1785,7091,30584,10026,42694,Belgium,ALL
2020-03-06,,,,,,,,,5854,2104,8205,36072,12030,50399,Belgium,ALL
2020-03-07,,,,,,,,,6761,2477,9471,42467,14407,59370,Belgium,ALL
2020-03-08,,,,,,,,,7822,2923,10947,49924,17230,69817,Belgium,ALL
2020-03-09,,,,,,,,,9067,3458,12670,57909,20368,80988,Belgium,ALL
2020-03-10,,,,,,,,,10487,4082,14622,67316,24131,94115,Belgium,ALL
2020-03-11,3,3,,,,,,,12081,4803,16792,78249,28592,109316,Belgium,ALL
2020-03-12,0,3,,,,,,,13875,5641,19200,90838,33843,126730,Belgium,ALL
2020-03-13,0,3,,,,,,,15892,6618,21855,105156,39974,146395,Belgium,ALL
2020-03-14,1,4,,,,,,,18142,7757,24736,121276,47090,168309,Belgium,ALL
2020-03-15,0,4,,,,,,,20601,9068,27763,139491,55390,192740,Belgium,ALL
2020-03-16,1,5,,,,,,,23219,10564,31064,159989,65066,219999,Belgium,ALL
2020-03-17,5,10,,,,,,,25920,12256,35149,182771,76276,250756,Belgium,ALL
2020-03-18,4,14,,,,,,,28594,14145,38437,207704,89179,284066,Belgium,ALL
2020-03-19,7,21,,,,,,,31088,16222,40748,234465,103902,318750,Belgium,ALL
2020-03-20,16,37,,,,,,,33227,18253,43444,262633,120371,355103,Belgium,ALL
2020-03-21,30,67,,,,,,,34845,19786,45590,291624,138053,392488,Belgium,ALL
2020-03-22,8,75,,,,,,,35829,21599,46949,320692,157175,429965,Belgium,ALL
2020-03-23,13,88,,,,,,,36144,23705,46815,349014,177958,465834,Belgium,ALL
2020-03-24,34,122,,,,,,,35833,25559,47279,375779,200059,500443,Belgium,ALL
2020-03-25,56,178,,,,,,,34996,26623,47622,400288,222601,533442,Belgium,ALL
2020-03-26,42,220,,,,,,,33758,26361,47204,421964,244158,563853,Belgium,ALL
2020-03-27,69,289,,,,,,,32243,24566,46088,440332,263084,590742,Belgium,ALL
2020-03-28,64,353,,,,,,,30556,22493,45212,454996,278958,614099,Belgium,ALL
2020-03-29,78,431,,,,,,,28778,20572,44171,465632,291774,633534,Belgium,ALL
2020-03-30,82,513,,,,,,,26970,18815,43055,472000,301521,648826,Belgium,ALL
2020-03-31,192,705,,,,,,,25178,17240,40836,473959,308197,658598,Belgium,ALL
2020-04-01,123,828,,,,,,,23438,15751,39005,471477,311692,662454,Belgium,ALL
2020-04-02,183,1011,,,,,,,21772,14441,36903,464656,311988,660920,Belgium,ALL
2020-04-03,132,1143,,,,,,,20195,13236,34939,453762,309001,655111,Belgium,ALL
2020-04-04,140,1283,,,,,,,18710,12131,33036,439245,302879,644702,Belgium,ALL
2020-04-05,164,1447,,,,,,,17322,11121,30731,421722,294213,629843,Belgium,ALL
2020-04-06,185,1632,,,,,,,16027,10168,28615,401920,282782,611510,Belgium,ALL
2020-04-07,403,2035,,,,,,,14825,9264,26951,380601,268340,591646,Belgium,ALL
2020-04-08,205,2240,,,,,,,13711,8444,24960,358479,251225,569327,Belgium,ALL
2020-04-09,283,2523,,,,,,,12681,7693,23261,336164,232295,544966,Belgium,ALL
2020-04-10,,,297,165,381,2820,2688,2904,11729,7004,21534,314135,212938,519297,Belgium,ALL
2020-04-11,,,314,182,400,3134,2869,3304,10851,6379,20114,292742,194751,493323,Belgium,ALL
2020-04-12,,,328,196,412,3462,3065,3716,10041,5813,18736,272227,178072,466847,Belgium,ALL
2020-04-13,,,337,215,424,3799,3280,4140,9294,5301,17296,252743,162801,439972,Belgium,ALL
2020-04-14,,,341,233,429,4140,3513,4570,8607,4837,16283,234379,148823,413200,Belgium,ALL
2020-04-15,,,341,250,433,4481,3762,5003,7973,4416,15368,217174,135998,387732,Belgium,ALL
2020-04-16,,,336,261,436,4817,4023,5439,7390,4034,14507,201126,124281,363234,Belgium,ALL
2020-04-17,,,328,261,434,5145,4284,5873,6853,3689,13788,186206,113528,340118,Belgium,ALL
2020-04-18,,,316,249,431,5461,4532,6304,6358,3385,13093,172370,103678,318273,Belgium,ALL
2020-04-19,,,302,231,425,5763,4763,6729,5902,3112,12432,159562,94659,297670,Belgium,ALL
2020-04-20,,,287,212,414,6050,4975,7143,5483,2865,11647,147723,86404,278586,Belgium,ALL
2020-04-21,,,271,194,407,6321,5169,7550,5096,2641,11010,136792,78877,260980,Belgium,ALL
2020-04-22,,,254,178,395,6575,5346,7946,4740,2438,10332,126707,72052,244362,Belgium,ALL
2020-04-23,,,237,163,379,6812,5509,8325,4411,2254,9754,117407,65862,229155,Belgium,ALL
2020-04-24,,,221,149,363,7034,5658,8688,4108,2084,9263,108834,60254,215157,Belgium,ALL
2020-04-25,,,206,137,343,7239,5794,9031,3829,1930,8748,100934,55179,202371,Belgium,ALL
2020-04-26,,,191,125,328,7431,5919,9359,3571,1790,8243,93654,50590,190499,Belgium,ALL
2020-04-27,,,177,115,308,7608,6034,9668,3333,1642,7764,86946,46419,179527,Belgium,ALL
2020-04-28,,,164,105,288,7772,6139,9955,3113,1507,7314,80765,42624,169545,Belgium,ALL
2020-04-29,,,152,96,270,7924,6235,10226,2910,1383,6935,75068,39170,160196,Belgium,ALL
2020-04-30,,,140,87,253,8064,6322,10479,2722,1270,6589,69816,36024,151418,Belgium,ALL
2020-05-01,,,130,80,235,8194,6401,10714,2548,1169,6261,64975,33159,143172,Belgium,ALL
2020-05-02,,,120,73,219,8314,6474,10933,2387,1087,5951,60509,30557,135336,Belgium,ALL
2020-05-03,,,111,66,203,8425,6540,11136,2239,1013,5658,56390,28185,127900,Belgium,ALL
2020-05-04,,,103,60,190,8528,6600,11326,2101,944,5379,52589,26016,120847,Belgium,ALL
2020-05-05,,,95,55,177,8623,6655,11503,1973,867,5116,49079,24018,114315,Belgium,ALL
2020-05-06,,,88,50,165,8711,6705,11668,1855,794,4866,45838,22171,108171,Belgium,ALL
2020-05-07,,,82,45,155,8793,6750,11823,1745,727,4630,42843,20459,102469,Belgium,ALL
2020-05-08,,,76,41,147,8868,6791,11970,1643,672,4405,40075,18877,97120,Belgium,ALL
2020-05-09,,,70,38,139,8938,6829,12109,1548,620,4192,37515,17413,92050,Belgium,ALL
2020-05-10,,,65,35,132,9003,6864,12241,1460,577,3990,35147,16060,87292,Belgium,ALL
2020-05-11,,,60,32,125,9063,6896,12367,1378,538,3800,32954,14808,82849,Belgium,ALL
2020-05-12,,,56,29,118,9119,6925,12485,1301,503,3619,30923,13669,78704,Belgium,ALL
2020-05-13,,,52,27,111,9171,6951,12597,1230,471,3446,29040,12633,74836,Belgium,ALL
2020-05-14,,,48,25,105,9219,6976,12702,1164,435,3283,27294,11685,71185,Belgium,ALL
2020-05-15,,,45,23,99,9264,6998,12801,1101,401,3136,25673,10816,67731,Belgium,ALL
2020-05-16,,,42,21,93,9306,7020,12894,1043,369,2995,24168,10017,64465,Belgium,ALL
2020-05-17,,,39,20,88,9344,7039,12982,989,341,2861,22770,9271,61375,Belgium,ALL
2020-05-18,,,36,18,83,9381,7057,13066,938,315,2724,21469,8574,58442,Belgium,ALL
2020-05-19,,,34,17,78,9414,7074,13144,890,291,2592,20259,7921,55655,Belgium,ALL
2020-05-20,,,31,15,74,9446,7089,13218,846,270,2467,19131,7324,53006,Belgium,ALL
2020-05-21,,,29,14,70,9475,7103,13288,804,251,2348,18080,6781,50488,Belgium,ALL
2020-05-22,,,27,13,66,9502,7116,13355,764,232,2235,17099,6287,48093,Belgium,ALL
2020-05-23,,,26,12,63,9528,7128,13418,727,215,2128,16183,5830,45816,Belgium,ALL
2020-05-24,,,24,11,60,9552,7139,13477,691,200,2025,15326,5410,43649,Belgium,ALL
2020-05-25,,,22,10,57,9574,7149,13534,658,187,1929,14524,5021,41587,Belgium,ALL
2020-05-26,,,21,9,54,9595,7158,13588,627,174,1837,13774,4656,39624,Belgium,ALL
2020-05-27,,,20,9,51,9615,7166,13640,597,162,1749,13069,4316,37754,Belgium,ALL
2020-05-28,,,18,8,49,9633,7174,13689,569,151,1666,12408,3997,35974,Belgium,ALL
2020-05-29,,,17,7,46,9651,7181,13735,542,141,1595,11787,3703,34286,Belgium,ALL
2020-05-30,,,16,6,44,9667,7187,13779,517,132,1527,11202,3433,32677,Belgium,ALL
2020-05-31,,,15,6,42,9682,7193,13821,492,123,1461,10651,3187,31143,Belgium,ALL
2020-06-01,,,14,5,40,9696,7198,13861,469,116,1399,10131,2962,29681,Belgium,ALL
2020-06-02,,,14,5,38,9710,7203,13899,447,108,1338,9641,2754,28295,Belgium,ALL
2020-06-03,,,13,5,36,9723,7208,13936,426,101,1280,9176,2564,26984,Belgium,ALL
2020-06-04,,,12,5,34,9735,7213,13970,406,95,1225,8736,2389,25742,Belgium,ALL
2020-06-05,,,11,4,32,9746,7217,14002,386,89,1172,8319,2227,24567,Belgium,ALL
2020-06-06,,,11,4,31,9757,7220,14034,368,83,1121,7923,2078,23453,Belgium,ALL
2020-06-07,,,10,4,29,9767,7224,14063,350,78,1072,7546,1940,22397,Belgium,ALL
2020-06-08,,,10,3,28,9777,7227,14092,333,73,1024,7187,1813,21395,Belgium,ALL
2020-06-09,,,9,3,27,9786,7230,14119,316,69,978,6845,1695,20444,Belgium,ALL
2020-06-10,,,9,3,26,9794,7232,14145,300,64,934,6518,1584,19541,Belgium,ALL
2020-06-11,,,8,2,24,9802,7234,14169,284,60,891,6205,1482,18684,Belgium,ALL
2020-06-12,,,8,2,23,9810,7236,14193,269,56,850,5905,1386,17867,Belgium,ALL
2020-06-13,,,7,2,22,9817,7238,14215,254,52,810,5618,1297,17082,Belgium,ALL
2020-06-14,,,7,2,21,9824,7240,14236,240,48,771,5341,1213,16326,Belgium,ALL
2020-06-15,,,7,2,20,9831,7242,14256,226,45,734,5075,1134,15599,Belgium,ALL
2020-06-16,,,6,1,19,9837,7243,14275,213,41,698,4818,1060,14898,Belgium,ALL
2020-06-17,,,6,1,18,9843,7244,14293,200,38,663,4571,990,14222,Belgium,ALL
2020-06-18,,,6,1,17,9848,7245,14310,187,35,628,4331,923,13570,Belgium,ALL
2020-06-19,,,5,1,16,9853,7246,14326,174,32,595,4099,860,12940,Belgium,ALL
2020-06-20,,,5,1,15,9858,7247,14341,162,29,563,3875,800,12331,Belgium,ALL
2020-06-21,,,5,1,15,9863,7248,14356,150,26,532,3656,742,11742,Belgium,ALL
2020-06-22,,,4,1,14,9868,7249,14370,138,24,501,3444,688,11172,Belgium,ALL
2020-06-23,,,4,1,14,9872,7250,14384,126,21,471,3238,635,10620,Belgium,ALL
2020-06-24,,,4,1,13,9876,7251,14397,118,19,447,3040,585,10088,Belgium,ALL
2020-06-25,,,4,1,12,9880,7252,14410,109,17,423,2849,538,9578,Belgium,ALL
2020-06-26,,,4,0,12,9883,7252,14422,101,15,399,2666,494,9085,Belgium,ALL
2020-06-27,,,3,0,11,9887,7252,14433,94,14,377,2491,451,8612,Belgium,ALL
2020-06-28,,,3,0,11,9890,7252,14444,87,12,355,2323,411,8158,Belgium,ALL
