date,actual_deaths,total_deaths,predicted_deaths_mean,predicted_deaths_lower,predicted_deaths_upper,predicted_total_deaths_mean,predicted_total_deaths_lower,predicted_total_deaths_upper,predicted_new_infected_mean,predicted_new_infected_lower,predicted_new_infected_upper,predicted_current_infected_mean,predicted_current_infected_lower,predicted_current_infected_upper,predicted_total_infected_mean,predicted_total_infected_lower,predicted_total_infected_upper,r_values_mean,country,region,subregion
2020-02-05,0,0,,,,,,,101,50,150,101,50,150,101,50,150,2.25529641791,US,,
2020-02-06,0,0,,,,,,,101,50,150,202,100,300,202,100,300,2.25397480361,US,,
2020-02-07,0,0,,,,,,,101,50,150,303,150,450,303,150,450,2.25376147017,US,,
2020-02-08,0,0,,,,,,,101,50,150,404,200,600,404,200,600,2.25351379502,US,,
2020-02-09,0,0,,,,,,,242,100,400,645,300,1000,645,300,1000,2.25322628056,US,,
2020-02-10,0,0,,,,,,,242,100,400,888,400,1400,888,400,1400,2.25289255875,US,,
2020-02-11,0,0,,,,,,,242,100,400,1130,500,1800,1130,500,1800,2.25250525623,US,,
2020-02-12,0,0,,,,,,,242,100,400,1372,600,2200,1372,600,2200,2.25205583941,US,,
2020-02-13,0,0,,,,,,,374,150,650,1747,750,2850,1747,750,2850,2.25153443655,US,,
2020-02-14,0,0,,,,,,,521,229,860,2269,979,3710,2269,979,3710,2.25092963393,US,,
2020-02-15,0,0,,,,,,,714,329,1159,2983,1309,4869,2983,1309,4869,2.25022824237,US,,
2020-02-16,0,0,,,,,,,750,345,1213,3735,1655,6082,3735,1655,6082,2.24941503001,US,,
2020-02-17,0,0,,,,,,,880,407,1391,4617,2062,7472,4617,2062,7472,2.24847241659,US,,
2020-02-18,0,0,,,,,,,1187,547,1924,5805,2610,9396,5805,2610,9396,2.24738012381,US,,
2020-02-19,0,0,,,,,,,2459,1187,3613,8263,3798,13008,8263,3798,13008,2.24611477469,US,,
2020-02-20,0,0,,,,,,,2555,1235,3745,10717,4984,16603,10818,5034,16753,2.24464943376,US,,
2020-02-21,0,0,,,,,,,3036,1427,4448,13652,6362,20899,13854,6462,21199,2.24295307705,US,,
2020-02-22,0,0,,,,,,,3860,1879,5657,17414,8192,26406,17717,8342,26856,2.24098997733,US,,
2020-02-23,0,0,,,,,,,4015,1966,5878,21327,10111,32132,21731,10311,32732,2.2387189843,US,,
2020-02-24,0,0,,,,,,,6171,2949,8925,27256,12960,40657,27901,13260,41657,2.23609267112,US,,
2020-02-25,0,0,,,,,,,7184,3555,10234,34195,16419,50489,35084,16819,51889,2.23305630542,US,,
2020-02-26,0,0,,,,,,,8105,4017,11485,42059,20337,61569,43189,20837,63369,2.2295465838,US,,
2020-02-27,0,0,,,,,,,8575,4283,12187,50390,24524,73355,51762,25124,75555,2.22549003983,US,,
2020-02-28,0,0,,,,,,,12387,6173,17641,62400,30551,90342,64146,31301,93192,2.22080099373,US,,
2020-02-29,1,1,,,,,,,13157,6618,18783,75036,36944,108259,77304,37924,111969,2.21537885236,US,,
