date,actual_deaths,total_deaths,predicted_deaths_mean,predicted_deaths_lower,predicted_deaths_upper,predicted_total_deaths_mean,predicted_total_deaths_lower,predicted_total_deaths_upper,predicted_new_infected_mean,predicted_new_infected_lower,predicted_new_infected_upper,predicted_current_infected_mean,predicted_current_infected_lower,predicted_current_infected_upper,predicted_total_infected_mean,predicted_total_infected_lower,predicted_total_infected_upper,r_values_mean,r_values_lower,r_values_upper,country,region,subregion
2020-02-25,,,,,,,,,56,28,74,56,28,74,56,28,74,1.72908614887,1.2,2,Canada,ALL,Alberta
2020-02-26,,,,,,,,,56,28,74,112,56,148,112,56,148,1.72798219436,1.19952920483,1.99993027982,Canada,ALL,Alberta
2020-02-27,,,,,,,,,56,28,74,168,84,222,168,84,222,1.72764619512,1.19936005246,1.99989881773,Canada,ALL,Alberta
2020-02-28,,,,,,,,,56,28,74,224,112,296,224,112,296,1.72720640316,1.19912848261,1.9998531592,Canada,ALL,Alberta
2020-02-29,,,,,,,,,56,28,74,280,141,370,280,141,370,1.72663035291,1.19885375841,1.99978690026,Canada,ALL,Alberta
2020-03-01,,,,,,,,,56,28,74,336,169,444,336,169,444,1.72587537815,1.19849587917,1.99969075021,Canada,ALL,Alberta
2020-03-02,,,,,,,,,56,28,74,393,197,518,393,197,518,1.72488545954,1.19803972404,1.99955056872,Canada,ALL,Alberta
2020-03-03,,,,,,,,,56,28,74,449,225,592,449,225,592,1.72358716581,1.19736734919,1.99934819591,Canada,ALL,Alberta
2020-03-04,,,,,,,,,56,28,74,505,254,666,505,254,666,1.72188448832,1.19646608853,1.99906872814,Canada,ALL,Alberta
2020-03-05,,,,,,,,,152,80,212,656,334,878,656,334,878,1.71955831231,1.19518107822,1.99864068823,Canada,ALL,Alberta
2020-03-06,,,,,,,,,151,80,210,807,415,1087,807,415,1087,1.7166232024,1.19354628976,1.99814306079,Canada,ALL,Alberta
2020-03-07,,,,,,,,,158,84,222,966,500,1309,966,500,1309,1.7127681337,1.19124317151,1.99736139385,Canada,ALL,Alberta
2020-03-08,,,,,,,,,174,93,248,1140,594,1556,1140,594,1556,1.70774898457,1.18839294343,1.99618248303,Canada,ALL,Alberta
2020-03-09,,,,,,,,,206,112,302,1346,706,1858,1346,706,1858,1.70123217428,1.18455008804,1.99447245731,Canada,ALL,Alberta
2020-03-10,,,,,,,,,256,140,386,1602,846,2244,1602,846,2244,1.69280857038,1.18000757615,1.99253859562,Canada,ALL,Alberta
2020-03-11,,,,,,,,,295,159,453,1841,978,2622,1897,1006,2696,1.68198825256,1.17420312686,1.98992752627,Canada,ALL,Alberta
2020-03-12,,,,,,,,,327,176,508,2112,1126,3056,2224,1182,3204,1.66820918497,1.1656375857,1.98640299292,Canada,ALL,Alberta
2020-03-13,,,,,,,,,364,193,575,2420,1291,3557,2588,1376,3779,1.65086709464,1.15419548289,1.9816589988,Canada,ALL,Alberta
2020-03-14,,,,,,,,,408,210,658,2772,1473,4141,2996,1586,4437,1.62935311101,1.14065218285,1.97528998484,Canada,ALL,Alberta
2020-03-15,,,,,,,,,461,231,762,3177,1676,4828,3457,1817,5198,1.60312030919,1.12163324264,1.96677348896,Canada,ALL,Alberta
2020-03-16,,,,,,,,,513,245,867,3634,1894,5621,3970,2063,6065,1.5717668976,1.09757896135,1.95362270728,Canada,ALL,Alberta
2020-03-17,,,,,,,,,562,260,974,4140,2126,6521,4532,2323,7039,1.53511181758,1.06429304347,1.93496929144,Canada,ALL,Alberta
2020-03-18,,,,,,,,,610,280,1075,4693,2378,7521,5142,2604,8113,1.49324906693,1.03317583622,1.90937287718,Canada,ALL,Alberta
2020-03-19,,,,,,,,,657,290,1190,5294,2640,8636,5799,2894,9302,1.44656623852,1.01063131789,1.87443310077,Canada,ALL,Alberta
2020-03-20,1,1,,,,,,,703,296,1296,5845,2855,9721,6502,3190,10598,1.39573946499,0.990269600256,1.82802468449,Canada,ALL,Alberta
2020-03-21,0,1,,,,,,,745,301,1378,6439,3077,10889,7247,3492,11976,1.34171457394,0.957692231309,1.76814153972,Canada,ALL,Alberta
2020-03-22,0,1,,,,,,,780,306,1462,7061,3299,12129,8026,3799,13437,1.2856729702,0.923043087921,1.69353687961,Canada,ALL,Alberta
2020-03-23,0,1,,,,,,,807,311,1538,7694,3517,13419,8834,4111,14975,1.22897467125,0.884362332219,1.61509362703,Canada,ALL,Alberta
2020-03-24,0,1,,,,,,,827,313,1606,8315,3718,14722,9661,4424,16580,1.17307346746,0.862476076537,1.55578346694,Canada,ALL,Alberta
2020-03-25,1,2,,,,,,,840,315,1631,8899,3894,15967,10501,4740,18210,1.11941008165,0.837861117108,1.49247948554,Canada,ALL,Alberta
