date,actual_deaths,total_deaths,predicted_deaths_mean,predicted_deaths_lower,predicted_deaths_upper,predicted_total_deaths_mean,predicted_total_deaths_lower,predicted_total_deaths_upper,predicted_new_infected_mean,predicted_new_infected_lower,predicted_new_infected_upper,predicted_current_infected_mean,predicted_current_infected_lower,predicted_current_infected_upper,predicted_total_infected_mean,predicted_total_infected_lower,predicted_total_infected_upper,r_values_mean,r_values_lower,r_values_upper,country,region,subregion
2020-02-17,,,,,,,,,74,38,106,74,38,106,74,38,106,2.57188952734,2.2,3,Algeria,ALL,
2020-02-18,,,,,,,,,74,38,106,149,76,212,149,76,212,2.57164892362,2.1997146267,2.99998548723,Algeria,ALL,
2020-02-19,,,,,,,,,74,38,106,223,114,318,223,114,318,2.57154402798,2.19956788148,2.99997170841,Algeria,ALL,
2020-02-20,,,,,,,,,74,38,106,297,152,424,297,152,424,2.57139292611,2.1993546904,2.99994580161,Algeria,ALL,
2020-02-21,,,,,,,,,74,38,106,372,190,530,372,190,530,2.57117493327,2.19904207989,2.99990438564,Algeria,ALL,
2020-02-22,,,,,,,,,74,38,106,446,228,636,446,228,636,2.57085992774,2.19862407605,2.99984080036,Algeria,ALL,
2020-02-23,,,,,,,,,74,38,106,520,266,742,520,266,742,2.57040396749,2.1980288263,2.99973772294,Algeria,ALL,
2020-02-24,,,,,,,,,74,38,106,595,304,848,595,304,848,2.56974285071,2.19717649899,2.99957118931,Algeria,ALL,
2020-02-25,,,,,,,,,74,38,106,669,342,954,669,342,954,2.56878266836,2.19594561977,2.99930282525,Algeria,ALL,
2020-02-26,,,,,,,,,264,134,396,933,476,1350,933,476,1350,2.56736040998,2.19377963944,2.99885897048,Algeria,ALL,
2020-02-27,,,,,,,,,263,133,395,1197,610,1745,1197,610,1745,2.56532304108,2.19063298862,2.99821588876,Algeria,ALL,
2020-02-28,,,,,,,,,287,144,437,1484,754,2181,1484,754,2181,2.56234646626,2.18627824217,2.99712143016,Algeria,ALL,
2020-02-29,,,,,,,,,335,168,517,1819,923,2698,1819,923,2698,2.55801245994,2.18017062829,2.99537098363,Algeria,ALL,
2020-03-01,,,,,,,,,434,214,689,2252,1138,3386,2252,1138,3386,2.55170467647,2.17230357987,2.99256809601,Algeria,ALL,
2020-03-02,,,,,,,,,589,287,962,2841,1425,4348,2841,1425,4348,2.54254587932,2.15944615364,2.98820614794,Algeria,ALL,
2020-03-03,,,,,,,,,719,344,1191,3486,1731,5432,3560,1769,5538,2.52931172462,2.13847142838,2.98146088814,Algeria,ALL,
2020-03-04,,,,,,,,,848,398,1427,4259,2092,6753,4408,2168,6965,2.51035025823,2.10609818116,2.97031440714,Algeria,ALL,
2020-03-05,,,,,,,,,1015,468,1733,5200,2522,8380,5423,2636,8698,2.483548146,2.05530288796,2.9524543021,Algeria,ALL,
2020-03-06,,,,,,,,,1228,559,2132,6353,3044,10405,6650,3196,10829,2.44640561283,1.98442484569,2.92422751679,Algeria,ALL,
2020-03-07,,,,,,,,,1492,677,2637,7770,3684,12935,8142,3874,13465,2.39632224896,1.88970893733,2.88016463073,Algeria,ALL,
2020-03-08,,,,,,,,,1770,803,3190,9466,4449,16019,9912,4677,16655,2.33112027054,1.76690757443,2.82469998636,Algeria,ALL,
2020-03-09,,,,,,,,,2055,932,3808,11446,5344,19721,11967,5610,20463,2.2496572049,1.62539647632,2.75589937537,Algeria,ALL,
2020-03-10,,,,,,,,,2355,1064,4389,13727,6370,24004,14322,6674,24852,2.15223660731,1.47069952291,2.71624395867,Algeria,ALL,
2020-03-11,,,,,,,,,2668,1187,5044,16321,7519,28941,16990,7861,29895,2.0406441904,1.33578051155,2.63365225428,Algeria,ALL,
2020-03-12,1,1,,,,,,,2981,1270,5630,19037,8656,34175,19971,9132,35525,1.91794554767,1.20096707211,2.54808831307,Algeria,ALL,
2020-03-13,1,2,,,,,,,3267,1313,6088,22041,9835,39868,23238,10445,41612,1.78822129234,1.10365605387,2.44349737014,Algeria,ALL,
