date,actual_deaths,total_deaths,predicted_deaths_mean,predicted_deaths_lower,predicted_deaths_upper,predicted_total_deaths_mean,predicted_total_deaths_lower,predicted_total_deaths_upper,predicted_new_infected_mean,predicted_new_infected_lower,predicted_new_infected_upper,predicted_current_infected_mean,predicted_current_infected_lower,predicted_current_infected_upper,predicted_total_infected_mean,predicted_total_infected_lower,predicted_total_infected_upper,country,region
2020-05-09,,,10,4,20,698,616,823,658,200,1909,11113,3731,29494,87765,52288,145596,Austria,ALL
2020-05-10,,,9,4,20,708,620,843,647,194,1899,10928,3618,29406,88412,52482,147495,Austria,ALL
2020-05-11,,,9,3,20,717,624,862,637,189,1889,10747,3510,29302,89049,52672,149383,Austria,ALL
2020-05-12,,,9,3,20,726,627,882,627,184,1879,10570,3406,29179,89676,52856,151261,Austria,ALL
2020-05-13,,,9,3,20,735,631,902,617,179,1868,10397,3307,29039,90292,53035,153129,Austria,ALL
2020-05-14,,,9,3,20,744,634,921,607,174,1858,10227,3211,28882,90899,53209,154986,Austria,ALL
2020-05-15,,,9,3,20,752,638,941,597,169,1847,10060,3120,28741,91496,53379,156832,Austria,ALL
2020-05-16,,,8,3,20,761,641,961,587,164,1835,9897,3031,28597,92083,53544,158667,Austria,ALL
2020-05-17,,,8,3,20,769,644,981,578,160,1824,9736,2946,28449,92660,53704,160491,Austria,ALL
2020-05-18,,,8,2,20,777,647,1001,568,156,1813,9578,2864,28298,93229,53860,162303,Austria,ALL
2020-05-19,,,8,2,20,785,650,1021,559,151,1801,9423,2785,28144,93788,54012,164103,Austria,ALL
2020-05-20,,,8,2,21,793,653,1041,550,147,1789,9270,2708,27987,94337,54160,165892,Austria,ALL
2020-05-21,,,8,2,21,801,655,1061,541,143,1777,9120,2633,27827,94878,54304,167668,Austria,ALL
2020-05-22,,,8,2,20,809,658,1081,532,139,1765,8972,2561,27664,95410,54443,169433,Austria,ALL
2020-05-23,,,8,2,20,816,661,1101,523,135,1752,8827,2491,27497,95933,54579,171184,Austria,ALL
2020-05-24,,,7,2,20,824,663,1120,514,132,1740,8683,2423,27328,96447,54711,172924,Austria,ALL
2020-05-25,,,7,2,20,831,666,1140,506,128,1727,8541,2357,27156,96953,54839,174650,Austria,ALL
2020-05-26,,,7,2,20,838,668,1159,497,124,1714,8401,2292,26981,97450,54964,176363,Austria,ALL
2020-05-27,,,7,2,20,845,670,1179,489,121,1701,8263,2229,26803,97939,55085,178063,Austria,ALL
2020-05-28,,,7,2,20,852,672,1198,480,117,1687,8127,2167,26622,98419,55203,179750,Austria,ALL
2020-05-29,,,7,2,20,859,674,1218,472,113,1674,7992,2107,26438,98891,55317,181424,Austria,ALL
2020-05-30,,,7,2,20,865,676,1237,464,110,1660,7859,2048,26252,99355,55427,183084,Austria,ALL
2020-05-31,,,7,2,20,872,678,1256,456,107,1646,7728,1990,26063,99810,55534,184730,Austria,ALL
2020-06-01,,,6,1,19,879,680,1275,489,106,1702,7639,1936,25940,100300,55641,186431,Austria,ALL
2020-06-02,,,6,1,19,885,682,1294,481,103,1687,7552,1883,25814,100780,55744,188117,Austria,ALL
2020-06-03,,,6,1,19,891,684,1312,474,99,1671,7467,1831,25685,101255,55844,189788,Austria,ALL
2020-06-04,,,6,1,19,897,686,1331,470,96,1656,7387,1780,25551,101724,55940,191443,Austria,ALL
2020-06-05,,,6,1,19,903,688,1350,470,92,1678,7316,1729,25452,102194,56033,193120,Austria,ALL
2020-06-06,,,6,1,19,909,689,1368,474,89,1756,7259,1679,25443,102669,56122,194875,Austria,ALL
2020-06-07,,,6,1,19,915,691,1386,475,86,1809,7211,1629,25500,103144,56209,196684,Austria,ALL
2020-06-08,,,6,1,19,921,693,1405,474,82,1846,7170,1580,25606,103618,56291,198529,Austria,ALL
2020-06-09,,,6,1,19,927,694,1423,472,79,1884,7137,1531,25764,104090,56371,200413,Austria,ALL
2020-06-10,,,6,1,18,932,696,1441,471,76,1927,7110,1483,25977,104561,56448,202340,Austria,ALL
2020-06-11,,,6,1,18,938,697,1459,471,73,1967,7093,1435,26243,105032,56521,204306,Austria,ALL
2020-06-12,,,5,1,18,943,699,1476,472,70,2005,7085,1388,26561,105504,56591,206311,Austria,ALL
2020-06-13,,,5,1,18,949,700,1494,471,67,2028,7084,1341,26915,105975,56658,208339,Austria,ALL
2020-06-14,,,5,1,18,954,701,1512,470,63,2076,7091,1294,27331,106445,56722,210414,Austria,ALL
2020-06-15,,,5,1,18,959,703,1529,470,60,2105,7105,1248,27789,106915,56783,212519,Austria,ALL
2020-06-16,,,5,1,18,964,704,1546,469,57,2137,7084,1199,28224,107384,56841,214655,Austria,ALL
2020-06-17,,,5,1,18,969,705,1563,469,54,2185,7072,1151,28723,107853,56896,216839,Austria,ALL
2020-06-18,,,5,1,18,974,707,1580,468,51,2216,7066,1103,29268,108321,56947,219055,Austria,ALL
2020-06-19,,,5,1,17,979,708,1597,468,48,2260,7064,1056,29872,108789,56996,221315,Austria,ALL
2020-06-20,,,5,1,17,984,709,1614,467,45,2305,7061,1009,30499,109255,57042,223619,Austria,ALL
2020-06-21,,,5,1,17,988,710,1631,466,42,2350,7053,962,31093,109722,57085,225968,Austria,ALL
2020-06-22,,,5,1,17,993,711,1648,466,39,2395,7044,916,31679,110188,57125,228363,Austria,ALL
2020-06-23,,,5,1,17,998,712,1664,465,36,2440,7035,870,32273,110653,57162,230802,Austria,ALL
2020-06-24,,,5,1,17,1003,713,1681,465,34,2499,7028,824,32888,111117,57196,233301,Austria,ALL
2020-06-25,,,5,0,17,1007,714,1698,465,31,2560,7022,780,33521,111582,57228,235861,Austria,ALL
2020-06-26,,,5,0,17,1012,715,1715,466,29,2623,7016,736,34177,112048,57258,238483,Austria,ALL
2020-06-27,,,5,0,18,1017,716,1732,466,27,2687,7010,694,34859,112514,57286,241169,Austria,ALL
2020-06-28,,,5,0,18,1021,717,1749,467,25,2752,7006,653,35583,112981,57312,243921,Austria,ALL
2020-06-29,,,5,0,18,1026,718,1767,468,24,2819,7003,613,36326,113448,57336,246740,Austria,ALL
2020-06-30,,,5,0,19,1031,719,1786,469,22,2888,7002,575,37109,113917,57358,249627,Austria,ALL
2020-07-01,,,5,0,19,1036,719,1804,470,20,2958,7003,538,37930,114387,57379,252584,Austria,ALL
2020-07-02,,,5,0,20,1040,720,1824,472,19,3029,7006,502,38774,114859,57398,255613,Austria,ALL
2020-07-03,,,5,0,20,1045,721,1844,473,18,3102,7011,469,39660,115332,57417,258715,Austria,ALL
2020-07-04,,,5,0,21,1050,722,1864,475,16,3177,7019,437,40577,115807,57433,261891,Austria,ALL
2020-07-05,,,5,0,21,1054,722,1884,477,15,3254,7029,407,41526,116285,57449,265145,Austria,ALL
2020-07-06,,,5,0,21,1059,723,1905,480,14,3332,7043,378,42508,116764,57464,268476,Austria,ALL
2020-07-07,,,5,0,22,1064,724,1926,482,13,3412,7059,352,43525,117247,57477,271888,Austria,ALL
2020-07-08,,,5,0,22,1069,724,1947,485,12,3494,7079,328,44579,117731,57490,275381,Austria,ALL
2020-07-09,,,5,0,22,1073,725,1969,488,11,3577,7102,306,45658,118219,57502,278958,Austria,ALL
2020-07-10,,,5,0,23,1078,725,1991,491,11,3663,7128,285,46760,118710,57513,282620,Austria,ALL
2020-07-11,,,5,0,23,1083,726,2014,494,10,3750,7156,265,47887,119204,57523,286369,Austria,ALL
2020-07-12,,,5,0,24,1087,726,2037,498,9,3839,7188,247,49039,119702,57533,290208,Austria,ALL
2020-07-13,,,5,0,24,1092,727,2060,501,8,3930,7222,230,50217,120203,57542,294138,Austria,ALL
2020-07-14,,,5,0,24,1097,727,2084,505,8,4023,7260,214,51422,120708,57550,298161,Austria,ALL
2020-07-15,,,5,0,25,1101,727,2109,509,7,4119,7300,199,52653,121217,57558,302279,Austria,ALL
2020-07-16,,,5,0,26,1106,728,2134,513,7,4216,7344,186,53911,121731,57565,306494,Austria,ALL
2020-07-17,,,5,0,26,1111,728,2159,518,6,4315,7390,173,55196,122248,57572,310809,Austria,ALL
2020-07-18,,,5,0,27,1115,728,2186,522,6,4416,7439,161,56510,122771,57578,315224,Austria,ALL
2020-07-19,,,5,0,27,1120,729,2213,527,5,4520,7491,150,57853,123298,57584,319743,Austria,ALL
2020-07-20,,,5,0,28,1125,729,2240,532,5,4625,7545,139,59224,123830,57589,324368,Austria,ALL
2020-07-21,,,5,0,29,1129,729,2268,537,5,4733,7603,130,60625,124367,57594,329101,Austria,ALL
2020-07-22,,,5,0,29,1134,729,2297,543,4,4843,7663,121,62057,124909,57599,333944,Austria,ALL
2020-07-23,,,5,0,30,1139,730,2327,548,4,4956,7726,113,63518,125458,57603,338899,Austria,ALL
2020-07-24,,,5,0,31,1143,730,2357,554,4,5070,7792,105,65011,126011,57607,343968,Austria,ALL
2020-07-25,,,5,0,32,1148,730,2388,560,3,5187,7861,98,66535,126571,57611,349155,Austria,ALL
2020-07-26,,,5,0,32,1153,730,2420,566,3,5306,7932,91,68092,127137,57615,354461,Austria,ALL
2020-07-27,,,5,0,33,1158,730,2453,572,3,5428,8007,85,69681,127709,57618,359888,Austria,ALL
2020-07-28,,,5,0,34,1162,730,2486,578,3,5552,8084,79,71303,128287,57621,365440,Austria,ALL
2020-07-29,,,5,0,35,1167,731,2520,585,2,5679,8164,73,72958,128872,57624,371118,Austria,ALL
2020-07-30,,,5,0,35,1172,731,2555,592,2,5808,8247,68,74647,129464,57626,376926,Austria,ALL
2020-07-31,,,5,0,36,1177,731,2591,599,2,5939,8332,63,76371,130063,57629,382865,Austria,ALL
2020-08-01,,,5,0,37,1182,731,2628,606,2,6048,8420,59,78105,130669,57631,388913,Austria,ALL
2020-08-02,,,5,0,38,1187,731,2665,613,2,6182,8511,55,79870,131282,57633,395094,Austria,ALL
2020-08-03,,,5,0,39,1192,731,2704,621,1,6319,8605,51,81669,131903,57635,401412,Austria,ALL
2020-08-04,,,5,0,40,1197,731,2743,629,1,6460,8702,48,83503,132532,57637,407871,Austria,ALL
2020-02-14,,,,,,,,,332,100,500,332,100,500,332,100,500,Belgium,ALL
2020-02-15,,,,,,,,,332,100,500,664,200,1000,664,200,1000,Belgium,ALL
2020-02-16,,,,,,,,,332,100,500,996,300,1500,996,300,1500,Belgium,ALL
2020-02-17,,,,,,,,,332,100,500,1328,400,2000,1328,400,2000,Belgium,ALL
2020-02-18,,,,,,,,,332,100,500,1660,500,2500,1660,500,2500,Belgium,ALL
2020-02-19,,,,,,,,,332,100,500,1992,600,3000,1992,600,3000,Belgium,ALL
2020-02-20,,,,,,,,,332,100,500,2324,700,3500,2324,700,3500,Belgium,ALL
2020-02-21,,,,,,,,,332,100,500,2656,800,4000,2656,800,4000,Belgium,ALL
2020-02-22,,,,,,,,,332,100,500,2988,900,4500,2988,900,4500,Belgium,ALL
2020-02-23,,,,,,,,,1023,359,1600,4010,1259,6100,4010,1259,6100,Belgium,ALL
2020-02-24,,,,,,,,,1020,359,1596,5030,1619,7696,5030,1619,7696,Belgium,ALL
2020-02-25,,,,,,,,,1090,392,1713,6120,2011,9408,6120,2011,9408,Belgium,ALL
2020-02-26,,,,,,,,,1232,458,1949,7353,2470,11356,7353,2470,11356,Belgium,ALL
2020-02-27,,,,,,,,,1528,597,2440,8880,3067,13796,8880,3067,13796,Belgium,ALL
2020-02-28,,,,,,,,,1991,815,3210,10872,3882,17005,10872,3882,17005,Belgium,ALL
2020-02-29,,,,,,,,,2370,1001,3841,12910,4784,20346,13242,4884,20846,Belgium,ALL
2020-03-01,,,,,,,,,2730,1192,4446,15308,5877,24291,15972,6077,25291,Belgium,ALL
2020-03-02,,,,,,,,,3187,1447,5216,18164,7224,29007,19160,7524,30507,Belgium,ALL
2020-03-03,,,,,,,,,3768,1783,6195,21599,8908,34701,22927,9308,36701,Belgium,ALL
2020-03-04,,,,,,,,,4515,2224,7449,25782,11032,41649,27442,11532,44149,Belgium,ALL
2020-03-05,,,,,,,,,5346,2734,8834,30797,13666,49983,32789,14266,52983,Belgium,ALL
2020-03-06,,,,,,,,,6268,3326,10348,36733,16893,59831,39057,17593,63331,Belgium,ALL
2020-03-07,,,,,,,,,7339,4048,12075,43739,20841,71406,46395,21641,75406,Belgium,ALL
2020-03-08,,,,,,,,,8610,4903,14205,52017,25645,85110,55005,26545,89610,Belgium,ALL
2020-03-09,,,,,,,,,10114,5581,16617,61108,30866,100128,65119,32126,106227,Belgium,ALL
2020-03-10,,,,,,,,,11838,6344,19242,71926,36852,117773,76956,38471,125469,Belgium,ALL
2020-03-11,3,3,,,,,,,13773,7192,22025,84609,43653,138086,90729,45664,147493,Belgium,ALL
2020-03-12,0,3,,,,,,,15927,8138,24817,99304,51333,160954,106657,53803,172310,Belgium,ALL
2020-03-13,0,3,,,,,,,18286,9610,27392,116062,60346,185905,124943,63413,199701,Belgium,ALL
2020-03-14,1,4,,,,,,,20791,11436,29912,134862,70966,212608,145734,74849,229612,Belgium,ALL
2020-03-15,0,4,,,,,,,23328,13602,32926,155820,83566,241693,169062,88451,262538,Belgium,ALL
2020-03-16,1,5,,,,,,,25747,16094,34598,178837,98468,271845,194809,104546,297136,Belgium,ALL
2020-03-17,5,10,,,,,,,27894,18859,35575,203543,115881,302204,222703,123406,332710,Belgium,ALL
2020-03-18,4,14,,,,,,,29627,21741,37401,229402,135840,333410,252329,145148,370111,Belgium,ALL
2020-03-19,7,21,,,,,,,30848,23140,38966,255735,156755,364927,283178,168288,409076,Belgium,ALL
2020-03-20,16,37,,,,,,,31525,23230,39502,281913,177251,395595,314702,191518,448577,Belgium,ALL
2020-03-21,30,67,,,,,,,31691,23140,38901,307337,197065,424147,346393,214659,487478,Belgium,ALL
2020-03-22,8,75,,,,,,,31432,23475,38700,331430,216493,450772,377826,238134,526177,Belgium,ALL
2020-03-23,13,88,,,,,,,30849,23657,38825,353670,235246,475392,408675,261792,565002,Belgium,ALL
2020-03-24,34,122,,,,,,,30038,23292,38695,373594,252957,497470,438713,285084,603697,Belgium,ALL
2020-03-25,56,178,,,,,,,29083,22565,37259,390839,269177,515487,467796,307649,640955,Belgium,ALL
2020-03-26,42,220,,,,,,,28049,21671,36351,405115,283656,529813,495844,329320,677306,Belgium,ALL
2020-03-27,69,289,,,,,,,26985,20578,35350,416173,296096,540346,522829,349899,712655,Belgium,ALL
2020-03-28,64,353,,,,,,,25922,19525,34282,423809,306011,547237,548752,369425,746937,Belgium,ALL
2020-03-29,78,431,,,,,,,24880,18345,32985,427898,312921,550310,573632,387771,779922,Belgium,ALL
2020-03-30,82,513,,,,,,,23867,17249,31933,428436,316568,549317,597498,405020,811855,Belgium,ALL
2020-03-31,192,705,,,,,,,22889,16210,30798,425579,316684,545517,620388,421231,842652,Belgium,ALL
2020-04-01,123,828,,,,,,,21951,15227,29803,419636,313052,539745,642339,436458,872455,Belgium,ALL
2020-04-02,183,1011,,,,,,,21054,14186,29428,411063,305497,531772,663392,450645,901882,Belgium,ALL
2020-04-03,132,1143,,,,,,,20196,13200,28940,400411,295557,521746,683588,463846,930821,Belgium,ALL
2020-04-04,140,1283,,,,,,,19378,12282,28480,388264,284609,510724,702967,476128,959301,Belgium,ALL
2020-04-05,164,1447,,,,,,,18598,11428,27927,375171,272898,499750,721564,487557,987227,Belgium,ALL
2020-04-06,185,1632,,,,,,,17854,10636,27499,361593,260058,488549,739418,498193,1014725,Belgium,ALL
2020-04-07,403,2035,,,,,,,17145,9908,27172,347889,246309,476895,756564,508101,1041896,Belgium,ALL
2020-04-08,205,2240,,,,,,,16470,9231,26702,334320,232249,464902,773033,517333,1068598,Belgium,ALL
2020-04-09,283,2523,,,,,,,15826,8603,26440,321063,218287,454082,788859,525936,1095037,Belgium,ALL
2020-04-10,496,3019,,,,,,,15212,8005,26220,308226,204621,443951,804070,533942,1121257,Belgium,ALL
2020-04-11,327,3346,,,,,,,14626,7466,26053,295867,191509,434654,818697,541408,1147309,Belgium,ALL
2020-04-12,254,3600,,,,,,,14068,6938,25752,284013,178921,426124,832765,548347,1173060,Belgium,ALL
2020-04-13,303,3903,,,,,,,13535,6512,25464,272669,167088,418603,846300,554860,1198524,Belgium,ALL
2020-04-14,254,4157,,,,,,,13027,6089,25269,261829,155928,411939,859327,560949,1223793,Belgium,ALL
2020-04-15,283,4440,,,,,,,12542,5695,25008,251482,145413,406149,871870,566644,1248800,Belgium,ALL
2020-04-16,417,4857,,,,,,,12079,5329,24828,241610,135515,401174,883949,571974,1273628,Belgium,ALL
2020-04-17,306,5163,,,,,,,11637,4990,24415,232193,126319,396160,895585,576964,1298042,Belgium,ALL
2020-04-18,290,5453,,,,,,,11214,4679,24261,223211,117798,391481,906799,581644,1322302,Belgium,ALL
2020-04-19,230,5683,,,,,,,10810,4377,24102,214643,109893,387103,917609,586021,1346404,Belgium,ALL
2020-04-20,145,5828,,,,,,,10424,4070,23939,206469,102534,383115,928033,590091,1370342,Belgium,ALL
2020-04-21,170,5998,,,,,,,10054,3785,23770,198669,95684,379387,938087,593877,1394112,Belgium,ALL
2020-04-22,264,6262,,,,,,,9701,3515,23518,191225,89291,375733,947788,597392,1417629,Belgium,ALL
2020-04-23,228,6490,,,,,,,9363,3267,23244,184118,83326,372276,957151,600660,1440873,Belgium,ALL
2020-04-24,189,6679,,,,,,,9039,3058,22965,177331,77781,368801,966190,603718,1463837,Belgium,ALL
2020-04-25,,,203,134,290,6882,6813,6969,8729,2859,22732,170848,72635,365313,974919,606577,1486569,Belgium,ALL
2020-04-26,,,195,124,285,7077,6937,7254,8432,2675,22512,164654,67844,361772,983350,609253,1509080,Belgium,ALL
2020-04-27,,,187,116,280,7264,7054,7533,8147,2492,22288,158732,63398,358307,991497,611745,1531367,Belgium,ALL
2020-04-28,,,180,108,275,7444,7162,7808,7873,2316,22061,153070,59201,354904,999371,614061,1553428,Belgium,ALL
2020-04-29,,,172,100,272,7616,7263,8079,7611,2152,21831,147655,55265,351466,1006982,616214,1575258,Belgium,ALL
2020-04-30,,,166,93,268,7782,7356,8346,7360,2001,21599,142472,51572,348057,1014342,618216,1596857,Belgium,ALL
2020-05-01,,,159,87,265,7941,7444,8611,7118,1861,21364,137512,48103,344594,1021460,620078,1618221,Belgium,ALL
2020-05-02,,,153,81,263,8094,7525,8873,6887,1748,21113,132762,44862,341292,1028347,621826,1639333,Belgium,ALL
2020-05-03,,,147,75,261,8241,7601,9133,6664,1645,20858,128212,41827,337889,1035011,623472,1660191,Belgium,ALL
2020-05-04,,,141,70,258,8383,7672,9391,6450,1548,20602,123851,38999,334389,1041460,625020,1680792,Belgium,ALL
2020-05-05,,,136,66,255,8519,7738,9645,6244,1463,20344,119671,36392,330794,1047704,626484,1701135,Belgium,ALL
2020-05-06,,,131,61,253,8650,7800,9898,6046,1379,20086,115663,33986,327109,1053750,627863,1721220,Belgium,ALL
2020-05-07,,,126,57,250,8776,7858,10148,5855,1301,19826,111817,31772,323418,1059605,629165,1741046,Belgium,ALL
2020-05-08,,,121,54,249,8898,7912,10396,5672,1189,19566,108126,29694,319740,1065277,630354,1760612,Belgium,ALL
2020-05-09,,,117,50,244,9015,7962,10640,5495,1119,19306,104582,27756,316080,1070772,631474,1779917,Belgium,ALL
