date,actual_deaths,total_deaths,predicted_deaths_mean,predicted_deaths_lower,predicted_deaths_upper,predicted_total_deaths_mean,predicted_total_deaths_lower,predicted_total_deaths_upper,predicted_new_infected_mean,predicted_new_infected_lower,predicted_new_infected_upper,predicted_current_infected_mean,predicted_current_infected_lower,predicted_current_infected_upper,predicted_total_infected_mean,predicted_total_infected_lower,predicted_total_infected_upper,r_values_mean,r_values_lower,r_values_upper,country,region,subregion
2020-02-25,,,,,,,,,56,29,74,56,29,74,56,29,74,1.6849394109,1.2,2,Canada,ALL,Alberta
2020-02-26,,,,,,,,,56,29,74,111,58,148,111,58,148,1.68384303076,1.19979099096,1.99982438251,Canada,ALL,Alberta
2020-02-27,,,,,,,,,56,29,74,167,87,222,167,87,222,1.68350502336,1.19972261197,1.99974822969,Canada,ALL,Alberta
2020-02-28,,,,,,,,,56,29,74,223,116,296,223,116,296,1.68306119222,1.19963185319,1.99964771813,Canada,ALL,Alberta
2020-02-29,,,,,,,,,56,29,74,278,145,370,278,145,370,1.68247796875,1.19951139809,1.99951227187,Canada,ALL,Alberta
2020-03-01,,,,,,,,,56,29,74,334,174,444,334,174,444,1.6817110812,1.1993453193,1.99932045535,Canada,ALL,Alberta
2020-03-02,,,,,,,,,56,29,74,390,203,518,390,203,518,1.68070219584,1.19909945143,1.99905418362,Canada,ALL,Alberta
2020-03-03,,,,,,,,,56,29,74,445,232,592,445,232,592,1.67937457755,1.19870975188,1.99870326976,Canada,ALL,Alberta
2020-03-04,,,,,,,,,56,29,74,501,261,666,501,261,666,1.67762755082,1.19821793291,1.99813446219,Canada,ALL,Alberta
2020-03-05,,,,,,,,,148,83,210,649,344,876,649,344,876,1.67523874595,1.19752371933,1.99726037801,Canada,ALL,Alberta
2020-03-06,,,,,,,,,147,83,209,796,427,1085,796,427,1085,1.6722076757,1.19679703748,1.99617881979,Canada,ALL,Alberta
2020-03-07,,,,,,,,,154,88,222,950,515,1307,950,515,1307,1.6682153295,1.19582903482,1.99470280443,Canada,ALL,Alberta
2020-03-08,,,,,,,,,169,95,248,1119,610,1555,1119,610,1555,1.66300058219,1.19443830031,1.99252665402,Canada,ALL,Alberta
2020-03-09,,,,,,,,,199,108,301,1318,719,1855,1318,719,1855,1.65621014146,1.1924548356,1.98946620177,Canada,ALL,Alberta
2020-03-10,,,,,,,,,246,130,379,1564,850,2234,1564,850,2234,1.64741154279,1.18943765666,1.98515946092,Canada,ALL,Alberta
2020-03-11,,,,,,,,,281,147,441,1790,968,2600,1845,997,2674,1.63609020439,1.1857365587,1.97933052994,Canada,ALL,Alberta
2020-03-12,,,,,,,,,311,162,494,2045,1102,3020,2156,1160,3168,1.62166307752,1.18184377741,1.97176014401,Canada,ALL,Alberta
2020-03-13,,,,,,,,,345,181,548,2334,1255,3493,2501,1342,3715,1.60351763299,1.17614090453,1.96311786113,Canada,ALL,Alberta
2020-03-14,,,,,,,,,384,203,618,2662,1429,4037,2884,1545,4333,1.58106539462,1.1688213217,1.95221519242,Canada,ALL,Alberta
2020-03-15,,,,,,,,,431,225,707,3037,1625,4669,3315,1770,5039,1.55382827978,1.15955836015,1.93444997077,Canada,ALL,Alberta
2020-03-16,,,,,,,,,476,248,793,3457,1845,5387,3791,2019,5831,1.52154035705,1.1435494346,1.90931441908,Canada,ALL,Alberta
2020-03-17,,,,,,,,,518,269,875,3919,2085,6188,4309,2288,6706,1.48423104569,1.11223796437,1.87312641196,Canada,ALL,Alberta
2020-03-18,,,,,,,,,558,283,945,4421,2340,7058,4867,2572,7650,1.44226405767,1.08918407742,1.82452563446,Canada,ALL,Alberta
2020-03-19,,,,,,,,,596,300,1037,4962,2612,8020,5463,2873,8686,1.3963131312,1.05192582269,1.76104352234,Canada,ALL,Alberta
2020-03-20,1,1,,,,,,,633,318,1093,5447,2847,8903,6096,3191,9779,1.34729377978,1.02079838394,1.72218073906,Canada,ALL,Alberta
2020-03-21,0,1,,,,,,,666,327,1150,5966,3091,9844,6762,3518,10928,1.29628053614,0.993977573001,1.69239515896,Canada,ALL,Alberta
