date,actual_deaths,total_deaths,predicted_deaths_mean,predicted_deaths_lower,predicted_deaths_upper,predicted_total_deaths_mean,predicted_total_deaths_lower,predicted_total_deaths_upper,predicted_new_infected_mean,predicted_new_infected_lower,predicted_new_infected_upper,predicted_current_infected_mean,predicted_current_infected_lower,predicted_current_infected_upper,predicted_total_infected_mean,predicted_total_infected_lower,predicted_total_infected_upper,country,region
2020-03-16,2,3,,,,,,,4192,2911,5697,44430,28596,63117,49936,32302,70583,Austria,ALL
2020-03-17,0,3,,,,,,,4130,2839,5676,47340,30697,66934,54066,35141,76258,Austria,ALL
2020-03-18,1,4,,,,,,,4029,2771,5612,49929,32609,70341,58095,37912,81870,Austria,ALL
2020-03-19,2,6,,,,,,,3901,2677,5420,52192,34321,73247,61996,40590,87290,Austria,ALL
2020-03-20,0,6,,,,,,,3755,2594,5236,54069,35820,75572,65751,43185,92525,Austria,ALL
2020-03-21,2,8,,,,,,,3600,2505,4999,55505,37074,77217,69351,45691,97523,Austria,ALL
2020-03-22,8,16,,,,,,,3443,2455,4756,56443,38082,78137,72793,48146,102278,Austria,ALL
2020-03-23,5,21,,,,,,,3286,2363,4531,56894,38792,78518,76080,50509,106809,Austria,ALL
2020-03-24,7,28,,,,,,,3133,2256,4305,56892,39190,78287,79213,52766,111113,Austria,ALL
2020-03-25,2,30,,,,,,,2985,2152,4055,56463,39260,77515,82197,54918,115168,Austria,ALL
2020-03-26,19,49,,,,,,,2842,2042,3806,55635,38919,76254,85040,56961,118974,Austria,ALL
2020-03-27,9,58,,,,,,,2707,1944,3627,54445,38205,74528,87747,58906,122600,Austria,ALL
2020-03-28,10,68,,,,,,,2578,1830,3477,52958,37223,72526,90325,60736,126077,Austria,ALL
2020-03-29,18,86,,,,,,,2457,1726,3326,51246,36027,70201,92782,62463,129403,Austria,ALL
2020-03-30,22,108,,,,,,,2342,1647,3172,49380,34719,67688,95124,64110,132574,Austria,ALL
2020-03-31,20,128,,,,,,,2234,1538,3039,47423,33347,65031,97359,65649,135613,Austria,ALL
2020-04-01,18,146,,,,,,,2133,1439,2911,45426,31947,62265,99491,67089,138523,Austria,ALL
2020-04-02,12,158,,,,,,,2037,1351,2808,43433,30528,59461,101528,68441,141330,Austria,ALL
2020-04-03,10,168,,,,,,,1947,1291,2721,41479,29142,56762,103475,69733,144051,Austria,ALL
2020-04-04,18,186,,,,,,,1862,1224,2653,39586,27772,54179,105337,70958,146703,Austria,ALL
2020-04-05,18,204,,,,,,,1782,1161,2578,37768,26428,51757,107119,72119,149280,Austria,ALL
2020-04-06,16,220,,,,,,,1707,1096,2520,36033,25068,49522,108826,73215,151800,Austria,ALL
2020-04-07,23,243,,,,,,,1636,1013,2456,34383,23719,47447,110463,74228,154255,Austria,ALL
2020-04-08,30,273,,,,,,,1570,939,2396,32820,22402,45538,112032,75168,156650,Austria,ALL
2020-04-09,22,295,,,,,,,1507,876,2333,31342,21125,43816,113539,76044,158983,Austria,ALL
2020-04-10,24,319,,,,,,,1448,826,2276,29947,19909,42286,114987,76871,161259,Austria,ALL
2020-04-11,18,337,,,,,,,1392,772,2222,28632,18737,40880,116379,77644,163480,Austria,ALL
2020-04-12,13,350,,,,,,,1339,730,2170,27392,17637,39573,117717,78374,165649,Austria,ALL
2020-04-13,18,368,,,,,,,1289,694,2122,26224,16605,38369,119006,79069,167771,Austria,ALL
2020-04-14,16,384,,,,,,,1241,662,2081,25123,15621,37278,120248,79731,169852,Austria,ALL
2020-04-15,9,393,,,,,,,1197,632,2041,24086,14714,36280,121444,80363,171892,Austria,ALL
2020-04-16,17,410,,,,,,,1154,599,1999,23107,13873,35369,122599,80963,173891,Austria,ALL
2020-04-17,21,431,,,,,,,1114,574,1950,22185,13096,34511,123713,81537,175840,Austria,ALL
2020-04-18,12,443,,,,,,,1076,547,1906,21314,12351,33696,124789,82084,177746,Austria,ALL
2020-04-19,9,452,,,,,,,1040,513,1870,20492,11640,32913,125829,82598,179616,Austria,ALL
2020-04-20,18,470,,,,,,,1005,482,1835,19715,10961,32171,126834,83081,181450,Austria,ALL
2020-04-21,21,491,,,,,,,973,455,1799,18980,10320,31450,127807,83536,183249,Austria,ALL
2020-04-22,19,510,,,,,,,941,429,1762,18285,9736,30756,128748,83965,185011,Austria,ALL
2020-04-23,12,522,,,,,,,912,408,1729,17628,9205,30089,129660,84373,186739,Austria,ALL
2020-04-24,8,530,,,,,,,883,389,1696,17004,8719,29452,130543,84763,188435,Austria,ALL
2020-04-25,6,536,,,,,,,856,372,1664,16413,8264,28841,131400,85136,190099,Austria,ALL
2020-04-26,6,542,,,,,,,831,356,1633,15852,7848,28252,132231,85492,191731,Austria,ALL
2020-04-27,7,549,,,,,,,806,341,1602,15319,7460,27684,133036,85834,193333,Austria,ALL
2020-04-28,20,569,,,,,,,782,326,1572,14813,7091,27134,133819,86161,194904,Austria,ALL
2020-04-29,11,580,,,,,,,760,305,1542,14331,6734,26595,134578,86466,196446,Austria,ALL
2020-04-30,4,584,,,,,,,738,287,1513,13872,6389,26068,135316,86753,197959,Austria,ALL
2020-05-01,5,589,,,,,,,717,274,1485,13435,6065,25553,136034,87028,199444,Austria,ALL
2020-05-02,7,596,,,,,,,697,263,1459,13018,5754,25062,136731,87291,200902,Austria,ALL
2020-05-03,2,598,,,,,,,678,253,1435,12620,5460,24590,137409,87545,202336,Austria,ALL
2020-05-04,2,600,,,,,,,660,243,1409,12240,5190,24129,138069,87788,203745,Austria,ALL
2020-05-05,6,606,,,,,,,642,234,1383,11877,4942,23678,138711,88023,205127,Austria,ALL
2020-05-06,2,608,,,,,,,626,226,1359,11530,4713,23237,139337,88249,206485,Austria,ALL
2020-05-07,1,609,,,,,,,610,218,1335,11198,4502,22809,139947,88468,207820,Austria,ALL
2020-05-08,5,614,,,,,,,595,211,1312,10881,4305,22392,140541,88679,209131,Austria,ALL
2020-05-09,1,615,,,,,,,580,205,1289,10578,4121,21985,141122,88885,210420,Austria,ALL
2020-05-10,3,618,,,,,,,567,199,1268,10289,3948,21589,141689,89084,211687,Austria,ALL
2020-05-11,2,620,,,,,,,555,194,1250,10014,3786,21206,142244,89279,212937,Austria,ALL
2020-05-12,,,5,2,10,625,622,630,544,190,1232,9752,3634,20836,142789,89469,214169,Austria,ALL
2020-05-13,,,5,2,9,630,624,639,535,186,1214,9505,3494,20478,143323,89655,215382,Austria,ALL
2020-05-14,,,5,2,9,635,626,647,526,181,1207,9271,3370,20143,143850,89837,216589,Austria,ALL
2020-05-15,,,5,2,9,639,628,656,519,178,1200,9052,3261,19829,144368,90015,217788,Austria,ALL
2020-05-16,,,4,1,9,644,630,665,512,175,1194,8847,3162,19539,144880,90190,218982,Austria,ALL
2020-05-17,,,4,1,9,648,632,673,506,173,1185,8655,3071,19265,145386,90363,220166,Austria,ALL
2020-05-18,,,4,1,9,652,634,681,500,171,1187,8476,2990,19018,145885,90535,221353,Austria,ALL
2020-05-19,,,4,1,8,656,636,689,494,169,1191,8310,2916,18800,146379,90704,222544,Austria,ALL
2020-05-20,,,4,1,8,660,637,697,488,167,1186,8156,2849,18602,146867,90872,223729,Austria,ALL
2020-05-21,,,4,1,8,664,639,705,482,165,1179,8012,2789,18422,147349,91038,224907,Austria,ALL
2020-05-22,,,4,1,8,667,640,712,477,163,1173,7879,2733,18261,147826,91202,226080,Austria,ALL
2020-05-23,,,4,1,8,671,642,719,471,159,1165,7755,2682,18114,148297,91362,227245,Austria,ALL
2020-05-24,,,3,1,8,675,643,727,465,155,1152,7640,2632,17977,148762,91517,228396,Austria,ALL
2020-05-25,,,3,1,8,678,644,734,459,150,1149,7532,2583,17857,149221,91668,229544,Austria,ALL
2020-05-26,,,3,1,8,681,646,741,453,146,1151,7430,2534,17758,149675,91814,230695,Austria,ALL
2020-05-27,,,3,1,7,684,647,748,448,141,1146,7334,2486,17672,150122,91955,231841,Austria,ALL
2020-05-28,,,3,1,7,688,648,755,442,137,1141,7240,2437,17600,150564,92093,232981,Austria,ALL
2020-05-29,,,3,1,7,691,649,761,436,132,1139,7150,2388,17531,150999,92225,234120,Austria,ALL
2020-05-30,,,3,1,7,694,650,768,430,128,1141,7060,2339,17472,151429,92354,235260,Austria,ALL
2020-05-31,,,3,1,7,697,651,774,423,124,1136,6972,2288,17414,151852,92478,236395,Austria,ALL
2020-06-01,,,3,1,7,699,652,781,417,120,1130,6883,2235,17359,152269,92598,237525,Austria,ALL
2020-06-02,,,3,0,7,702,653,787,411,116,1125,6795,2179,17297,152680,92714,238650,Austria,ALL
2020-06-03,,,3,0,7,705,654,793,404,111,1137,6706,2121,17243,153085,92826,239786,Austria,ALL
2020-06-04,,,3,0,7,708,655,799,398,107,1130,6616,2062,17187,153483,92934,240915,Austria,ALL
2020-06-05,,,3,0,7,710,656,805,392,103,1127,6525,2000,17134,153874,93038,242041,Austria,ALL
2020-06-06,,,3,0,7,713,657,811,385,99,1132,6434,1936,17093,154259,93138,243172,Austria,ALL
2020-06-07,,,3,0,6,715,658,817,378,96,1135,6341,1872,17063,154638,93234,244307,Austria,ALL
2020-06-08,,,3,0,6,718,659,823,372,92,1139,6248,1809,17050,155009,93326,245446,Austria,ALL
2020-06-09,,,2,0,6,720,659,829,365,88,1141,6153,1746,17043,155374,93415,246586,Austria,ALL
2020-06-10,,,2,0,6,723,660,835,358,84,1145,6057,1685,17036,155732,93499,247730,Austria,ALL
2020-06-11,,,2,0,6,725,661,841,351,80,1147,5961,1624,17036,156083,93580,248877,Austria,ALL
2020-06-12,,,2,0,6,728,662,847,344,77,1148,5863,1564,17043,156427,93657,250024,Austria,ALL
2020-06-13,,,2,0,6,730,663,853,337,73,1148,5764,1504,17052,156764,93730,251171,Austria,ALL
2020-06-14,,,2,0,6,732,664,859,329,69,1147,5664,1445,17058,157093,93800,252318,Austria,ALL
2020-06-15,,,2,0,6,735,664,864,322,65,1146,5563,1387,17068,157415,93866,253463,Austria,ALL
2020-06-16,,,2,0,6,737,665,870,315,62,1144,5461,1329,17082,157730,93928,254607,Austria,ALL
2020-06-17,,,2,0,6,739,666,876,307,58,1142,5357,1272,17099,158037,93987,255748,Austria,ALL
2020-06-18,,,2,0,6,742,667,882,300,54,1139,5252,1215,17101,158337,94042,256887,Austria,ALL
2020-06-19,,,2,0,6,744,667,887,292,51,1136,5146,1158,17108,158629,94093,258022,Austria,ALL
2020-06-20,,,2,0,6,746,668,893,284,47,1133,5039,1102,17114,158913,94140,259155,Austria,ALL
2020-06-21,,,2,0,6,748,669,899,277,43,1130,4931,1045,17112,159190,94184,260284,Austria,ALL
2020-06-22,,,2,0,6,750,669,904,269,40,1126,4821,990,17103,159459,94224,261410,Austria,ALL
2020-06-23,,,2,0,6,752,670,910,261,36,1122,4711,934,17086,159720,94261,262531,Austria,ALL
2020-06-24,,,2,0,6,754,670,916,253,32,1118,4599,879,17062,159973,94294,263648,Austria,ALL
2020-06-25,,,2,0,6,756,671,921,247,30,1114,4489,825,17032,160221,94325,264762,Austria,ALL
2020-06-26,,,2,0,6,758,671,927,241,28,1111,4378,773,16996,160461,94353,265872,Austria,ALL
2020-06-27,,,2,0,6,760,672,933,235,25,1107,4269,721,16955,160696,94379,266979,Austria,ALL
2020-06-28,,,2,0,6,762,672,938,228,23,1103,4161,672,16910,160924,94402,268081,Austria,ALL
2020-06-29,,,2,0,6,764,673,944,223,21,1099,4054,624,16863,161147,94424,269180,Austria,ALL
2020-06-30,,,2,0,6,766,673,950,217,19,1096,3949,578,16812,161364,94444,270275,Austria,ALL
2020-07-01,,,2,0,6,768,674,955,212,18,1092,3846,534,16760,161576,94462,271367,Austria,ALL
2020-07-02,,,2,0,6,770,674,961,207,16,1088,3745,492,16707,161783,94479,272454,Austria,ALL
2020-07-03,,,2,0,6,771,675,967,202,15,1084,3648,452,16652,161984,94494,273538,Austria,ALL
2020-07-04,,,2,0,6,773,675,972,197,13,1080,3552,415,16596,162181,94508,274618,Austria,ALL
2020-07-05,,,2,0,6,775,675,978,192,12,1077,3460,380,16540,162374,94521,275694,Austria,ALL
2020-07-06,,,2,0,6,776,676,984,188,11,1073,3372,348,16483,162562,94532,276767,Austria,ALL
2020-07-07,,,2,0,6,778,676,990,184,10,1069,3286,318,16427,162746,94543,277836,Austria,ALL
2020-07-08,,,2,0,6,779,676,995,180,9,1066,3205,290,16370,162925,94552,278901,Austria,ALL
2020-07-09,,,2,0,6,781,677,1001,176,8,1062,3127,266,16314,163101,94560,279962,Austria,ALL
2020-07-10,,,1,0,6,782,677,1007,172,7,1058,3052,243,16258,163273,94568,281020,Austria,ALL
2020-07-11,,,1,0,6,784,677,1012,168,6,1054,2980,222,16202,163441,94575,282073,Austria,ALL
2020-07-12,,,1,0,6,785,677,1018,165,6,1051,2910,202,16145,163606,94581,283124,Austria,ALL
2020-07-13,,,1,0,6,787,678,1024,161,5,1047,2842,184,16089,163767,94587,284170,Austria,ALL
2020-07-14,,,1,0,6,788,678,1029,158,5,1043,2778,167,16033,163925,94592,285212,Austria,ALL
2020-07-15,,,1,0,6,789,678,1035,155,4,1039,2715,152,15977,164079,94596,286251,Austria,ALL
2020-07-16,,,1,0,6,791,678,1040,152,4,1036,2655,138,15920,164231,94601,287286,Austria,ALL
2020-07-17,,,1,0,6,792,678,1046,149,3,1032,2597,125,15864,164379,94605,288318,Austria,ALL
2020-07-18,,,1,0,6,793,678,1052,146,3,1028,2541,114,15808,164525,94608,289345,Austria,ALL
2020-07-19,,,1,0,6,794,679,1057,143,3,1024,2486,103,15751,164668,94612,290369,Austria,ALL
2020-07-20,,,1,0,6,795,679,1063,140,3,1020,2434,94,15695,164808,94615,291389,Austria,ALL
2020-07-21,,,1,0,6,797,679,1068,137,2,1017,2384,85,15639,164945,94618,292405,Austria,ALL
2020-07-22,,,1,0,6,798,679,1074,135,2,1013,2335,78,15582,165080,94621,293417,Austria,ALL
2020-07-23,,,1,0,6,799,679,1079,132,2,1009,2287,71,15526,165212,94623,294426,Austria,ALL
2020-07-24,,,1,0,6,800,679,1084,130,2,1005,2241,65,15469,165342,94626,295431,Austria,ALL
2020-07-25,,,1,0,6,801,679,1090,128,2,1001,2197,59,15413,165470,94628,296432,Austria,ALL
2020-07-26,,,1,0,6,802,679,1095,125,1,998,2154,55,15356,165595,94630,297429,Austria,ALL
2020-07-27,,,1,0,6,803,679,1101,123,1,994,2113,50,15299,165718,94632,298422,Austria,ALL
2020-07-28,,,1,0,6,804,679,1106,121,1,990,2072,46,15242,165839,94633,299412,Austria,ALL
2020-07-29,,,1,0,6,804,679,1111,119,1,986,2033,43,15186,165958,94635,300397,Austria,ALL
2020-07-30,,,1,0,6,805,679,1117,117,1,981,1996,39,15127,166075,94636,301378,Austria,ALL
2020-07-31,,,1,0,6,806,680,1122,115,1,977,1959,36,15069,166190,94638,302355,Austria,ALL
2020-08-01,,,1,0,6,807,680,1127,113,1,974,1923,34,15011,166303,94639,303328,Austria,ALL
2020-08-02,,,1,0,6,808,680,1132,111,1,970,1889,31,14953,166414,94640,304298,Austria,ALL
2020-08-03,,,1,0,6,809,680,1138,109,0,966,1855,29,14895,166523,94641,305264,Austria,ALL
2020-08-04,,,1,0,6,810,680,1143,107,0,963,1823,26,14838,166631,94642,306226,Austria,ALL
2020-02-14,,,,,,,,,385,100,500,385,100,500,385,100,500,Belgium,ALL
2020-02-15,,,,,,,,,385,100,500,770,200,1000,770,200,1000,Belgium,ALL
2020-02-16,,,,,,,,,385,100,500,1155,300,1500,1155,300,1500,Belgium,ALL
2020-02-17,,,,,,,,,385,100,500,1541,400,2000,1541,400,2000,Belgium,ALL
2020-02-18,,,,,,,,,385,100,500,1926,500,2500,1926,500,2500,Belgium,ALL
2020-02-19,,,,,,,,,385,100,500,2311,600,3000,2311,600,3000,Belgium,ALL
2020-02-20,,,,,,,,,385,100,500,2696,700,3500,2696,700,3500,Belgium,ALL
2020-02-21,,,,,,,,,385,100,500,3081,800,4000,3081,800,4000,Belgium,ALL
2020-02-22,,,,,,,,,385,100,500,3466,900,4500,3466,900,4500,Belgium,ALL
2020-02-23,,,,,,,,,1338,399,1898,4804,1299,6398,4804,1299,6398,Belgium,ALL
2020-02-24,,,,,,,,,1334,398,1893,6138,1698,8290,6138,1698,8290,Belgium,ALL
2020-02-25,,,,,,,,,1450,443,2082,7588,2141,10372,7588,2141,10372,Belgium,ALL
2020-02-26,,,,,,,,,1684,531,2465,9272,2673,12836,9272,2673,12836,Belgium,ALL
2020-02-27,,,,,,,,,2169,716,3260,11442,3390,16095,11442,3390,16095,Belgium,ALL
2020-02-28,,,,,,,,,2935,1011,4516,14377,4401,20611,14377,4401,20611,Belgium,ALL
2020-02-29,,,,,,,,,3581,1268,5591,17572,5570,25701,17958,5670,26201,Belgium,ALL
2020-03-01,,,,,,,,,4233,1548,6709,21421,7018,31909,22191,7218,32909,Belgium,ALL
2020-03-02,,,,,,,,,5095,1932,8210,26130,8851,39619,27286,9151,41119,Belgium,ALL
2020-03-03,,,,,,,,,6223,2454,10192,31968,11205,49310,33508,11605,51310,Belgium,ALL
2020-03-04,,,,,,,,,7692,3147,12760,39274,14253,61570,41200,14753,64070,Belgium,ALL
2020-03-05,,,,,,,,,9364,3967,15664,48253,18121,76733,50564,18721,79733,Belgium,ALL
2020-03-06,,,,,,,,,11276,4948,18948,59144,22969,95181,61840,23669,98681,Belgium,ALL
2020-03-07,,,,,,,,,13559,6174,22796,72317,29044,117477,75399,29844,121477,Belgium,ALL
2020-03-08,,,,,,,,,16316,7719,27294,88248,36663,144270,91714,37563,148770,Belgium,ALL
2020-03-09,,,,,,,,,19607,9518,32403,106518,45782,174776,111322,47082,181173,Belgium,ALL
2020-03-10,,,,,,,,,23397,11779,37886,128580,57162,210768,134718,58861,219058,Belgium,ALL
2020-03-11,3,3,,,,,,,27657,14065,43896,154787,70785,252582,162375,72927,262953,Belgium,ALL
2020-03-12,0,3,,,,,,,32378,16386,51254,185481,86639,301372,194753,89313,314207,Belgium,ALL
2020-03-13,0,3,,,,,,,37490,19023,59021,220801,104946,357133,232243,108337,373227,Belgium,ALL
2020-03-14,1,4,,,,,,,42826,22665,65716,260692,126601,418333,275069,131003,438943,Belgium,ALL
2020-03-15,0,4,,,,,,,48127,27117,70976,305239,152449,483718,323197,158120,509918,Belgium,ALL
2020-03-16,1,5,,,,,,,53104,31207,74883,354110,182109,551892,376301,189328,584801,Belgium,ALL
2020-03-17,5,10,,,,,,,57493,35517,81225,406508,215693,624907,433794,224845,666026,Belgium,ALL
2020-03-18,4,14,,,,,,,61068,39256,82684,461354,252495,697399,494862,264101,748709,Belgium,ALL
2020-03-19,7,21,,,,,,,63659,42488,84564,517322,291835,769203,558521,306589,833272,Belgium,ALL
2020-03-20,16,37,,,,,,,65177,44450,85880,573134,332318,839418,623698,351039,919151,Belgium,ALL
2020-03-21,30,67,,,,,,,65639,46195,87881,627497,373566,908351,689337,397235,1007032,Belgium,ALL
2020-03-22,8,75,,,,,,,65166,45762,87266,679104,413153,972821,754503,442998,1094297,Belgium,ALL
2020-03-23,13,88,,,,,,,63944,44981,86018,726733,450416,1031545,818447,487979,1180315,Belgium,ALL
2020-03-24,34,122,,,,,,,62176,44451,85042,769301,485348,1084185,880623,532430,1265357,Belgium,ALL
2020-03-25,56,178,,,,,,,60039,43288,81838,805944,516858,1128137,940662,575719,1347194,Belgium,ALL
2020-03-26,42,220,,,,,,,57673,42001,78502,835960,544793,1162742,998335,617720,1425695,Belgium,ALL
2020-03-27,69,289,,,,,,,55181,40633,74497,858763,569040,1185985,1053516,658354,1500191,Belgium,ALL
2020-03-28,64,353,,,,,,,52636,38705,69824,873909,588722,1196789,1106152,697059,1570015,Belgium,ALL
2020-03-29,78,431,,,,,,,50092,37134,65830,881175,603190,1196903,1156244,734193,1635845,Belgium,ALL
2020-03-30,82,513,,,,,,,47588,35581,61770,880635,611654,1187697,1203831,769775,1697615,Belgium,ALL
2020-03-31,192,705,,,,,,,45149,34166,58820,872680,614613,1171633,1248981,803941,1756434,Belgium,ALL
2020-04-01,123,828,,,,,,,42794,32202,56049,857980,611298,1146457,1291774,836144,1812483,Belgium,ALL
2020-04-02,183,1011,,,,,,,40530,30235,53609,837442,602278,1117383,1332304,866379,1866091,Belgium,ALL
2020-04-03,132,1143,,,,,,,38363,28028,51163,812145,587818,1083982,1370667,894407,1917254,Belgium,ALL
2020-04-04,140,1283,,,,,,,36296,25871,48664,783264,569239,1046767,1406962,920279,1965917,Belgium,ALL
2020-04-05,164,1447,,,,,,,34328,24023,46668,751953,547067,1005553,1441290,944303,2012585,Belgium,ALL
2020-04-06,185,1632,,,,,,,32459,22300,44603,719246,523606,962891,1473749,966604,2057188,Belgium,ALL
2020-04-07,403,2035,,,,,,,30686,20697,42826,685988,499322,919699,1504435,987301,2100014,Belgium,ALL
2020-04-08,205,2240,,,,,,,29006,19184,41181,652818,474055,875838,1533441,1006486,2141194,Belgium,ALL
2020-04-09,283,2523,,,,,,,27415,17369,39574,620194,448136,833574,1560856,1023855,2180767,Belgium,ALL
2020-04-10,496,3019,,,,,,,25909,15668,38020,588430,421803,793093,1586765,1039523,2218787,Belgium,ALL
2020-04-11,327,3346,,,,,,,24486,14107,36466,557735,395277,755062,1611251,1053631,2255253,Belgium,ALL
2020-04-12,254,3600,,,,,,,23141,12702,35049,528240,369274,720288,1634392,1066333,2290302,Belgium,ALL
2020-04-13,303,3903,,,,,,,21869,11489,33956,500017,343629,688413,1656261,1077823,2324258,Belgium,ALL
2020-04-14,254,4157,,,,,,,20668,10512,32853,473097,318560,659496,1676929,1088335,2357110,Belgium,ALL
2020-04-15,283,4440,,,,,,,19533,9617,31459,447481,294011,632135,1696462,1097952,2388568,Belgium,ALL
2020-04-16,417,4857,,,,,,,18462,8798,30011,423149,270606,606097,1714924,1106751,2418579,Belgium,ALL
2020-04-17,306,5163,,,,,,,17451,7935,28870,400071,248307,581357,1732375,1114687,2447448,Belgium,ALL
2020-04-18,290,5453,,,,,,,16497,7162,27632,378205,227441,557826,1748871,1121849,2475080,Belgium,ALL
2020-04-19,230,5683,,,,,,,15597,6476,26530,357506,208046,535693,1764468,1128326,2501609,Belgium,ALL
2020-04-20,145,5828,,,,,,,14747,5910,25463,337925,189933,514488,1779215,1134236,2527072,Belgium,ALL
2020-04-21,170,5998,,,,,,,13945,5324,24447,319411,172957,494331,1793161,1139561,2551518,Belgium,ALL
2020-04-22,264,6262,,,,,,,13189,4799,23555,301914,157058,475059,1806350,1144360,2575072,Belgium,ALL
2020-04-23,228,6490,,,,,,,12475,4342,22696,285384,142216,456575,1818825,1148703,2597768,Belgium,ALL
2020-04-24,189,6679,,,,,,,11802,3940,21848,269771,128788,438849,1830626,1152643,2619616,Belgium,ALL
2020-04-25,238,6917,,,,,,,11166,3622,21030,255028,116742,421859,1841793,1156266,2640645,Belgium,ALL
2020-04-26,177,7094,,,,,,,10567,3348,20204,241108,105983,405596,1852359,1159615,2660849,Belgium,ALL
2020-04-27,113,7207,,,,,,,10001,3070,19469,227969,96352,390016,1862361,1162686,2680318,Belgium,ALL
2020-04-28,124,7331,,,,,,,9468,2784,18747,215567,87647,374807,1871828,1165470,2699064,Belgium,ALL
2020-04-29,170,7501,,,,,,,8964,2559,18009,203864,79694,359963,1880792,1168029,2717073,Belgium,ALL
2020-04-30,93,7594,,,,,,,8489,2356,17315,192820,72433,345820,1889281,1170385,2734388,Belgium,ALL
2020-05-01,109,7703,,,,,,,8041,2173,16645,182399,65808,332455,1897323,1172559,2751033,Belgium,ALL
2020-05-02,62,7765,,,,,,,7619,2005,15999,172567,59877,319584,1904941,1174564,2767032,Belgium,ALL
2020-05-03,79,7844,,,,,,,7221,1846,15361,163291,54561,307313,1912162,1176411,2782392,Belgium,ALL
2020-05-04,80,7924,,,,,,,6846,1703,14755,154540,49788,295538,1919008,1178114,2797147,Belgium,ALL
2020-05-05,92,8016,,,,,,,6493,1574,14192,146285,45451,284267,1925501,1179688,2811338,Belgium,ALL
2020-05-06,323,8339,,,,,,,6161,1454,13643,138502,41581,273463,1931662,1181142,2824981,Belgium,ALL
2020-05-07,76,8415,,,,,,,5851,1332,13120,131163,38113,263029,1937513,1182474,2838101,Belgium,ALL
2020-05-08,106,8521,,,,,,,5561,1224,12624,124249,34996,252957,1943074,1183699,2850725,Belgium,ALL
2020-05-09,60,8581,,,,,,,5291,1127,12158,117738,32183,243266,1948364,1184827,2862882,Belgium,ALL
2020-05-10,75,8656,,,,,,,5041,1047,11720,111612,29608,233957,1953405,1185874,2874602,Belgium,ALL
2020-05-11,51,8707,,,,,,,4811,974,11321,105857,27234,225074,1958217,1186849,2885922,Belgium,ALL
