date,actual_deaths,total_deaths,predicted_deaths_mean,predicted_deaths_lower,predicted_deaths_upper,predicted_total_deaths_mean,predicted_total_deaths_lower,predicted_total_deaths_upper,predicted_new_infected_mean,predicted_new_infected_lower,predicted_new_infected_upper,predicted_current_infected_mean,predicted_current_infected_lower,predicted_current_infected_upper,predicted_total_infected_mean,predicted_total_infected_lower,predicted_total_infected_upper,r_values_mean,country,region
2020-06-29,,,103,29,229,10635,8127,13997,13006,1479,42656,181931,27986,544132,1330227,697800,2318342,,Canada,ALL
2020-06-30,,,104,28,236,10739,8156,14233,13093,1431,43256,183842,27112,558030,1343320,699231,2361598,,Canada,ALL
2020-07-01,,,105,27,244,10844,8183,14476,13168,1386,43764,185689,26263,571452,1356488,700618,2405361,,Canada,ALL
2020-07-02,,,106,26,252,10950,8210,14728,13233,1341,44183,187469,25440,584327,1369720,701960,2449544,,Canada,ALL
2020-07-03,,,107,26,260,11057,8236,14987,13288,1299,44535,189170,24642,596557,1383008,703259,2494078,,Canada,ALL
2020-07-04,,,108,25,269,11165,8262,15256,13334,1257,44812,190781,23870,608053,1396343,704516,2538889,,Canada,ALL
2020-07-05,,,110,24,278,11275,8286,15533,13374,1217,45031,192291,23122,618741,1409717,705734,2583920,,Canada,ALL
2020-07-06,,,111,23,287,11386,8310,15819,13408,1178,45203,193694,22399,628565,1423125,706912,2629123,,Canada,ALL
2020-07-07,,,112,23,296,11498,8333,16115,13438,1140,45334,194986,21687,637490,1436563,708053,2674456,,Canada,ALL
2020-07-08,,,113,22,306,11611,8355,16420,13463,1104,45431,196165,20996,645492,1450025,709158,2719887,,Canada,ALL
2020-07-09,,,115,21,316,11726,8377,16736,13485,1069,45499,197229,20326,652561,1463510,710227,2765385,,Canada,ALL
2020-07-10,,,116,20,325,11842,8398,17061,13503,1034,45542,198179,19677,658705,1477013,711262,2810927,,Canada,ALL
2020-07-11,,,117,20,335,11960,8418,17396,13520,1001,45564,199019,19048,663948,1490533,712263,2856491,,Canada,ALL
2020-07-12,,,119,19,346,12079,8438,17741,13534,969,45567,199754,18440,668333,1504067,713233,2902057,,Canada,ALL
2020-07-13,,,120,18,356,12199,8457,18096,13546,939,45552,200392,17852,671922,1517613,714173,2947608,,Canada,ALL
2020-07-14,,,122,18,366,12321,8475,18461,13556,909,45521,200943,17283,674787,1531170,715083,2993129,,Canada,ALL
2020-07-15,,,123,17,375,12444,8493,18836,13565,880,45475,201415,16732,677006,1544734,715964,3038603,,Canada,ALL
2020-07-16,,,124,17,385,12568,8510,19220,13572,852,45415,201818,16198,678657,1558306,716817,3084018,,Canada,ALL
2020-07-17,,,126,16,394,12693,8527,19614,13577,825,45358,202163,15682,679832,1571883,717642,3129375,,Canada,ALL
2020-07-18,,,127,16,403,12820,8544,20016,13581,799,45273,202456,15183,680570,1585464,718442,3174648,,Canada,ALL
2020-07-19,,,128,15,411,12948,8559,20427,13583,774,45184,202704,14699,680942,1599046,719216,3219831,,Canada,ALL
2020-07-20,,,129,15,418,13077,8575,20845,13583,749,45085,202913,14232,680995,1612630,719966,3264915,,Canada,ALL
2020-07-21,,,130,14,425,13207,8589,21269,13582,725,44973,203087,13779,680766,1626212,720692,3309888,,Canada,ALL
2020-07-22,,,131,14,431,13337,8604,21700,13580,702,44850,203230,13341,680282,1639792,721394,3354738,,Canada,ALL
2020-07-23,,,131,13,436,13469,8617,22135,13576,680,44714,203343,12917,679565,1653369,722075,3399452,,Canada,ALL
2020-07-24,,,132,13,440,13601,8631,22575,13571,658,44557,203430,12506,678623,1666940,722734,3444008,,Canada,ALL
2020-07-25,,,133,12,444,13733,8644,23018,13564,637,44391,203491,12109,677471,1680504,723371,3488398,,Canada,ALL
2020-07-26,,,133,12,447,13867,8656,23465,13556,617,44217,203527,11725,676124,1694060,723989,3532614,,Canada,ALL
2020-07-27,,,134,12,449,14000,8669,23914,13546,597,44037,203539,11353,674595,1707606,724587,3576651,,Canada,ALL
2020-07-28,,,134,11,451,14134,8680,24365,13535,578,43813,203528,10992,672856,1721141,725166,3620464,,Canada,ALL
2020-07-29,,,134,11,453,14268,8692,24817,13522,560,43592,203494,10643,670927,1734664,725726,3664056,,Canada,ALL
2020-07-30,,,135,11,454,14403,8703,25270,13508,542,43415,203437,10304,668867,1748172,726269,3707470,,Canada,ALL
2020-07-31,,,135,10,455,14538,8713,25725,13493,525,43184,203359,9977,666636,1761665,726794,3750653,,Canada,ALL
2020-08-01,,,135,10,455,14673,8724,26179,13476,508,42950,203258,9660,664228,1775141,727303,3793603,,Canada,ALL
2020-08-02,,,135,10,455,14808,8734,26634,13458,492,42678,203134,9352,661633,1788598,727795,3836280,,Canada,ALL
2020-08-03,,,135,9,456,14943,8744,27089,13438,476,42446,202989,9055,658895,1802036,728272,3878725,,Canada,ALL
2020-08-04,,,135,9,455,15079,8753,27544,13417,461,42214,202823,8767,656024,1815452,728733,3920939,,Canada,ALL
2020-02-27,,,,,,,,,64,50,75,64,50,75,64,50,75,1.64029256439,Chile,ALL
2020-02-28,,,,,,,,,64,50,75,128,100,150,128,100,150,1.63583820868,Chile,ALL
2020-02-29,,,,,,,,,64,50,75,192,150,225,192,150,225,1.6348403945,Chile,ALL
2020-03-01,,,,,,,,,64,50,75,256,200,300,256,200,300,1.63361556534,Chile,ALL
2020-03-02,,,,,,,,,64,50,75,320,250,375,320,250,375,1.6321101918,Chile,ALL
2020-03-03,,,,,,,,,64,50,75,384,300,450,384,300,450,1.63025712232,Chile,ALL
2020-03-04,,,,,,,,,64,50,75,448,350,525,448,350,525,1.62797162952,Chile,ALL
2020-03-05,,,,,,,,,64,50,75,513,400,600,513,400,600,1.62514614136,Chile,ALL
2020-03-06,,,,,,,,,64,50,75,577,450,675,577,450,675,1.62164324828,Chile,ALL
2020-03-07,,,,,,,,,166,127,213,742,577,888,742,577,888,1.61728658866,Chile,ALL
2020-03-08,,,,,,,,,165,127,211,907,704,1099,907,704,1099,1.61184946208,Chile,ALL
2020-03-09,,,,,,,,,172,132,221,1079,837,1320,1079,837,1320,1.60504181962,Chile,ALL
2020-03-10,,,,,,,,,187,142,243,1266,979,1563,1266,979,1563,1.59649815191,Chile,ALL
2020-03-11,,,,,,,,,219,165,291,1485,1145,1853,1485,1145,1853,1.58577233152,Chile,ALL
2020-03-12,,,,,,,,,267,200,364,1752,1345,2216,1752,1345,2216,1.57235064373,Chile,ALL
2020-03-13,,,,,,,,,303,225,420,1991,1521,2561,2055,1571,2636,1.55569874438,Chile,ALL
2020-03-14,,,,,,,,,331,245,466,2258,1716,2952,2386,1816,3102,1.53535553826,Chile,ALL
2020-03-15,,,,,,,,,363,267,519,2557,1934,3396,2749,2084,3621,1.51106796508,Chile,ALL
2020-03-16,,,,,,,,,398,291,568,2891,2175,3889,3147,2375,4189,1.48292564652,Chile,ALL
2020-03-17,,,,,,,,,441,321,627,3268,2447,4440,3588,2697,4815,1.45142784658,Chile,ALL
2020-03-18,,,,,,,,,481,350,681,3685,2747,5046,4069,3047,5496,1.41743419631,Chile,ALL
2020-03-19,,,,,,,,,517,371,725,4137,3068,5695,4586,3418,6220,1.38201568979,Chile,ALL
2020-03-20,,,,,,,,,550,391,772,4623,3410,6391,5136,3810,6991,1.34627871559,Chile,ALL
2020-03-21,,,,,,,,,584,414,806,5143,3774,7122,5719,4224,7797,1.31123303932,Chile,ALL
2020-03-22,1,1,,,,,,,617,437,841,5594,4084,7750,6337,4662,8638,1.27772817072,Chile,ALL
2020-03-23,1,2,,,,,,,650,459,882,6079,4417,8421,6986,5122,9519,1.24643986461,Chile,ALL
2020-03-24,0,2,,,,,,,680,481,919,6587,4766,9119,7666,5604,10438,1.2178759315,Chile,ALL
2020-03-25,1,3,,,,,,,708,505,937,7107,5129,9812,8374,6109,11374,1.19238024169,Chile,ALL
2020-03-26,1,4,,,,,,,734,527,972,7623,5491,10493,9108,6636,12346,1.17012901749,Chile,ALL
2020-03-27,1,5,,,,,,,760,550,1011,8116,5841,11140,9868,7187,13356,1.15112659761,Chile,ALL
2020-03-28,1,6,,,,,,,786,572,1037,8599,6188,11758,10654,7759,14393,1.13521508601,Chile,ALL
2020-03-29,1,7,,,,,,,810,596,1069,9078,6539,12360,11464,8355,15461,1.12210797278,Chile,ALL
2020-03-30,1,8,,,,,,,834,619,1089,9548,6891,12930,12297,8975,16550,1.11144323133,Chile,ALL
2020-03-31,4,12,,,,,,,857,643,1109,10007,7243,13471,13154,9618,17659,1.1028392671,Chile,ALL
2020-04-01,4,16,,,,,,,880,667,1130,10446,7588,13974,14034,10286,18789,1.0959377039,Chile,ALL
2020-04-02,2,18,,,,,,,902,688,1142,10867,7927,14435,14936,10974,19930,1.09042681758,Chile,ALL
2020-04-03,4,22,,,,,,,925,711,1157,11276,8267,14867,15861,11685,21087,1.08604853569,Chile,ALL
2020-04-04,5,27,,,,,,,947,735,1174,11673,8610,15270,16808,12421,22260,1.0825954324,Chile,ALL
2020-04-05,7,34,,,,,,,970,758,1194,12059,8955,15657,17778,13180,23454,1.07990336218,Chile,ALL
2020-04-06,3,37,,,,,,,992,781,1213,12434,9298,16029,18770,13961,24666,1.07784319439,Chile,ALL
2020-04-07,6,43,,,,,,,1015,807,1239,12798,9646,16386,19785,14768,25905,1.07631325145,Chile,ALL
2020-04-08,5,48,,,,,,,1037,833,1273,13156,9998,16740,20822,15602,27177,1.07523294599,Chile,ALL
2020-04-09,9,57,,,,,,,1060,860,1301,13509,10353,17104,21883,16463,28478,1.07453760355,Chile,ALL
2020-04-10,8,65,,,,,,,1084,886,1334,13858,10712,17466,22966,17349,29811,1.07417429476,Chile,ALL
2020-04-11,8,73,,,,,,,1107,906,1349,14205,11069,17804,24073,18256,31160,1.07409849726,Chile,ALL
2020-04-12,7,80,,,,,,,1131,915,1382,14551,11411,18148,25205,19171,32541,1.07427145618,Chile,ALL
2020-04-13,2,82,,,,,,,1156,935,1413,14897,11750,18493,26360,20106,33953,1.0746581624,Chile,ALL
2020-04-14,10,92,,,,,,,1181,959,1448,15244,12090,18852,27541,21065,35401,1.07522589756,Chile,ALL
2020-04-15,2,94,,,,,,,1206,974,1484,15593,12421,19226,28747,22040,36884,1.07576043632,Chile,ALL
2020-04-16,11,105,,,,,,,1232,986,1521,15945,12740,19617,29979,23026,38405,1.07645350238,Chile,ALL
2020-04-17,11,116,,,,,,,1258,1002,1560,16301,13054,20034,31237,24029,39964,1.07724129642,Chile,ALL
2020-04-18,10,126,,,,,,,1285,1011,1602,16661,13354,20479,32522,25040,41565,1.0781065498,Chile,ALL
2020-04-19,7,133,,,,,,,1313,1027,1643,17026,13646,20947,33835,26068,43207,1.07901836511,Chile,ALL
2020-04-20,6,139,,,,,,,1341,1047,1687,17398,13935,21441,35176,27115,44894,1.08006448072,Chile,ALL
2020-04-21,8,147,,,,,,,1370,1056,1733,17776,14211,21961,36546,28172,46627,1.08120644724,Chile,ALL
2020-04-22,13,160,,,,,,,1400,1076,1780,18161,14480,22502,37945,29248,48406,1.08229430734,Chile,ALL
2020-04-23,8,168,,,,,,,1430,1096,1828,18553,14743,23057,39375,30345,50233,1.08331679326,Chile,ALL
2020-04-24,6,174,,,,,,,1461,1107,1876,18953,14989,23632,40836,31452,52109,1.08426591393,Chile,ALL
2020-04-25,7,181,,,,,,,1492,1118,1927,19362,15221,24225,42328,32571,54036,1.08513725299,Chile,ALL
2020-04-26,8,189,,,,,,,1524,1129,1979,19779,15444,24856,43853,33700,56015,1.0859301124,Chile,ALL
2020-04-27,9,198,,,,,,,1557,1139,2033,20205,15668,25507,45410,34839,58047,1.08664756142,Chile,ALL
2020-04-28,9,207,,,,,,,1591,1150,2087,20640,15883,26181,47001,35989,60133,1.08729648851,Chile,ALL
2020-04-29,9,216,,,,,,,1625,1161,2141,21084,16085,26873,48625,37150,62274,1.08788778925,Chile,ALL
2020-04-30,11,227,,,,,,,1660,1172,2198,21538,16282,27588,50285,38323,64472,1.08843685869,Chile,ALL
2020-05-01,7,234,,,,,,,1695,1183,2257,22001,16480,28324,51980,39506,66728,1.08896459216,Chile,ALL
2020-05-02,13,247,,,,,,,1731,1194,2318,22475,16671,29082,53712,40700,69046,1.089499142,Chile,ALL
2020-05-03,13,260,,,,,,,1769,1200,2380,22958,16860,29860,55480,41900,71425,1.09007872669,Chile,ALL
2020-05-04,10,270,,,,,,,1807,1203,2444,23452,17036,30661,57287,43104,73868,1.0907558335,Chile,ALL
2020-05-05,5,275,,,,,,,1846,1211,2509,23957,17200,31482,59133,44315,76376,1.09160314895,Chile,ALL
2020-05-06,6,281,,,,,,,1886,1220,2577,24473,17364,32326,61019,45536,78953,1.09272138752,Chile,ALL
2020-05-07,4,285,,,,,,,1928,1231,2650,25002,17519,33196,62947,46768,81602,1.09424864081,Chile,ALL
2020-05-08,9,294,,,,,,,1973,1245,2724,25545,17668,34093,64920,48013,84325,1.09636954354,Chile,ALL
2020-05-09,10,304,,,,,,,2020,1258,2807,26103,17818,35024,66939,49271,87132,1.09931991095,Chile,ALL
2020-05-10,8,312,,,,,,,2070,1272,2901,26681,17973,35998,69010,50544,90033,1.10337825163,Chile,ALL
2020-05-11,11,323,,,,,,,2125,1290,2994,27282,18135,37013,71135,51835,93027,1.10883090239,Chile,ALL
2020-05-12,12,335,,,,,,,2186,1305,3095,27911,18301,38075,73321,53141,96121,1.11589747968,Chile,ALL
2020-05-13,11,346,,,,,,,2253,1322,3235,28574,18474,39223,75574,54464,99356,1.12461778694,Chile,ALL
2020-05-14,22,368,,,,,,,2328,1339,3385,29276,18653,40467,77902,55804,102740,1.1347372724,Chile,ALL
2020-05-15,26,394,,,,,,,2409,1355,3531,30026,18836,41800,80311,57159,106271,1.14566800342,Chile,ALL
2020-05-16,27,421,,,,,,,2492,1369,3702,30823,19022,43245,82803,58529,109973,1.15391582869,Chile,ALL
2020-05-17,29,450,,,,,,,2581,1388,3904,31672,19216,44831,85384,59917,113876,1.16180271837,Chile,ALL
2020-05-18,,,18,13,24,468,463,474,2677,1421,4109,32581,19437,46560,88061,61338,117984,,Chile,ALL
2020-05-19,,,19,13,25,487,477,499,2780,1447,4350,33554,19681,48466,90841,62785,122333,,Chile,ALL
2020-05-20,,,19,13,25,506,490,523,2889,1459,4609,34597,19929,50566,93730,64244,126942,,Chile,ALL
2020-05-21,,,19,13,25,525,504,548,3002,1471,4884,35713,20179,52873,96732,65716,131825,,Chile,ALL
2020-05-22,,,19,13,26,544,517,574,3122,1487,5178,36907,20435,55401,99854,67203,137003,,Chile,ALL
2020-05-23,,,19,13,26,563,530,599,3247,1500,5492,38181,20690,58169,103101,68704,142494,,Chile,ALL
2020-05-24,,,19,13,26,582,544,625,3379,1509,5827,39541,20942,61189,106481,70214,148321,,Chile,ALL
2020-05-25,,,19,13,27,602,557,651,3518,1519,6185,40989,21189,64473,109999,71733,154505,,Chile,ALL
2020-05-26,,,20,13,27,621,570,678,3663,1529,6564,42527,21427,68043,113662,73263,161069,,Chile,ALL
2020-05-27,,,20,12,27,641,583,705,3815,1538,6966,44156,21660,71914,117477,74802,168034,,Chile,ALL
2020-05-28,,,20,12,28,661,596,732,3974,1548,7393,45876,21886,76071,121451,76350,175426,,Chile,ALL
2020-05-29,,,20,12,28,681,608,759,4140,1559,7845,47689,22105,80531,125591,77909,183271,,Chile,ALL
2020-05-30,,,20,12,29,701,621,787,4313,1570,8322,49593,22321,85323,129904,79480,191593,,Chile,ALL
2020-05-31,,,20,12,29,721,634,816,4492,1579,8820,51593,22531,90441,134395,81060,200413,,Chile,ALL
2020-06-01,,,21,12,30,742,646,845,4678,1588,9345,53689,22731,95882,139073,82648,209758,,Chile,ALL
2020-06-02,,,22,12,31,764,659,876,4871,1597,9897,55884,22907,101671,143945,84245,219654,,Chile,ALL
2020-06-03,,,22,13,32,786,673,907,5072,1607,10474,58175,23067,107795,149016,85853,230128,,Chile,ALL
2020-06-04,,,23,13,34,809,686,940,5278,1616,11074,60564,23225,114260,154294,87470,241201,,Chile,ALL
2020-06-05,,,24,13,35,832,699,975,5489,1628,11692,63050,23383,121068,159782,89099,252893,,Chile,ALL
2020-06-06,,,24,13,36,857,713,1011,5704,1637,12327,65632,23532,128217,165486,90736,265219,,Chile,ALL
2020-06-07,,,25,13,38,882,727,1049,5921,1645,12971,68305,23677,135696,171407,92381,278190,,Chile,ALL
2020-06-08,,,26,13,40,908,741,1088,6138,1653,13626,71064,23820,143494,177545,94034,291815,,Chile,ALL
2020-06-09,,,27,14,43,935,755,1130,6352,1660,14267,73898,23961,151576,183897,95695,306081,,Chile,ALL
2020-06-10,,,28,14,45,964,769,1175,6562,1668,14889,76796,24100,159902,190459,97364,320970,,Chile,ALL
2020-06-11,,,29,14,48,993,784,1222,6762,1688,15483,79744,24250,168419,197221,99052,336452,,Chile,ALL
2020-06-12,,,30,14,50,1023,799,1272,6952,1710,16038,82722,24412,177065,204173,100763,352490,,Chile,ALL
2020-06-13,,,32,14,53,1055,814,1325,7129,1719,16548,85711,24572,185768,211302,102482,369038,,Chile,ALL
2020-06-14,,,33,15,57,1088,829,1381,7293,1727,17010,88692,24729,194455,218595,104210,386048,,Chile,ALL
2020-06-15,,,34,15,60,1122,844,1440,7445,1735,17424,91645,24884,203059,226040,105945,403471,,Chile,ALL
2020-06-16,,,36,15,64,1157,859,1503,7585,1742,17793,94552,25039,211507,233625,107687,421264,,Chile,ALL
2020-06-17,,,37,15,67,1194,874,1570,7714,1749,18125,97395,25191,219735,241339,109437,439388,,Chile,ALL
2020-06-18,,,39,15,72,1233,890,1641,7836,1757,18423,100159,25341,227684,249175,111194,457811,,Chile,ALL
2020-06-19,,,40,15,76,1273,905,1717,7950,1764,18695,102831,25488,235306,257125,112959,476506,,Chile,ALL
2020-06-20,,,42,15,80,1315,921,1797,8060,1771,18945,105402,25631,242559,265185,114730,495451,,Chile,ALL
2020-06-21,,,44,15,85,1359,937,1882,8165,1778,19178,107864,25772,249410,273350,116508,514628,,Chile,ALL
2020-06-22,,,45,15,90,1404,952,1971,8267,1784,19395,110210,25911,255834,281616,118293,534023,,Chile,ALL
2020-06-23,,,47,15,96,1451,968,2066,8366,1791,19601,112437,26049,261809,289982,120084,553623,,Chile,ALL
2020-06-24,,,49,15,101,1501,984,2167,8463,1797,19797,114548,26186,267339,298445,121882,573420,,Chile,ALL
2020-06-25,,,51,16,107,1552,1000,2273,8558,1804,19984,116544,26322,272434,307003,123686,593403,,Chile,ALL
2020-06-26,,,53,16,113,1605,1017,2385,8653,1810,20165,118435,26444,277116,315655,125496,613568,,Chile,ALL
2020-06-27,,,55,16,119,1660,1033,2504,8746,1816,20340,120229,26550,281418,324402,127313,633908,,Chile,ALL
2020-06-28,,,57,16,125,1718,1049,2628,8839,1823,20510,121939,26654,285379,333241,129136,654417,,Chile,ALL
2020-06-29,,,59,16,131,1777,1066,2759,8931,1829,20675,123577,26756,289044,342172,130966,675091,,Chile,ALL
2020-06-30,,,62,16,137,1839,1082,2896,9023,1835,20835,125155,26857,292455,351195,132802,695925,,Chile,ALL
2020-07-01,,,64,16,143,1903,1099,3039,9114,1842,20990,126685,26956,295651,360310,134644,716915,,Chile,ALL
2020-07-02,,,66,16,149,1968,1116,3187,9205,1848,21141,128175,27055,298667,369515,136493,738055,,Chile,ALL
2020-07-03,,,68,16,155,2036,1132,3342,9295,1854,21288,129635,27153,301532,378810,138348,759343,,Chile,ALL
2020-07-04,,,69,17,160,2105,1150,3502,9385,1861,21430,131070,27250,304267,388195,140209,780772,,Chile,ALL
2020-07-05,,,71,17,165,2176,1167,3666,9475,1867,21568,132484,27346,306890,397669,142076,802340,,Chile,ALL
2020-07-06,,,73,17,170,2249,1184,3835,9563,1873,21702,133883,27441,309414,407233,143950,824042,,Chile,ALL
2020-07-07,,,74,17,174,2323,1201,4009,9652,1880,21831,135269,27537,311850,416885,145830,845873,,Chile,ALL
2020-07-08,,,76,17,178,2399,1219,4186,9740,1886,21956,136643,27632,314206,426625,147716,867828,,Chile,ALL
2020-07-09,,,77,17,181,2476,1236,4367,9827,1892,22076,138008,27726,316485,436452,149609,889904,,Chile,ALL
2020-07-10,,,78,17,184,2554,1254,4550,9914,1898,22191,139364,27821,318692,446366,151508,912095,,Chile,ALL
2020-07-11,,,79,17,187,2634,1272,4737,10001,1904,22302,140712,27916,320829,456367,153413,934396,,Chile,ALL
2020-07-12,,,81,17,190,2714,1289,4926,10086,1911,22408,142052,28010,322897,466453,155324,956804,,Chile,ALL
2020-07-13,,,82,17,192,2796,1307,5118,10171,1917,22508,143384,28104,324895,476625,157241,979311,,Chile,ALL
2020-07-14,,,83,17,194,2879,1325,5311,10256,1923,22604,144708,28198,326824,486880,159164,1001915,,Chile,ALL
2020-07-15,,,84,17,196,2963,1343,5507,10339,1929,22694,146024,28291,328684,497219,161094,1024608,,Chile,ALL
2020-07-16,,,85,17,198,3047,1361,5705,10422,1935,22779,147332,28385,330473,507642,163029,1047387,,Chile,ALL
2020-07-17,,,86,18,200,3133,1379,5905,10504,1941,22859,148631,28478,332191,518146,164971,1070246,,Chile,ALL
2020-07-18,,,87,18,202,3220,1397,6107,10585,1947,22933,149921,28571,333836,528731,166919,1093178,,Chile,ALL
2020-07-19,,,88,18,204,3307,1415,6310,10666,1953,23002,151202,28663,335408,539397,168873,1116180,,Chile,ALL
2020-07-20,,,89,18,206,3396,1433,6515,10745,1959,23065,152473,28756,336905,550142,170833,1139245,,Chile,ALL
2020-07-21,,,89,18,207,3485,1452,6722,10824,1965,23123,153733,28848,338325,560966,172798,1162367,,Chile,ALL
2020-07-22,,,90,18,209,3575,1470,6931,10902,1971,23175,154983,28940,339669,571868,174770,1185541,,Chile,ALL
2020-07-23,,,91,18,210,3667,1489,7141,10978,1977,23221,156221,29031,340933,582846,176748,1208761,,Chile,ALL
2020-07-24,,,92,18,212,3759,1507,7352,11054,1983,23261,157447,29122,342118,593900,178732,1232021,,Chile,ALL
2020-07-25,,,93,18,213,3852,1526,7565,11128,1989,23295,158661,29213,343221,605028,180721,1255316,,Chile,ALL
2020-07-26,,,94,18,215,3946,1544,7779,11202,1995,23323,159862,29304,344243,616229,182717,1278639,,Chile,ALL
2020-07-27,,,95,18,216,4041,1563,7995,11274,2001,23346,161050,29394,345181,627503,184718,1301984,,Chile,ALL
2020-07-28,,,96,18,218,4136,1582,8212,11345,2007,23362,162224,29484,346035,638848,186725,1325346,,Chile,ALL
2020-07-29,,,97,18,219,4233,1600,8431,11415,2012,23373,163383,29573,346804,650263,188738,1348719,,Chile,ALL
2020-07-30,,,98,18,220,4331,1619,8650,11484,2018,23377,164527,29663,347487,661747,190757,1372095,,Chile,ALL
2020-07-31,,,98,18,221,4429,1638,8871,11551,2024,23376,165656,29752,348084,673298,192782,1395471,,Chile,ALL
2020-08-01,,,99,18,222,4528,1657,9093,11617,2030,23368,166770,29840,348593,684915,194812,1418838,,Chile,ALL
2020-08-02,,,100,19,224,4628,1676,9316,11682,2035,23355,167866,29928,349015,696597,196848,1442193,,Chile,ALL
2020-08-03,,,101,19,225,4729,1695,9540,11746,2041,23335,168946,30016,349348,708343,198889,1465527,,Chile,ALL
2020-08-04,,,102,19,226,4831,1715,9765,11808,2047,23309,170009,30104,349592,720151,200937,1488836,,Chile,ALL
2019-12-13,,,,,,,,,208,100,300,208,100,300,208,100,300,1.78093179841,China,ALL
2019-12-14,,,,,,,,,208,100,300,415,200,600,415,200,600,1.78066679448,China,ALL
2019-12-15,,,,,,,,,208,100,300,623,300,900,623,300,900,1.78060813355,China,ALL
2019-12-16,,,,,,,,,208,100,300,831,400,1200,831,400,1200,1.78053649065,China,ALL
2019-12-17,,,,,,,,,208,100,300,1038,500,1500,1038,500,1500,1.78044899436,China,ALL
2019-12-18,,,,,,,,,208,100,300,1246,600,1800,1246,600,1800,1.78034213887,China,ALL
2019-12-19,,,,,,,,,208,100,300,1453,700,2100,1453,700,2100,1.78021164423,China,ALL
2019-12-20,,,,,,,,,208,100,300,1661,800,2400,1661,800,2400,1.78005228594,China,ALL
2019-12-21,,,,,,,,,208,100,300,1869,900,2700,1869,900,2700,1.7798576873,China,ALL
2019-12-22,,,,,,,,,564,279,780,2433,1179,3480,2433,1179,3480,1.7796200665,China,ALL
2019-12-23,,,,,,,,,562,279,778,2995,1459,4258,2995,1459,4258,1.77932992876,China,ALL
2019-12-24,,,,,,,,,591,294,813,3586,1753,5071,3586,1753,5071,1.77897569188,China,ALL
2019-12-25,,,,,,,,,651,325,887,4237,2079,5957,4237,2079,5957,1.77854323108,China,ALL
2019-12-26,,,,,,,,,774,390,1040,5011,2470,6997,5011,2470,6997,1.77801532647,China,ALL
2019-12-27,,,,,,,,,967,492,1279,5978,2962,8276,5978,2962,8276,1.77737099295,China,ALL
2019-12-28,,,,,,,,,1118,572,1464,6888,3435,9439,7096,3535,9739,1.77658466861,China,ALL
2019-12-29,,,,,,,,,1251,644,1621,7931,3979,10760,8346,4179,11360,1.77562523354,China,ALL
2019-12-30,,,,,,,,,1409,730,1805,9133,4610,12265,9756,4910,13165,1.77445482535,China,ALL
2019-12-31,,,,,,,,,1602,836,2024,10527,5346,13988,11357,5746,15188,1.77302741232,China,ALL
2020-01-01,,,,,,,,,1844,970,2381,12163,6217,16069,13202,6717,17569,1.77128707771,China,ALL
2020-01-02,,,,,,,,,2104,1114,2773,14060,7232,18541,15305,7832,20341,1.76916596102,China,ALL
2020-01-03,,,,,,,,,2376,1267,3192,16228,8400,21433,17681,9100,23533,1.7665817913,China,ALL
2020-01-04,,,,,,,,,2674,1438,3664,18694,9738,24796,20355,10538,27196,1.76343493466,China,ALL
2020-01-05,,,,,,,,,3013,1633,4206,21499,11271,28702,23368,12171,31402,1.75960485937,China,ALL
2020-01-06,,,,,,,,,3400,1859,4832,24335,12851,32753,26768,14031,36233,1.75494589494,China,ALL
2020-01-07,,,,,,,,,3831,2114,5530,27604,14687,37505,30599,16146,41762,1.74928212149,China,ALL
2020-01-08,,,,,,,,,4300,2398,6293,31313,16791,42985,34899,18544,48055,1.74240116748,China,ALL
2020-01-09,,,,,,,,,4814,2715,7128,35476,19181,49225,39713,21260,55182,1.73404661675,China,ALL
2020-01-10,,,,,,,,,5380,3073,7971,40082,21864,56156,45093,24334,63152,1.72390864482,China,ALL
2020-01-11,,,,,,,,,6001,3478,8826,45116,24850,63703,51094,27813,71978,1.71161248069,China,ALL
2020-01-12,,,,,,,,,6676,3935,9689,50674,28213,71928,57770,31748,81666,1.6967044874,China,ALL
2020-01-13,,,,,,,,,7400,4446,10524,56823,32015,80830,65169,36195,92190,1.67863644221,China,ALL
2020-01-14,,,,,,,,,8166,5016,11618,63579,36301,90643,73335,41211,103807,1.6567506598,China,ALL
2020-01-15,,,,,,,,,8965,5645,12456,70943,41110,101075,82300,46857,116263,1.63027292139,China,ALL
2020-01-16,,,,,,,,,9785,6330,13232,78883,46470,111926,92085,53188,129495,1.59832744134,China,ALL
2020-01-17,,,,,,,,,10600,7043,14053,87379,52399,123206,102685,60232,143547,1.55999688041,China,ALL
2020-01-18,,,,,,,,,11381,7677,15205,96385,58809,135219,114066,67909,158752,1.5144540358,China,ALL
2020-01-19,,,,,,,,,12088,8212,16154,105799,65583,147709,126154,76121,174905,1.46117739761,China,ALL
2020-01-20,,,,,,,,,12683,8734,17099,115469,72684,160602,138837,84856,192004,1.40021998414,China,ALL
2020-01-21,,,,,,,,,13126,9042,17844,125194,79867,173615,151963,93898,209847,1.33244252107,China,ALL
2020-01-22,17,17,,,,,,,13390,9423,18382,134753,87175,186467,165352,103321,228228,1.25959262461,China,ALL
2020-01-23,1,18,,,,,,,13459,9661,18387,143912,94438,198561,178811,112983,246615,1.18415352281,China,ALL
2020-01-24,8,26,,,,,,,13337,9746,18270,152435,101470,209703,192149,122730,264884,1.10898608337,China,ALL
