date,actual_deaths,total_deaths,predicted_deaths_mean,predicted_deaths_lower,predicted_deaths_upper,predicted_total_deaths_mean,predicted_total_deaths_lower,predicted_total_deaths_upper,predicted_new_infected_mean,predicted_new_infected_lower,predicted_new_infected_upper,predicted_current_infected_mean,predicted_current_infected_lower,predicted_current_infected_upper,country,region
2020-05-12,,,1024,259,2004,70742,49901,95090,55264,7728,135115,1003625,165961,2303065,US,
2020-05-13,,,994,243,1967,71728,50151,97054,53870,7402,132699,977152,157812,2262388,US,
2020-05-14,,,967,225,1931,72687,50380,98987,52511,7084,130310,951534,150217,2222309,US,
2020-05-15,,,936,212,1898,73622,50594,100887,51191,6778,127971,926730,143099,2182834,US,
2020-05-16,,,907,197,1867,74526,50799,102751,49908,6497,125653,902708,136420,2144012,US,
2020-05-17,,,877,188,1834,75410,50989,104584,48669,6227,123384,879430,130186,2105802,US,
2020-05-18,,,854,178,1800,76263,51170,106384,47454,5973,121156,856869,124332,2068287,US,
2020-05-19,,,832,165,1769,77096,51336,108146,46277,5729,118993,834988,118830,2031517,US,
2020-05-20,,,808,155,1738,77905,51499,109887,45133,5502,116879,813762,113634,1995383,US,
2020-05-21,,,783,148,1707,78688,51648,111594,44019,5289,114789,793157,108705,1959849,US,
2020-05-22,,,761,141,1679,79455,51785,113274,42934,5081,112740,773156,104045,1924920,US,
2020-05-23,,,744,133,1650,80199,51923,114923,41876,4899,110719,753725,99636,1890566,US,
2020-05-24,,,721,128,1621,80919,52047,116544,40849,4710,108731,734845,95460,1856784,US,
2020-05-25,,,703,120,1591,81622,52171,118139,39848,4529,106766,716498,91515,1823486,US,
2020-05-26,,,682,114,1563,82310,52281,119696,38861,4362,104827,698656,87786,1790734,US,
2020-05-27,,,664,108,1536,82976,52390,121229,37911,4188,102921,681298,84248,1758540,US,
2020-05-28,,,649,103,1505,83631,52496,122738,36974,4036,101056,664408,80885,1726893,US,
2020-05-29,,,634,98,1486,84261,52595,124216,36065,3881,99189,647964,77680,1695773,US,
2020-05-30,,,612,92,1454,84877,52691,125671,35180,3730,97343,631952,74633,1665144,US,
2020-05-31,,,598,90,1430,85474,52777,127101,34312,3588,95518,616347,71726,1635013,US,
2020-06-01,,,584,86,1405,86062,52864,128500,37770,4779,107723,605449,70279,1619354,US,
2020-06-02,,,568,82,1381,86633,52949,129883,36822,4595,105722,594817,68903,1603916,US,
2020-06-03,,,552,76,1358,87184,53025,131237,36156,4471,104809,584698,67642,1589733,US,
2020-06-04,,,537,73,1334,87731,53101,132566,35758,4394,104901,575323,66538,1577754,US,
2020-06-05,,,525,71,1309,88252,53176,133873,35906,4421,107455,567207,65676,1570422,US,
2020-06-06,,,514,67,1286,88771,53244,135157,36589,4517,112668,560860,65106,1570352,US,
2020-06-07,,,501,64,1261,89271,53306,136416,36864,4517,116073,555850,64724,1575707,US,
2020-06-08,,,486,61,1239,89758,53370,137654,36856,4443,118132,551860,64455,1585104,US,
2020-06-09,,,478,57,1215,90236,53433,138868,36902,4363,120432,548915,64288,1598769,US,
2020-06-10,,,466,54,1195,90698,53485,140058,37028,4278,123153,547088,64204,1617097,US,
2020-06-11,,,449,52,1172,91154,53548,141237,37391,4217,126978,546569,64222,1641149,US,
2020-06-12,,,438,49,1148,91598,53602,142385,37752,4130,130807,547351,64322,1670906,US,
2020-06-13,,,429,45,1126,92028,53650,143513,38045,4038,134430,549328,64485,1706145,US,
2020-06-14,,,416,40,1108,92449,53699,144625,38314,3941,137930,552467,64688,1746737,US,
2020-06-15,,,408,38,1093,92854,53746,145711,38612,3829,141490,556766,64929,1792702,US,
2020-06-16,,,398,36,1071,93260,53796,146783,38985,3718,145315,557984,63867,1830299,US,
2020-06-17,,,389,34,1052,93649,53837,147834,39396,3597,149394,560559,62871,1873977,US,
2020-06-18,,,384,34,1036,94031,53881,148863,39826,3473,153511,564234,61874,1922681,US,
2020-06-19,,,376,33,1018,94404,53921,149880,40252,3343,157603,568727,60818,1975383,US,
2020-06-20,,,369,32,1010,94780,53958,150886,40698,3211,161773,573516,59599,2029704,US,
2020-06-21,,,365,32,1006,95141,54002,151892,41172,3077,166049,578095,58161,2083080,US,
2020-06-22,,,362,32,1011,95510,54048,152896,41682,2936,170492,582917,56584,2137494,US,
2020-06-23,,,360,32,1015,95873,54092,153909,42218,2795,175077,588275,54938,2194442,US,
2020-06-24,,,359,33,1030,96232,54135,154938,42774,2651,179685,594146,53231,2253698,US,
2020-06-25,,,359,33,1042,96592,54178,155985,43361,2523,184415,600480,51477,2314958,US,
2020-06-26,,,360,36,1068,96956,54221,157047,43990,2400,189272,607077,49665,2377244,US,
2020-06-27,,,363,37,1099,97320,54266,158143,44653,2284,194273,613976,47816,2440720,US,
2020-06-28,,,364,37,1123,97690,54309,159267,45361,2177,199436,621295,45953,2505720,US,
2020-06-29,,,365,37,1148,98052,54361,160414,46094,2067,204743,629079,44082,2572532,US,
2020-06-30,,,366,36,1177,98422,54402,161592,46866,1968,210149,637333,42221,2641195,US,
2020-07-01,,,367,33,1206,98792,54449,162797,47673,1872,215769,646016,40380,2711641,US,
2020-07-02,,,368,33,1240,99163,54485,164038,48517,1784,221442,655135,38560,2783692,US,
2020-07-03,,,372,33,1273,99537,54526,165306,49396,1696,227280,664708,36787,2857464,US,
2020-07-04,,,374,33,1306,99914,54569,166610,50317,1614,233255,674769,35060,2933114,US,
2020-07-05,,,375,32,1343,100294,54606,167954,51270,1538,239392,685349,33383,3010734,US,
2020-07-06,,,380,31,1383,100679,54649,169337,52265,1457,245701,696439,31770,3090390,US,
2020-07-07,,,383,31,1418,101065,54686,170746,53297,1389,252181,708055,30227,3172079,US,
2020-07-08,,,390,30,1457,101452,54726,172204,54368,1325,258806,720206,28753,3255807,US,
2020-07-09,,,394,30,1496,101853,54765,173694,55477,1264,265559,732918,27365,3341681,US,
2020-07-10,,,398,29,1533,102252,54799,175228,56629,1197,272443,746185,26040,3429711,US,
2020-07-11,,,403,28,1574,102648,54830,176806,57821,1145,279569,760012,24785,3520012,US,
2020-07-12,,,408,28,1618,103062,54863,178422,59057,1089,286846,774414,23589,3612585,US,
2020-07-13,,,411,26,1660,103473,54891,180083,60327,1041,294303,789388,22452,3707456,US,
2020-07-14,,,417,25,1704,103895,54921,181789,61653,990,301927,804943,21368,3804642,US,
2020-07-15,,,419,24,1752,104314,54948,183537,63016,943,309706,821084,20341,3904195,US,
2020-07-16,,,421,24,1795,104738,54975,185336,64423,900,317600,837834,19363,4006027,US,
2020-07-17,,,431,22,1846,105176,55003,187182,65871,854,325704,855188,18433,4110291,US,
2020-07-18,,,439,22,1894,105616,55029,189072,67373,814,333970,873164,17553,4216976,US,
2020-07-19,,,450,19,1943,106065,55051,191013,68918,776,342415,891768,16711,4326130,US,
2020-07-20,,,454,18,1995,106516,55071,193011,70514,737,351077,911009,15917,4437819,US,
2020-07-21,,,457,17,2052,106974,55092,195062,72154,703,359966,930893,15160,4552083,US,
2020-07-22,,,467,17,2101,107451,55113,197164,73846,667,369012,951441,14439,4668915,US,
2020-07-23,,,475,16,2162,107927,55136,199319,75585,637,378306,972660,13749,4788413,US,
2020-07-24,,,483,15,2215,108408,55150,201530,77377,604,387688,994560,13100,4910537,US,
2020-07-25,,,492,11,2276,108905,55168,203800,79221,576,397326,1017153,12475,5035420,US,
2020-07-26,,,503,7,2337,109415,55184,206135,81116,553,407144,1040446,11884,5162998,US,
2020-07-27,,,513,7,2395,109922,55201,208530,83071,528,417161,1064464,11323,5293305,US,
2020-07-28,,,523,6,2456,110444,55216,210984,85075,494,427352,1089209,10790,5426353,US,
2020-07-29,,,532,6,2525,110976,55225,213508,87140,475,437674,1114695,10279,5562098,US,
2020-07-30,,,544,6,2590,111523,55243,216096,89258,455,448305,1140942,9792,5700690,US,
2020-07-31,,,552,6,2656,112078,55255,218751,91434,430,459144,1167951,9330,5842236,US,
2020-08-01,,,564,6,2726,112644,55268,221473,93673,410,470307,1195749,8891,5986844,US,
2020-08-02,,,578,6,2797,113222,55280,224271,95966,393,481622,1224337,8471,6134492,US,
2020-08-03,,,590,5,2870,113812,55287,227141,98315,374,493104,1253741,8074,6285189,US,
2020-08-04,,,602,3,2946,114416,55300,230078,100734,356,504770,1283964,7691,6438873,US,
2020-03-01,,,,,,,,,25,25,25,25,25,25,US,AK
2020-03-02,,,,,,,,,25,25,25,50,50,50,US,AK
2020-03-03,,,,,,,,,25,25,25,75,75,75,US,AK
2020-03-04,,,,,,,,,25,25,25,100,100,100,US,AK
2020-03-05,,,,,,,,,25,25,25,125,125,125,US,AK
2020-03-06,,,,,,,,,25,25,25,150,150,150,US,AK
2020-03-07,,,,,,,,,25,25,25,175,175,175,US,AK
2020-03-08,,,,,,,,,25,25,25,200,200,200,US,AK
2020-03-09,,,,,,,,,25,25,25,225,225,225,US,AK
2020-03-10,,,,,,,,,48,43,57,273,268,282,US,AK
2020-03-11,,,,,,,,,47,43,56,320,311,338,US,AK
2020-03-12,,,,,,,,,48,43,56,368,354,394,US,AK
2020-03-13,,,,,,,,,49,43,58,417,397,451,US,AK
2020-03-14,,,,,,,,,52,45,63,469,441,514,US,AK
2020-03-15,,,,,,,,,57,47,70,526,488,584,US,AK
2020-03-16,,,,,,,,,59,48,74,561,512,634,US,AK
2020-03-17,,,,,,,,,61,49,76,596,535,684,US,AK
2020-03-18,,,,,,,,,61,48,77,633,559,736,US,AK
2020-03-19,,,,,,,,,62,48,79,670,582,790,US,AK
2020-03-20,,,,,,,,,63,48,82,708,605,847,US,AK
2020-03-21,,,,,,,,,64,48,84,746,628,906,US,AK
2020-03-22,,,,,,,,,64,48,86,785,651,967,US,AK
2020-03-23,,,,,,,,,64,47,87,823,673,1029,US,AK
2020-03-24,,,,,,,,,63,47,88,862,695,1092,US,AK
2020-03-25,1,1,,,,,,,63,46,88,877,698,1123,US,AK
2020-03-26,0,1,,,,,,,63,46,89,893,701,1156,US,AK
2020-03-27,0,1,,,,,,,63,45,90,907,703,1190,US,AK
2020-03-28,1,2,,,,,,,62,45,90,921,705,1222,US,AK
2020-03-29,0,2,,,,,,,62,44,91,930,704,1250,US,AK
2020-03-30,1,3,,,,,,,61,44,91,935,701,1271,US,AK
2020-03-31,0,3,,,,,,,61,43,92,937,696,1288,US,AK
2020-04-01,0,3,,,,,,,61,42,92,937,689,1304,US,AK
2020-04-02,0,3,,,,,,,60,42,92,935,683,1320,US,AK
2020-04-03,0,3,,,,,,,60,41,93,933,676,1333,US,AK
2020-04-04,2,5,,,,,,,59,41,94,929,669,1345,US,AK
2020-04-05,1,6,,,,,,,59,41,94,924,661,1355,US,AK
2020-04-06,0,6,,,,,,,58,40,95,919,654,1365,US,AK
2020-04-07,0,6,,,,,,,58,40,96,913,646,1374,US,AK
2020-04-08,1,7,,,,,,,57,39,97,907,638,1383,US,AK
2020-04-09,0,7,,,,,,,57,39,97,900,631,1391,US,AK
2020-04-10,0,7,,,,,,,56,38,98,893,623,1400,US,AK
2020-04-11,1,8,,,,,,,56,38,98,886,616,1409,US,AK
2020-04-12,0,8,,,,,,,55,37,99,879,608,1418,US,AK
2020-04-13,0,8,,,,,,,55,37,99,872,601,1426,US,AK
2020-04-14,1,9,,,,,,,54,36,99,865,594,1434,US,AK
2020-04-15,0,9,,,,,,,54,36,100,858,586,1442,US,AK
2020-04-16,,,1,0,1,10,9,10,53,35,100,850,579,1450,US,AK
2020-04-17,,,1,0,1,10,10,11,53,35,100,843,572,1458,US,AK
2020-04-18,,,1,0,1,11,10,12,52,34,100,835,565,1465,US,AK
2020-04-19,,,1,0,1,12,11,13,52,34,100,827,558,1471,US,AK
2020-04-20,,,1,0,1,12,11,13,51,33,100,820,551,1477,US,AK
2020-04-21,,,1,0,1,13,12,14,50,33,100,812,544,1481,US,AK
2020-04-22,,,1,0,1,13,12,15,50,33,100,804,537,1485,US,AK
2020-04-23,,,1,0,1,14,13,16,49,32,100,796,530,1488,US,AK
2020-04-24,,,1,0,1,15,13,17,49,32,99,788,523,1491,US,AK
2020-04-25,,,1,0,1,15,13,18,48,31,99,780,516,1492,US,AK
2020-04-26,,,1,0,1,16,14,19,48,31,99,772,509,1493,US,AK
2020-04-27,,,1,0,1,16,14,20,47,30,99,764,502,1493,US,AK
2020-04-28,,,1,0,1,17,15,21,46,30,98,756,495,1492,US,AK
2020-04-29,,,1,0,1,17,15,22,46,29,98,747,488,1490,US,AK
2020-04-30,,,1,0,1,18,15,23,45,29,97,739,481,1488,US,AK
2020-05-01,,,1,0,1,19,16,24,45,28,97,731,474,1485,US,AK
2020-05-02,,,1,0,1,19,16,25,44,28,96,722,467,1481,US,AK
2020-05-03,,,1,0,1,20,17,26,43,27,96,714,460,1477,US,AK
2020-05-04,,,1,0,1,20,17,27,43,27,95,705,454,1472,US,AK
2020-05-05,,,1,0,1,21,17,28,42,27,95,696,447,1467,US,AK
2020-05-06,,,1,0,1,21,18,29,42,26,94,687,440,1461,US,AK
2020-05-07,,,1,0,1,22,18,30,41,26,93,679,433,1454,US,AK
2020-05-08,,,1,0,1,22,18,31,40,25,93,670,426,1447,US,AK
2020-05-09,,,1,0,1,23,19,32,40,25,92,661,419,1439,US,AK
2020-05-10,,,1,0,1,24,19,33,39,24,91,652,412,1431,US,AK
2020-05-11,,,1,0,1,24,19,34,39,24,90,643,405,1423,US,AK
2020-05-12,,,1,0,1,25,20,35,38,23,89,634,398,1414,US,AK
2020-05-13,,,1,0,1,25,20,36,37,23,89,625,392,1404,US,AK
2020-05-14,,,0,0,1,26,20,37,37,22,88,616,385,1394,US,AK
2020-05-15,,,0,0,1,26,21,38,36,22,87,607,378,1384,US,AK
2020-05-16,,,0,0,1,27,21,39,35,22,86,597,371,1373,US,AK
2020-05-17,,,0,0,1,27,21,40,35,21,85,588,364,1362,US,AK
2020-05-18,,,0,0,1,27,22,41,34,21,84,579,357,1350,US,AK
2020-05-19,,,0,0,1,28,22,42,34,20,83,569,350,1338,US,AK
2020-05-20,,,0,0,1,28,22,43,33,20,82,560,343,1326,US,AK
2020-05-21,,,0,0,1,29,23,44,32,19,81,551,336,1313,US,AK
2020-05-22,,,0,0,1,29,23,45,32,19,80,541,330,1300,US,AK
2020-05-23,,,0,0,1,30,23,45,31,18,79,532,323,1287,US,AK
2020-05-24,,,0,0,1,30,23,46,30,18,78,522,316,1273,US,AK
2020-05-25,,,0,0,1,31,24,47,30,17,77,513,309,1260,US,AK
2020-05-26,,,0,0,1,31,24,48,29,17,76,503,302,1245,US,AK
2020-05-27,,,0,0,1,31,24,49,28,16,75,494,295,1231,US,AK
2020-05-28,,,0,0,1,32,24,50,28,16,74,484,288,1216,US,AK
2020-05-29,,,0,0,1,32,25,51,27,16,73,474,281,1201,US,AK
2020-05-30,,,0,0,1,33,25,52,26,15,72,465,275,1186,US,AK
2020-05-31,,,0,0,1,33,25,53,26,15,70,455,268,1170,US,AK
2020-06-01,,,0,0,1,34,25,54,29,16,66,449,262,1151,US,AK
2020-06-02,,,0,0,1,34,26,55,28,15,65,443,257,1131,US,AK
2020-06-03,,,0,0,1,34,26,56,27,15,63,436,252,1111,US,AK
2020-06-04,,,0,0,1,35,26,57,27,14,62,430,247,1091,US,AK
2020-06-05,,,0,0,1,35,26,57,27,14,60,425,242,1070,US,AK
2020-06-06,,,0,0,1,35,27,58,27,14,61,420,237,1050,US,AK
2020-06-07,,,0,0,1,36,27,59,27,14,62,416,232,1033,US,AK
2020-06-08,,,0,0,1,36,27,60,27,13,62,413,228,1017,US,AK
2020-06-09,,,0,0,1,36,27,61,27,13,63,410,223,1002,US,AK
2020-06-10,,,0,0,1,37,27,62,26,12,63,407,218,989,US,AK
2020-06-11,,,0,0,1,37,28,63,26,12,64,405,214,978,US,AK
2020-06-12,,,0,0,1,37,28,63,26,12,64,404,209,968,US,AK
2020-06-13,,,0,0,1,38,28,64,26,11,65,402,205,960,US,AK
2020-06-14,,,0,0,1,38,28,65,26,11,65,402,201,954,US,AK
2020-06-15,,,0,0,1,38,28,66,25,10,66,401,196,949,US,AK
2020-06-16,,,0,0,1,39,29,67,25,10,66,398,190,949,US,AK
2020-06-17,,,0,0,1,39,29,67,25,9,66,394,184,951,US,AK
2020-06-18,,,0,0,1,39,29,68,24,9,67,392,178,954,US,AK
2020-06-19,,,0,0,1,40,29,69,24,8,67,389,171,959,US,AK
2020-06-20,,,0,0,1,40,29,69,24,8,67,386,165,966,US,AK
2020-06-21,,,0,0,1,40,29,70,23,7,67,382,158,972,US,AK
2020-06-22,,,0,0,1,40,30,71,23,7,67,378,151,977,US,AK
2020-06-23,,,0,0,1,41,30,72,22,6,67,373,144,982,US,AK
2020-06-24,,,0,0,1,41,30,72,22,6,67,369,137,987,US,AK
2020-06-25,,,0,0,1,41,30,73,22,5,67,364,130,991,US,AK
2020-06-26,,,0,0,1,41,30,73,21,5,67,359,122,994,US,AK
2020-06-27,,,0,0,1,42,30,74,21,4,67,353,115,996,US,AK
2020-06-28,,,0,0,1,42,30,75,20,4,67,347,107,998,US,AK
2020-06-29,,,0,0,1,42,31,75,20,3,67,342,100,999,US,AK
2020-06-30,,,0,0,1,43,31,76,20,3,66,336,93,1000,US,AK
2020-07-01,,,0,0,1,43,31,77,19,3,66,330,86,1000,US,AK
2020-07-02,,,0,0,1,43,31,77,19,2,66,324,79,1000,US,AK
2020-07-03,,,0,0,1,43,31,78,19,2,66,319,72,1000,US,AK
2020-07-04,,,0,0,1,44,31,78,18,2,66,313,66,999,US,AK
2020-07-05,,,0,0,1,44,31,79,18,2,66,307,60,999,US,AK
2020-07-06,,,0,0,1,44,31,80,18,2,66,302,55,998,US,AK
2020-07-07,,,0,0,1,44,31,80,18,1,66,297,50,997,US,AK
2020-07-08,,,0,0,1,45,32,81,18,1,66,292,45,996,US,AK
2020-07-09,,,0,0,1,45,32,82,17,1,66,287,41,994,US,AK
2020-07-10,,,0,0,1,45,32,82,17,1,66,283,37,993,US,AK
2020-07-11,,,0,0,1,45,32,83,17,1,66,279,33,992,US,AK
2020-07-12,,,0,0,1,46,32,84,17,1,65,275,30,991,US,AK
2020-07-13,,,0,0,1,46,32,84,17,1,65,272,27,990,US,AK
2020-07-14,,,0,0,1,46,32,85,17,1,65,268,25,988,US,AK
2020-07-15,,,0,0,1,46,32,86,16,1,65,265,22,987,US,AK
2020-07-16,,,0,0,1,46,32,86,16,1,65,262,20,986,US,AK
2020-07-17,,,0,0,1,47,32,87,16,1,65,259,18,985,US,AK
2020-07-18,,,0,0,1,47,32,88,16,0,65,256,16,984,US,AK
2020-07-19,,,0,0,1,47,32,88,16,0,65,254,15,982,US,AK
2020-07-20,,,0,0,1,47,32,89,16,0,65,251,13,981,US,AK
2020-07-21,,,0,0,1,47,32,90,16,0,65,249,12,980,US,AK
2020-07-22,,,0,0,1,48,32,90,16,0,65,247,11,979,US,AK
2020-07-23,,,0,0,1,48,32,91,15,0,65,245,10,977,US,AK
2020-07-24,,,0,0,1,48,32,92,15,0,64,243,9,976,US,AK
2020-07-25,,,0,0,1,48,32,92,15,0,64,241,8,975,US,AK
2020-07-26,,,0,0,1,48,33,93,15,0,64,239,7,974,US,AK
2020-07-27,,,0,0,1,49,33,94,15,0,64,238,7,972,US,AK
2020-07-28,,,0,0,1,49,33,94,15,0,64,236,6,971,US,AK
2020-07-29,,,0,0,1,49,33,95,15,0,64,234,5,970,US,AK
2020-07-30,,,0,0,1,49,33,96,15,0,64,233,5,968,US,AK
