date,actual_deaths,total_deaths,predicted_deaths_mean,predicted_deaths_lower,predicted_deaths_upper,predicted_total_deaths_mean,predicted_total_deaths_lower,predicted_total_deaths_upper,predicted_new_infected_mean,predicted_new_infected_lower,predicted_new_infected_upper,predicted_current_infected_mean,predicted_current_infected_lower,predicted_current_infected_upper,predicted_total_infected_mean,predicted_total_infected_lower,predicted_total_infected_upper,r_values_mean,country,region,subregion
2020-02-05,0,0,,,,,,,114,50,150,114,50,150,114,50,150,2.29975464909,US,,
2020-02-06,0,0,,,,,,,114,50,150,228,99,300,228,100,300,2.2995578651,US,,
2020-02-07,0,0,,,,,,,114,50,150,341,150,450,342,150,450,2.29951427954,US,,
2020-02-08,0,0,,,,,,,114,50,150,455,199,600,456,200,600,2.29946103562,US,,
2020-02-09,0,0,,,,,,,271,114,386,726,332,968,727,314,986,2.29939599081,US,,
2020-02-10,0,0,,,,,,,271,114,386,997,452,1348,998,428,1372,2.29931652621,US,,
2020-02-11,0,0,,,,,,,271,114,386,1268,570,1730,1269,542,1758,2.29921943998,US,,
2020-02-12,0,0,,,,,,,271,114,386,1538,687,2113,1540,656,2144,2.29910081688,US,,
2020-02-13,0,0,,,,,,,444,190,610,1982,899,2701,1984,846,2754,2.29895586798,US,,
2020-02-14,0,0,,,,,,,631,298,867,2613,1203,3561,2615,1144,3621,2.29876053975,US,,
2020-02-15,0,0,,,,,,,873,450,1165,3487,1694,4723,3488,1594,4786,2.29854177618,US,,
2020-02-16,0,0,,,,,,,1536,833,1969,5023,2630,6687,5024,2427,6755,2.2982696489,US,,
2020-02-17,0,0,,,,,,,2548,1531,3215,7572,4302,9899,7572,3958,9970,2.2979386483,US,,
2020-02-18,0,0,,,,,,,2934,1783,3810,10506,6124,13704,10506,5741,13780,2.29753497847,US,,
2020-02-19,0,0,,,,,,,3478,2221,4477,13984,8393,18172,13984,7962,18257,2.29704184846,US,,
2020-02-20,0,0,,,,,,,3605,2309,4664,17475,10663,22690,17589,10271,22921,2.29643809976,US,,
2020-02-21,0,0,,,,,,,4080,2668,5297,21441,13326,27837,21669,12939,28218,2.29569786417,US,,
2020-02-22,0,0,,,,,,,5084,3354,6585,26411,16672,34246,26753,16293,34803,2.29479164652,US,,
2020-02-23,0,0,,,,,,,6049,4057,7810,32347,20765,41887,32802,20350,42613,2.2936822861,US,,
2020-02-24,0,0,,,,,,,7362,4971,9498,39437,25690,50956,40164,25321,52111,2.29232279229,US,,
2020-02-25,0,0,,,,,,,10875,7067,13800,50041,32765,64257,51039,32388,65911,2.29065479741,US,,
2020-02-26,0,0,,,,,,,13337,8699,16942,63108,41383,80677,64376,41087,82853,2.28860549865,US,,
2020-02-27,0,0,,,,,,,14511,9382,18548,77348,50662,98770,78887,50469,101401,2.28608485448,US,,
2020-02-28,0,0,,,,,,,17406,11140,22323,94311,61613,120376,96293,61609,123724,2.28297969497,US,,
2020-02-29,1,1,,,,,,,20800,12896,26893,114479,74220,146286,117093,74505,150617,2.27914642984,US,,
2020-03-01,0,1,,,,,,,26730,16172,34775,140336,90002,179720,143823,90677,185392,2.2744019369,US,,
2020-03-02,5,6,,,,,,,33171,19916,43540,171971,109181,221125,176994,110593,228932,2.26851120694,US,,
2020-03-03,1,7,,,,,,,40783,24381,53959,210206,132110,271677,217777,134974,282891,2.26117071463,US,,
2020-03-04,4,11,,,,,,,49636,29268,66393,256907,159681,334079,267413,164242,349284,2.2519853406,US,,
2020-03-05,1,12,,,,,,,61535,36026,83202,314965,193591,412626,328948,200268,432486,2.24043781472,US,,
2020-03-06,2,14,,,,,,,75004,43342,102696,386364,234733,510468,403952,243610,535182,2.22585059641,US,,
2020-03-07,3,17,,,,,,,90644,51931,125183,472928,284061,630143,494596,295541,660365,2.20734237165,US,,
2020-03-08,4,21,,,,,,,108472,62177,150544,576316,342910,773972,603068,357718,810909,2.1837879407,US,,
2020-03-09,1,22,,,,,,,128570,74465,179011,698837,413283,945108,731638,432183,989920,2.1538020093,US,,
2020-03-10,6,28,,,,,,,151088,89090,208924,842563,497301,1144539,882726,521273,1198844,2.11578462102,US,,
2020-03-11,5,33,,,,,,,173874,104806,237116,1005561,595078,1367820,1056600,626079,1435960,2.06807942692,US,,
2020-03-12,10,43,,,,,,,196166,122710,262509,1188390,709004,1613375,1252766,748789,1698469,2.00928374853,US,,
2020-03-13,9,52,,,,,,,217352,142120,290365,1391230,841653,1885142,1470118,890909,1988834,1.93868618392,US,,
2020-03-14,6,58,,,,,,,236351,155863,316894,1610175,986306,2179607,1706469,1046772,2305728,1.8567028349,US,,
2020-03-15,12,70,,,,,,,253099,168041,340381,1842475,1141466,2492973,1959568,1214813,2646109,1.76511678665,US,,
2020-03-16,27,97,,,,,,,266968,179524,361404,2082712,1304853,2819449,2226536,1394337,3007513,1.66698547856,US,,
2020-03-17,34,131,,,,,,,278015,188571,375524,2327557,1473580,3151255,2504551,1582908,3383037,1.56623678974,US,,
2020-03-18,57,188,,,,,,,286565,197365,379650,2573339,1646669,3476707,2791116,1780273,3762687,1.46709592812,US,,
2020-03-19,76,264,,,,,,,292930,204634,387343,2816633,1822205,3797405,3084046,1984907,4150030,1.3735008453,US,,
2020-03-20,97,361,,,,,,,297535,211448,389211,3052633,1997976,4103173,3381581,2196355,4539241,1.28861398666,US,,
2020-03-21,94,455,,,,,,,300575,217306,394190,3278204,2172409,4394465,3682156,2413661,4933431,1.21449267235,US,,
2020-03-22,145,600,,,,,,,302272,222558,398335,3489831,2343601,4667502,3984428,2636219,5331766,1.15196478835,US,,
2020-03-23,183,783,,,,,,,302901,227059,393988,3684261,2509073,4910735,4287329,2863278,5725754,1.10073687914,US,,
2020-03-24,237,1020,,,,,,,302643,230830,390299,3858333,2666056,5121698,4589972,3094108,6116053,1.05969911015,US,,
2020-03-25,312,1332,,,,,,,301655,233295,386252,4008901,2810903,5298668,4891627,3327403,6502305,1.02731435329,US,,
2020-03-26,413,1745,,,,,,,300034,234185,381506,4135061,2941054,5442790,5191661,3561588,6883811,1.00196087066,US,,
2020-03-27,552,2297,,,,,,,297842,234628,377245,4236738,3053881,5557351,5489503,3796216,7261056,0.982154509346,US,,
2020-03-28,634,2931,,,,,,,295143,235462,373819,4314529,3148084,5640685,5784646,4031678,7634875,0.96664879454,US,,
2020-03-29,627,3558,,,,,,,292020,235048,367752,4370199,3227883,5691569,6076666,4266726,8002627,0.954450576838,US,,
2020-03-30,820,4378,,,,,,,288455,234432,360477,4405554,3294750,5711753,6365121,4501158,8363104,0.944792494926,US,,
2020-03-31,1224,5602,,,,,,,284526,233499,353711,4423112,3348781,5704201,6649647,4734657,8716815,0.937090931978,US,,
2020-04-01,1241,6843,,,,,,,280275,230955,345905,4425372,3390904,5674729,6929922,4965612,9062720,0.930904551358,US,,
2020-04-02,1586,8429,,,,,,,275748,227447,336821,4414555,3420462,5631848,7205670,5193059,9399541,0.925899338952,US,,
2020-04-03,1315,9744,,,,,,,270987,224502,330367,4392612,3439773,5575169,7476657,5417561,9729908,0.921821292402,US,,
2020-04-04,1284,11028,,,,,,,266026,219975,325037,4361102,3447492,5511414,7742683,5637536,10054945,0.918475911168,US,,
