date,actual_deaths,total_deaths,predicted_deaths_mean,predicted_deaths_lower,predicted_deaths_upper,predicted_total_deaths_mean,predicted_total_deaths_lower,predicted_total_deaths_upper,predicted_new_infected_mean,predicted_new_infected_lower,predicted_new_infected_upper,predicted_current_infected_mean,predicted_current_infected_lower,predicted_current_infected_upper,predicted_total_infected_mean,predicted_total_infected_lower,predicted_total_infected_upper,country,region
2020-03-08,,,,,,,,,1487,873,2083,10623,4977,15730,11600,5277,17230,Austria,ALL
2020-03-09,,,,,,,,,1609,1017,2199,12069,5944,17678,13209,6294,19428,Austria,ALL
2020-03-10,,,,,,,,,1718,1134,2316,13625,7029,19743,14927,7429,21743,Austria,ALL
2020-03-11,,,,,,,,,1816,1241,2370,15278,8220,21863,16742,8670,24113,Austria,ALL
2020-03-12,1,1,,,,,,,1901,1332,2441,16737,9393,23623,18643,10003,26553,Austria,ALL
2020-03-13,0,1,,,,,,,1964,1419,2500,18262,10652,25447,20607,11422,29053,Austria,ALL
2020-03-14,0,1,,,,,,,2001,1486,2566,19802,11967,27306,22608,12908,31619,Austria,ALL
2020-03-15,0,1,,,,,,,2013,1512,2601,21307,13284,29134,24621,14420,34220,Austria,ALL
2020-03-16,2,3,,,,,,,2003,1511,2617,22706,14552,30843,26624,15932,36836,Austria,ALL
2020-03-17,0,3,,,,,,,1977,1499,2602,23930,15731,32312,28601,17431,39438,Austria,ALL
2020-03-18,1,4,,,,,,,1937,1477,2564,25002,16825,33594,30538,18909,42002,Austria,ALL
2020-03-19,2,6,,,,,,,1888,1449,2511,25929,17831,34675,32426,20358,44513,Austria,ALL
2020-03-20,0,6,,,,,,,1832,1414,2426,26690,18726,35498,34259,21773,46938,Austria,ALL
2020-03-21,2,8,,,,,,,1774,1379,2321,27266,19488,36068,36033,23152,49258,Austria,ALL
2020-03-22,8,16,,,,,,,1715,1334,2241,27634,20083,36352,37747,24486,51499,Austria,ALL
2020-03-23,5,21,,,,,,,1656,1287,2148,27803,20496,36417,39403,25773,53646,Austria,ALL
2020-03-24,7,28,,,,,,,1598,1238,2042,27792,20718,36260,41001,27012,55687,Austria,ALL
2020-03-25,2,30,,,,,,,1542,1190,1961,27616,20774,35906,42543,28203,57648,Austria,ALL
2020-03-26,19,49,,,,,,,1488,1141,1896,27288,20674,35431,44031,29344,59543,Austria,ALL
2020-03-27,9,58,,,,,,,1436,1090,1828,26824,20432,34818,45467,30435,61371,Austria,ALL
2020-03-28,10,68,,,,,,,1386,1040,1765,26246,20053,34082,46853,31476,63135,Austria,ALL
2020-03-29,18,86,,,,,,,1339,990,1719,25584,19558,33234,48192,32466,64853,Austria,ALL
2020-03-30,22,108,,,,,,,1294,942,1675,24866,18988,32308,49487,33409,66527,Austria,ALL
2020-03-31,20,128,,,,,,,1252,894,1640,24114,18371,31331,50738,34304,68167,Austria,ALL
2020-04-01,18,146,,,,,,,1211,857,1609,23348,17730,30337,51949,35161,69775,Austria,ALL
2020-04-02,12,158,,,,,,,1172,819,1577,22583,17071,29350,53121,35980,71351,Austria,ALL
2020-04-03,10,168,,,,,,,1135,785,1555,21830,16407,28394,54257,36766,72906,Austria,ALL
2020-04-04,18,186,,,,,,,1100,744,1533,21098,15737,27501,55357,37511,74439,Austria,ALL
2020-04-05,18,204,,,,,,,1067,706,1508,20391,15064,26689,56424,38217,75947,Austria,ALL
2020-04-06,16,220,,,,,,,1035,671,1491,19712,14402,25939,57459,38889,77437,Austria,ALL
2020-04-07,23,243,,,,,,,1005,637,1478,19061,13752,25269,58464,39526,78914,Austria,ALL
2020-04-08,30,273,,,,,,,976,599,1455,18439,13113,24682,59440,40126,80369,Austria,ALL
2020-04-09,22,295,,,,,,,948,567,1433,17845,12490,24154,60388,40694,81802,Austria,ALL
2020-04-10,24,319,,,,,,,922,535,1416,17280,11885,23675,61310,41230,83218,Austria,ALL
2020-04-11,18,337,,,,,,,897,513,1397,16741,11308,23245,62208,41743,84615,Austria,ALL
2020-04-12,13,350,,,,,,,873,487,1386,16227,10754,22866,63081,42230,86000,Austria,ALL
2020-04-13,18,368,,,,,,,850,460,1370,15738,10224,22517,63931,42691,87369,Austria,ALL
2020-04-14,16,384,,,,,,,828,441,1356,15272,9723,22198,64758,43133,88725,Austria,ALL
2020-04-15,9,393,,,,,,,807,422,1342,14827,9251,21899,65565,43555,90066,Austria,ALL
2020-04-16,17,410,,,,,,,786,406,1328,14403,8800,21619,66352,43962,91393,Austria,ALL
2020-04-17,21,431,,,,,,,767,390,1314,13998,8372,21356,67119,44352,92707,Austria,ALL
2020-04-18,12,443,,,,,,,748,377,1300,13610,7963,21101,67867,44730,94007,Austria,ALL
2020-04-19,9,452,,,,,,,730,359,1286,13240,7578,20854,68597,45089,95292,Austria,ALL
2020-04-20,18,470,,,,,,,713,341,1272,12886,7213,20618,69310,45431,96564,Austria,ALL
2020-04-21,21,491,,,,,,,696,323,1259,12547,6865,20386,70006,45754,97823,Austria,ALL
2020-04-22,19,510,,,,,,,680,307,1248,12222,6535,20156,70686,46062,99070,Austria,ALL
2020-04-23,12,522,,,,,,,664,292,1237,11911,6228,19937,71351,46354,100306,Austria,ALL
2020-04-24,8,530,,,,,,,649,277,1225,11612,5938,19729,72000,46632,101531,Austria,ALL
2020-04-25,6,536,,,,,,,635,264,1212,11324,5666,19525,72635,46896,102743,Austria,ALL
2020-04-26,6,542,,,,,,,621,251,1198,11048,5404,19326,73256,47147,103940,Austria,ALL
2020-04-27,7,549,,,,,,,607,239,1187,10782,5156,19127,73863,47387,105127,Austria,ALL
2020-04-28,20,569,,,,,,,594,228,1175,10526,4924,18932,74456,47615,106301,Austria,ALL
2020-04-29,11,580,,,,,,,581,217,1162,10279,4700,18738,75037,47833,107462,Austria,ALL
2020-04-30,4,584,,,,,,,568,207,1147,10040,4486,18543,75606,48041,108609,Austria,ALL
2020-05-01,5,589,,,,,,,556,198,1133,9810,4278,18348,76162,48240,109741,Austria,ALL
2020-05-02,7,596,,,,,,,544,189,1118,9587,4077,18152,76706,48430,110859,Austria,ALL
2020-05-03,,,9,5,14,605,601,610,533,181,1107,9372,3881,17959,77239,48611,111965,Austria,ALL
2020-05-04,,,9,4,14,614,606,624,522,173,1096,9163,3696,17769,77761,48785,113060,Austria,ALL
2020-05-05,,,9,4,14,622,610,638,511,166,1082,8961,3521,17579,78271,48952,114142,Austria,ALL
2020-05-06,,,8,4,14,631,615,652,500,159,1068,8765,3356,17387,78771,49111,115209,Austria,ALL
2020-05-07,,,8,4,14,639,619,665,489,152,1053,8574,3202,17192,79261,49264,116262,Austria,ALL
2020-05-08,,,8,4,14,647,623,678,479,146,1040,8389,3057,16996,79740,49411,117301,Austria,ALL
2020-05-09,,,8,3,14,654,627,691,469,140,1027,8209,2920,16797,80209,49552,118328,Austria,ALL
2020-05-10,,,8,3,13,662,631,704,459,135,1012,8034,2791,16597,80669,49687,119339,Austria,ALL
2020-05-11,,,7,3,13,669,634,717,450,130,997,7863,2669,16396,81118,49817,120336,Austria,ALL
2020-05-12,,,7,3,13,676,638,730,440,125,983,7696,2555,16192,81559,49942,121318,Austria,ALL
2020-05-13,,,7,3,13,683,641,743,431,120,970,7534,2447,15987,81990,50063,122288,Austria,ALL
2020-05-14,,,7,3,13,690,644,755,422,115,957,7375,2344,15782,82412,50178,123244,Austria,ALL
2020-05-15,,,7,2,13,697,647,767,431,116,1003,7237,2253,15638,82843,50294,124246,Austria,ALL
2020-05-16,,,7,2,13,703,650,780,426,113,1003,7107,2167,15509,83269,50408,125249,Austria,ALL
2020-05-17,,,6,2,13,710,653,792,422,110,1000,6984,2087,15390,83691,50518,126249,Austria,ALL
2020-05-18,,,6,2,12,716,655,804,417,106,1000,6869,2013,15284,84108,50625,127248,Austria,ALL
2020-05-19,,,6,2,12,722,658,816,414,104,1001,6761,1943,15189,84522,50729,128249,Austria,ALL
2020-05-20,,,6,2,12,728,660,827,413,102,996,6663,1879,15103,84935,50832,129245,Austria,ALL
2020-05-21,,,6,2,12,734,662,839,411,99,1003,6574,1820,15038,85345,50932,130247,Austria,ALL
2020-05-22,,,6,2,12,739,664,850,408,97,1007,6492,1764,14992,85753,51029,131253,Austria,ALL
2020-05-23,,,6,2,12,745,666,862,404,94,1010,6418,1712,14962,86158,51124,132263,Austria,ALL
2020-05-24,,,5,1,12,750,668,873,401,92,1013,6349,1664,14949,86559,51216,133276,Austria,ALL
2020-05-25,,,5,1,12,756,670,884,398,90,1017,6288,1619,14954,86957,51306,134293,Austria,ALL
2020-05-26,,,5,1,11,761,672,895,395,88,1022,6233,1577,14978,87352,51395,135314,Austria,ALL
2020-05-27,,,5,1,11,766,673,906,392,86,1025,6185,1538,15020,87743,51481,136338,Austria,ALL
2020-05-28,,,5,1,11,771,675,916,388,84,1028,6142,1502,15078,88132,51565,137365,Austria,ALL
2020-05-29,,,5,1,11,776,677,927,385,81,1030,6105,1468,15152,88516,51647,138395,Austria,ALL
2020-05-30,,,5,1,11,781,678,937,381,79,1036,6055,1432,15185,88897,51726,139430,Austria,ALL
2020-05-31,,,5,1,11,785,680,948,377,77,1045,6006,1396,15227,89275,51804,140475,Austria,ALL
2020-06-01,,,5,1,11,790,681,958,374,75,1049,5958,1362,15276,89648,51880,141524,Austria,ALL
2020-06-02,,,5,1,11,795,682,968,370,73,1051,5910,1328,15326,90018,51954,142574,Austria,ALL
2020-06-03,,,4,1,10,799,683,978,366,71,1059,5862,1295,15384,90384,52025,143633,Austria,ALL
2020-06-04,,,4,1,10,803,685,988,362,69,1064,5810,1263,15452,90745,52095,144696,Austria,ALL
2020-06-05,,,4,1,10,808,686,997,357,67,1065,5757,1231,15514,91102,52163,145761,Austria,ALL
2020-06-06,,,4,1,10,812,687,1007,353,65,1069,5702,1199,15576,91455,52228,146829,Austria,ALL
2020-06-07,,,4,1,10,816,688,1017,349,63,1075,5647,1168,15641,91804,52292,147904,Austria,ALL
2020-06-08,,,4,1,10,820,689,1027,344,61,1075,5590,1137,15703,92148,52354,148978,Austria,ALL
2020-06-09,,,4,1,10,825,690,1037,340,59,1074,5531,1107,15760,92488,52413,150052,Austria,ALL
2020-06-10,,,4,1,11,829,691,1047,335,57,1074,5471,1076,15812,92823,52471,151125,Austria,ALL
2020-06-11,,,4,1,10,833,692,1057,330,55,1073,5409,1046,15860,93153,52527,152197,Austria,ALL
2020-06-12,,,4,1,11,837,693,1067,325,53,1074,5346,1016,15906,93478,52581,153271,Austria,ALL
2020-06-13,,,4,0,11,841,694,1077,320,51,1074,5281,986,15950,93798,52633,154344,Austria,ALL
2020-06-14,,,4,0,11,845,695,1088,315,50,1072,5215,956,15986,94112,52683,155416,Austria,ALL
2020-06-15,,,4,0,11,849,696,1098,309,48,1070,5147,926,16010,94421,52731,156485,Austria,ALL
2020-06-16,,,4,0,11,853,697,1108,304,46,1068,5077,897,16029,94725,52777,157552,Austria,ALL
2020-06-17,,,4,0,11,857,698,1118,298,44,1065,5005,867,16043,95023,52821,158616,Austria,ALL
2020-06-18,,,4,0,11,861,699,1128,292,42,1062,4932,838,16046,95315,52864,159678,Austria,ALL
2020-06-19,,,4,0,11,865,700,1139,287,40,1059,4857,809,16041,95602,52904,160737,Austria,ALL
2020-06-20,,,4,0,11,869,701,1149,281,38,1056,4780,780,16032,95883,52943,161792,Austria,ALL
2020-06-21,,,4,0,11,873,701,1159,275,36,1052,4702,751,16015,96158,52980,162844,Austria,ALL
2020-06-22,,,4,0,11,876,702,1170,269,34,1048,4623,722,15988,96427,53014,163891,Austria,ALL
2020-06-23,,,4,0,11,880,703,1180,263,32,1044,4541,693,15957,96689,53047,164935,Austria,ALL
2020-06-24,,,4,0,11,884,704,1191,257,30,1039,4458,664,15922,96946,53078,165974,Austria,ALL
2020-06-25,,,4,0,11,887,704,1201,252,29,1036,4375,636,15885,97198,53107,167009,Austria,ALL
2020-06-26,,,4,0,11,891,705,1212,247,27,1033,4292,608,15845,97445,53135,168042,Austria,ALL
2020-06-27,,,4,0,11,895,706,1222,242,26,1030,4209,580,15801,97687,53161,169071,Austria,ALL
2020-06-28,,,4,0,11,898,706,1233,237,24,1026,4127,552,15753,97924,53185,170096,Austria,ALL
2020-06-29,,,3,0,11,902,707,1244,233,21,1022,4045,524,15703,98157,53207,171118,Austria,ALL
2020-06-30,,,3,0,11,905,708,1255,228,20,1018,3964,496,15651,98385,53227,172135,Austria,ALL
2020-07-01,,,3,0,11,908,708,1265,224,18,1014,3884,468,15598,98609,53246,173149,Austria,ALL
2020-07-02,,,3,0,11,912,709,1276,220,17,1011,3806,441,15543,98829,53263,174159,Austria,ALL
2020-07-03,,,3,0,11,915,709,1287,216,15,1007,3730,414,15488,99045,53279,175166,Austria,ALL
2020-07-04,,,3,0,11,918,710,1297,212,14,1003,3655,388,15432,99257,53293,176168,Austria,ALL
2020-07-05,,,3,0,11,921,710,1308,208,13,999,3582,363,15376,99465,53306,177167,Austria,ALL
2020-07-06,,,3,0,11,925,711,1319,205,12,996,3512,338,15319,99670,53318,178162,Austria,ALL
2020-07-07,,,3,0,11,928,711,1330,201,11,992,3445,315,15262,99871,53329,179153,Austria,ALL
2020-07-08,,,3,0,11,931,712,1340,198,10,988,3380,292,15207,100069,53340,180141,Austria,ALL
2020-07-09,,,3,0,11,934,712,1351,195,9,984,3318,271,15152,100264,53349,181125,Austria,ALL
2020-07-10,,,3,0,11,937,713,1361,191,8,981,3257,250,15096,100455,53358,182105,Austria,ALL
2020-07-11,,,3,0,11,940,713,1372,188,7,977,3199,230,15039,100644,53366,183081,Austria,ALL
2020-07-12,,,3,0,11,942,714,1383,185,7,973,3142,211,14983,100829,53373,184054,Austria,ALL
2020-07-13,,,3,0,11,945,714,1393,183,6,969,3087,194,14927,101012,53379,185023,Austria,ALL
2020-07-14,,,3,0,11,948,714,1404,180,6,966,3035,178,14871,101192,53386,185988,Austria,ALL
2020-07-15,,,3,0,11,950,715,1414,177,5,964,2984,163,14816,101369,53391,186951,Austria,ALL
2020-07-16,,,3,0,11,953,715,1424,174,5,962,2934,150,14764,101543,53396,187912,Austria,ALL
2020-07-17,,,3,0,11,956,715,1435,172,4,960,2886,138,14713,101715,53401,188871,Austria,ALL
2020-07-18,,,2,0,11,958,715,1445,169,4,958,2840,126,14663,101885,53405,189829,Austria,ALL
2020-07-19,,,2,0,11,960,716,1455,167,3,953,2795,116,14614,102052,53409,190781,Austria,ALL
2020-07-20,,,2,0,11,963,716,1466,165,3,950,2751,106,14564,102217,53413,191731,Austria,ALL
2020-07-21,,,2,0,11,965,716,1476,162,3,947,2709,98,14516,102379,53416,192677,Austria,ALL
2020-07-22,,,2,0,11,967,716,1486,160,3,943,2668,90,14467,102539,53420,193620,Austria,ALL
2020-07-23,,,2,0,11,970,717,1496,158,2,941,2628,82,14420,102697,53422,194560,Austria,ALL
2020-07-24,,,2,0,11,972,717,1506,156,2,938,2590,75,14374,102854,53425,195498,Austria,ALL
2020-07-25,,,2,0,11,974,717,1516,154,2,935,2552,69,14328,103008,53427,196433,Austria,ALL
2020-07-26,,,2,0,11,976,717,1526,152,2,933,2516,63,14284,103160,53430,197365,Austria,ALL
2020-07-27,,,2,0,10,978,717,1536,150,2,930,2481,58,14241,103310,53432,198295,Austria,ALL
2020-07-28,,,2,0,10,980,717,1546,148,1,926,2446,53,14198,103458,53433,199220,Austria,ALL
2020-07-29,,,2,0,10,982,717,1556,146,1,923,2413,49,14156,103604,53435,200143,Austria,ALL
2020-07-30,,,2,0,10,984,718,1566,145,1,921,2380,45,14113,103749,53437,201063,Austria,ALL
2020-07-31,,,2,0,10,986,718,1576,143,1,918,2349,41,14069,103892,53438,201981,Austria,ALL
2020-08-01,,,2,0,10,988,718,1586,141,1,915,2318,38,14024,104033,53439,202895,Austria,ALL
2020-08-02,,,2,0,10,990,718,1595,140,1,912,2288,35,13979,104173,53441,203807,Austria,ALL
2020-08-03,,,2,0,10,992,718,1605,138,1,910,2259,32,13936,104311,53442,204717,Austria,ALL
2020-08-04,,,2,0,10,994,718,1615,136,1,908,2231,29,13894,104447,53443,205624,Austria,ALL
2020-02-14,,,,,,,,,340,100,500,340,100,500,340,100,500,Belgium,ALL
2020-02-15,,,,,,,,,340,100,500,679,200,1000,679,200,1000,Belgium,ALL
2020-02-16,,,,,,,,,340,100,500,1019,300,1500,1019,300,1500,Belgium,ALL
2020-02-17,,,,,,,,,340,100,500,1359,400,2000,1359,400,2000,Belgium,ALL
2020-02-18,,,,,,,,,340,100,500,1698,500,2500,1698,500,2500,Belgium,ALL
2020-02-19,,,,,,,,,340,100,500,2038,600,3000,2038,600,3000,Belgium,ALL
2020-02-20,,,,,,,,,340,100,500,2378,700,3500,2378,700,3500,Belgium,ALL
2020-02-21,,,,,,,,,340,100,500,2717,800,4000,2717,800,4000,Belgium,ALL
2020-02-22,,,,,,,,,340,100,500,3057,900,4500,3057,900,4500,Belgium,ALL
2020-02-23,,,,,,,,,1058,359,1600,4115,1259,6100,4115,1259,6100,Belgium,ALL
2020-02-24,,,,,,,,,1055,359,1596,5169,1618,7696,5169,1618,7696,Belgium,ALL
2020-02-25,,,,,,,,,1129,391,1713,6298,2010,9408,6298,2010,9408,Belgium,ALL
2020-02-26,,,,,,,,,1279,458,1950,7577,2469,11357,7577,2469,11357,Belgium,ALL
2020-02-27,,,,,,,,,1591,596,2441,9168,3066,13797,9168,3066,13797,Belgium,ALL
2020-02-28,,,,,,,,,2080,814,3211,11249,3880,17008,11249,3880,17008,Belgium,ALL
2020-02-29,,,,,,,,,2481,1000,3844,13390,4781,20351,13730,4881,20851,Belgium,ALL
2020-03-01,,,,,,,,,2864,1189,4451,15914,5871,24301,16593,6071,25301,Belgium,ALL
2020-03-02,,,,,,,,,3350,1442,5225,18924,7213,29026,19943,7513,30526,Belgium,ALL
2020-03-03,,,,,,,,,3968,1775,6210,22553,8889,34736,23912,9289,36736,Belgium,ALL
2020-03-04,,,,,,,,,4764,2211,7478,26977,11001,41713,28675,11501,44213,Belgium,ALL
2020-03-05,,,,,,,,,5647,2712,8880,32284,13614,50093,34322,14214,53093,Belgium,ALL
2020-03-06,,,,,,,,,6622,3292,10419,38567,16806,60011,40945,17506,63511,Belgium,ALL
2020-03-07,,,,,,,,,7752,3992,12178,45979,20698,71689,48696,21498,75689,Belgium,ALL
2020-03-08,,,,,,,,,9083,4852,14359,54722,25451,85548,57779,26351,90048,Belgium,ALL
2020-03-09,,,,,,,,,10643,5580,16978,64307,30671,100925,68421,31931,107025,Belgium,ALL
2020-03-10,,,,,,,,,12408,6342,19968,75660,36655,119297,80829,38274,126993,Belgium,ALL
2020-03-11,3,3,,,,,,,14358,7188,23168,88890,43452,140752,95188,45462,150160,Belgium,ALL
2020-03-12,0,3,,,,,,,16489,8131,26116,104099,51124,164919,111676,53594,176275,Belgium,ALL
2020-03-13,0,3,,,,,,,18776,9611,28965,121284,60140,191443,130452,63206,205240,Belgium,ALL
2020-03-14,1,4,,,,,,,21160,11445,31686,140363,70771,219918,151611,74652,236926,Belgium,ALL
2020-03-15,0,4,,,,,,,23535,13621,33937,161417,83392,250011,175146,88273,270862,Belgium,ALL
2020-03-16,1,5,,,,,,,25773,16132,35654,184326,98334,281215,200919,104405,306516,Belgium,ALL
2020-03-17,5,10,,,,,,,27748,18962,36969,208724,115854,312959,228667,123367,343484,Belgium,ALL
2020-03-18,4,14,,,,,,,29342,21341,38088,234097,135419,344837,258009,144709,381572,Belgium,ALL
2020-03-19,7,21,,,,,,,30468,22442,39420,259802,155650,376779,288477,167151,420991,Belgium,ALL
2020-03-20,16,37,,,,,,,31088,22732,39736,285243,175670,407635,319565,189884,460727,Belgium,ALL
2020-03-21,30,67,,,,,,,31221,22526,39602,309842,194904,436818,350787,212410,500328,Belgium,ALL
2020-03-22,8,75,,,,,,,30936,22507,39124,333026,213419,463764,381722,234918,539452,Belgium,ALL
2020-03-23,13,88,,,,,,,30321,22196,38835,354265,230763,488240,412043,257114,578287,Belgium,ALL
2020-03-24,34,122,,,,,,,29470,21701,38695,373092,246884,509957,441514,278815,616982,Belgium,ALL
2020-03-25,56,178,,,,,,,28464,20977,37164,389148,261519,527153,469978,299793,654145,Belgium,ALL
2020-03-26,42,220,,,,,,,27368,20215,35876,402159,274546,539862,497346,320009,690021,Belgium,ALL
2020-03-27,69,289,,,,,,,26232,19387,34225,411902,285802,547970,523578,339396,724245,Belgium,ALL
2020-03-28,64,353,,,,,,,25087,18569,32982,418213,294760,551987,548664,357966,757227,Belgium,ALL
2020-03-29,78,431,,,,,,,23955,17618,31526,421008,300933,551827,572620,375585,788752,Belgium,ALL
2020-03-30,82,513,,,,,,,22851,16657,30172,420325,303969,548063,595471,392242,818924,Belgium,ALL
2020-03-31,192,705,,,,,,,21784,15741,28880,416336,303578,541289,617255,407983,847804,Belgium,ALL
2020-04-01,123,828,,,,,,,20758,14800,27607,409346,299416,531927,638013,422784,875410,Belgium,ALL
2020-04-02,183,1011,,,,,,,19777,13903,26581,399781,291978,520420,657790,436687,901991,Belgium,ALL
2020-04-03,132,1143,,,,,,,18841,13139,25696,388154,282674,506695,676631,449826,927686,Belgium,ALL
2020-04-04,140,1283,,,,,,,17950,12282,24856,375015,272224,491815,694580,462108,952541,Belgium,ALL
2020-04-05,164,1447,,,,,,,17102,11428,24149,360896,261127,476362,711683,473537,976690,Belgium,ALL
2020-04-06,185,1632,,,,,,,16298,10707,23566,346258,249326,460803,727980,484245,1000255,Belgium,ALL
2020-04-07,403,2035,,,,,,,15534,10133,23052,331471,237263,445020,743514,494378,1023307,Belgium,ALL
2020-04-08,205,2240,,,,,,,14810,9535,22578,316810,225098,428903,758324,503914,1045885,Belgium,ALL
2020-04-09,283,2523,,,,,,,14123,8927,22060,302469,213047,413800,772447,512841,1067944,Belgium,ALL
2020-04-10,496,3019,,,,,,,13471,8336,21638,288572,201168,399562,785918,521178,1089582,Belgium,ALL
2020-04-11,327,3346,,,,,,,12854,7787,21201,275194,189568,386538,798772,528965,1110782,Belgium,ALL
2020-04-12,254,3600,,,,,,,12268,7276,20820,262376,178274,374375,811040,536241,1131601,Belgium,ALL
2020-04-13,303,3903,,,,,,,11713,6801,20282,250133,167457,363131,822753,543042,1151883,Belgium,ALL
2020-04-14,254,4157,,,,,,,11186,6360,19917,238467,157160,352875,833939,549403,1171799,Belgium,ALL
2020-04-15,283,4440,,,,,,,10686,5951,19479,227370,147370,343474,844625,555354,1191278,Belgium,ALL
2020-04-16,417,4857,,,,,,,10212,5573,19147,216824,138144,335014,854837,560928,1210424,Belgium,ALL
2020-04-17,306,5163,,,,,,,9763,5216,18831,206810,129457,327264,864600,566144,1229255,Belgium,ALL
2020-04-18,290,5453,,,,,,,9336,4859,18517,197305,121177,320085,873936,571004,1247771,Belgium,ALL
2020-04-19,230,5683,,,,,,,8931,4509,18187,188286,113405,313417,882867,575514,1265958,Belgium,ALL
2020-04-20,145,5828,,,,,,,8546,4185,17890,179730,106161,307159,891413,579699,1283848,Belgium,ALL
2020-04-21,170,5998,,,,,,,8181,3884,17588,171613,99338,301180,899593,583583,1301435,Belgium,ALL
2020-04-22,264,6262,,,,,,,7833,3608,17281,163912,92813,295410,907426,587192,1318716,Belgium,ALL
2020-04-23,228,6490,,,,,,,7503,3368,16960,156606,86646,289791,914930,590560,1335676,Belgium,ALL
2020-04-24,189,6679,,,,,,,7190,3145,16577,149673,80864,284308,922120,593706,1352252,Belgium,ALL
2020-04-25,238,6917,,,,,,,6892,2962,16275,143093,75490,278945,929011,596668,1368527,Belgium,ALL
2020-04-26,177,7094,,,,,,,6608,2796,15976,136847,70500,273720,935619,599465,1384502,Belgium,ALL
2020-04-27,113,7207,,,,,,,6338,2641,15679,130917,65866,268580,941957,602107,1400180,Belgium,ALL
2020-04-28,124,7331,,,,,,,6081,2476,15386,125285,61540,263684,948038,604583,1415566,Belgium,ALL
2020-04-29,170,7501,,,,,,,5836,2320,15097,119936,57501,258864,953874,606904,1430663,Belgium,ALL
2020-04-30,93,7594,,,,,,,5603,2167,14811,114852,53717,254196,959477,609071,1445473,Belgium,ALL
2020-05-01,109,7703,,,,,,,5381,2014,14528,110021,50157,249576,964859,611086,1460000,Belgium,ALL
2020-05-02,62,7765,,,,,,,5170,1872,14248,105428,46814,244994,970028,612958,1474248,Belgium,ALL
2020-05-03,,,130,79,213,7895,7844,7978,4968,1741,13960,101060,43695,240437,974996,614700,1488208,Belgium,ALL
2020-05-04,,,124,73,209,8018,7918,8186,4775,1619,13671,96905,40805,235921,979772,616319,1501878,Belgium,ALL
2020-05-05,,,118,69,203,8136,7987,8389,4592,1507,13385,92951,38128,231415,984364,617827,1515262,Belgium,ALL
2020-05-06,,,113,64,200,8249,8051,8588,4417,1402,13104,89187,35646,226931,988780,619229,1528366,Belgium,ALL
2020-05-07,,,108,60,195,8357,8112,8783,4249,1307,12844,85603,33345,222494,993029,620537,1541209,Belgium,ALL
2020-05-08,,,103,56,192,8459,8168,8975,4089,1235,12617,82189,31212,218150,997119,621773,1553825,Belgium,ALL
2020-05-09,,,98,52,189,8558,8221,9163,3936,1167,12340,78935,29234,213913,1001055,622940,1566164,Belgium,ALL
2020-05-10,,,94,49,186,8652,8271,9348,3790,1099,12082,75834,27371,209720,1004845,624040,1578246,Belgium,ALL
2020-05-11,,,90,45,182,8742,8317,9530,3651,1033,11837,72877,25608,205581,1008496,625074,1590082,Belgium,ALL
2020-05-12,,,86,42,179,8828,8359,9709,3517,972,11602,70056,23939,201504,1012013,626047,1601684,Belgium,ALL
