date,actual_deaths,total_deaths,predicted_deaths_mean,predicted_deaths_lower,predicted_deaths_upper,predicted_total_deaths_mean,predicted_total_deaths_lower,predicted_total_deaths_upper,predicted_new_infected_mean,predicted_new_infected_lower,predicted_new_infected_upper,predicted_current_infected_mean,predicted_current_infected_lower,predicted_current_infected_upper,predicted_total_infected_mean,predicted_total_infected_lower,predicted_total_infected_upper,r_values_mean,r_values_lower,r_values_upper,country,region,subregion
2020-02-25,,,,,,,,,56,28,74,56,28,74,56,28,74,1.72711397741,1.2,2,Canada,ALL,Alberta
2020-02-26,,,,,,,,,56,28,74,113,56,148,113,56,148,1.72603677386,1.19949758931,1.99994208223,Canada,ALL,Alberta
2020-02-27,,,,,,,,,56,28,74,169,85,222,169,85,222,1.72570680944,1.19930150823,1.99991591521,Canada,ALL,Alberta
2020-02-28,,,,,,,,,56,28,74,225,113,296,225,113,296,1.72527424951,1.19904310074,1.99987778337,Canada,ALL,Alberta
2020-02-29,,,,,,,,,56,28,74,281,142,370,281,142,370,1.72470679169,1.19869642236,1.99982234509,Canada,ALL,Alberta
2020-03-01,,,,,,,,,56,28,74,338,170,444,338,170,444,1.72396191734,1.19821997769,1.99974174156,Canada,ALL,Alberta
2020-03-02,,,,,,,,,56,28,74,394,199,518,394,199,518,1.7229837132,1.19761078964,1.99962454567,Canada,ALL,Alberta
2020-03-03,,,,,,,,,56,28,74,450,227,592,450,227,592,1.72169877272,1.19682144628,1.99945414428,Canada,ALL,Alberta
2020-03-04,,,,,,,,,56,28,74,506,256,666,506,256,666,1.72001097191,1.19577476681,1.99920639096,Canada,ALL,Alberta
2020-03-05,,,,,,,,,152,80,210,658,337,876,658,337,876,1.71770065294,1.19437851379,1.99878150535,Canada,ALL,Alberta
2020-03-06,,,,,,,,,151,80,209,810,417,1085,810,417,1085,1.71478208914,1.19259604478,1.99830399604,Canada,ALL,Alberta
2020-03-07,,,,,,,,,159,85,222,969,503,1306,969,503,1306,1.71094289712,1.19031182172,1.99766340738,Canada,ALL,Alberta
2020-03-08,,,,,,,,,174,95,248,1143,599,1554,1143,599,1554,1.70593719531,1.18761503301,1.9967890961,Canada,ALL,Alberta
2020-03-09,,,,,,,,,207,114,302,1350,713,1855,1350,713,1855,1.69942881933,1.18374168781,1.9955907157,Canada,ALL,Alberta
2020-03-10,,,,,,,,,257,141,387,1607,855,2242,1607,855,2242,1.69100517557,1.17784095064,1.99394467424,Canada,ALL,Alberta
2020-03-11,,,,,,,,,295,160,453,1846,987,2621,1902,1016,2695,1.68017209572,1.16929134327,1.99152186125,Canada,ALL,Alberta
2020-03-12,,,,,,,,,327,177,509,2117,1136,3056,2229,1193,3204,1.66636293993,1.15890423267,1.98824717148,Canada,ALL,Alberta
2020-03-13,,,,,,,,,365,193,580,2425,1301,3561,2594,1387,3783,1.64896942407,1.14708772272,1.98365691565,Canada,ALL,Alberta
2020-03-14,,,,,,,,,409,210,660,2778,1483,4146,3003,1597,4442,1.62738079705,1.13286751751,1.9770276749,Canada,ALL,Alberta
2020-03-15,,,,,,,,,462,231,766,3183,1686,4838,3465,1829,5208,1.60105237407,1.11636214578,1.96775758475,Canada,ALL,Alberta
2020-03-16,,,,,,,,,514,245,870,3641,1904,5633,3979,2074,6077,1.56959058831,1.08112318727,1.95643457377,Canada,ALL,Alberta
2020-03-17,,,,,,,,,563,260,974,4148,2136,6533,4542,2335,7051,1.53282935921,1.04970154328,1.94121941273,Canada,ALL,Alberta
2020-03-18,,,,,,,,,611,281,1076,4702,2389,7534,5152,2617,8126,1.4908831135,1.0298181682,1.92019773328,Canada,ALL,Alberta
2020-03-19,,,,,,,,,658,291,1191,5304,2652,8650,5810,2909,9316,1.4441615395,1.00987887829,1.88785376831,Canada,ALL,Alberta
2020-03-20,1,1,,,,,,,704,296,1303,5856,2868,9743,6514,3205,10618,1.39335892735,0.989794237492,1.843922535,Canada,ALL,Alberta
2020-03-21,0,1,,,,,,,746,300,1398,6450,3088,10932,7260,3506,12016,1.33942961733,0.95646813097,1.78590118835,Canada,ALL,Alberta
2020-03-22,0,1,,,,,,,781,306,1471,7073,3309,12181,8041,3812,13487,1.28355029682,0.920998723978,1.71190978591,Canada,ALL,Alberta
2020-03-23,0,1,,,,,,,809,311,1556,7707,3524,13488,8850,4124,15042,1.22706336516,0.878830362331,1.63915714942,Canada,ALL,Alberta
2020-03-24,0,1,,,,,,,829,312,1609,8330,3722,14796,9679,4436,16651,1.17139675409,0.848668032907,1.5765226572,Canada,ALL,Alberta
2020-03-25,1,2,,,,,,,842,308,1650,8915,3889,16059,10522,4745,18300,1.11796464669,0.832519868984,1.50198508655,Canada,ALL,Alberta
2020-03-26,0,2,,,,,,,848,306,1647,9468,4035,17253,11370,5051,19947,1.06805822844,0.811128543901,1.42510287614,Canada,ALL,Alberta
2020-03-27,0,2,,,,,,,848,300,1636,9988,4158,18380,12218,5352,21583,1.02273674843,0.78673733476,1.32347013363,Canada,ALL,Alberta
2020-03-28,0,2,,,,,,,841,299,1628,10464,4264,19429,13058,5651,23211,0.982733361165,0.777327659424,1.25040077659,Canada,ALL,Alberta
2020-03-29,0,2,,,,,,,829,301,1577,10885,4355,20345,13888,5952,24787,0.948396719434,0.764697738327,1.1653633529,Canada,ALL,Alberta
2020-03-30,1,3,,,,,,,814,299,1530,11238,4422,21109,14702,6251,26317,0.919689372712,0.743672108353,1.09828345732,Canada,ALL,Alberta
