date,actual_deaths,total_deaths,predicted_deaths_mean,predicted_deaths_lower,predicted_deaths_upper,predicted_total_deaths_mean,predicted_total_deaths_lower,predicted_total_deaths_upper,predicted_new_infected_mean,predicted_new_infected_lower,predicted_new_infected_upper,predicted_current_infected_mean,predicted_current_infected_lower,predicted_current_infected_upper,country,region
2020-02-17,,,,,,,,,130,100,200,130,100,200,Austria,ALL
2020-02-18,,,,,,,,,130,100,200,260,200,400,Austria,ALL
2020-02-19,,,,,,,,,130,100,200,390,300,600,Austria,ALL
2020-02-20,,,,,,,,,130,100,200,520,400,800,Austria,ALL
2020-02-21,,,,,,,,,130,100,200,650,500,1000,Austria,ALL
2020-02-22,,,,,,,,,130,100,200,779,600,1200,Austria,ALL
2020-02-23,,,,,,,,,130,100,200,909,700,1400,Austria,ALL
2020-02-24,,,,,,,,,130,100,200,1039,800,1600,Austria,ALL
2020-02-25,,,,,,,,,130,100,200,1169,900,1800,Austria,ALL
2020-02-26,,,,,,,,,369,280,546,1538,1180,2346,Austria,ALL
2020-02-27,,,,,,,,,367,279,542,1905,1458,2888,Austria,ALL
2020-02-28,,,,,,,,,387,294,566,2292,1752,3454,Austria,ALL
2020-02-29,,,,,,,,,430,325,618,2722,2076,4073,Austria,ALL
2020-03-01,,,,,,,,,517,389,727,3239,2465,4800,Austria,ALL
2020-03-02,,,,,,,,,653,488,894,3891,2953,5694,Austria,ALL
2020-03-03,,,,,,,,,758,566,1013,4519,3419,6507,Austria,ALL
2020-03-04,,,,,,,,,849,634,1105,5238,3953,7412,Austria,ALL
2020-03-05,,,,,,,,,957,715,1218,6065,4568,8430,Austria,ALL
2020-03-06,,,,,,,,,1085,812,1363,7021,5280,9593,Austria,ALL
2020-03-07,,,,,,,,,1241,932,1535,8131,6111,10928,Austria,ALL
2020-03-08,,,,,,,,,1394,1055,1730,9396,7067,12457,Austria,ALL
2020-03-09,,,,,,,,,1538,1178,1863,10804,8145,14120,Austria,ALL
2020-03-10,,,,,,,,,1677,1305,2034,12351,9350,15954,Austria,ALL
2020-03-11,,,,,,,,,1811,1437,2183,14032,10687,17937,Austria,ALL
2020-03-12,1,1,,,,,,,1937,1572,2321,15600,11979,19712,Austria,ALL
2020-03-13,0,1,,,,,,,2043,1701,2432,17277,13401,21603,Austria,ALL
2020-03-14,0,1,,,,,,,2123,1813,2543,19013,14921,23580,Austria,ALL
2020-03-15,0,1,,,,,,,2176,1873,2581,20759,16469,25543,Austria,ALL
2020-03-16,2,3,,,,,,,2203,1892,2600,22446,17973,27415,Austria,ALL
2020-03-17,0,3,,,,,,,2208,1902,2667,24001,19387,29189,Austria,ALL
2020-03-18,1,4,,,,,,,2192,1879,2642,25435,20700,30818,Austria,ALL
2020-03-19,2,6,,,,,,,2159,1823,2630,26745,21888,32343,Austria,ALL
2020-03-20,0,6,,,,,,,2113,1739,2615,27901,22912,33740,Austria,ALL
2020-03-21,2,8,,,,,,,2059,1645,2564,28874,23746,34941,Austria,ALL
2020-03-22,8,16,,,,,,,2000,1551,2526,29634,24365,35932,Austria,ALL
2020-03-23,5,21,,,,,,,1939,1443,2502,30179,24753,36704,Austria,ALL
2020-03-24,7,28,,,,,,,1876,1347,2455,30516,24922,37296,Austria,ALL
2020-03-25,2,30,,,,,,,1812,1262,2417,30651,24880,37679,Austria,ALL
2020-03-26,19,49,,,,,,,1750,1168,2383,30590,24611,37879,Austria,ALL
2020-03-27,9,58,,,,,,,1689,1076,2341,30342,24115,37899,Austria,ALL
2020-03-28,10,68,,,,,,,1629,992,2299,29928,23406,37765,Austria,ALL
2020-03-29,18,86,,,,,,,1572,916,2281,29377,22509,37503,Austria,ALL
2020-03-30,22,108,,,,,,,1518,856,2258,28719,21492,37180,Austria,ALL
2020-03-31,20,128,,,,,,,1466,801,2262,27981,20400,36842,Austria,ALL
2020-04-01,18,146,,,,,,,1416,750,2223,27189,19248,36398,Austria,ALL
2020-04-02,12,158,,,,,,,1368,704,2214,26366,18073,35970,Austria,ALL
2020-04-03,10,168,,,,,,,1324,654,2213,25531,16904,35553,Austria,ALL
2020-04-04,18,186,,,,,,,1281,608,2194,24699,15774,35131,Austria,ALL
2020-04-05,18,204,,,,,,,1240,566,2192,23880,14694,34760,Austria,ALL
2020-04-06,16,220,,,,,,,1202,528,2164,23082,13671,34398,Austria,ALL
2020-04-07,23,243,,,,,,,1166,493,2158,22309,12720,34054,Austria,ALL
2020-04-08,30,273,,,,,,,1131,461,2160,21564,11833,33760,Austria,ALL
2020-04-09,22,295,,,,,,,1099,432,2161,20851,11003,33503,Austria,ALL
2020-04-10,24,319,,,,,,,1068,405,2162,20169,10240,33281,Austria,ALL
2020-04-11,18,337,,,,,,,1038,381,2160,19518,9545,33100,Austria,ALL
2020-04-12,13,350,,,,,,,1010,359,2151,18899,8912,32953,Austria,ALL
2020-04-13,18,368,,,,,,,984,339,2141,18310,8334,32813,Austria,ALL
2020-04-14,16,384,,,,,,,958,320,2131,17751,7799,32686,Austria,ALL
2020-04-15,,,19,14,24,403,398,408,934,303,2121,17219,7302,32545,Austria,ALL
2020-04-16,,,18,13,24,421,411,432,911,288,2118,16715,6840,32440,Austria,ALL
2020-04-17,,,18,12,24,439,423,456,889,274,2111,16235,6410,32337,Austria,ALL
2020-04-18,,,17,11,23,456,434,479,868,261,2103,15780,6017,32227,Austria,ALL
2020-04-19,,,16,10,23,472,444,502,848,249,2094,15347,5657,32128,Austria,ALL
2020-04-20,,,16,9,23,488,453,525,829,238,2086,14936,5329,32021,Austria,ALL
2020-04-21,,,15,9,23,503,462,548,810,227,2077,14544,5029,31934,Austria,ALL
2020-04-22,,,15,8,23,518,470,570,793,218,2068,14171,4754,31844,Austria,ALL
2020-04-23,,,14,8,22,532,478,593,776,209,2059,13816,4503,31743,Austria,ALL
2020-04-24,,,14,7,22,546,485,615,760,201,2050,13476,4272,31632,Austria,ALL
2020-04-25,,,13,7,22,559,492,637,744,194,2041,13153,4060,31511,Austria,ALL
2020-04-26,,,13,6,22,572,498,659,729,186,2031,12843,3866,31382,Austria,ALL
2020-04-27,,,13,6,22,585,504,681,714,180,2022,12547,3687,31253,Austria,ALL
2020-04-28,,,12,5,22,597,510,702,700,174,2012,12263,3522,31124,Austria,ALL
2020-04-29,,,12,5,22,609,515,724,686,168,2003,11991,3370,30995,Austria,ALL
2020-04-30,,,11,5,22,620,519,746,673,163,1993,11730,3229,30867,Austria,ALL
2020-05-01,,,11,4,22,631,524,767,660,158,1983,11480,3098,30732,Austria,ALL
2020-05-02,,,11,4,22,642,528,789,648,153,1973,11238,2977,30594,Austria,ALL
2020-05-03,,,10,4,22,652,532,810,636,148,1963,11006,2865,30454,Austria,ALL
2020-05-04,,,10,4,22,663,536,832,624,144,1953,10782,2760,30312,Austria,ALL
2020-05-05,,,10,3,21,672,539,853,613,140,1942,10566,2662,30168,Austria,ALL
2020-05-06,,,10,3,21,682,542,875,602,136,1932,10357,2571,30024,Austria,ALL
2020-05-07,,,9,3,21,691,545,896,591,132,1922,10156,2485,29877,Austria,ALL
2020-05-08,,,9,3,21,701,548,917,580,129,1911,9960,2404,29729,Austria,ALL
2020-05-09,,,9,3,21,710,551,938,570,125,1900,9771,2329,29580,Austria,ALL
2020-05-10,,,9,3,21,718,554,959,560,122,1890,9587,2257,29429,Austria,ALL
2020-05-11,,,9,3,21,727,556,980,550,119,1879,9409,2189,29276,Austria,ALL
2020-05-12,,,8,2,21,735,559,1001,541,116,1868,9235,2125,29122,Austria,ALL
2020-05-13,,,8,2,21,743,561,1022,531,113,1857,9067,2063,28967,Austria,ALL
2020-05-14,,,8,2,21,751,563,1042,522,110,1846,8903,2005,28810,Austria,ALL
2020-05-15,,,8,2,21,759,565,1063,513,107,1835,8742,1949,28652,Austria,ALL
2020-05-16,,,8,2,21,767,567,1083,504,104,1823,8586,1895,28492,Austria,ALL
2020-05-17,,,7,2,20,774,569,1104,495,101,1812,8433,1844,28331,Austria,ALL
2020-05-18,,,7,2,20,782,571,1124,487,99,1800,8284,1794,28169,Austria,ALL
2020-05-19,,,7,2,20,789,573,1144,478,96,1789,8138,1747,28005,Austria,ALL
2020-05-20,,,7,2,20,796,575,1165,470,94,1777,7995,1700,27840,Austria,ALL
2020-05-21,,,7,2,20,803,577,1185,462,91,1766,7855,1655,27673,Austria,ALL
2020-05-22,,,7,2,20,809,578,1205,454,89,1754,7718,1612,27506,Austria,ALL
2020-05-23,,,7,2,20,816,580,1224,446,86,1742,7583,1569,27337,Austria,ALL
2020-05-24,,,7,2,20,823,581,1244,438,84,1730,7451,1528,27166,Austria,ALL
2020-05-25,,,6,1,20,829,583,1264,430,81,1718,7321,1487,26995,Austria,ALL
2020-05-26,,,6,1,20,835,584,1283,422,79,1706,7193,1448,26822,Austria,ALL
2020-05-27,,,6,1,19,841,586,1303,415,77,1694,7067,1409,26648,Austria,ALL
2020-05-28,,,6,1,19,847,587,1322,407,74,1681,6942,1371,26472,Austria,ALL
2020-05-29,,,6,1,19,853,588,1341,400,72,1669,6820,1333,26295,Austria,ALL
2020-05-30,,,6,1,19,859,590,1360,392,70,1657,6699,1296,26118,Austria,ALL
2020-05-31,,,6,1,19,865,591,1379,385,68,1644,6580,1260,25938,Austria,ALL
2020-06-01,,,6,1,19,870,592,1398,378,65,1632,6463,1224,25758,Austria,ALL
2020-06-02,,,6,1,19,876,593,1417,371,63,1619,6347,1188,25577,Austria,ALL
2020-06-03,,,5,1,19,881,595,1436,364,61,1606,6232,1153,25394,Austria,ALL
2020-06-04,,,5,1,19,887,596,1454,356,59,1593,6119,1118,25210,Austria,ALL
2020-06-05,,,5,1,18,892,597,1473,349,57,1581,6006,1084,25025,Austria,ALL
2020-06-06,,,5,1,18,897,598,1491,343,54,1568,5895,1050,24839,Austria,ALL
2020-06-07,,,5,1,18,902,599,1509,336,52,1555,5785,1016,24652,Austria,ALL
2020-06-08,,,5,1,18,907,600,1527,329,50,1542,5676,982,24464,Austria,ALL
2020-06-09,,,5,1,18,912,601,1545,322,48,1529,5568,949,24275,Austria,ALL
2020-06-10,,,5,1,18,917,602,1563,315,46,1515,5461,915,24084,Austria,ALL
2020-06-11,,,5,1,18,921,603,1581,308,44,1502,5355,882,23893,Austria,ALL
2020-06-12,,,5,1,18,926,604,1599,302,41,1489,5249,849,23700,Austria,ALL
2020-06-13,,,5,1,18,931,605,1616,295,39,1475,5145,816,23506,Austria,ALL
2020-06-14,,,4,1,17,935,605,1634,288,37,1462,5041,784,23312,Austria,ALL
2020-06-15,,,4,1,17,940,606,1651,282,35,1448,4937,751,23116,Austria,ALL
2020-06-16,,,4,1,17,944,607,1668,275,33,1435,4835,718,22919,Austria,ALL
2020-06-17,,,4,1,17,948,608,1685,269,31,1421,4733,686,22721,Austria,ALL
2020-06-18,,,4,1,17,952,609,1702,262,29,1407,4632,654,22522,Austria,ALL
2020-06-19,,,4,1,17,956,609,1719,256,26,1394,4531,621,22323,Austria,ALL
2020-06-20,,,4,1,17,960,610,1736,249,24,1380,4431,589,22122,Austria,ALL
2020-06-21,,,4,1,17,964,611,1752,243,22,1366,4331,557,21920,Austria,ALL
2020-06-22,,,4,1,16,968,612,1769,236,20,1352,4232,525,21717,Austria,ALL
2020-06-23,,,4,1,16,972,612,1785,230,18,1338,4133,493,21514,Austria,ALL
2020-06-24,,,4,1,16,976,613,1801,224,16,1324,4035,461,21309,Austria,ALL
2020-06-25,,,4,1,16,979,613,1817,218,15,1311,3938,430,21105,Austria,ALL
2020-06-26,,,4,1,16,983,614,1833,213,13,1298,3843,400,20900,Austria,ALL
2020-06-27,,,4,1,16,986,615,1849,208,12,1284,3749,371,20696,Austria,ALL
2020-06-28,,,3,1,16,990,615,1865,203,11,1271,3657,342,20492,Austria,ALL
2020-06-29,,,3,1,16,993,616,1880,198,10,1258,3566,315,20288,Austria,ALL
2020-06-30,,,3,1,15,996,616,1896,193,9,1245,3477,289,20085,Austria,ALL
2020-07-01,,,3,0,15,1000,617,1911,189,8,1233,3391,264,19883,Austria,ALL
2020-07-02,,,3,0,15,1003,617,1926,185,7,1220,3307,241,19682,Austria,ALL
2020-07-03,,,3,0,15,1006,618,1941,180,7,1208,3225,219,19482,Austria,ALL
2020-07-04,,,3,0,15,1009,618,1956,176,6,1196,3145,198,19284,Austria,ALL
2020-07-05,,,3,0,15,1012,618,1971,172,5,1183,3069,179,19088,Austria,ALL
2020-07-06,,,3,0,15,1015,619,1986,169,5,1171,2994,162,18893,Austria,ALL
2020-07-07,,,3,0,14,1018,619,2000,165,4,1159,2923,146,18700,Austria,ALL
2020-07-08,,,3,0,14,1020,619,2014,161,4,1148,2855,132,18510,Austria,ALL
2020-07-09,,,3,0,14,1023,620,2029,158,4,1136,2789,120,18322,Austria,ALL
2020-07-10,,,3,0,14,1026,620,2043,155,3,1124,2725,109,18135,Austria,ALL
2020-07-11,,,3,0,14,1028,620,2057,152,3,1113,2664,98,17950,Austria,ALL
2020-07-12,,,2,0,14,1031,620,2071,149,3,1102,2605,89,17767,Austria,ALL
2020-07-13,,,2,0,14,1033,621,2084,146,2,1090,2547,80,17586,Austria,ALL
2020-07-14,,,2,0,14,1036,621,2098,143,2,1079,2492,73,17407,Austria,ALL
2020-07-15,,,2,0,13,1038,621,2111,140,2,1068,2438,66,17230,Austria,ALL
2020-07-16,,,2,0,13,1040,621,2124,137,2,1057,2387,59,17055,Austria,ALL
2020-07-17,,,2,0,13,1042,621,2138,134,2,1047,2336,54,16881,Austria,ALL
2020-07-18,,,2,0,13,1044,622,2151,132,1,1036,2288,49,16709,Austria,ALL
2020-07-19,,,2,0,13,1047,622,2163,129,1,1025,2241,44,16539,Austria,ALL
2020-07-20,,,2,0,13,1049,622,2176,127,1,1015,2195,40,16370,Austria,ALL
2020-07-21,,,2,0,13,1051,622,2189,124,1,1005,2151,36,16204,Austria,ALL
2020-07-22,,,2,0,12,1053,622,2201,122,1,994,2108,33,16039,Austria,ALL
2020-07-23,,,2,0,12,1054,622,2214,120,1,984,2067,30,15875,Austria,ALL
2020-07-24,,,2,0,12,1056,622,2226,118,1,974,2026,27,15714,Austria,ALL
2020-07-25,,,2,0,12,1058,622,2238,116,1,964,1987,24,15554,Austria,ALL
2020-07-26,,,2,0,12,1060,622,2250,113,1,954,1949,22,15395,Austria,ALL
2020-07-27,,,2,0,12,1062,622,2262,111,1,945,1912,20,15238,Austria,ALL
2020-07-28,,,2,0,12,1063,622,2273,109,1,935,1876,18,15083,Austria,ALL
2020-07-29,,,2,0,12,1065,622,2285,108,0,926,1841,16,14930,Austria,ALL
2020-07-30,,,2,0,11,1067,622,2296,106,0,916,1807,15,14778,Austria,ALL
2020-07-31,,,2,0,11,1068,623,2308,104,0,907,1774,13,14627,Austria,ALL
2020-08-01,,,2,0,11,1070,623,2319,102,0,898,1741,12,14478,Austria,ALL
2020-08-02,,,2,0,11,1071,623,2330,100,0,888,1710,11,14331,Austria,ALL
2020-08-03,,,1,0,11,1073,623,2341,99,0,879,1679,10,14185,Austria,ALL
2020-08-04,,,1,0,11,1074,623,2352,106,0,916,1658,9,14086,Austria,ALL
2020-02-14,,,,,,,,,314,100,500,314,100,500,Belgium,ALL
2020-02-15,,,,,,,,,314,100,500,628,200,1000,Belgium,ALL
2020-02-16,,,,,,,,,314,100,500,942,300,1500,Belgium,ALL
2020-02-17,,,,,,,,,314,100,500,1256,400,2000,Belgium,ALL
2020-02-18,,,,,,,,,314,100,500,1570,500,2500,Belgium,ALL
2020-02-19,,,,,,,,,314,100,500,1884,600,3000,Belgium,ALL
2020-02-20,,,,,,,,,314,100,500,2197,700,3500,Belgium,ALL
2020-02-21,,,,,,,,,314,100,500,2511,800,4000,Belgium,ALL
2020-02-22,,,,,,,,,314,100,500,2825,900,4500,Belgium,ALL
2020-02-23,,,,,,,,,954,340,1500,3780,1240,6000,Belgium,ALL
2020-02-24,,,,,,,,,952,339,1496,4731,1579,7496,Belgium,ALL
2020-02-25,,,,,,,,,1015,367,1592,5746,1946,9088,Belgium,ALL
2020-02-26,,,,,,,,,1145,424,1787,6891,2370,10875,Belgium,ALL
2020-02-27,,,,,,,,,1412,541,2192,8303,2911,13067,Belgium,ALL
2020-02-28,,,,,,,,,1832,726,2825,10135,3637,15891,Belgium,ALL
2020-02-29,,,,,,,,,2174,881,3336,11995,4418,18727,Belgium,ALL
2020-03-01,,,,,,,,,2496,1035,3810,14177,5353,22037,Belgium,ALL
2020-03-02,,,,,,,,,2902,1236,4400,16765,6489,25937,Belgium,ALL
2020-03-03,,,,,,,,,3415,1497,5138,19867,7886,30576,Belgium,ALL
2020-03-04,,,,,,,,,4075,1837,6082,23627,9624,36158,Belgium,ALL
2020-03-05,,,,,,,,,4806,2224,7119,28119,11747,42776,Belgium,ALL
2020-03-06,,,,,,,,,5612,2664,8247,33417,14311,50523,Belgium,ALL
2020-03-07,,,,,,,,,6547,3190,9536,39651,17402,59559,Belgium,ALL
2020-03-08,,,,,,,,,7656,3832,11046,46993,21134,70105,Belgium,ALL
2020-03-09,,,,,,,,,8974,4612,12824,55013,25405,81429,Belgium,ALL
2020-03-10,,,,,,,,,10499,5537,14859,64560,30603,94792,Belgium,ALL
2020-03-11,3,3,,,,,,,12240,6624,17152,75785,36860,110352,Belgium,ALL
2020-03-12,0,3,,,,,,,14234,7908,19739,88875,44344,128304,Belgium,ALL
2020-03-13,0,3,,,,,,,16516,9255,22649,103978,53058,148761,Belgium,ALL
2020-03-14,1,4,,,,,,,19102,10478,25832,121247,62809,171768,Belgium,ALL
2020-03-15,0,4,,,,,,,21971,11867,29366,141045,73796,197798,Belgium,ALL
2020-03-16,1,5,,,,,,,25065,13420,33207,163614,86181,227195,Belgium,ALL
2020-03-17,5,10,,,,,,,28280,15162,37391,188992,100107,260186,Belgium,ALL
