date,actual_deaths,total_deaths,predicted_deaths_mean,predicted_deaths_lower,predicted_deaths_upper,predicted_total_deaths_mean,predicted_total_deaths_lower,predicted_total_deaths_upper,predicted_new_infected_mean,predicted_new_infected_lower,predicted_new_infected_upper,predicted_current_infected_mean,predicted_current_infected_lower,predicted_current_infected_upper,predicted_total_infected_mean,predicted_total_infected_lower,predicted_total_infected_upper,country,region
2020-03-14,7,54,,,,,,,141772,95781,193836,916676,547907,1362311,981964,582902,1461050,US,
2020-03-15,9,63,,,,,,,154998,109069,206475,1059057,650108,1549697,1136960,691997,1667496,US,
2020-03-16,22,85,,,,,,,166523,120753,220135,1210683,762735,1747196,1303485,812773,1887607,US,
2020-03-17,23,108,,,,,,,176389,128645,230813,1367707,880869,1948450,1479865,941449,2118397,US,
2020-03-18,10,118,,,,,,,184543,135598,240825,1528608,1003764,2152726,1664414,1077070,2359189,US,
2020-03-19,82,200,,,,,,,191245,142043,246524,1690929,1130233,2353925,1855664,1219142,2605690,US,
2020-03-20,44,244,,,,,,,196746,147353,252591,1853477,1258921,2552573,2052406,1366520,2858249,US,
2020-03-21,63,307,,,,,,,201165,152439,255243,2013643,1388888,2742472,2253572,1518989,3113458,US,
2020-03-22,119,426,,,,,,,204649,156770,258528,2169040,1518419,2922380,2458224,1675783,3371964,US,
2020-03-23,125,551,,,,,,,207282,159955,259731,2316997,1645170,3088416,2665504,1835769,3631665,US,
2020-03-24,153,704,,,,,,,209119,163053,259904,2455265,1767874,3237897,2874624,1998853,3891538,US,
2020-03-25,237,941,,,,,,,210223,165043,259877,2581767,1884393,3369316,3084849,2163920,4151391,US,
2020-03-26,267,1208,,,,,,,210623,166151,258130,2695008,1992880,3482639,3295476,2330097,4409496,US,
2020-03-27,370,1578,,,,,,,210381,166252,257713,2792996,2090433,3578687,3505854,2496373,4667186,US,
2020-03-28,445,2023,,,,,,,209543,165849,255550,2875215,2175134,3655489,3715401,2662254,4922710,US,
2020-03-29,436,2459,,,,,,,208190,164290,253596,2941628,2243640,3715248,3923592,2826567,5176272,US,
2020-03-30,516,2975,,,,,,,206336,162939,251744,2992963,2297514,3760519,4129925,2989536,5427989,US,
2020-03-31,895,3870,,,,,,,204066,160521,249891,3030508,2337288,3790276,4333991,3150085,5677854,US,
2020-04-01,883,4753,,,,,,,201454,157923,247890,3055579,2366566,3807348,4535449,3308038,5925715,US,
2020-04-02,1169,5922,,,,,,,198569,154837,245469,3069598,2385801,3811988,4734016,3462904,6171152,US,
2020-04-03,1162,7084,,,,,,,195487,151332,243362,3073841,2395100,3808822,4929500,3614261,6414483,US,
2020-04-04,1320,8404,,,,,,,192252,147694,241462,3069342,2395430,3797702,5121754,3761981,6655924,US,
2020-04-05,1212,9616,,,,,,,188924,143788,239475,3057112,2386787,3781935,5310680,3905798,6895367,US,
2020-04-06,1162,10778,,,,,,,185551,139437,237854,3038012,2369450,3761259,5496235,4045259,7133192,US,
2020-04-07,1941,12719,,,,,,,182156,134900,235719,3012882,2344398,3737239,5678390,4180189,7368884,US,
2020-04-08,1973,14692,,,,,,,178756,130118,234220,2982521,2311462,3711559,5857153,4310338,7603074,US,
2020-04-09,1783,16475,,,,,,,175392,125411,232823,2947692,2271833,3684507,6032541,4435775,7835864,US,
2020-04-10,2104,18579,,,,,,,172055,120768,231472,2909121,2226445,3657841,6204595,4556572,8067312,US,
2020-04-11,1875,20454,,,,,,,168773,116087,229847,2867514,2176282,3629969,6373367,4672683,8297124,US,
2020-04-12,1560,22014,,,,,,,165540,111510,228265,2823506,2121941,3602684,6538912,4784223,8525361,US,
2020-04-13,1505,23519,,,,,,,162375,106783,226907,2777690,2064437,3576000,6701279,4891034,8752242,US,
2020-04-14,2321,25840,,,,,,,159266,102284,225259,2730627,2003783,3549507,6860546,4993348,8977468,US,
2020-04-15,2485,28325,,,,,,,156230,97930,223637,2682790,1941193,3523252,7016785,5091307,9201078,US,
2020-04-16,4591,32916,,,,,,,153268,93801,221929,2634606,1877070,3497292,7170050,5185132,9422978,US,
2020-04-17,3857,36773,,,,,,,150373,89948,220118,2586403,1812186,3471943,7320427,5275115,9643070,US,
2020-04-18,1891,38664,,,,,,,147550,86131,218598,2538468,1746982,3447185,7467969,5361275,9861642,US,
2020-04-19,1997,40661,,,,,,,144794,82501,217576,2491008,1681796,3423296,7612762,5443801,10079190,US,
2020-04-20,1433,42094,,,,,,,142101,78956,216505,2444178,1616965,3400329,7754865,5522784,10295665,US,
2020-04-21,2349,44443,,,,,,,139479,75584,214953,2398108,1553109,3377423,7894341,5598392,10510593,US,
2020-04-22,2179,46622,,,,,,,136926,72389,213774,2352884,1490594,3355481,8031268,5670811,10724337,US,
2020-04-23,3327,49949,,,,,,,134436,69178,212757,2308559,1429653,3334015,8165710,5740014,10937064,US,
2020-04-24,1997,51946,,,,,,,132012,66140,211752,2265176,1370382,3312944,8297714,5806186,11148787,US,
2020-04-25,1806,53752,,,,,,,129641,63262,210712,2222758,1312876,3292186,8427363,5869476,11359468,US,
2020-04-26,1126,54878,,,,,,,127333,60568,209532,2181324,1257352,3271871,8554698,5930069,11568971,US,
2020-04-27,1365,56243,,,,,,,125214,58096,208614,2140999,1203944,3252221,8679905,5988191,11777558,US,
2020-04-28,2109,58352,,,,,,,123044,55694,207420,2101672,1152853,3232733,8802948,6043914,11984945,US,
2020-04-29,2612,60964,,,,,,,120936,53400,206199,2063336,1103967,3213669,8923892,6097340,12191117,US,
2020-04-30,2029,62993,,,,,,,118882,51124,205124,2025988,1057157,3195159,9042770,6148489,12396213,US,
2020-05-01,2005,64998,,,,,,,117273,49110,204813,1989992,1012470,3178044,9160044,6197627,12600992,US,
2020-05-02,1368,66366,,,,,,,115434,47062,204013,1955050,969578,3161933,9275473,6244716,12804979,US,
2020-05-03,1313,67679,,,,,,,113641,45144,203213,1921151,928595,3146550,9389122,6289892,13008161,US,
2020-05-04,,,1656,1096,2312,69335,68775,69991,112257,43500,203031,1888620,889594,3132002,9501378,6333420,13211163,US,
2020-05-05,,,1623,1047,2295,70960,69851,72253,110679,41825,202547,1857192,852459,3118048,9612056,6375276,13413680,US,
2020-05-06,,,1592,1005,2280,72559,70879,74501,109198,40244,202270,1826911,817118,3105364,9721253,6415544,13615926,US,
2020-05-07,,,1565,964,2264,74125,71869,76737,107754,38736,202046,1797736,783464,3093634,9829007,6454308,13817944,US,
2020-05-08,,,1537,921,2248,75659,72807,78957,106359,37283,201865,1769656,751574,3082742,9935365,6491620,14019778,US,
2020-05-09,,,1504,884,2232,77163,73716,81155,105048,35826,201770,1742693,721256,3072763,10040413,6527469,14221524,US,
2020-05-10,,,1476,843,2216,78641,74583,83342,103755,34475,201720,1716814,692470,3063768,10144170,6561975,14423217,US,
2020-05-11,,,1448,805,2203,80088,75413,85514,102506,33106,201711,1691982,665016,3055952,10246678,6595108,14624899,US,
2020-05-12,,,1421,771,2192,81515,76208,87683,101290,31842,201685,1668066,638758,3049026,10347967,6626976,14826560,US,
2020-05-13,,,1395,734,2176,82912,76970,89826,100113,30648,201673,1645130,613714,3043285,10448081,6657651,15028201,US,
2020-05-14,,,1370,706,2165,84278,77695,91966,98980,29495,201837,1623169,589806,3038927,10547060,6687174,15230020,US,
2020-05-15,,,1343,671,2156,85627,78398,94092,98114,28477,202618,1602400,567160,3036418,10645172,6715674,15432599,US,
2020-05-16,,,1320,642,2145,86948,79060,96209,97108,27453,202937,1582238,545503,3034552,10742277,6743160,15635518,US,
2020-05-17,,,1295,615,2137,88248,79698,98312,96136,26456,203274,1562942,524897,3033819,10838412,6769641,15838767,US,
2020-05-18,,,1273,585,2129,89524,80309,100408,95202,25494,203680,1544494,505244,3034285,10933617,6795166,16042423,US,
2020-05-19,,,1252,559,2114,90782,80894,102493,94320,24591,204218,1526558,486334,3035473,11027938,6819782,16246611,US,
2020-05-20,,,1233,534,2106,92013,81452,104572,93501,23711,204934,1509379,468220,3037862,11121443,6843520,16451519,US,
2020-05-21,,,1207,513,2094,93222,81995,106635,92701,22859,205735,1492887,450836,3041326,11214137,6866406,16657221,US,
2020-05-22,,,1189,490,2084,94417,82513,108686,91911,22052,206533,1477043,434151,3045812,11306049,6888484,16863729,US,
2020-05-23,,,1171,471,2081,95587,83007,110733,91142,21261,207316,1461830,418132,3051262,11397188,6909778,17071011,US,
2020-05-24,,,1155,453,2070,96747,83479,112774,90389,20517,208052,1447169,402826,3057545,11487582,6930324,17279043,US,
2020-05-25,,,1137,430,2064,97887,83934,114810,89669,19778,208759,1433078,388131,3064587,11577248,6950123,17487775,US,
2020-05-26,,,1128,409,2057,99012,84373,116841,88945,19077,209474,1419513,374095,3072350,11666191,6969230,17697224,US,
2020-05-27,,,1110,394,2055,100120,84792,118867,88216,18399,210058,1406441,360651,3080726,11754405,6987652,17907253,US,
2020-05-28,,,1094,379,2054,101212,85196,120888,87478,17736,210506,1393806,347730,3089553,11841885,7005417,18117726,US,
2020-05-29,,,1078,366,2051,102292,85589,122911,86717,17125,210777,1381547,335366,3098489,11928601,7022564,18328478,US,
2020-05-30,,,1067,348,2046,103358,85965,124927,85941,16531,210832,1369372,323420,3106707,12014539,7039122,18539288,US,
2020-05-31,,,1053,338,2049,104410,86327,126948,85126,15947,210554,1357387,311910,3114315,12099668,7055100,18749807,US,
2020-06-01,,,1042,324,2049,105447,86668,128967,86862,15846,216376,1348114,301304,3127417,12186531,7070969,18966154,US,
2020-06-02,,,1026,311,2046,106472,87005,130981,86571,15380,217393,1339488,291183,3141130,12273102,7086373,19183517,US,
2020-06-03,,,1015,299,2049,107493,87325,133000,86304,14918,218465,1331461,281516,3155371,12359403,7101321,19401954,US,
2020-06-04,,,1003,286,2048,108492,87632,135020,86066,14474,219620,1324023,272275,3170053,12445466,7115819,19621545,US,
2020-06-05,,,993,272,2050,109482,87929,137046,86040,14052,221520,1317372,263470,3185848,12531507,7129907,19843043,US,
2020-06-06,,,983,263,2055,110470,88217,139074,86317,13678,224586,1311775,255093,3203903,12617824,7143612,20067605,US,
2020-06-07,,,971,252,2061,111437,88491,141100,86462,13304,227206,1307099,247134,3223793,12704286,7156939,20294781,US,
2020-06-08,,,964,242,2064,112401,88759,143133,86481,12934,229630,1303187,239555,3245366,12790770,7169904,20524380,US,
2020-06-09,,,953,232,2066,113355,89014,145173,86484,12553,232042,1300004,232326,3268652,12877254,7182484,20756402,US,
2020-06-10,,,942,225,2076,114299,89259,147219,86482,12156,234530,1297546,225407,3293710,12963736,7194664,20990903,US,
2020-06-11,,,935,214,2077,115233,89499,149269,86565,11773,237339,1295892,218784,3320987,13050302,7206463,21228213,US,
2020-06-12,,,926,206,2087,116162,89735,151324,86645,11407,239999,1295058,212457,3350485,13136943,7217899,21468186,US,
2020-06-13,,,921,199,2094,117080,89954,153388,86680,11022,242605,1295019,206353,3382310,13223627,7228947,21710763,US,
2020-06-14,,,913,190,2102,117995,90166,155459,86680,10636,245047,1295771,200462,3416524,13310307,7239614,21955786,US,
2020-06-15,,,901,183,2115,118899,90376,157540,86672,10268,247726,1297312,194787,3453701,13396981,7249910,22203482,US,
2020-06-16,,,894,177,2113,119794,90571,159627,86675,9903,250532,1297130,188847,3487861,13483659,7259838,22453988,US,
2020-06-17,,,888,168,2121,120684,90762,161719,86697,9533,253460,1297258,183001,3523925,13570352,7269403,22707418,US,
2020-06-18,,,883,166,2127,121570,90951,163816,86715,9178,256671,1297672,177254,3562135,13657070,7278608,22964066,US,
2020-06-19,,,875,157,2131,122443,91130,165920,86727,8828,259839,1298329,171614,3602360,13743798,7287464,23223877,US,
2020-06-20,,,871,150,2139,123313,91303,168032,86739,8491,263090,1299028,166052,3643926,13830542,7295984,23486936,US,
2020-06-21,,,865,146,2152,124179,91466,170154,86746,8162,266335,1299463,160540,3685670,13917283,7304176,23753248,US,
2020-06-22,,,862,138,2165,125044,91632,172288,86760,7849,269621,1299758,155081,3728092,14004048,7312048,24022846,US,
2020-06-23,,,864,135,2178,125912,91792,174436,86766,7532,272899,1300042,149676,3771353,14090812,7319606,24295708,US,
2020-06-24,,,862,132,2197,126778,91947,176602,86752,7216,276004,1300310,144339,3815314,14177563,7326852,24571687,US,
2020-06-25,,,861,127,2212,127636,92095,178782,86719,6919,278923,1300552,139104,3859707,14264285,7333800,24850584,US,
2020-06-26,,,860,123,2232,128500,92240,180979,86643,6633,281532,1300627,133964,3903905,14350932,7340458,25132090,US,
2020-06-27,,,864,117,2254,129365,92382,183208,86503,6360,283646,1300487,128920,3947548,14437430,7346845,25415706,US,
2020-06-28,,,862,112,2279,130228,92521,185452,86247,6098,284950,1300054,123995,3989899,14523681,7352969,25700624,US,
2020-06-29,,,864,108,2300,131093,92646,187724,85851,5838,285303,1299219,119193,4030154,14609532,7358837,25985908,US,
2020-06-30,,,861,107,2323,131956,92782,190018,85296,5599,284550,1297846,114526,4066973,14694831,7364461,26270426,US,
2020-07-01,,,861,105,2350,132821,92909,192335,84603,5361,282751,1295769,109985,4099189,14779431,7369855,26553148,US,
2020-07-02,,,863,101,2374,133687,93028,194686,83815,5140,280275,1292887,105589,4126003,14863241,7375022,26833394,US,
2020-07-03,,,864,98,2403,134548,93148,197058,82982,4924,277435,1289153,101343,4146768,14946220,7379976,27110803,US,
2020-07-04,,,866,92,2425,135416,93261,199453,82140,4719,274502,1284564,97234,4161432,15028361,7384716,27385281,US,
2020-07-05,,,866,86,2450,136285,93379,201880,81296,4524,271507,1279124,93259,4169852,15109657,7389270,27656761,US,
2020-07-06,,,868,83,2477,137146,93481,204327,80441,4330,268423,1272810,89424,4171941,15190100,7393625,27925159,US,
2020-07-07,,,866,79,2506,138016,93585,206803,79587,4151,265282,1265637,85728,4167603,15269684,7397807,28190415,US,
2020-07-08,,,867,76,2536,138883,93686,209308,78729,3979,262095,1257599,82177,4156799,15348411,7401817,28452480,US,
2020-07-09,,,867,75,2564,139755,93778,211843,77883,3817,258903,1248733,78776,4139701,15426301,7405658,28711360,US,
2020-07-10,,,869,68,2599,140614,93869,214412,77054,3658,255784,1239062,75512,4116561,15503350,7409339,28967120,US,
2020-07-11,,,867,64,2629,141486,93959,217010,76224,3508,252773,1228639,72384,4087798,15579566,7412869,29219864,US,
2020-07-12,,,864,63,2660,142351,94044,219643,75403,3360,249659,1217541,69379,4053814,15654972,7416260,29469494,US,
2020-07-13,,,860,59,2694,143222,94126,222301,74589,3223,246581,1205879,66510,4015446,15729560,7419507,29716046,US,
2020-07-14,,,865,58,2723,144084,94207,224994,73788,3095,243508,1193816,63754,3973656,15803352,7422624,29959531,US,
2020-07-15,,,867,56,2759,144951,94282,227722,72987,2967,240478,1181508,61128,3929586,15876340,7425614,30199986,US,
2020-07-16,,,863,52,2783,145818,94355,230474,72210,2843,237505,1169119,58598,3884339,15948547,7428481,30437460,US,
2020-07-17,,,865,50,2810,146685,94422,233250,71428,2725,234529,1156736,56184,3838594,16019981,7431232,30671957,US,
2020-07-18,,,868,47,2828,147547,94496,236047,70663,2612,231532,1144414,53868,3792689,16090635,7433874,30903464,US,
2020-07-19,,,863,44,2843,148417,94558,238864,69900,2505,228600,1132176,51654,3746780,16160539,7436407,31132034,US,
2020-07-20,,,862,37,2849,149269,94619,241687,69151,2405,225696,1120028,49533,3700967,16229689,7438827,31357706,US,
2020-07-21,,,856,37,2853,150123,94677,244512,68407,2302,222816,1107993,47505,3655360,16298091,7441161,31580488,US,
2020-07-22,,,851,37,2847,150976,94734,247331,67670,2212,219928,1096080,45563,3610005,16365761,7443394,31800392,US,
2020-07-23,,,844,36,2833,151819,94788,250133,66946,2123,217088,1084287,43699,3564998,16432701,7445539,32017453,US,
2020-07-24,,,837,35,2818,152653,94839,252924,66222,2035,214311,1072628,41919,3520403,16498927,7447596,32231735,US,
2020-07-25,,,827,31,2792,153481,94886,255688,65508,1953,211544,1061090,40214,3476161,16564438,7449575,32443255,US,
2020-07-26,,,817,29,2768,154302,94938,258425,64809,1874,208821,1049674,38582,3432203,16629249,7451480,32652039,US,
2020-07-27,,,810,28,2738,155119,94987,261138,64115,1805,206144,1038392,37022,3388693,16693366,7453307,32858163,US,
2020-07-28,,,803,26,2710,155922,95032,263824,63423,1732,203473,1027231,35528,3345588,16756793,7455066,33061610,US,
2020-07-29,,,796,24,2679,156716,95069,266477,62744,1665,200852,1016192,34098,3302925,16819541,7456752,33262427,US,
2020-07-30,,,787,21,2648,157509,95111,269097,62076,1597,198256,1005276,32732,3260711,16881616,7458376,33460665,US,
2020-07-31,,,778,20,2620,158286,95148,271683,61411,1533,195676,994483,31421,3218880,16943030,7459934,33656316,US,
2020-08-01,,,769,20,2586,159053,95187,274247,60752,1474,193126,983807,30167,3177475,17003783,7461434,33849409,US,
2020-08-02,,,760,19,2556,159819,95219,276769,60108,1413,190581,973254,28971,3136523,17063890,7462870,34039963,US,
2020-08-03,,,754,18,2524,160569,95253,279271,59463,1360,188111,962815,27828,3096036,17123355,7464258,34228041,US,
2020-08-04,,,744,17,2496,161321,95290,281735,58830,1310,185610,952499,26733,3055955,17182181,7465591,34413626,US,
2020-03-01,,,,,,,,,10,10,10,10,10,10,10,10,10,US,AK
2020-03-02,,,,,,,,,10,10,10,20,20,20,20,20,20,US,AK
2020-03-03,,,,,,,,,10,10,10,30,30,30,30,30,30,US,AK
2020-03-04,,,,,,,,,10,10,10,40,40,40,40,40,40,US,AK
2020-03-05,,,,,,,,,10,10,10,50,50,50,50,50,50,US,AK
2020-03-06,,,,,,,,,10,10,10,60,60,60,60,60,60,US,AK
2020-03-07,,,,,,,,,10,10,10,70,70,70,70,70,70,US,AK
2020-03-08,,,,,,,,,10,10,10,80,80,80,80,80,80,US,AK
2020-03-09,,,,,,,,,10,10,10,90,90,90,90,90,90,US,AK
2020-03-10,,,,,,,,,22,17,28,112,107,118,112,107,118,US,AK
2020-03-11,,,,,,,,,22,17,28,134,125,145,134,125,145,US,AK
2020-03-12,,,,,,,,,22,17,29,156,142,173,156,142,173,US,AK
2020-03-13,,,,,,,,,22,17,31,178,159,203,178,159,203,US,AK
2020-03-14,,,,,,,,,24,17,35,202,177,238,202,177,238,US,AK
2020-03-15,,,,,,,,,26,17,41,229,194,279,229,194,279,US,AK
2020-03-16,,,,,,,,,27,18,44,246,203,312,256,213,322,US,AK
2020-03-17,,,,,,,,,27,17,46,263,210,348,283,230,368,US,AK
2020-03-18,,,,,,,,,27,17,46,280,218,383,310,248,413,US,AK
2020-03-19,,,,,,,,,26,17,45,296,225,418,336,265,458,US,AK
2020-03-20,,,,,,,,,26,16,45,312,232,452,362,282,502,US,AK
2020-03-21,,,,,,,,,25,16,42,327,239,484,387,299,544,US,AK
2020-03-22,,,,,,,,,24,16,40,341,245,513,411,315,583,US,AK
2020-03-23,,,,,,,,,23,16,37,355,251,540,435,331,620,US,AK
2020-03-24,,,,,,,,,22,15,35,367,257,565,457,347,655,US,AK
2020-03-25,1,1,,,,,,,22,15,33,366,254,570,479,362,687,US,AK
2020-03-26,0,1,,,,,,,21,15,31,366,252,573,500,377,718,US,AK
2020-03-27,0,1,,,,,,,20,14,29,364,250,574,520,392,747,US,AK
2020-03-28,1,2,,,,,,,19,14,28,361,247,571,539,407,774,US,AK
2020-03-29,0,2,,,,,,,19,14,26,356,245,562,558,422,799,US,AK
2020-03-30,1,3,,,,,,,18,14,25,348,241,546,576,436,824,US,AK
2020-03-31,0,3,,,,,,,18,14,24,338,237,525,594,450,847,US,AK
2020-04-01,0,3,,,,,,,17,13,23,328,233,502,612,464,869,US,AK
2020-04-02,0,3,,,,,,,17,13,22,319,230,478,628,478,890,US,AK
2020-04-03,0,3,,,,,,,17,13,21,309,226,454,645,492,911,US,AK
2020-04-04,2,5,,,,,,,16,13,21,299,223,430,661,505,931,US,AK
2020-04-05,1,6,,,,,,,16,13,20,290,219,407,677,518,951,US,AK
2020-04-06,0,6,,,,,,,15,13,20,281,216,387,692,532,970,US,AK
2020-04-07,0,6,,,,,,,15,12,19,273,213,369,708,545,989,US,AK
2020-04-08,1,7,,,,,,,15,12,19,265,210,353,722,557,1007,US,AK
2020-04-09,0,7,,,,,,,15,12,19,258,207,339,737,570,1026,US,AK
2020-04-10,0,7,,,,,,,14,12,18,252,204,326,752,582,1044,US,AK
2020-04-11,1,8,,,,,,,14,12,18,246,202,315,766,595,1061,US,AK
2020-04-12,0,8,,,,,,,14,12,18,240,199,305,780,607,1078,US,AK
2020-04-13,0,8,,,,,,,14,11,18,235,197,297,793,619,1096,US,AK
2020-04-14,1,9,,,,,,,13,11,17,230,194,289,807,631,1112,US,AK
2020-04-15,0,9,,,,,,,13,11,17,226,192,283,820,642,1129,US,AK
2020-04-16,0,9,,,,,,,13,11,17,221,189,277,833,654,1145,US,AK
2020-04-17,0,9,,,,,,,13,11,17,217,187,271,846,665,1161,US,AK
2020-04-18,0,9,,,,,,,13,11,16,214,184,267,859,677,1177,US,AK
2020-04-19,0,9,,,,,,,12,11,16,210,182,262,871,688,1193,US,AK
2020-04-20,0,9,,,,,,,12,10,16,206,180,258,883,699,1208,US,AK
2020-04-21,0,9,,,,,,,12,10,16,203,177,254,895,709,1223,US,AK
2020-04-22,0,9,,,,,,,12,10,15,200,175,250,907,720,1238,US,AK
2020-04-23,0,9,,,,,,,12,10,15,197,172,246,919,730,1253,US,AK
2020-04-24,0,9,,,,,,,12,10,16,194,170,243,931,741,1268,US,AK
2020-04-25,0,9,,,,,,,12,10,16,191,168,240,943,751,1283,US,AK
2020-04-26,0,9,,,,,,,12,9,16,189,166,237,954,761,1298,US,AK
2020-04-27,0,9,,,,,,,12,9,16,186,163,235,966,771,1313,US,AK
2020-04-28,0,9,,,,,,,11,9,16,184,161,233,977,780,1328,US,AK
2020-04-29,0,9,,,,,,,11,9,16,182,159,231,989,790,1343,US,AK
2020-04-30,0,9,,,,,,,11,9,16,180,156,230,1000,799,1359,US,AK
2020-05-01,0,9,,,,,,,11,9,16,178,154,229,1011,808,1374,US,AK
2020-05-02,0,9,,,,,,,11,9,16,176,152,228,1022,817,1389,US,AK
2020-05-03,0,9,,,,,,,11,8,15,174,149,227,1033,826,1404,US,AK
2020-05-04,,,0,0,1,9,9,10,11,8,15,172,147,226,1043,835,1419,US,AK
2020-05-05,,,0,0,1,9,9,10,10,8,15,170,145,226,1054,844,1433,US,AK
2020-05-06,,,0,0,1,9,9,10,10,8,15,168,142,226,1064,852,1448,US,AK
2020-05-07,,,0,0,1,10,9,10,10,8,15,167,140,225,1074,861,1463,US,AK
2020-05-08,,,0,0,1,10,9,10,10,8,15,165,138,225,1084,869,1477,US,AK
2020-05-09,,,0,0,1,10,9,11,10,7,15,163,136,224,1094,877,1492,US,AK
2020-05-10,,,0,0,1,10,9,11,10,7,15,161,133,223,1104,885,1506,US,AK
2020-05-11,,,0,0,1,10,9,11,10,7,15,159,131,222,1113,892,1520,US,AK
2020-05-12,,,0,0,1,10,10,11,9,7,14,157,129,221,1123,900,1534,US,AK
2020-05-13,,,0,0,1,10,10,11,9,7,14,155,126,220,1132,907,1547,US,AK
2020-05-14,,,0,0,1,10,10,11,9,7,14,152,124,218,1141,914,1561,US,AK
2020-05-15,,,0,0,1,11,10,11,9,7,14,150,122,216,1150,921,1574,US,AK
2020-05-16,,,0,0,1,11,10,12,9,6,14,148,119,214,1158,928,1587,US,AK
2020-05-17,,,0,0,1,11,10,12,8,6,13,145,117,212,1167,935,1600,US,AK
2020-05-18,,,0,0,1,11,10,12,8,6,13,143,115,209,1175,942,1613,US,AK
2020-05-19,,,0,0,1,11,10,12,8,6,13,140,113,207,1183,948,1625,US,AK
2020-05-20,,,0,0,1,11,10,12,8,6,13,138,110,204,1191,955,1637,US,AK
2020-05-21,,,0,0,1,11,10,12,8,6,13,135,108,202,1199,961,1649,US,AK
2020-05-22,,,0,0,1,11,11,12,8,6,12,133,106,199,1207,967,1661,US,AK
2020-05-23,,,0,0,1,11,11,13,7,5,12,130,103,196,1214,973,1673,US,AK
2020-05-24,,,0,0,1,12,11,13,7,5,12,127,101,193,1221,978,1684,US,AK
