date,actual_deaths,total_deaths,predicted_deaths_mean,predicted_deaths_lower,predicted_deaths_upper,predicted_total_deaths_mean,predicted_total_deaths_lower,predicted_total_deaths_upper,predicted_new_infected_mean,predicted_new_infected_lower,predicted_new_infected_upper,predicted_current_infected_mean,predicted_current_infected_lower,predicted_current_infected_upper,predicted_total_infected_mean,predicted_total_infected_lower,predicted_total_infected_upper,country,region
2020-03-08,,,,,,,,,1487,871,2083,10625,4971,15682,11602,5271,17182,Austria,ALL
2020-03-09,,,,,,,,,1609,1013,2199,12070,5935,17631,13210,6285,19381,Austria,ALL
2020-03-10,,,,,,,,,1718,1134,2313,13625,7020,19693,14928,7420,21693,Austria,ALL
2020-03-11,,,,,,,,,1815,1241,2370,15278,8211,21813,16743,8661,24063,Austria,ALL
2020-03-12,1,1,,,,,,,1900,1333,2441,16737,9385,23580,18644,9995,26503,Austria,ALL
2020-03-13,0,1,,,,,,,1964,1419,2499,18261,10645,25410,20607,11415,29002,Austria,ALL
2020-03-14,0,1,,,,,,,2001,1496,2565,19800,11970,27275,22608,12911,31567,Austria,ALL
2020-03-15,0,1,,,,,,,2013,1518,2601,21305,13294,29111,24621,14430,34168,Austria,ALL
2020-03-16,2,3,,,,,,,2003,1513,2615,22704,14564,30828,26624,15943,36782,Austria,ALL
2020-03-17,0,3,,,,,,,1978,1505,2602,23930,15749,32298,28602,17449,39384,Austria,ALL
2020-03-18,1,4,,,,,,,1939,1485,2564,25002,16851,33580,30540,18935,41947,Austria,ALL
2020-03-19,2,6,,,,,,,1890,1451,2511,25931,17860,34661,32430,20387,44457,Austria,ALL
2020-03-20,0,6,,,,,,,1835,1423,2425,26694,18763,35485,34265,21810,46882,Austria,ALL
2020-03-21,2,8,,,,,,,1777,1381,2321,27273,19529,36057,36042,23191,49202,Austria,ALL
2020-03-22,8,16,,,,,,,1718,1339,2241,27644,20130,36343,37759,24530,51443,Austria,ALL
2020-03-23,5,21,,,,,,,1659,1292,2148,27817,20551,36408,39419,25823,53590,Austria,ALL
2020-03-24,7,28,,,,,,,1602,1243,2042,27810,20781,36252,41021,27066,55632,Austria,ALL
2020-03-25,2,30,,,,,,,1546,1194,1961,27639,20841,35900,42567,28261,57593,Austria,ALL
2020-03-26,19,49,,,,,,,1492,1142,1896,27316,20741,35426,44059,29403,59488,Austria,ALL
2020-03-27,9,58,,,,,,,1441,1090,1828,26857,20498,34812,45500,30494,61315,Austria,ALL
2020-03-28,10,68,,,,,,,1392,1043,1768,26285,20122,34081,46892,31538,63082,Austria,ALL
2020-03-29,18,86,,,,,,,1345,993,1720,25629,19619,33235,48237,32531,64802,Austria,ALL
2020-03-30,22,108,,,,,,,1300,945,1682,24916,19046,32316,49537,33476,66483,Austria,ALL
2020-03-31,20,128,,,,,,,1258,897,1644,24170,18430,31344,50794,34374,68126,Austria,ALL
2020-04-01,18,146,,,,,,,1217,858,1613,23409,17783,30356,52011,35233,69739,Austria,ALL
2020-04-02,12,158,,,,,,,1178,820,1585,22649,17118,29377,53190,36054,71324,Austria,ALL
2020-04-03,10,168,,,,,,,1142,785,1561,21901,16452,28427,54332,36839,72884,Austria,ALL
2020-04-04,18,186,,,,,,,1107,744,1535,21174,15774,27538,55439,37584,74419,Austria,ALL
2020-04-05,18,204,,,,,,,1074,703,1514,20471,15096,26730,56512,38287,75932,Austria,ALL
2020-04-06,16,220,,,,,,,1042,671,1500,19795,14428,25989,57554,38959,77431,Austria,ALL
2020-04-07,23,243,,,,,,,1012,635,1484,19148,13771,25325,58566,39595,78914,Austria,ALL
2020-04-08,30,273,,,,,,,983,599,1469,18529,13127,24751,59550,40194,80382,Austria,ALL
2020-04-09,22,295,,,,,,,956,567,1455,17938,12501,24245,60505,40762,81837,Austria,ALL
2020-04-10,24,319,,,,,,,929,535,1440,17375,11894,23789,61435,41298,83277,Austria,ALL
2020-04-11,18,337,,,,,,,904,508,1424,16839,11313,23386,62339,41807,84701,Austria,ALL
2020-04-12,13,350,,,,,,,880,485,1410,16328,10755,23028,63219,42293,86110,Austria,ALL
2020-04-13,18,368,,,,,,,857,460,1395,15840,10222,22703,64077,42753,87504,Austria,ALL
2020-04-14,16,384,,,,,,,835,439,1380,15375,9716,22401,64912,43193,88884,Austria,ALL
2020-04-15,9,393,,,,,,,814,421,1365,14932,9240,22123,65727,43615,90249,Austria,ALL
2020-04-16,17,410,,,,,,,794,405,1351,14509,8787,21860,66521,44021,91599,Austria,ALL
2020-04-17,21,431,,,,,,,775,385,1336,14105,8352,21611,67295,44406,92934,Austria,ALL
2020-04-18,12,443,,,,,,,756,365,1321,13719,7932,21371,68051,44772,94255,Austria,ALL
2020-04-19,9,452,,,,,,,738,346,1307,13350,7534,21143,68789,45118,95561,Austria,ALL
2020-04-20,18,470,,,,,,,720,328,1293,12997,7159,20922,69509,45447,96853,Austria,ALL
2020-04-21,21,491,,,,,,,704,312,1280,12658,6800,20702,70213,45759,98133,Austria,ALL
2020-04-22,19,510,,,,,,,688,296,1267,12334,6461,20486,70900,46056,99400,Austria,ALL
2020-04-23,12,522,,,,,,,672,282,1254,12023,6143,20272,71572,46338,100654,Austria,ALL
2020-04-24,8,530,,,,,,,657,268,1242,11724,5844,20059,72229,46607,101895,Austria,ALL
2020-04-25,6,536,,,,,,,642,255,1227,11437,5564,19845,72871,46862,103121,Austria,ALL
2020-04-26,6,542,,,,,,,628,243,1212,11160,5298,19633,73499,47106,104333,Austria,ALL
2020-04-27,7,549,,,,,,,614,232,1198,10894,5044,19421,74114,47338,105530,Austria,ALL
2020-04-28,20,569,,,,,,,601,221,1184,10638,4805,19210,74715,47559,106713,Austria,ALL
2020-04-29,11,580,,,,,,,588,211,1170,10391,4577,19000,75303,47771,107883,Austria,ALL
2020-04-30,4,584,,,,,,,576,202,1156,10152,4357,18791,75879,47973,109039,Austria,ALL
2020-05-01,5,589,,,,,,,563,193,1141,9921,4145,18581,76442,48166,110180,Austria,ALL
2020-05-02,,,9,5,15,598,594,604,552,184,1130,9698,3944,18375,76994,48351,111309,Austria,ALL
2020-05-03,,,9,5,15,607,599,618,540,176,1118,9483,3755,18172,77534,48527,112426,Austria,ALL
2020-05-04,,,9,4,15,616,604,632,529,169,1106,9274,3578,17972,78062,48697,113532,Austria,ALL
2020-05-05,,,9,4,14,625,609,646,518,162,1095,9071,3412,17773,78580,48859,114626,Austria,ALL
2020-05-06,,,8,4,14,633,613,660,507,155,1083,8874,3255,17577,79087,49015,115709,Austria,ALL
2020-05-07,,,8,4,14,641,617,674,496,149,1070,8683,3108,17379,79583,49164,116778,Austria,ALL
2020-05-08,,,8,4,14,649,621,687,486,143,1055,8497,2969,17179,80069,49308,117833,Austria,ALL
2020-05-09,,,8,3,14,657,625,700,476,137,1039,8316,2839,16977,80545,49446,118871,Austria,ALL
2020-05-10,,,8,3,14,665,629,714,466,132,1028,8140,2716,16778,81011,49578,119899,Austria,ALL
2020-05-11,,,7,3,14,672,633,727,456,127,1016,7969,2600,16582,81468,49706,120914,Austria,ALL
2020-05-12,,,7,3,13,679,636,740,447,122,1005,7801,2490,16389,81915,49828,121919,Austria,ALL
2020-05-13,,,7,3,13,686,639,752,438,118,993,7638,2387,16199,82353,49946,122911,Austria,ALL
2020-05-14,,,7,2,13,693,642,765,428,113,982,7478,2289,16010,82781,50060,123893,Austria,ALL
2020-05-15,,,7,2,13,700,645,778,438,115,1019,7340,2202,15873,83219,50175,124911,Austria,ALL
2020-05-16,,,7,2,13,707,648,790,433,112,1017,7210,2121,15748,83652,50287,125928,Austria,ALL
2020-05-17,,,6,2,13,713,650,802,428,108,1014,7086,2044,15633,84080,50396,126941,Austria,ALL
2020-05-18,,,6,2,13,719,653,814,424,105,1016,6970,1973,15531,84504,50501,127957,Austria,ALL
2020-05-19,,,6,2,12,725,655,826,421,102,1020,6863,1906,15445,84925,50603,128977,Austria,ALL
2020-05-20,,,6,2,12,732,657,838,420,99,1036,6765,1844,15386,85345,50703,130012,Austria,ALL
2020-05-21,,,6,2,12,737,659,850,418,97,1044,6676,1786,15347,85762,50801,131056,Austria,ALL
2020-05-22,,,6,2,12,743,661,862,415,95,1057,6594,1732,15335,86177,50897,132113,Austria,ALL
2020-05-23,,,6,1,12,749,663,873,411,93,1063,6519,1681,15343,86588,50990,133175,Austria,ALL
2020-05-24,,,6,1,12,754,665,884,408,90,1066,6451,1634,15370,86997,51080,134241,Austria,ALL
2020-05-25,,,5,1,12,760,667,895,405,88,1070,6390,1590,15412,87402,51169,135310,Austria,ALL
2020-05-26,,,5,1,12,765,669,906,402,86,1074,6336,1550,15469,87804,51256,136383,Austria,ALL
2020-05-27,,,5,1,11,770,670,917,399,84,1077,6288,1512,15541,88203,51340,137459,Austria,ALL
2020-05-28,,,5,1,11,775,672,928,396,82,1079,6246,1476,15627,88599,51423,138538,Austria,ALL
2020-05-29,,,5,1,11,780,673,939,392,80,1081,6209,1443,15726,88991,51504,139618,Austria,ALL
2020-05-30,,,5,1,11,785,675,949,388,78,1083,6160,1407,15790,89379,51582,140701,Austria,ALL
2020-05-31,,,5,1,11,790,676,960,385,76,1085,6112,1371,15859,89764,51659,141786,Austria,ALL
2020-06-01,,,5,1,11,795,678,970,381,74,1087,6065,1337,15932,90145,51733,142873,Austria,ALL
2020-06-02,,,5,1,11,799,679,980,377,72,1089,6018,1304,16004,90522,51806,143961,Austria,ALL
2020-06-03,,,5,1,11,804,680,990,373,70,1099,5970,1273,16083,90895,51877,145059,Austria,ALL
2020-06-04,,,4,1,11,808,681,1001,369,68,1102,5920,1241,16149,91264,51945,146161,Austria,ALL
2020-06-05,,,4,1,11,813,682,1011,365,66,1103,5867,1210,16207,91629,52012,147263,Austria,ALL
2020-06-06,,,4,1,11,817,684,1021,361,64,1106,5813,1180,16256,91990,52077,148369,Austria,ALL
2020-06-07,,,4,1,11,821,685,1031,356,62,1107,5758,1149,16300,92346,52140,149475,Austria,ALL
2020-06-08,,,4,1,11,825,686,1041,352,60,1106,5702,1120,16340,92698,52201,150580,Austria,ALL
2020-06-09,,,4,1,11,830,687,1051,347,59,1111,5644,1090,16382,93046,52260,151691,Austria,ALL
2020-06-10,,,4,1,11,834,688,1061,343,57,1112,5585,1060,16421,93388,52317,152803,Austria,ALL
2020-06-11,,,4,1,11,838,689,1072,338,55,1111,5523,1031,16455,93726,52372,153914,Austria,ALL
2020-06-12,,,4,0,11,842,690,1082,333,53,1110,5461,1002,16486,94059,52425,155023,Austria,ALL
2020-06-13,,,4,0,11,846,691,1093,328,51,1108,5396,972,16512,94387,52476,156130,Austria,ALL
2020-06-14,,,4,0,11,851,692,1103,322,49,1106,5331,943,16535,94709,52526,157235,Austria,ALL
2020-06-15,,,4,0,11,855,693,1114,317,47,1103,5263,914,16553,95027,52574,158338,Austria,ALL
2020-06-16,,,4,0,11,859,694,1125,312,45,1101,5193,886,16567,95338,52619,159439,Austria,ALL
2020-06-17,,,4,0,11,863,694,1135,306,43,1098,5122,857,16576,95644,52663,160536,Austria,ALL
2020-06-18,,,4,0,11,867,695,1146,300,41,1095,5049,828,16572,95944,52705,161630,Austria,ALL
2020-06-19,,,4,0,11,871,696,1157,294,40,1092,4974,799,16561,96239,52745,162722,Austria,ALL
2020-06-20,,,4,0,11,875,697,1168,289,38,1088,4898,771,16546,96527,52783,163809,Austria,ALL
2020-06-21,,,4,0,11,878,698,1179,283,36,1084,4820,742,16524,96810,52820,164893,Austria,ALL
2020-06-22,,,4,0,11,882,698,1189,277,34,1080,4740,714,16498,97087,52854,165972,Austria,ALL
2020-06-23,,,4,0,11,886,699,1200,271,32,1077,4659,686,16468,97357,52887,167048,Austria,ALL
2020-06-24,,,4,0,11,890,700,1211,264,30,1073,4576,657,16430,97622,52917,168121,Austria,ALL
2020-06-25,,,4,0,11,894,701,1222,260,29,1070,4493,629,16388,97881,52947,169191,Austria,ALL
2020-06-26,,,4,0,12,897,701,1233,255,27,1066,4410,602,16343,98136,52974,170256,Austria,ALL
2020-06-27,,,4,0,12,901,702,1244,250,26,1062,4326,575,16296,98386,53000,171318,Austria,ALL
2020-06-28,,,4,0,12,905,703,1255,245,24,1058,4244,548,16246,98631,53025,172376,Austria,ALL
2020-06-29,,,4,0,12,908,703,1266,240,21,1054,4161,520,16195,98871,53046,173429,Austria,ALL
2020-06-30,,,4,0,12,912,704,1277,236,20,1050,4080,493,16141,99106,53067,174479,Austria,ALL
2020-07-01,,,3,0,12,915,704,1288,231,18,1046,4000,465,16087,99338,53085,175525,Austria,ALL
2020-07-02,,,3,0,12,919,705,1299,227,17,1042,3921,439,16031,99565,53102,176566,Austria,ALL
2020-07-03,,,3,0,12,922,706,1311,223,15,1038,3844,412,15974,99789,53118,177604,Austria,ALL
2020-07-04,,,3,0,12,925,706,1322,219,14,1034,3770,387,15917,100008,53132,178638,Austria,ALL
2020-07-05,,,3,0,12,928,707,1333,216,13,1030,3697,362,15859,100224,53145,179667,Austria,ALL
2020-07-06,,,3,0,12,932,707,1344,212,12,1026,3626,337,15801,100436,53158,180693,Austria,ALL
2020-07-07,,,3,0,12,935,708,1355,209,11,1022,3558,314,15743,100645,53169,181715,Austria,ALL
2020-07-08,,,3,0,11,938,708,1366,205,10,1018,3493,292,15685,100850,53179,182733,Austria,ALL
2020-07-09,,,3,0,11,941,708,1377,202,9,1016,3430,270,15628,101052,53188,183748,Austria,ALL
2020-07-10,,,3,0,11,944,709,1388,199,8,1013,3369,250,15571,101250,53197,184761,Austria,ALL
2020-07-11,,,3,0,11,947,709,1399,196,7,1011,3310,230,15515,101446,53205,185771,Austria,ALL
2020-07-12,,,3,0,11,950,710,1409,193,7,1009,3253,211,15462,101639,53212,186779,Austria,ALL
2020-07-13,,,3,0,11,953,710,1420,190,6,1005,3198,194,15408,101828,53219,187783,Austria,ALL
2020-07-14,,,3,0,11,955,710,1431,187,6,1001,3145,178,15355,102015,53225,188784,Austria,ALL
2020-07-15,,,3,0,11,958,711,1442,184,5,997,3093,163,15301,102199,53230,189780,Austria,ALL
2020-07-16,,,3,0,11,961,711,1453,182,5,993,3043,150,15248,102381,53236,190772,Austria,ALL
2020-07-17,,,3,0,11,963,711,1463,179,4,989,2995,138,15194,102560,53240,191760,Austria,ALL
2020-07-18,,,3,0,11,966,712,1474,176,4,985,2948,126,15141,102736,53245,192744,Austria,ALL
2020-07-19,,,3,0,11,968,712,1485,174,3,981,2902,116,15087,102910,53249,193725,Austria,ALL
2020-07-20,,,2,0,11,971,712,1495,172,3,977,2858,106,15034,103082,53252,194701,Austria,ALL
2020-07-21,,,2,0,11,973,712,1506,169,3,973,2815,98,14980,103251,53256,195673,Austria,ALL
2020-07-22,,,2,0,11,976,713,1516,167,3,969,2774,90,14927,103418,53259,196641,Austria,ALL
2020-07-23,,,2,0,11,978,713,1527,165,2,965,2733,82,14873,103583,53262,197606,Austria,ALL
2020-07-24,,,2,0,11,980,713,1537,163,2,961,2694,75,14818,103746,53264,198566,Austria,ALL
2020-07-25,,,2,0,11,983,713,1547,161,2,957,2656,69,14762,103907,53267,199522,Austria,ALL
2020-07-26,,,2,0,11,985,713,1558,159,2,953,2619,63,14704,104065,53269,200475,Austria,ALL
2020-07-27,,,2,0,11,987,713,1568,157,2,949,2584,58,14644,104222,53271,201423,Austria,ALL
2020-07-28,,,2,0,11,989,713,1578,155,1,945,2549,53,14585,104377,53273,202368,Austria,ALL
2020-07-29,,,2,0,11,991,714,1589,153,1,941,2515,49,14525,104530,53274,203308,Austria,ALL
2020-07-30,,,2,0,11,993,714,1599,151,1,937,2482,45,14466,104681,53276,204245,Austria,ALL
2020-07-31,,,2,0,11,995,714,1609,149,1,934,2450,41,14407,104831,53277,205179,Austria,ALL
2020-08-01,,,2,0,11,997,714,1619,148,1,931,2419,38,14349,104978,53279,206109,Austria,ALL
2020-08-02,,,2,0,11,999,714,1629,146,1,927,2388,35,14291,105124,53280,207035,Austria,ALL
2020-08-03,,,2,0,11,1001,714,1639,144,1,923,2359,32,14233,105269,53281,207957,Austria,ALL
2020-08-04,,,2,0,11,1003,714,1649,143,1,919,2330,29,14175,105412,53282,208875,Austria,ALL
2020-02-14,,,,,,,,,339,100,500,339,100,500,339,100,500,Belgium,ALL
2020-02-15,,,,,,,,,339,100,500,677,200,1000,677,200,1000,Belgium,ALL
2020-02-16,,,,,,,,,339,100,500,1016,300,1500,1016,300,1500,Belgium,ALL
2020-02-17,,,,,,,,,339,100,500,1354,400,2000,1354,400,2000,Belgium,ALL
2020-02-18,,,,,,,,,339,100,500,1693,500,2500,1693,500,2500,Belgium,ALL
2020-02-19,,,,,,,,,339,100,500,2031,600,3000,2031,600,3000,Belgium,ALL
2020-02-20,,,,,,,,,339,100,500,2370,700,3500,2370,700,3500,Belgium,ALL
2020-02-21,,,,,,,,,339,100,500,2709,800,4000,2709,800,4000,Belgium,ALL
2020-02-22,,,,,,,,,339,100,500,3047,900,4500,3047,900,4500,Belgium,ALL
2020-02-23,,,,,,,,,1054,359,1600,4102,1259,6100,4102,1259,6100,Belgium,ALL
2020-02-24,,,,,,,,,1051,359,1596,5153,1618,7696,5153,1618,7696,Belgium,ALL
2020-02-25,,,,,,,,,1125,391,1713,6278,2010,9408,6278,2010,9408,Belgium,ALL
2020-02-26,,,,,,,,,1275,458,1950,7554,2469,11357,7554,2469,11357,Belgium,ALL
2020-02-27,,,,,,,,,1586,596,2440,9140,3066,13797,9140,3066,13797,Belgium,ALL
2020-02-28,,,,,,,,,2074,814,3210,11214,3880,17007,11214,3880,17007,Belgium,ALL
2020-02-29,,,,,,,,,2474,1000,3843,13349,4781,20349,13688,4881,20849,Belgium,ALL
2020-03-01,,,,,,,,,2855,1189,4449,15866,5870,24298,16543,6070,25298,Belgium,ALL
2020-03-02,,,,,,,,,3340,1442,5221,18868,7213,29019,19884,7513,30519,Belgium,ALL
2020-03-03,,,,,,,,,3957,1775,6205,22487,8889,34723,23841,9289,36723,Belgium,ALL
2020-03-04,,,,,,,,,4750,2211,7477,26898,11000,41699,28591,11500,44199,Belgium,ALL
2020-03-05,,,,,,,,,5631,2712,8877,32191,13613,50075,34222,14213,53075,Belgium,ALL
2020-03-06,,,,,,,,,6604,3291,10412,38456,16805,59987,40826,17505,63487,Belgium,ALL
2020-03-07,,,,,,,,,7731,3992,12174,45849,20697,71660,48557,21497,75660,Belgium,ALL
2020-03-08,,,,,,,,,9059,4851,14357,54569,25448,85516,57616,26348,90016,Belgium,ALL
2020-03-09,,,,,,,,,10616,5581,16955,64130,30670,100872,68232,31930,106971,Belgium,ALL
2020-03-10,,,,,,,,,12378,6344,19794,75457,36655,119069,80610,38274,126765,Belgium,ALL
2020-03-11,3,3,,,,,,,14325,7191,22829,88657,43454,140185,94935,45465,149593,Belgium,ALL
2020-03-12,0,3,,,,,,,16454,8136,25977,103835,51133,164212,111388,53602,175569,Belgium,ALL
2020-03-13,0,3,,,,,,,18740,9623,28947,120988,60160,190719,130128,63226,204515,Belgium,ALL
2020-03-14,1,4,,,,,,,21124,11496,31338,140038,70841,218847,151252,74722,235853,Belgium,ALL
2020-03-15,0,4,,,,,,,23502,13719,33649,161066,83561,248652,174754,88442,269501,Belgium,ALL
2020-03-16,1,5,,,,,,,25744,16301,35461,183955,98672,279665,200498,104743,304962,Belgium,ALL
2020-03-17,5,10,,,,,,,27724,19052,36442,208339,116282,310886,228222,123796,341404,Belgium,ALL
2020-03-18,4,14,,,,,,,29325,21478,37741,233707,135985,342422,257548,145275,379144,Belgium,ALL
2020-03-19,7,21,,,,,,,30460,22491,39205,259417,156265,374151,288008,167766,418349,Belgium,ALL
2020-03-20,16,37,,,,,,,31090,22928,39731,284875,176480,405005,319097,190694,458079,Belgium,ALL
2020-03-21,30,67,,,,,,,31235,22809,39570,309506,195998,434162,350332,213504,497649,Belgium,ALL
2020-03-22,8,75,,,,,,,30963,22618,38911,332738,214624,460900,381295,236122,536559,Belgium,ALL
2020-03-23,13,88,,,,,,,30364,22372,38698,354044,232146,485240,411660,258495,575256,Belgium,ALL
2020-03-24,34,122,,,,,,,29530,21849,38130,372958,248414,506415,441190,280344,613386,Belgium,ALL
2020-03-25,56,178,,,,,,,28542,21229,37134,389122,263300,523756,469732,301574,650520,Belgium,ALL
2020-03-26,42,220,,,,,,,27463,20547,35813,402259,276655,536740,497194,322121,686332,Belgium,ALL
2020-03-27,69,289,,,,,,,26342,19652,34208,412148,288171,544971,523536,341774,720539,Belgium,ALL
2020-03-28,64,353,,,,,,,25212,18748,32772,418620,297295,548796,548748,360522,753311,Belgium,ALL
2020-03-29,78,431,,,,,,,24094,17820,31526,421590,303619,548984,572842,378342,784837,Belgium,ALL
2020-03-30,82,513,,,,,,,23003,16930,30172,421092,306830,545508,595845,395273,815008,Belgium,ALL
2020-03-31,192,705,,,,,,,21947,15923,28942,417295,306453,538989,617793,411196,843950,Belgium,ALL
2020-04-01,123,828,,,,,,,20932,14914,27763,410502,302314,530310,638725,426111,871713,Belgium,ALL
2020-04-02,183,1011,,,,,,,19960,14086,26706,401137,294922,519274,658685,440198,898418,Belgium,ALL
2020-04-03,132,1143,,,,,,,19032,13201,25879,389709,285632,505948,677717,453399,924297,Belgium,ALL
2020-04-04,140,1283,,,,,,,18148,12398,25225,376768,275103,491442,695865,465797,949521,Belgium,ALL
2020-04-05,164,1447,,,,,,,17307,11734,24580,362840,264028,476453,713173,477532,974101,Belgium,ALL
2020-04-06,185,1632,,,,,,,16508,10993,23984,348386,252403,461526,729681,488526,998085,Belgium,ALL
2020-04-07,403,2035,,,,,,,15750,10254,23442,333771,240285,446271,745430,498780,1021526,Belgium,ALL
2020-04-08,205,2240,,,,,,,15029,9567,23080,319269,228002,431220,760460,508347,1044606,Belgium,ALL
2020-04-09,283,2523,,,,,,,14346,8956,22717,305073,215729,416803,774805,517303,1067322,Belgium,ALL
2020-04-10,496,3019,,,,,,,13697,8388,22153,291308,203569,403143,788502,525691,1089474,Belgium,ALL
2020-04-11,327,3346,,,,,,,13081,7833,21779,278047,191750,390714,801583,533525,1111253,Belgium,ALL
2020-04-12,254,3600,,,,,,,12497,7382,21299,265333,180385,379241,814081,540907,1132552,Belgium,ALL
2020-04-13,303,3903,,,,,,,11943,6922,20779,253182,169487,368494,826024,547830,1153330,Belgium,ALL
2020-04-14,254,4157,,,,,,,11417,6443,20508,241595,159001,358830,837441,554274,1173838,Belgium,ALL
2020-04-15,283,4440,,,,,,,10918,5993,20125,230566,149070,350013,848358,560267,1193962,Belgium,ALL
2020-04-16,417,4857,,,,,,,10444,5596,19668,220077,139752,341918,858802,565863,1213630,Belgium,ALL
2020-04-17,306,5163,,,,,,,9994,5217,19446,210111,130883,334657,868796,571081,1233075,Belgium,ALL
2020-04-18,290,5453,,,,,,,9566,4859,19232,200645,122542,328010,878362,575941,1252306,Belgium,ALL
2020-04-19,230,5683,,,,,,,9160,4509,18950,191656,114653,321735,887521,580450,1271256,Belgium,ALL
2020-04-20,145,5828,,,,,,,8774,4185,18514,183123,107103,315669,896295,584635,1289769,Belgium,ALL
2020-04-21,170,5998,,,,,,,8407,3884,18210,175021,99994,309894,904702,588520,1307978,Belgium,ALL
2020-04-22,264,6262,,,,,,,8058,3641,17907,167329,93381,304359,912760,592161,1325885,Belgium,ALL
2020-04-23,228,6490,,,,,,,7726,3425,17607,160026,87240,298886,920486,595587,1343491,Belgium,ALL
2020-04-24,189,6679,,,,,,,7410,3225,17308,153091,81509,293478,927896,598812,1360799,Belgium,ALL
2020-04-25,238,6917,,,,,,,7110,3016,17013,146504,76137,288337,935006,601829,1377811,Belgium,ALL
2020-04-26,177,7094,,,,,,,6824,2822,16543,140246,71126,283102,941830,604652,1394354,Belgium,ALL
2020-04-27,113,7207,,,,,,,6551,2643,16253,134300,66387,278055,948381,607295,1410606,Belgium,ALL
2020-04-28,124,7331,,,,,,,6292,2476,15966,128649,61941,273243,954673,609771,1426572,Belgium,ALL
2020-04-29,170,7501,,,,,,,6045,2321,15682,123277,57818,268417,960717,612092,1442254,Belgium,ALL
2020-04-30,93,7594,,,,,,,5809,2167,15400,118168,53992,263692,966526,614260,1457654,Belgium,ALL
2020-05-01,109,7703,,,,,,,5584,2014,15122,113308,50410,259146,972110,616274,1472775,Belgium,ALL
2020-05-02,,,138,85,222,7841,7788,7925,5369,1872,14846,108684,47065,254546,977479,618147,1487621,Belgium,ALL
2020-05-03,,,132,79,218,7973,7867,8143,5165,1741,14573,104283,43947,249888,982644,619888,1502193,Belgium,ALL
2020-05-04,,,126,74,214,8099,7942,8357,4969,1619,14303,100092,41057,245241,987614,621508,1516496,Belgium,ALL
2020-05-05,,,120,70,209,8219,8012,8565,4783,1507,14011,96101,38380,240738,992396,623016,1530506,Belgium,ALL
2020-05-06,,,115,65,206,8334,8078,8770,4604,1405,13710,92299,35901,236238,997001,624421,1544216,Belgium,ALL
2020-05-07,,,110,60,202,8444,8139,8971,4434,1308,13436,88675,33567,231767,1001435,625729,1557652,Belgium,ALL
2020-05-08,,,105,56,198,8549,8196,9168,4271,1235,13143,85220,31377,227304,1005706,626965,1570794,Belgium,ALL
2020-05-09,,,101,53,195,8650,8249,9363,4115,1167,12848,81925,29319,222843,1009821,628132,1583641,Belgium,ALL
2020-05-10,,,96,49,193,8746,8298,9555,3966,1099,12581,78781,27403,218411,1013787,629232,1596222,Belgium,ALL
2020-05-11,,,92,45,190,8838,8344,9744,3823,1028,12328,75780,25608,214196,1017610,630260,1608549,Belgium,ALL
2020-05-12,,,88,42,186,8927,8387,9930,3686,962,12066,72915,23928,210009,1021296,631223,1620615,Belgium,ALL
