date,actual_deaths,total_deaths,predicted_deaths_mean,predicted_deaths_lower,predicted_deaths_upper,predicted_total_deaths_mean,predicted_total_deaths_lower,predicted_total_deaths_upper,predicted_new_infected_mean,predicted_new_infected_lower,predicted_new_infected_upper,predicted_current_infected_mean,predicted_current_infected_lower,predicted_current_infected_upper,predicted_total_infected_mean,predicted_total_infected_lower,predicted_total_infected_upper,r_values_mean,r_values_lower,r_values_upper,country,region,subregion
2020-02-25,,,,,,,,,57,31,74,57,31,74,57,31,74,1.75926437168,1.2,2,Canada,ALL,Alberta
2020-02-26,,,,,,,,,57,31,74,114,62,148,114,62,148,1.75836389493,1.19997074035,1.99994317083,Canada,ALL,Alberta
2020-02-27,,,,,,,,,57,31,74,170,94,222,170,94,222,1.75807986561,1.19996001306,1.99991881008,Canada,ALL,Alberta
2020-02-28,,,,,,,,,57,31,74,227,125,296,227,125,296,1.75770445475,1.19994536163,1.99988389763,Canada,ALL,Alberta
2020-02-29,,,,,,,,,57,31,74,284,156,370,284,156,370,1.75720772044,1.1999253412,1.99983304959,Canada,ALL,Alberta
2020-03-01,,,,,,,,,57,31,74,341,188,444,341,188,444,1.75654979281,1.19989798466,1.99975915333,Canada,ALL,Alberta
2020-03-02,,,,,,,,,57,31,74,397,219,518,397,219,518,1.75567759856,1.19986060481,1.99964794346,Canada,ALL,Alberta
2020-03-03,,,,,,,,,57,31,74,454,250,592,454,250,592,1.7545205557,1.19980953145,1.99948284398,Canada,ALL,Alberta
2020-03-04,,,,,,,,,57,31,74,511,282,666,511,282,666,1.75298496928,1.19973975306,1.99924037159,Canada,ALL,Alberta
2020-03-05,,,,,,,,,155,87,211,666,369,877,666,369,877,1.75084975268,1.19957130215,1.99883548085,Canada,ALL,Alberta
2020-03-06,,,,,,,,,155,87,210,821,456,1087,821,456,1087,1.74813377153,1.19943195299,1.99833972704,Canada,ALL,Alberta
2020-03-07,,,,,,,,,163,91,223,984,547,1309,984,547,1309,1.74451697286,1.19923404118,1.99764234399,Canada,ALL,Alberta
2020-03-08,,,,,,,,,179,99,250,1163,646,1559,1163,646,1559,1.73974432512,1.19897129938,1.9967611982,Canada,ALL,Alberta
2020-03-09,,,,,,,,,213,120,304,1375,767,1862,1375,767,1862,1.73346086409,1.19861950003,1.99555371665,Canada,ALL,Alberta
2020-03-10,,,,,,,,,266,152,388,1641,919,2250,1641,919,2250,1.72522333888,1.19814599095,1.99376228668,Canada,ALL,Alberta
2020-03-11,,,,,,,,,306,176,455,1890,1064,2631,1947,1096,2705,1.71449211207,1.19750609381,1.99115851819,Canada,ALL,Alberta
2020-03-12,,,,,,,,,340,194,513,2173,1228,3070,2287,1291,3218,1.70063952615,1.1966399156,1.98744822557,Canada,ALL,Alberta
2020-03-13,,,,,,,,,380,213,587,2497,1410,3582,2667,1504,3804,1.68298478008,1.19546992512,1.98218695891,Canada,ALL,Alberta
2020-03-14,,,,,,,,,427,230,672,2867,1610,4179,3094,1735,4475,1.66084336144,1.19389197222,1.97546064899,Canada,ALL,Alberta
2020-03-15,,,,,,,,,484,248,773,3294,1827,4877,3577,1983,5247,1.63361365891,1.1917205614,1.96615631776,Canada,ALL,Alberta
2020-03-16,,,,,,,,,540,268,886,3777,2064,5688,4117,2252,6132,1.60088305864,1.16168934573,1.95292066828,Canada,ALL,Alberta
2020-03-17,,,,,,,,,593,289,992,4312,2322,6606,4710,2541,7124,1.56251768137,1.12470114441,1.93463979657,Canada,ALL,Alberta
