date,actual_deaths,total_deaths,predicted_deaths_mean,predicted_deaths_lower,predicted_deaths_upper,predicted_total_deaths_mean,predicted_total_deaths_lower,predicted_total_deaths_upper,predicted_new_infected_mean,predicted_new_infected_lower,predicted_new_infected_upper,predicted_current_infected_mean,predicted_current_infected_lower,predicted_current_infected_upper,predicted_total_infected_mean,predicted_total_infected_lower,predicted_total_infected_upper,r_values_mean,r_values_lower,r_values_upper,country,region,subregion
2020-02-25,,,,,,,,,56,29,74,56,29,74,56,29,74,1.70123635695,1.2,2,Canada,ALL,Alberta
2020-02-26,,,,,,,,,56,29,74,111,58,148,111,58,148,1.70017549657,1.1995055939,1.99992578181,Canada,ALL,Alberta
2020-02-27,,,,,,,,,56,29,74,167,87,222,167,87,222,1.69985051517,1.19930459625,1.99989177866,Canada,ALL,Alberta
2020-02-28,,,,,,,,,56,29,74,223,116,296,223,116,296,1.69942438786,1.19904441455,1.99984222158,Canada,ALL,Alberta
2020-02-29,,,,,,,,,56,29,74,279,145,370,279,145,370,1.69886520579,1.19875369911,1.99976997489,Canada,ALL,Alberta
2020-03-01,,,,,,,,,56,29,74,334,174,444,334,174,444,1.69813093793,1.19839834397,1.99966965844,Canada,ALL,Alberta
2020-03-02,,,,,,,,,56,29,74,390,203,518,390,203,518,1.69716626907,1.1979411252,1.9995358548,Canada,ALL,Alberta
2020-03-03,,,,,,,,,56,29,74,446,232,592,446,232,592,1.69589851774,1.19735291368,1.99934306932,Canada,ALL,Alberta
2020-03-04,,,,,,,,,56,29,74,502,261,666,502,261,666,1.69423242769,1.19659643997,1.99904357512,Canada,ALL,Alberta
2020-03-05,,,,,,,,,149,80,210,651,341,876,651,341,876,1.69195154426,1.19554445501,1.99855339777,Canada,ALL,Alberta
2020-03-06,,,,,,,,,149,80,209,800,422,1084,800,422,1084,1.68906724969,1.19409391436,1.99792639492,Canada,ALL,Alberta
2020-03-07,,,,,,,,,156,84,222,955,507,1306,955,507,1306,1.68527117334,1.19166751591,1.9970059454,Canada,ALL,Alberta
2020-03-08,,,,,,,,,171,92,248,1126,599,1553,1126,599,1553,1.68031837512,1.18859111986,1.99587805818,Canada,ALL,Alberta
