date,actual_deaths,total_deaths,predicted_deaths_mean,predicted_deaths_lower,predicted_deaths_upper,predicted_total_deaths_mean,predicted_total_deaths_lower,predicted_total_deaths_upper,predicted_new_infected_mean,predicted_new_infected_lower,predicted_new_infected_upper,predicted_current_infected_mean,predicted_current_infected_lower,predicted_current_infected_upper,predicted_total_infected_mean,predicted_total_infected_lower,predicted_total_infected_upper,r_values_mean,r_values_lower,r_values_upper,country,region,subregion
2020-02-25,,,,,,,,,49,25,66,49,25,66,49,25,66,1.66674188499,1.2,2,Canada,ALL,Alberta
2020-02-26,,,,,,,,,49,25,66,99,50,132,99,50,132,1.66585717444,1.19988097883,1.99977341863,Canada,ALL,Alberta
2020-02-27,,,,,,,,,49,25,66,148,75,198,148,75,198,1.66557839732,1.19984221052,1.9996719911,Canada,ALL,Alberta
2020-02-28,,,,,,,,,49,25,66,198,100,264,198,100,264,1.66520998119,1.1997907359,1.99954562793,Canada,ALL,Alberta
2020-02-29,,,,,,,,,49,25,66,247,125,330,247,125,330,1.66472258029,1.19972227882,1.99937006896,Canada,ALL,Alberta
2020-03-01,,,,,,,,,49,25,66,296,150,396,296,150,396,1.66407714167,1.19962030167,1.99912668033,Canada,ALL,Alberta
2020-03-02,,,,,,,,,49,25,66,346,175,462,346,175,462,1.66322172283,1.19948073376,1.9987892798,Canada,ALL,Alberta
2020-03-03,,,,,,,,,49,25,66,395,200,528,395,200,528,1.66208732504,1.19928971555,1.99832161193,Canada,ALL,Alberta
2020-03-04,,,,,,,,,49,25,66,445,225,594,445,225,594,1.66058249813,1.19902831608,1.99767350815,Canada,ALL,Alberta
2020-03-05,,,,,,,,,130,69,188,575,294,782,575,294,782,1.65850680821,1.19866144964,1.99669700276,Canada,ALL,Alberta
2020-03-06,,,,,,,,,130,69,187,705,364,968,705,364,968,1.65585111612,1.1982923359,1.99544382555,Canada,ALL,Alberta
2020-03-07,,,,,,,,,136,73,198,840,437,1166,840,437,1166,1.65232230126,1.19781227929,1.9936937072,Canada,ALL,Alberta
2020-03-08,,,,,,,,,148,80,220,989,517,1385,989,517,1385,1.64767082136,1.19720237491,1.99128529381,Canada,ALL,Alberta
2020-03-09,,,,,,,,,175,96,268,1163,614,1653,1163,614,1653,1.64155759332,1.19638293116,1.98796891091,Canada,ALL,Alberta
2020-03-10,,,,,,,,,215,120,341,1379,734,1993,1379,734,1993,1.63356286864,1.19531406817,1.9834057841,Canada,ALL,Alberta
2020-03-11,,,,,,,,,246,137,395,1575,846,2321,1625,871,2387,1.62318216816,1.19361604285,1.97641261305,Canada,ALL,Alberta
2020-03-12,,,,,,,,,272,151,438,1798,973,2693,1896,1023,2825,1.60983868575,1.19170683684,1.96591949454,Canada,ALL,Alberta
2020-03-13,,,,,,,,,301,167,492,2049,1115,3119,2197,1190,3317,1.5929215715,1.18939954873,1.95095042911,Canada,ALL,Alberta
2020-03-14,,,,,,,,,334,187,552,2334,1278,3604,2531,1378,3868,1.57184266617,1.18648629667,1.9336285696,Canada,ALL,Alberta
2020-03-15,,,,,,,,,375,210,626,2659,1464,4164,2906,1589,4494,1.54612771706,1.18275424633,1.91510481064,Canada,ALL,Alberta
2020-03-16,,,,,,,,,414,230,700,3024,1670,4797,3320,1820,5193,1.51552468673,1.17808172795,1.8918708153,Canada,ALL,Alberta
2020-03-17,,,,,,,,,450,249,775,3424,1894,5505,3770,2069,5967,1.48009372457,1.15259691936,1.85736249184,Canada,ALL,Alberta
2020-03-18,,,,,,,,,484,268,858,3859,2137,6297,4254,2337,6825,1.44024804319,1.13156450932,1.81147176439,Canada,ALL,Alberta
2020-03-19,,,,,,,,,518,281,918,4327,2393,7148,4772,2618,7742,1.39672229545,1.10335419258,1.75655075303,Canada,ALL,Alberta
2020-03-20,1,1,,,,,,,550,292,973,4747,2616,7933,5322,2911,8715,1.35048506638,1.06976097827,1.69390262535,Canada,ALL,Alberta
2020-03-21,0,1,,,,,,,580,305,1035,5198,2853,8782,5903,3217,9749,1.3026316426,1.02514160722,1.65856714223,Canada,ALL,Alberta
2020-03-22,0,1,,,,,,,605,318,1092,5667,3098,9676,6508,3535,10841,1.25429290784,0.983627438213,1.58358676227,Canada,ALL,Alberta
