date,actual_deaths,total_deaths,predicted_deaths_mean,predicted_deaths_lower,predicted_deaths_upper,predicted_total_deaths_mean,predicted_total_deaths_lower,predicted_total_deaths_upper,predicted_new_infected_mean,predicted_new_infected_lower,predicted_new_infected_upper,predicted_current_infected_mean,predicted_current_infected_lower,predicted_current_infected_upper,country,region
2020-03-31,0,3,,,,,,,124,66,262,2317,1390,4141,US,AK
2020-04-01,0,3,,,,,,,119,62,246,2280,1347,4180,US,AK
2020-04-02,0,3,,,,,,,114,59,229,2232,1298,4186,US,AK
2020-04-03,0,3,,,,,,,109,56,212,2175,1246,4152,US,AK
2020-04-04,2,5,,,,,,,104,53,202,2107,1191,4086,US,AK
2020-04-05,1,6,,,,,,,100,51,194,2034,1134,3997,US,AK
2020-04-06,0,6,,,,,,,96,48,190,1960,1077,3890,US,AK
2020-04-07,0,6,,,,,,,93,46,187,1885,1022,3774,US,AK
2020-04-08,1,7,,,,,,,89,44,180,1811,969,3652,US,AK
2020-04-09,,,1,1,2,8,8,9,86,43,173,1739,919,3520,US,AK
2020-04-10,,,1,1,2,9,9,11,83,41,164,1669,872,3382,US,AK
2020-04-11,,,1,1,2,11,10,13,80,40,155,1602,830,3242,US,AK
2020-04-12,,,1,1,2,12,11,15,77,38,147,1539,790,3098,US,AK
2020-04-13,,,1,1,2,13,12,17,75,37,138,1478,752,2952,US,AK
2020-04-14,,,1,1,2,14,13,19,72,36,134,1421,718,2812,US,AK
2020-04-15,,,1,0,2,15,13,21,70,35,130,1367,688,2680,US,AK
2020-04-16,,,1,0,2,17,13,23,68,34,128,1316,660,2562,US,AK
2020-04-17,,,1,0,2,18,13,25,66,33,125,1269,634,2458,US,AK
2020-04-18,,,1,0,2,19,13,27,64,32,122,1223,610,2368,US,AK
2020-04-19,,,1,0,2,20,13,29,62,31,119,1181,588,2285,US,AK
2020-04-20,,,1,0,2,20,13,31,60,30,117,1141,568,2208,US,AK
2020-04-21,,,1,0,2,21,13,33,58,30,115,1103,550,2134,US,AK
2020-04-22,,,1,0,2,22,13,35,57,29,113,1067,533,2060,US,AK
2020-04-23,,,1,0,2,22,13,37,55,28,110,1033,517,1990,US,AK
2020-04-24,,,1,0,2,23,13,39,54,27,108,1001,501,1926,US,AK
2020-04-25,,,1,0,2,24,13,41,52,27,106,970,487,1868,US,AK
2020-04-26,,,0,0,2,24,13,43,51,26,104,941,473,1817,US,AK
2020-04-27,,,0,0,1,25,13,44,49,25,101,913,460,1771,US,AK
2020-04-28,,,0,0,1,25,13,45,48,25,99,887,448,1732,US,AK
2020-04-29,,,0,0,1,25,13,46,47,24,97,861,436,1694,US,AK
2020-04-30,,,0,0,1,26,13,47,46,24,95,837,425,1660,US,AK
2020-05-01,,,0,0,1,26,13,48,44,23,93,813,414,1625,US,AK
2020-05-02,,,0,0,1,26,13,49,43,22,90,790,403,1590,US,AK
2020-05-03,,,0,0,1,27,13,50,42,22,88,768,393,1556,US,AK
2020-05-04,,,0,0,1,27,13,51,41,21,86,747,383,1523,US,AK
2020-05-05,,,0,0,1,27,13,52,40,21,84,726,374,1490,US,AK
2020-05-06,,,0,0,1,27,13,53,38,20,82,706,364,1457,US,AK
2020-05-07,,,0,0,1,27,13,54,37,19,80,687,354,1424,US,AK
2020-05-08,,,0,0,1,27,13,55,36,19,78,668,345,1392,US,AK
2020-05-09,,,0,0,1,28,13,56,35,18,76,649,336,1360,US,AK
2020-05-10,,,0,0,1,28,13,57,34,18,73,631,327,1327,US,AK
2020-05-11,,,0,0,1,28,13,58,33,17,71,613,318,1294,US,AK
2020-05-12,,,0,0,1,28,13,59,32,16,69,595,309,1262,US,AK
2020-05-13,,,0,0,1,28,13,60,31,16,67,578,300,1230,US,AK
2020-05-14,,,0,0,1,28,13,61,30,15,65,561,291,1198,US,AK
2020-05-15,,,0,0,1,28,13,62,29,15,63,544,282,1166,US,AK
2020-05-16,,,0,0,1,28,13,63,28,14,61,528,273,1134,US,AK
2020-05-17,,,0,0,1,28,13,64,27,14,59,512,265,1102,US,AK
2020-05-18,,,0,0,1,28,13,65,26,13,57,496,256,1071,US,AK
2020-05-19,,,0,0,1,28,13,66,25,12,55,480,247,1040,US,AK
2020-05-20,,,0,0,0,28,13,66,24,12,52,464,238,1008,US,AK
2020-05-21,,,0,0,0,28,13,66,23,11,50,449,229,976,US,AK
2020-05-22,,,0,0,0,28,13,66,22,11,48,433,221,944,US,AK
2020-05-23,,,0,0,0,28,13,66,21,10,46,418,212,912,US,AK
2020-05-24,,,0,0,0,28,13,66,20,10,44,403,204,880,US,AK
2020-05-25,,,0,0,0,28,13,66,19,9,42,388,195,849,US,AK
2020-05-26,,,0,0,0,28,13,66,18,8,40,373,186,818,US,AK
2020-05-27,,,0,0,0,28,13,66,17,8,38,358,178,787,US,AK
2020-05-28,,,0,0,0,28,13,66,16,7,36,343,169,756,US,AK
2020-05-29,,,0,0,0,28,13,66,15,7,33,328,161,724,US,AK
2020-05-30,,,0,0,0,28,13,66,14,6,31,314,152,692,US,AK
2020-05-31,,,0,0,0,28,13,66,13,6,29,299,144,660,US,AK
2020-06-01,,,0,0,0,28,13,66,12,5,27,285,135,628,US,AK
2020-06-02,,,0,0,0,28,13,66,12,5,25,270,127,596,US,AK
2020-06-03,,,0,0,0,28,13,66,10,4,23,256,119,564,US,AK
2020-06-04,,,0,0,0,28,13,66,9,3,21,241,110,533,US,AK
2020-06-05,,,0,0,0,28,13,66,8,3,19,227,102,502,US,AK
2020-06-06,,,0,0,0,28,13,66,8,2,17,213,93,471,US,AK
2020-06-07,,,0,0,0,28,13,66,7,2,15,199,85,440,US,AK
2020-06-08,,,0,0,0,28,13,66,6,2,13,185,77,409,US,AK
2020-06-09,,,0,0,0,28,13,66,5,1,12,171,69,379,US,AK
2020-06-10,,,0,0,0,28,13,66,5,1,11,158,62,350,US,AK
2020-06-11,,,0,0,0,28,13,66,4,1,10,146,55,322,US,AK
2020-06-12,,,0,0,0,28,13,66,4,1,9,134,49,295,US,AK
2020-06-13,,,0,0,0,28,13,66,4,0,8,122,42,270,US,AK
2020-06-14,,,0,0,0,28,13,66,3,0,7,111,36,246,US,AK
2020-06-15,,,0,0,0,28,13,66,3,0,6,101,30,223,US,AK
2020-06-16,,,0,0,0,28,13,66,3,0,6,91,25,202,US,AK
2020-06-17,,,0,0,0,28,13,66,2,0,5,82,20,182,US,AK
2020-06-18,,,0,0,0,28,13,66,2,0,4,73,16,163,US,AK
2020-06-19,,,0,0,0,28,13,66,2,0,4,66,13,146,US,AK
2020-06-20,,,0,0,0,28,13,66,1,0,4,59,10,131,US,AK
2020-06-21,,,0,0,0,28,13,66,1,0,3,52,8,117,US,AK
2020-06-22,,,0,0,0,28,13,66,1,0,3,47,6,105,US,AK
2020-06-23,,,0,0,0,28,13,66,1,0,3,42,4,95,US,AK
2020-06-24,,,0,0,0,28,13,66,1,0,2,37,3,85,US,AK
2020-06-25,,,0,0,0,28,13,66,1,0,2,33,2,76,US,AK
2020-06-26,,,0,0,0,28,13,66,1,0,2,29,1,68,US,AK
2020-06-27,,,0,0,0,28,13,66,1,0,2,26,0,61,US,AK
2020-06-28,,,0,0,0,28,13,66,0,0,1,23,0,54,US,AK
2020-06-29,,,0,0,0,28,13,66,0,0,1,20,0,48,US,AK
2020-06-30,,,0,0,0,28,13,66,0,0,1,18,0,43,US,AK
2020-03-02,,,,,,,,,250,250,250,250,250,250,US,AL
2020-03-03,,,,,,,,,250,250,250,500,500,500,US,AL
2020-03-04,,,,,,,,,250,250,250,750,750,750,US,AL
2020-03-05,,,,,,,,,250,250,250,1000,1000,1000,US,AL
2020-03-06,,,,,,,,,250,250,250,1250,1250,1250,US,AL
2020-03-07,,,,,,,,,250,250,250,1500,1500,1500,US,AL
2020-03-08,,,,,,,,,250,250,250,1750,1750,1750,US,AL
2020-03-09,,,,,,,,,250,250,250,2000,2000,2000,US,AL
2020-03-10,,,,,,,,,250,250,250,2250,2250,2250,US,AL
2020-03-11,,,,,,,,,668,603,768,2918,2853,3018,US,AL
2020-03-12,,,,,,,,,650,588,728,3568,3441,3746,US,AL
2020-03-13,,,,,,,,,662,598,729,4230,4039,4475,US,AL
2020-03-14,,,,,,,,,699,620,792,4929,4659,5266,US,AL
2020-03-15,,,,,,,,,786,672,926,5715,5330,6192,US,AL
2020-03-16,,,,,,,,,913,747,1132,6627,6078,7324,US,AL
2020-03-17,,,,,,,,,976,767,1264,7353,6594,8338,US,AL
2020-03-18,,,,,,,,,998,753,1343,8101,7098,9432,US,AL
2020-03-19,,,,,,,,,1016,743,1418,8867,7590,10600,US,AL
2020-03-20,,,,,,,,,1029,726,1491,9646,8066,11841,US,AL
2020-03-21,,,,,,,,,1046,715,1566,10442,8531,13157,US,AL
2020-03-22,,,,,,,,,1049,697,1636,11241,8978,14544,US,AL
2020-03-23,,,,,,,,,1035,673,1644,12025,9401,15937,US,AL
2020-03-24,,,,,,,,,1012,646,1627,12787,9796,17314,US,AL
2020-03-25,,,,,,,,,986,618,1638,13523,10164,18702,US,AL
2020-03-26,1,1,,,,,,,960,593,1606,13815,10154,19539,US,AL
2020-03-27,2,3,,,,,,,933,570,1556,14099,10136,20368,US,AL
2020-03-28,0,3,,,,,,,905,548,1503,14341,10086,21142,US,AL
2020-03-29,1,4,,,,,,,875,528,1468,14517,9994,21818,US,AL
2020-03-30,2,6,,,,,,,845,510,1434,14577,9832,22325,US,AL
2020-03-31,7,13,,,,,,,817,492,1405,14481,9576,22599,US,AL
2020-04-01,13,26,,,,,,,790,477,1373,14295,9286,22707,US,AL
2020-04-02,6,32,,,,,,,764,463,1308,14061,8996,22672,US,AL
2020-04-03,3,35,,,,,,,739,450,1250,13784,8703,22505,US,AL
2020-04-04,8,43,,,,,,,715,437,1202,13470,8414,22216,US,AL
2020-04-05,2,45,,,,,,,692,426,1148,13115,8125,21798,US,AL
2020-04-06,5,50,,,,,,,671,415,1106,12737,7843,21268,US,AL
2020-04-07,6,56,,,,,,,650,405,1072,12353,7575,20696,US,AL
2020-04-08,10,66,,,,,,,631,395,1040,11972,7324,20109,US,AL
2020-04-09,,,9,7,12,75,73,78,613,386,1008,11599,7093,19480,US,AL
2020-04-10,,,9,7,13,84,80,91,596,378,977,11235,6877,18851,US,AL
2020-04-11,,,10,7,14,94,87,105,579,369,948,10880,6677,18243,US,AL
2020-04-12,,,10,7,15,103,94,120,564,361,919,10539,6489,17659,US,AL
2020-04-13,,,10,6,15,113,100,135,549,354,891,10213,6315,17082,US,AL
2020-04-14,,,10,6,15,123,106,150,535,346,865,9902,6152,16514,US,AL
2020-04-15,,,9,6,15,132,112,165,521,339,839,9606,5999,15948,US,AL
2020-04-16,,,9,6,15,141,118,180,508,332,814,9324,5854,15390,US,AL
2020-04-17,,,9,6,15,150,124,195,495,325,790,9056,5716,14872,US,AL
2020-04-18,,,9,5,15,159,129,210,483,318,768,8801,5585,14389,US,AL
2020-04-19,,,9,5,14,168,134,224,472,312,746,8558,5460,13932,US,AL
2020-04-20,,,8,5,14,176,139,238,461,305,724,8326,5339,13508,US,AL
2020-04-21,,,8,5,14,184,144,252,450,299,704,8105,5223,13106,US,AL
2020-04-22,,,8,4,13,192,148,265,439,293,684,7894,5112,12719,US,AL
2020-04-23,,,7,4,13,199,152,278,429,287,666,7692,5004,12344,US,AL
2020-04-24,,,7,4,13,206,156,291,419,280,648,7498,4898,11984,US,AL
2020-04-25,,,7,4,12,213,160,303,409,274,630,7311,4794,11636,US,AL
2020-04-26,,,7,4,12,220,164,315,399,268,612,7131,4693,11301,US,AL
2020-04-27,,,7,4,11,227,168,326,390,262,596,6958,4594,10977,US,AL
2020-04-28,,,6,4,11,233,172,337,381,256,580,6790,4496,10666,US,AL
2020-04-29,,,6,4,10,239,176,347,372,250,564,6627,4400,10365,US,AL
2020-04-30,,,6,3,10,245,179,357,363,245,548,6468,4306,10074,US,AL
2020-05-01,,,6,3,10,251,182,367,354,239,534,6314,4213,9793,US,AL
2020-05-02,,,5,3,9,256,185,376,345,233,519,6164,4121,9522,US,AL
2020-05-03,,,5,3,9,261,188,385,337,227,505,6017,4030,9260,US,AL
2020-05-04,,,5,3,9,266,191,394,328,221,491,5874,3939,9006,US,AL
2020-05-05,,,5,3,8,271,194,402,320,216,477,5733,3850,8758,US,AL
2020-05-06,,,5,3,8,276,197,410,311,210,464,5595,3761,8518,US,AL
2020-05-07,,,5,3,8,281,200,418,303,204,451,5459,3672,8285,US,AL
2020-05-08,,,5,3,8,286,203,426,295,198,438,5325,3583,8058,US,AL
2020-05-09,,,4,3,7,290,206,433,287,193,426,5193,3496,7836,US,AL
2020-05-10,,,4,3,7,295,209,440,279,187,413,5063,3409,7620,US,AL
