date,actual_deaths,total_deaths,predicted_deaths_mean,predicted_deaths_lower,predicted_deaths_upper,predicted_total_deaths_mean,predicted_total_deaths_lower,predicted_total_deaths_upper,predicted_new_infected_mean,predicted_new_infected_lower,predicted_new_infected_upper,predicted_current_infected_mean,predicted_current_infected_lower,predicted_current_infected_upper,predicted_total_infected_mean,predicted_total_infected_lower,predicted_total_infected_upper,r_values_mean,r_values_lower,r_values_upper,country,region,subregion
2020-02-05,0,0,,,,,,,126,66,178,126,66,178,126,66,178,2.26218049867,2.1,2.4,US,,
2020-02-06,0,0,,,,,,,126,66,178,252,132,356,252,132,356,2.26217053452,2.09998893384,2.39999969812,US,,
2020-02-07,0,0,,,,,,,126,66,178,377,197,534,378,198,534,2.26216717719,2.09998541096,2.3999995362,US,,
2020-02-08,0,0,,,,,,,126,66,178,503,264,712,504,264,712,2.2621626758,2.09998076649,2.39999929073,US,,
2020-02-09,0,0,,,,,,,287,163,404,790,441,1102,791,427,1116,2.26215663542,2.09997464334,2.39999891191,US,,
2020-02-10,0,0,,,,,,,287,163,404,1077,610,1501,1078,590,1520,2.26214852276,2.09996621001,2.39999833062,US,,
2020-02-11,0,0,,,,,,,287,163,404,1364,776,1902,1365,753,1924,2.26213761688,2.09995479797,2.39999743785,US,,
2020-02-12,0,0,,,,,,,287,163,404,1651,941,2304,1652,916,2328,2.26212294206,2.09993953186,2.39999620152,US,,
2020-02-13,0,0,,,,,,,460,278,648,2110,1236,2929,2112,1194,2976,2.26210317611,2.09991911021,2.39999431807,US,,
2020-02-14,0,0,,,,,,,669,407,937,2780,1649,3860,2781,1601,3913,2.26204705618,2.09985935494,2.39996710728,US,,
2020-02-15,0,0,,,,,,,1207,745,1628,3986,2449,5448,3988,2346,5541,2.26200740001,2.09981841165,2.39996001848,US,,
2020-02-16,0,0,,,,,,,2404,1465,3094,6391,4041,8481,6392,3811,8635,2.2619467788,2.0997564822,2.39994319109,US,,
2020-02-17,0,0,,,,,,,3885,2519,4923,10276,6692,13316,10277,6330,13558,2.26186904607,2.09967835868,2.39992326301,US,,
2020-02-18,0,0,,,,,,,4302,2831,5457,14578,9563,18746,14579,9161,19015,2.26176709934,2.09957759636,2.3998987524,US,,
