date,actual_deaths,predicted_deaths_mean,predicted_deaths_lower,predicted_deaths_upper,country,region
2020-02-21,,,,,US,CA
2020-02-22,,,,,US,CA
2020-02-23,,,,,US,CA
2020-02-24,,,,,US,CA
2020-02-25,,,,,US,CA
2020-02-26,,,,,US,CA
2020-02-27,,,,,US,CA
2020-02-28,,,,,US,CA
2020-02-29,,,,,US,CA
2020-03-01,,,,,US,CA
2020-03-02,,,,,US,CA
2020-03-03,,,,,US,CA
2020-03-04,,,,,US,CA
2020-03-05,,,,,US,CA
2020-03-06,,,,,US,CA
2020-03-07,,,,,US,CA
2020-03-08,,,,,US,CA
2020-03-09,,,,,US,CA
2020-03-10,,,,,US,CA
2020-03-11,,,,,US,CA
2020-03-12,4,,,,US,CA
2020-03-13,0,,,,US,CA
2020-03-14,1,,,,US,CA
2020-03-15,0,,,,US,CA
2020-03-16,1,,,,US,CA
2020-03-17,5,,,,US,CA
2020-03-18,2,,,,US,CA
2020-03-19,5,,,,US,CA
2020-03-20,2,,,,US,CA
2020-03-21,4,,,,US,CA
2020-03-22,3,,,,US,CA
2020-03-23,0,,,,US,CA
2020-03-24,13,,,,US,CA
2020-03-25,13,,,,US,CA
2020-03-26,12,,,,US,CA
2020-03-27,13,,,,US,CA
2020-03-28,23,,,,US,CA
2020-03-29,22,,,,US,CA
2020-03-30,10,,,,US,CA
2020-03-31,20,,,,US,CA
2020-04-01,18,,,,US,CA
2020-04-02,32,,,,US,CA
2020-04-03,,23,16,33,US,CA
2020-04-04,,23,15,34,US,CA
2020-04-05,,22,14,35,US,CA
2020-04-06,,21,12,35,US,CA
2020-04-07,,20,11,34,US,CA
2020-04-08,,19,10,33,US,CA
2020-04-09,,17,8,30,US,CA
2020-04-10,,16,8,29,US,CA
2020-04-11,,14,6,26,US,CA
2020-04-12,,13,6,24,US,CA
2020-04-13,,12,6,21,US,CA
2020-04-14,,10,4,19,US,CA
2020-04-15,,9,4,16,US,CA
2020-04-16,,8,3,15,US,CA
2020-04-17,,8,4,14,US,CA
2020-04-18,,7,3,12,US,CA
2020-04-19,,6,3,10,US,CA
2020-04-20,,5,2,9,US,CA
2020-04-21,,5,2,8,US,CA
2020-04-22,,4,1,7,US,CA
2020-04-23,,4,2,7,US,CA
2020-04-24,,4,2,6,US,CA
2020-04-25,,3,1,5,US,CA
2020-04-26,,3,1,5,US,CA
2020-04-27,,3,1,5,US,CA
2020-04-28,,3,1,5,US,CA
2020-04-29,,2,0,4,US,CA
2020-04-30,,2,0,3,US,CA
2020-05-01,,2,0,3,US,CA
2020-05-02,,2,1,3,US,CA
2020-05-03,,2,1,3,US,CA
2020-05-04,,2,1,3,US,CA
2020-05-05,,2,1,3,US,CA
2020-05-06,,2,1,3,US,CA
2020-05-07,,2,1,3,US,CA
2020-05-08,,2,1,3,US,CA
2020-05-09,,1,0,2,US,CA
2020-05-10,,1,0,2,US,CA
2020-05-11,,1,0,2,US,CA
2020-05-12,,1,0,2,US,CA
2020-05-13,,1,0,2,US,CA
2020-05-14,,1,0,2,US,CA
2020-05-15,,1,0,2,US,CA
2020-05-16,,1,0,2,US,CA
2020-05-17,,1,0,2,US,CA
2020-05-18,,1,0,2,US,CA
2020-05-19,,1,0,2,US,CA
2020-05-20,,1,0,2,US,CA
2020-05-21,,1,0,2,US,CA
2020-05-22,,1,0,2,US,CA
2020-05-23,,1,0,2,US,CA
2020-05-24,,1,0,2,US,CA
2020-05-25,,1,0,2,US,CA
2020-05-26,,1,0,2,US,CA
2020-05-27,,1,0,2,US,CA
2020-05-28,,1,0,2,US,CA
2020-05-29,,1,0,2,US,CA
2020-05-30,,1,0,2,US,CA
2020-05-31,,1,0,2,US,CA
2020-06-01,,1,0,2,US,CA
2020-06-02,,1,0,2,US,CA
2020-06-03,,1,0,2,US,CA
2020-06-04,,1,0,1,US,CA
2020-06-05,,1,0,1,US,CA
2020-06-06,,1,0,1,US,CA
2020-06-07,,1,0,1,US,CA
2020-06-08,,1,0,1,US,CA
2020-06-09,,1,0,1,US,CA
2020-06-10,,1,0,1,US,CA
2020-06-11,,1,0,1,US,CA
2020-06-12,,1,0,1,US,CA
2020-06-13,,0,0,1,US,CA
2020-06-14,,0,0,1,US,CA
2020-06-15,,0,0,1,US,CA
2020-06-16,,0,0,1,US,CA
2020-06-17,,0,0,1,US,CA
2020-06-18,,0,0,1,US,CA
2020-06-19,,0,0,1,US,CA
2020-06-20,,0,0,1,US,CA
2020-06-21,,0,0,1,US,CA
2020-06-22,,0,0,1,US,CA
2020-06-23,,0,0,1,US,CA
2020-06-24,,0,0,1,US,CA
2020-06-25,,0,0,1,US,CA
2020-06-26,,0,0,1,US,CA
2020-06-27,,0,0,1,US,CA
2020-06-28,,0,0,1,US,CA
2020-06-29,,0,0,1,US,CA
2020-06-30,,0,0,1,US,CA
2020-02-18,,,,,US,CO
2020-02-19,,,,,US,CO
2020-02-20,,,,,US,CO
2020-02-21,,,,,US,CO
2020-02-22,,,,,US,CO
2020-02-23,,,,,US,CO
2020-02-24,,,,,US,CO
2020-02-25,,,,,US,CO
2020-02-26,,,,,US,CO
2020-02-27,,,,,US,CO
2020-02-28,,,,,US,CO
2020-02-29,,,,,US,CO
2020-03-01,,,,,US,CO
2020-03-02,,,,,US,CO
2020-03-03,,,,,US,CO
2020-03-04,,,,,US,CO
2020-03-05,,,,,US,CO
2020-03-06,,,,,US,CO
2020-03-07,,,,,US,CO
2020-03-08,,,,,US,CO
2020-03-09,,,,,US,CO
2020-03-10,,,,,US,CO
2020-03-11,,,,,US,CO
2020-03-12,,,,,US,CO
2020-03-13,,,,,US,CO
2020-03-14,1,,,,US,CO
2020-03-15,0,,,,US,CO
2020-03-16,0,,,,US,CO
2020-03-17,0,,,,US,CO
2020-03-18,1,,,,US,CO
2020-03-19,0,,,,US,CO
2020-03-20,1,,,,US,CO
2020-03-21,1,,,,US,CO
2020-03-22,1,,,,US,CO
2020-03-23,1,,,,US,CO
2020-03-24,1,,,,US,CO
2020-03-25,4,,,,US,CO
2020-03-26,8,,,,US,CO
2020-03-27,5,,,,US,CO
2020-03-28,7,,,,US,CO
2020-03-29,13,,,,US,CO
2020-03-30,7,,,,US,CO
2020-03-31,0,,,,US,CO
2020-04-01,18,,,,US,CO
2020-04-02,11,,,,US,CO
2020-04-03,,13,11,15,US,CO
2020-04-04,,14,11,17,US,CO
2020-04-05,,16,13,20,US,CO
2020-04-06,,17,13,23,US,CO
2020-04-07,,18,13,26,US,CO
2020-04-08,,18,11,28,US,CO
2020-04-09,,18,10,30,US,CO
2020-04-10,,18,9,32,US,CO
2020-04-11,,18,8,33,US,CO
2020-04-12,,17,7,33,US,CO
2020-04-13,,16,5,32,US,CO
2020-04-14,,15,5,31,US,CO
2020-04-15,,14,4,30,US,CO
2020-04-16,,12,2,27,US,CO
2020-04-17,,11,2,25,US,CO
2020-04-18,,10,2,22,US,CO
2020-04-19,,9,2,20,US,CO
2020-04-20,,8,1,18,US,CO
2020-04-21,,7,1,16,US,CO
2020-04-22,,6,1,14,US,CO
2020-04-23,,5,0,12,US,CO
2020-04-24,,5,1,11,US,CO
2020-04-25,,4,0,9,US,CO
2020-04-26,,4,1,8,US,CO
2020-04-27,,3,0,7,US,CO
2020-04-28,,3,0,6,US,CO
2020-04-29,,3,1,6,US,CO
2020-04-30,,2,0,4,US,CO
2020-05-01,,2,0,4,US,CO
2020-05-02,,2,0,4,US,CO
2020-05-03,,2,0,4,US,CO
2020-05-04,,1,0,2,US,CO
2020-05-05,,1,0,2,US,CO
2020-05-06,,1,0,2,US,CO
2020-05-07,,1,0,2,US,CO
2020-05-08,,1,0,2,US,CO
2020-05-09,,1,0,2,US,CO
2020-05-10,,1,0,1,US,CO
2020-05-11,,1,0,1,US,CO
2020-05-12,,1,0,1,US,CO
2020-05-13,,1,0,1,US,CO
2020-05-14,,1,0,1,US,CO
2020-05-15,,1,0,1,US,CO
2020-05-16,,1,0,1,US,CO
2020-05-17,,1,0,1,US,CO
2020-05-18,,1,0,1,US,CO
2020-05-19,,1,0,1,US,CO
2020-05-20,,1,0,1,US,CO
2020-05-21,,1,0,1,US,CO
2020-05-22,,1,0,1,US,CO
2020-05-23,,1,0,1,US,CO
2020-05-24,,1,0,1,US,CO
2020-05-25,,0,0,1,US,CO
2020-05-26,,0,0,1,US,CO
2020-05-27,,0,0,1,US,CO
2020-05-28,,0,0,0,US,CO
2020-05-29,,0,0,0,US,CO
2020-05-30,,0,0,0,US,CO
2020-05-31,,0,0,0,US,CO
2020-06-01,,0,0,0,US,CO
2020-06-02,,0,0,0,US,CO
2020-06-03,,0,0,0,US,CO
2020-06-04,,0,0,0,US,CO
2020-06-05,,0,0,0,US,CO
2020-06-06,,0,0,0,US,CO
2020-06-07,,0,0,0,US,CO
2020-06-08,,0,0,0,US,CO
2020-06-09,,0,0,0,US,CO
2020-06-10,,0,0,0,US,CO
2020-06-11,,0,0,0,US,CO
2020-06-12,,0,0,0,US,CO
2020-06-13,,0,0,0,US,CO
2020-06-14,,0,0,0,US,CO
2020-06-15,,0,0,0,US,CO
2020-06-16,,0,0,0,US,CO
2020-06-17,,0,0,0,US,CO
2020-06-18,,0,0,0,US,CO
2020-06-19,,0,0,0,US,CO
2020-06-20,,0,0,0,US,CO
2020-06-21,,0,0,0,US,CO
2020-06-22,,0,0,0,US,CO
2020-06-23,,0,0,0,US,CO
2020-06-24,,0,0,0,US,CO
2020-06-25,,0,0,0,US,CO
2020-06-26,,0,0,0,US,CO
2020-06-27,,0,0,0,US,CO
2020-06-28,,0,0,0,US,CO
2020-06-29,,0,0,0,US,CO
2020-06-30,,0,0,0,US,CO
2020-02-23,,,,,US,CT
2020-02-24,,,,,US,CT
2020-02-25,,,,,US,CT
2020-02-26,,,,,US,CT
2020-02-27,,,,,US,CT
2020-02-28,,,,,US,CT
2020-02-29,,,,,US,CT
2020-03-01,,,,,US,CT
2020-03-02,,,,,US,CT
2020-03-03,,,,,US,CT
2020-03-04,,,,,US,CT
2020-03-05,,,,,US,CT
2020-03-06,,,,,US,CT
2020-03-07,,,,,US,CT
2020-03-08,,,,,US,CT
2020-03-09,,,,,US,CT
2020-03-10,,,,,US,CT
2020-03-11,,,,,US,CT
2020-03-12,,,,,US,CT
2020-03-13,,,,,US,CT
2020-03-14,,,,,US,CT
2020-03-15,,,,,US,CT
2020-03-16,,,,,US,CT
2020-03-17,,,,,US,CT
2020-03-18,,,,,US,CT
2020-03-19,1,,,,US,CT
2020-03-20,2,,,,US,CT
2020-03-21,1,,,,US,CT
2020-03-22,1,,,,US,CT
2020-03-23,5,,,,US,CT
2020-03-24,2,,,,US,CT
2020-03-25,7,,,,US,CT
2020-03-26,2,,,,US,CT
2020-03-27,6,,,,US,CT
2020-03-28,0,,,,US,CT
2020-03-29,7,,,,US,CT
2020-03-30,2,,,,US,CT
2020-03-31,33,,,,US,CT
2020-04-01,16,,,,US,CT
2020-04-02,27,,,,US,CT
2020-04-03,,31,27,36,US,CT
2020-04-04,,36,31,43,US,CT
2020-04-05,,43,35,55,US,CT
2020-04-06,,49,38,66,US,CT
2020-04-07,,55,39,80,US,CT
2020-04-08,,61,39,96,US,CT
2020-04-09,,65,35,113,US,CT
2020-04-10,,69,30,132,US,CT
2020-04-11,,71,23,150,US,CT
2020-04-12,,72,15,165,US,CT
2020-04-13,,71,8,175,US,CT
2020-04-14,,69,2,179,US,CT
2020-04-15,,65,0,176,US,CT
2020-04-16,,61,0,168,US,CT
2020-04-17,,55,0,154,US,CT
2020-04-18,,50,0,139,US,CT
2020-04-19,,44,0,123,US,CT
2020-04-20,,39,0,107,US,CT
2020-04-21,,35,0,93,US,CT
2020-04-22,,31,0,81,US,CT
2020-04-23,,27,0,70,US,CT
2020-04-24,,24,0,62,US,CT
2020-04-25,,21,0,55,US,CT
2020-04-26,,19,1,48,US,CT
2020-04-27,,17,1,43,US,CT
2020-04-28,,15,1,38,US,CT
2020-04-29,,13,0,33,US,CT
2020-04-30,,12,1,29,US,CT
2020-05-01,,10,0,25,US,CT
2020-05-02,,9,0,22,US,CT
2020-05-03,,8,0,19,US,CT
2020-05-04,,7,0,17,US,CT
2020-05-05,,7,1,16,US,CT
2020-05-06,,6,1,14,US,CT
2020-05-07,,5,0,11,US,CT
2020-05-08,,5,1,11,US,CT
2020-05-09,,5,1,10,US,CT
2020-05-10,,4,1,8,US,CT
2020-05-11,,4,1,8,US,CT
2020-05-12,,3,0,6,US,CT
2020-05-13,,3,1,6,US,CT
2020-05-14,,3,1,5,US,CT
2020-05-15,,3,1,5,US,CT
2020-05-16,,2,0,4,US,CT
2020-05-17,,2,0,3,US,CT
2020-05-18,,2,0,3,US,CT
2020-05-19,,2,1,3,US,CT
2020-05-20,,2,1,3,US,CT
2020-05-21,,2,1,3,US,CT
2020-05-22,,2,1,2,US,CT
2020-05-23,,2,1,2,US,CT
2020-05-24,,2,1,2,US,CT
2020-05-25,,2,1,2,US,CT
2020-05-26,,2,1,2,US,CT
2020-05-27,,2,1,2,US,CT
2020-05-28,,1,0,2,US,CT
2020-05-29,,1,0,2,US,CT
2020-05-30,,1,0,2,US,CT
2020-05-31,,1,0,2,US,CT
2020-06-01,,1,0,1,US,CT
2020-06-02,,1,0,1,US,CT
2020-06-03,,1,0,1,US,CT
2020-06-04,,1,0,1,US,CT
2020-06-05,,1,0,1,US,CT
2020-06-06,,1,0,1,US,CT
2020-06-07,,1,0,1,US,CT
2020-06-08,,1,0,1,US,CT
2020-06-09,,1,0,1,US,CT
2020-06-10,,1,0,1,US,CT
2020-06-11,,1,0,1,US,CT
2020-06-12,,1,0,1,US,CT
2020-06-13,,1,0,1,US,CT
2020-06-14,,1,0,1,US,CT
2020-06-15,,1,0,1,US,CT
2020-06-16,,1,0,1,US,CT
2020-06-17,,1,0,1,US,CT
2020-06-18,,1,0,1,US,CT
2020-06-19,,1,0,1,US,CT
2020-06-20,,1,0,1,US,CT
2020-06-21,,1,0,1,US,CT
2020-06-22,,1,0,1,US,CT
2020-06-23,,1,0,1,US,CT
2020-06-24,,1,0,1,US,CT
2020-06-25,,1,0,1,US,CT
2020-06-26,,1,0,1,US,CT
2020-06-27,,0,0,0,US,CT
2020-06-28,,0,0,0,US,CT
2020-06-29,,0,0,0,US,CT
2020-06-30,,0,0,0,US,CT
2020-02-24,,,,,US,DC
2020-02-25,,,,,US,DC
2020-02-26,,,,,US,DC
2020-02-27,,,,,US,DC
2020-02-28,,,,,US,DC
2020-02-29,,,,,US,DC
2020-03-01,,,,,US,DC
2020-03-02,,,,,US,DC
2020-03-03,,,,,US,DC
2020-03-04,,,,,US,DC
2020-03-05,,,,,US,DC
2020-03-06,,,,,US,DC
2020-03-07,,,,,US,DC
2020-03-08,,,,,US,DC
2020-03-09,,,,,US,DC
2020-03-10,,,,,US,DC
2020-03-11,,,,,US,DC
2020-03-12,,,,,US,DC
2020-03-13,,,,,US,DC
2020-03-14,,,,,US,DC
2020-03-15,,,,,US,DC
2020-03-16,,,,,US,DC
2020-03-17,,,,,US,DC
2020-03-18,,,,,US,DC
2020-03-19,,,,,US,DC
2020-03-20,1,,,,US,DC
2020-03-21,0,,,,US,DC
2020-03-22,0,,,,US,DC
2020-03-23,1,,,,US,DC
2020-03-24,0,,,,US,DC
2020-03-25,0,,,,US,DC
2020-03-26,1,,,,US,DC
2020-03-27,0,,,,US,DC
2020-03-28,1,,,,US,DC
2020-03-29,1,,,,US,DC
2020-03-30,4,,,,US,DC
2020-03-31,0,,,,US,DC
2020-04-01,2,,,,US,DC
2020-04-02,1,,,,US,DC
2020-04-03,,3,2,4,US,DC
2020-04-04,,4,3,5,US,DC
2020-04-05,,4,3,5,US,DC
2020-04-06,,4,2,6,US,DC
2020-04-07,,4,2,6,US,DC
2020-04-08,,4,2,6,US,DC
2020-04-09,,4,1,7,US,DC
2020-04-10,,4,1,7,US,DC
2020-04-11,,4,1,7,US,DC
2020-04-12,,4,1,7,US,DC
2020-04-13,,4,1,7,US,DC
2020-04-14,,3,0,6,US,DC
2020-04-15,,3,0,6,US,DC
2020-04-16,,3,1,6,US,DC
2020-04-17,,3,1,6,US,DC
2020-04-18,,2,0,4,US,DC
2020-04-19,,2,0,4,US,DC
2020-04-20,,2,0,4,US,DC
2020-04-21,,2,0,3,US,DC
2020-04-22,,2,0,3,US,DC
2020-04-23,,1,0,2,US,DC
2020-04-24,,1,0,2,US,DC
2020-04-25,,1,0,2,US,DC
2020-04-26,,1,0,2,US,DC
2020-04-27,,1,0,2,US,DC
2020-04-28,,1,0,2,US,DC
2020-04-29,,1,0,2,US,DC
2020-04-30,,1,0,1,US,DC
2020-05-01,,1,0,1,US,DC
2020-05-02,,1,0,1,US,DC
2020-05-03,,1,0,1,US,DC
2020-05-04,,1,0,1,US,DC
2020-05-05,,1,0,1,US,DC
2020-05-06,,1,0,1,US,DC
2020-05-07,,1,0,1,US,DC
2020-05-08,,1,0,1,US,DC
2020-05-09,,1,0,1,US,DC
2020-05-10,,1,0,1,US,DC
2020-05-11,,1,0,1,US,DC
2020-05-12,,1,0,1,US,DC
2020-05-13,,1,0,1,US,DC
2020-05-14,,1,0,1,US,DC
2020-05-15,,1,0,1,US,DC
2020-05-16,,1,0,1,US,DC
2020-05-17,,1,0,1,US,DC
2020-05-18,,1,0,1,US,DC
2020-05-19,,1,0,1,US,DC
2020-05-20,,1,0,1,US,DC
2020-05-21,,1,0,1,US,DC
2020-05-22,,1,0,1,US,DC
2020-05-23,,1,0,1,US,DC
2020-05-24,,1,0,1,US,DC
2020-05-25,,1,0,1,US,DC
2020-05-26,,0,0,1,US,DC
2020-05-27,,0,0,0,US,DC
2020-05-28,,0,0,0,US,DC
2020-05-29,,0,0,0,US,DC
2020-05-30,,0,0,0,US,DC
2020-05-31,,0,0,0,US,DC
2020-06-01,,0,0,0,US,DC
2020-06-02,,0,0,0,US,DC
2020-06-03,,0,0,0,US,DC
2020-06-04,,0,0,0,US,DC
2020-06-05,,0,0,0,US,DC
2020-06-06,,0,0,0,US,DC
2020-06-07,,0,0,0,US,DC
2020-06-08,,0,0,0,US,DC
2020-06-09,,0,0,0,US,DC
2020-06-10,,0,0,0,US,DC
2020-06-11,,0,0,0,US,DC
2020-06-12,,0,0,0,US,DC
2020-06-13,,0,0,0,US,DC
2020-06-14,,0,0,0,US,DC
2020-06-15,,0,0,0,US,DC
2020-06-16,,0,0,0,US,DC
2020-06-17,,0,0,0,US,DC
2020-06-18,,0,0,0,US,DC
2020-06-19,,0,0,0,US,DC
2020-06-20,,0,0,0,US,DC
2020-06-21,,0,0,0,US,DC
2020-06-22,,0,0,0,US,DC
2020-06-23,,0,0,0,US,DC
2020-06-24,,0,0,0,US,DC
2020-06-25,,0,0,0,US,DC
2020-06-26,,0,0,0,US,DC
2020-06-27,,0,0,0,US,DC
2020-06-28,,0,0,0,US,DC
2020-06-29,,0,0,0,US,DC
2020-06-30,,0,0,0,US,DC
2020-03-01,,,,,US,DE
2020-03-02,,,,,US,DE
2020-03-03,,,,,US,DE
2020-03-04,,,,,US,DE
2020-03-05,,,,,US,DE
2020-03-06,,,,,US,DE
2020-03-07,,,,,US,DE
2020-03-08,,,,,US,DE
2020-03-09,,,,,US,DE
2020-03-10,,,,,US,DE
2020-03-11,,,,,US,DE
2020-03-12,,,,,US,DE
2020-03-13,,,,,US,DE
2020-03-14,,,,,US,DE
2020-03-15,,,,,US,DE
2020-03-16,,,,,US,DE
2020-03-17,,,,,US,DE
2020-03-18,,,,,US,DE
2020-03-19,,,,,US,DE
2020-03-20,,,,,US,DE
2020-03-21,,,,,US,DE
2020-03-22,,,,,US,DE
2020-03-23,,,,,US,DE
2020-03-24,,,,,US,DE
2020-03-25,,,,,US,DE
2020-03-26,1,,,,US,DE
2020-03-27,1,,,,US,DE
2020-03-28,1,,,,US,DE
2020-03-29,3,,,,US,DE
2020-03-30,0,,,,US,DE
2020-03-31,4,,,,US,DE
2020-04-01,1,,,,US,DE
2020-04-02,1,,,,US,DE
2020-04-03,,1,0,1,US,DE
2020-04-04,,2,1,2,US,DE
2020-04-05,,2,1,2,US,DE
2020-04-06,,2,1,3,US,DE
2020-04-07,,2,1,3,US,DE
2020-04-08,,2,1,3,US,DE
2020-04-09,,2,1,3,US,DE
2020-04-10,,2,0,3,US,DE
2020-04-11,,2,0,3,US,DE
2020-04-12,,2,0,3,US,DE
2020-04-13,,2,0,3,US,DE
2020-04-14,,2,1,3,US,DE
2020-04-15,,2,1,3,US,DE
2020-04-16,,2,1,3,US,DE
2020-04-17,,2,1,3,US,DE
2020-04-18,,2,1,3,US,DE
2020-04-19,,1,0,2,US,DE
2020-04-20,,1,0,2,US,DE
2020-04-21,,1,0,2,US,DE
2020-04-22,,1,0,2,US,DE
2020-04-23,,1,0,2,US,DE
2020-04-24,,1,0,2,US,DE
2020-04-25,,1,0,2,US,DE
2020-04-26,,1,0,1,US,DE
2020-04-27,,1,0,1,US,DE
2020-04-28,,1,0,1,US,DE
2020-04-29,,1,0,1,US,DE
2020-04-30,,1,0,1,US,DE
2020-05-01,,1,0,1,US,DE
2020-05-02,,1,0,1,US,DE
2020-05-03,,1,0,1,US,DE
2020-05-04,,1,0,1,US,DE
2020-05-05,,1,0,1,US,DE
2020-05-06,,1,0,1,US,DE
2020-05-07,,1,0,1,US,DE
2020-05-08,,1,0,1,US,DE
2020-05-09,,1,0,1,US,DE
2020-05-10,,1,0,1,US,DE
2020-05-11,,1,0,1,US,DE
2020-05-12,,1,0,1,US,DE
2020-05-13,,1,0,1,US,DE
2020-05-14,,1,0,1,US,DE
2020-05-15,,1,0,1,US,DE
2020-05-16,,1,0,1,US,DE
2020-05-17,,1,0,1,US,DE
2020-05-18,,1,0,1,US,DE
2020-05-19,,1,0,1,US,DE
2020-05-20,,1,0,1,US,DE
2020-05-21,,1,0,1,US,DE
2020-05-22,,1,0,1,US,DE
2020-05-23,,1,0,1,US,DE
2020-05-24,,1,0,1,US,DE
2020-05-25,,1,0,1,US,DE
2020-05-26,,1,0,1,US,DE
2020-05-27,,1,0,1,US,DE
2020-05-28,,1,0,1,US,DE
2020-05-29,,0,0,0,US,DE
2020-05-30,,0,0,0,US,DE
2020-05-31,,0,0,0,US,DE
2020-06-01,,0,0,0,US,DE
2020-06-02,,0,0,0,US,DE
2020-06-03,,0,0,0,US,DE
2020-06-04,,0,0,0,US,DE
2020-06-05,,0,0,0,US,DE
2020-06-06,,0,0,0,US,DE
2020-06-07,,0,0,0,US,DE
2020-06-08,,0,0,0,US,DE
2020-06-09,,0,0,0,US,DE
2020-06-10,,0,0,0,US,DE
2020-06-11,,0,0,0,US,DE
2020-06-12,,0,0,0,US,DE
2020-06-13,,0,0,0,US,DE
2020-06-14,,0,0,0,US,DE
2020-06-15,,0,0,0,US,DE
2020-06-16,,0,0,0,US,DE
2020-06-17,,0,0,0,US,DE
2020-06-18,,0,0,0,US,DE
2020-06-19,,0,0,0,US,DE
2020-06-20,,0,0,0,US,DE
2020-06-21,,0,0,0,US,DE
2020-06-22,,0,0,0,US,DE
2020-06-23,,0,0,0,US,DE
2020-06-24,,0,0,0,US,DE
2020-06-25,,0,0,0,US,DE
2020-06-26,,0,0,0,US,DE
2020-06-27,,0,0,0,US,DE
2020-06-28,,0,0,0,US,DE
2020-06-29,,0,0,0,US,DE
2020-06-30,,0,0,0,US,DE
2020-02-14,,,,,US,FL
2020-02-15,,,,,US,FL
2020-02-16,,,,,US,FL
2020-02-17,,,,,US,FL
2020-02-18,,,,,US,FL
2020-02-19,,,,,US,FL
2020-02-20,,,,,US,FL
2020-02-21,,,,,US,FL
2020-02-22,,,,,US,FL
2020-02-23,,,,,US,FL
2020-02-24,,,,,US,FL
2020-02-25,,,,,US,FL
2020-02-26,,,,,US,FL
2020-02-27,,,,,US,FL
2020-02-28,,,,,US,FL
2020-02-29,,,,,US,FL
2020-03-01,,,,,US,FL
2020-03-02,,,,,US,FL
2020-03-03,,,,,US,FL
2020-03-04,,,,,US,FL
2020-03-05,,,,,US,FL
2020-03-06,,,,,US,FL
2020-03-07,,,,,US,FL
2020-03-08,,,,,US,FL
2020-03-09,,,,,US,FL
2020-03-10,,,,,US,FL
2020-03-11,2,,,,US,FL
2020-03-12,0,,,,US,FL
2020-03-13,0,,,,US,FL
2020-03-14,1,,,,US,FL
2020-03-15,1,,,,US,FL
2020-03-16,0,,,,US,FL
2020-03-17,2,,,,US,FL
2020-03-18,1,,,,US,FL
2020-03-19,1,,,,US,FL
2020-03-20,2,,,,US,FL
2020-03-21,2,,,,US,FL
2020-03-22,1,,,,US,FL
2020-03-23,1,,,,US,FL
2020-03-24,4,,,,US,FL
2020-03-25,4,,,,US,FL
2020-03-26,6,,,,US,FL
2020-03-27,6,,,,US,FL
2020-03-28,20,,,,US,FL
2020-03-29,2,,,,US,FL
2020-03-30,7,,,,US,FL
2020-03-31,14,,,,US,FL
2020-04-01,10,,,,US,FL
2020-04-02,41,,,,US,FL
2020-04-03,,26,20,34,US,FL
2020-04-04,,29,22,39,US,FL
2020-04-05,,32,24,45,US,FL
2020-04-06,,35,25,51,US,FL
2020-04-07,,38,26,57,US,FL
2020-04-08,,40,25,63,US,FL
2020-04-09,,41,24,68,US,FL
2020-04-10,,42,23,73,US,FL
2020-04-11,,41,20,75,US,FL
2020-04-12,,40,17,77,US,FL
2020-04-13,,38,15,75,US,FL
2020-04-14,,36,13,73,US,FL
2020-04-15,,33,11,69,US,FL
2020-04-16,,30,9,63,US,FL
2020-04-17,,27,8,58,US,FL
2020-04-18,,24,6,52,US,FL
2020-04-19,,21,5,46,US,FL
2020-04-20,,19,5,41,US,FL
2020-04-21,,17,4,37,US,FL
2020-04-22,,15,4,33,US,FL
2020-04-23,,13,3,28,US,FL
2020-04-24,,11,2,25,US,FL
2020-04-25,,10,2,22,US,FL
2020-04-26,,9,2,19,US,FL
2020-04-27,,8,2,17,US,FL
2020-04-28,,7,1,15,US,FL
2020-04-29,,6,1,13,US,FL
2020-04-30,,5,1,11,US,FL
2020-05-01,,5,1,10,US,FL
2020-05-02,,4,1,8,US,FL
2020-05-03,,4,1,8,US,FL
2020-05-04,,3,0,6,US,FL
2020-05-05,,3,1,6,US,FL
2020-05-06,,2,0,4,US,FL
2020-05-07,,2,0,4,US,FL
2020-05-08,,2,0,4,US,FL
2020-05-09,,2,0,4,US,FL
2020-05-10,,1,0,2,US,FL
2020-05-11,,1,0,2,US,FL
2020-05-12,,1,0,2,US,FL
2020-05-13,,1,0,2,US,FL
2020-05-14,,1,0,2,US,FL
2020-05-15,,1,0,2,US,FL
2020-05-16,,1,0,1,US,FL
2020-05-17,,1,0,1,US,FL
2020-05-18,,1,0,1,US,FL
2020-05-19,,1,0,1,US,FL
2020-05-20,,1,0,1,US,FL
2020-05-21,,1,0,1,US,FL
2020-05-22,,1,0,1,US,FL
2020-05-23,,1,0,1,US,FL
2020-05-24,,0,0,0,US,FL
2020-05-25,,0,0,0,US,FL
2020-05-26,,0,0,1,US,FL
2020-05-27,,0,0,1,US,FL
2020-05-28,,0,0,1,US,FL
2020-05-29,,0,0,1,US,FL
2020-05-30,,0,0,0,US,FL
2020-05-31,,0,0,0,US,FL
2020-06-01,,0,0,0,US,FL
2020-06-02,,0,0,0,US,FL
2020-06-03,,0,0,0,US,FL
2020-06-04,,0,0,0,US,FL
2020-06-05,,0,0,0,US,FL
2020-06-06,,0,0,0,US,FL
2020-06-07,,0,0,0,US,FL
2020-06-08,,0,0,0,US,FL
2020-06-09,,0,0,0,US,FL
2020-06-10,,0,0,0,US,FL
2020-06-11,,0,0,0,US,FL
2020-06-12,,0,0,0,US,FL
2020-06-13,,0,0,0,US,FL
2020-06-14,,0,0,0,US,FL
2020-06-15,,0,0,0,US,FL
2020-06-16,,0,0,0,US,FL
