date,actual_deaths,total_deaths,predicted_deaths_mean,predicted_deaths_lower,predicted_deaths_upper,predicted_total_deaths_mean,predicted_total_deaths_lower,predicted_total_deaths_upper,predicted_new_infected_mean,predicted_new_infected_lower,predicted_new_infected_upper,predicted_current_infected_mean,predicted_current_infected_lower,predicted_current_infected_upper,predicted_total_infected_mean,predicted_total_infected_lower,predicted_total_infected_upper,r_values_mean,country,region,subregion
2020-02-25,,,,,,,,,45,30,50,45,30,50,45,30,50,1.78641975309,Canada,ALL,Alberta
2020-02-26,,,,,,,,,45,30,50,90,60,100,90,60,100,1.78234790793,Canada,ALL,Alberta
2020-02-27,,,,,,,,,45,30,50,135,90,150,135,90,150,1.7814473478,Canada,ALL,Alberta
2020-02-28,,,,,,,,,45,30,50,180,120,200,180,120,200,1.78034774119,Canada,ALL,Alberta
2020-02-29,,,,,,,,,45,30,50,225,150,250,225,150,250,1.77900508449,Canada,ALL,Alberta
2020-03-01,,,,,,,,,45,30,50,270,180,300,270,180,300,1.77736558811,Canada,ALL,Alberta
2020-03-02,,,,,,,,,45,30,50,315,210,350,315,210,350,1.77536343496,Canada,ALL,Alberta
2020-03-03,,,,,,,,,45,30,50,360,240,400,360,240,400,1.7729179725,Canada,ALL,Alberta
2020-03-04,,,,,,,,,45,30,50,406,270,450,406,270,450,1.76993016268,Canada,ALL,Alberta
2020-03-05,,,,,,,,,124,83,150,530,353,600,530,353,600,1.76620036339,Canada,ALL,Alberta
2020-03-06,,,,,,,,,123,83,150,653,436,750,653,436,750,1.76172377186,Canada,ALL,Alberta
2020-03-07,,,,,,,,,130,87,159,783,524,908,783,524,908,1.75622827114,Canada,ALL,Alberta
2020-03-08,,,,,,,,,143,96,178,925,621,1086,925,621,1086,1.74949857933,Canada,ALL,Alberta
2020-03-09,,,,,,,,,169,115,218,1095,736,1304,1095,736,1304,1.74124316117,Canada,ALL,Alberta
2020-03-10,,,,,,,,,211,144,280,1306,881,1583,1306,881,1583,1.73110002042,Canada,ALL,Alberta
2020-03-11,,,,,,,,,243,167,329,1504,1018,1862,1549,1048,1912,1.71862312595,Canada,ALL,Alberta
2020-03-12,,,,,,,,,270,186,374,1729,1175,2185,1819,1235,2285,1.70327904527,Canada,ALL,Alberta
2020-03-13,,,,,,,,,301,209,427,1984,1355,2562,2120,1445,2712,1.68446553312,Canada,ALL,Alberta
2020-03-14,,,,,,,,,337,232,492,2276,1558,3004,2457,1678,3204,1.66155083503,Canada,ALL,Alberta
2020-03-15,,,,,,,,,381,260,572,2612,1788,3525,2838,1938,3775,1.63396137785,Canada,ALL,Alberta
2020-03-16,,,,,,,,,424,289,651,2991,2047,4126,3262,2227,4426,1.60130621903,Canada,ALL,Alberta
2020-03-17,,,,,,,,,464,318,725,3410,2335,4800,3726,2545,5150,1.56349524682,Canada,ALL,Alberta
2020-03-18,,,,,,,,,503,347,795,3868,2653,5545,4229,2893,5945,1.52080411435,Canada,ALL,Alberta
2020-03-19,,,,,,,,,542,366,858,4365,2989,6353,4770,3259,6803,1.47385504674,Canada,ALL,Alberta
2020-03-20,1,1,,,,,,,580,383,912,4820,3289,7114,5350,3643,7714,1.42354042412,Canada,ALL,Alberta
2020-03-21,0,1,,,,,,,615,393,948,5312,3599,7913,5965,4036,8662,1.37093332221,Canada,ALL,Alberta
2020-03-22,0,1,,,,,,,645,403,991,5827,3916,8745,6609,4440,9653,1.31721208048,Canada,ALL,Alberta
2020-03-23,0,1,,,,,,,670,413,999,6354,4233,9565,7279,4854,10651,1.2636044913,Canada,ALL,Alberta
2020-03-24,0,1,,,,,,,689,425,998,6874,4543,10345,7968,5279,11648,1.21134472886,Canada,ALL,Alberta
2020-03-25,1,2,,,,,,,705,429,1028,7367,4828,11092,8673,5709,12675,1.16162877016,Canada,ALL,Alberta
2020-03-26,0,2,,,,,,,715,433,1048,7840,5094,11811,9389,6142,13723,1.11554792432,Canada,ALL,Alberta
2020-03-27,0,2,,,,,,,722,436,1054,8292,5344,12492,10110,6579,14777,1.07399114353,Canada,ALL,Alberta
2020-03-28,0,2,,,,,,,724,439,1055,8714,5574,13120,10834,7019,15831,1.03753704079,Canada,ALL,Alberta
2020-03-29,0,2,,,,,,,722,442,1036,9100,5784,13663,11556,7462,16867,1.00638151321,Canada,ALL,Alberta
2020-03-30,1,3,,,,,,,719,445,1018,9437,5969,14109,12275,7907,17884,0.98034260318,Canada,ALL,Alberta
2020-03-31,5,8,,,,,,,713,447,997,9727,6128,14456,12988,8355,18881,0.958947537561,Canada,ALL,Alberta
2020-04-01,1,9,,,,,,,706,443,976,9969,6252,14706,13695,8798,19856,0.941564001584,Canada,ALL,Alberta
2020-04-02,4,13,,,,,,,698,438,955,10164,6343,14866,14393,9236,20810,0.927523655022,Canada,ALL,Alberta
2020-04-03,0,13,,,,,,,689,436,930,10311,6413,14938,15081,9673,21740,0.916205613046,Canada,ALL,Alberta
2020-04-04,5,18,,,,,,,679,434,911,10410,6464,14936,15760,10107,22650,0.907076085847,Canada,ALL,Alberta
2020-04-05,2,20,,,,,,,668,433,898,10463,6504,14887,16428,10540,23548,0.899696664246,Canada,ALL,Alberta
2020-04-06,3,23,,,,,,,657,431,887,10476,6531,14783,17085,10972,24435,0.893716065931,Canada,ALL,Alberta
2020-04-07,1,24,,,,,,,646,428,874,10452,6546,14658,17731,11400,25309,0.888855902905,Canada,ALL,Alberta
2020-04-08,2,26,,,,,,,635,426,860,10397,6547,14520,18366,11827,26168,0.884896121661,Canada,ALL,Alberta
2020-04-09,3,29,,,,,,,623,423,845,10316,6541,14337,18989,12251,27012,0.881662407793,Canada,ALL,Alberta
2020-04-10,3,32,,,,,,,612,417,828,10212,6525,14118,19601,12668,27840,0.879016080444,Canada,ALL,Alberta
2020-04-11,8,40,,,,,,,601,410,812,10091,6499,13875,20201,13079,28651,0.876846259995,Canada,ALL,Alberta
