date,actual_deaths,total_deaths,predicted_deaths_mean,predicted_deaths_lower,predicted_deaths_upper,predicted_total_deaths_mean,predicted_total_deaths_lower,predicted_total_deaths_upper,predicted_new_infected_mean,predicted_new_infected_lower,predicted_new_infected_upper,predicted_current_infected_mean,predicted_current_infected_lower,predicted_current_infected_upper,predicted_total_infected_mean,predicted_total_infected_lower,predicted_total_infected_upper,r_values_mean,r_values_lower,r_values_upper,country,region,subregion
2020-02-25,,,,,,,,,56,28,74,56,28,74,56,28,74,1.70462516036,1.2,2,Canada,ALL,Alberta
2020-02-26,,,,,,,,,56,28,74,112,56,148,112,56,148,1.70352315006,1.19946232405,1.99992823732,Canada,ALL,Alberta
2020-02-27,,,,,,,,,56,28,74,168,84,222,168,84,222,1.70318616789,1.19927817133,1.99989577504,Canada,ALL,Alberta
2020-02-28,,,,,,,,,56,28,74,224,112,296,224,112,296,1.70274453293,1.19901593741,1.99984862976,Canada,ALL,Alberta
2020-02-29,,,,,,,,,56,28,74,279,140,370,279,140,370,1.70216531317,1.1986411646,1.99978016216,Canada,ALL,Alberta
2020-03-01,,,,,,,,,56,28,74,335,168,443,335,168,443,1.70140516054,1.19811632987,1.99968073299,Canada,ALL,Alberta
2020-03-02,,,,,,,,,56,28,74,391,196,517,391,196,517,1.70040706924,1.19742914632,1.99953817765,Canada,ALL,Alberta
2020-03-03,,,,,,,,,56,28,74,447,224,591,447,224,591,1.69909619592,1.19646428959,1.999342844,Canada,ALL,Alberta
2020-03-04,,,,,,,,,56,28,74,503,252,665,503,252,665,1.69737453417,1.19541244113,1.99904220564,Canada,ALL,Alberta
2020-03-05,,,,,,,,,150,80,210,653,332,874,653,332,874,1.69502191371,1.19396310976,1.99854237452,Canada,ALL,Alberta
2020-03-06,,,,,,,,,149,80,209,802,413,1083,802,413,1083,1.69204582832,1.1921292809,1.99789665037,Canada,ALL,Alberta
2020-03-07,,,,,,,,,156,84,222,958,497,1304,958,497,1304,1.68813228225,1.18973858941,1.99696676422,Canada,ALL,Alberta
2020-03-08,,,,,,,,,171,93,247,1129,591,1551,1129,591,1551,1.68302983364,1.18656609813,1.99586127837,Canada,ALL,Alberta
2020-03-09,,,,,,,,,202,112,300,1331,704,1851,1331,704,1851,1.67639668069,1.18233230741,1.99432116626,Canada,ALL,Alberta
2020-03-10,,,,,,,,,251,140,381,1582,844,2231,1582,844,2231,1.66781414513,1.17656653528,1.9917688913,Canada,ALL,Alberta
2020-03-11,,,,,,,,,288,159,444,1814,975,2601,1870,1003,2675,1.65678259071,1.16870829795,1.98807144907,Canada,ALL,Alberta
2020-03-12,,,,,,,,,318,176,501,2077,1124,3028,2188,1180,3175,1.64273240653,1.15827184702,1.98283321377,Canada,ALL,Alberta
2020-03-13,,,,,,,,,354,193,570,2375,1289,3523,2543,1373,3745,1.62505787947,1.1452149074,1.97533326864,Canada,ALL,Alberta
2020-03-14,,,,,,,,,395,210,652,2714,1472,4101,2938,1584,4396,1.60316159605,1.13230035043,1.9657380495,Canada,ALL,Alberta
2020-03-15,,,,,,,,,445,231,748,3104,1676,4775,3383,1816,5144,1.57652883312,1.11704736094,1.95345454104,Canada,ALL,Alberta
2020-03-16,,,,,,,,,494,247,834,3542,1895,5534,3877,2063,5977,1.54481730867,1.09689147708,1.93702838651,Canada,ALL,Alberta
2020-03-17,,,,,,,,,540,260,912,4026,2128,6372,4417,2324,6888,1.50793413016,1.06321319252,1.91537517003,Canada,ALL,Alberta
2020-03-18,,,,,,,,,583,281,990,4553,2381,7287,5000,2605,7878,1.46608182222,1.04106796194,1.88703861348,Canada,ALL,Alberta
2020-03-19,,,,,,,,,626,292,1085,5124,2645,8298,5627,2897,8962,1.41975809564,1.01942134642,1.85123976234,Canada,ALL,Alberta
2020-03-20,1,1,,,,,,,668,297,1197,5643,2862,9285,6295,3195,10159,1.36972528203,0.991461186768,1.80649209988,Canada,ALL,Alberta
2020-03-21,0,1,,,,,,,706,301,1261,6200,3083,10338,7002,3496,11420,1.31696781271,0.959827941769,1.75175139753,Canada,ALL,Alberta
2020-03-22,0,1,,,,,,,737,307,1346,6781,3306,11462,7739,3803,12766,1.26264570637,0.926519154988,1.68680893267,Canada,ALL,Alberta
2020-03-23,0,1,,,,,,,762,312,1433,7371,3524,12648,8501,4115,14198,1.20804156985,0.898154734757,1.61087295137,Canada,ALL,Alberta
2020-03-24,0,1,,,,,,,779,315,1512,7948,3727,13860,9280,4431,15710,1.15449397227,0.868612074811,1.54331284639,Canada,ALL,Alberta
2020-03-25,1,2,,,,,,,790,318,1564,8487,3905,15044,10070,4749,17274,1.10331490042,0.838441713246,1.47046103827,Canada,ALL,Alberta
